key	generate	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override	override_icon	is_large_dilemma
wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_06	false	Temporarily disorientated by a sudden blizzard, the hunters see a number of their own peel away with a significant portion of supplies. As one of them turns, you belatedly realise they are strangers.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_6_generic}}	A Failed Hunt	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_07	false	You come across a Chaos monolith, cracked by the land's forbidding cold – or maybe by the freezing snap brought upon by your quarry's force. The stones crackle with rime-ridden magic.\n {{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_7_generic}}	A Touch of Chaos	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_08	false	{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_1}}The old man's beard is rimed with frost but otherwise he seems unaffected by the ubiquitous cold around him.{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_2}}	A Strange Meeting	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_01	false	These lands lend themselves easily to tracing your quarry's path. Some of the signs are the same as those of a regular animal's passing presence – and some are signs of how that animal may have somehow changed from its normal form.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_1_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_01}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_02	false	The current inhabitants have followed their pack leader here, but have apparently decided to settle and carve out their own hunting grounds. They make no attempt to hide – near-mindless they may be, but their malice more than makes up for it.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_2_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_02}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_03	false	Your quarry is not here. Instead, your hunters meet what looks to be a band of their counterparts from another tribe, hacking at a nearby grove in frustration at having missed their chance. They stop to eye your party calculatingly, testing their blades against their thumbs.\n {{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_3_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_03}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_04	false	A grove, a brook, a pair of soft-silhouetted clouds and their cool shadow on the ground, all deceptively peaceful... Wait. It *is* peaceful. How disgusting.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_4_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_04}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_05	false	Your Seers have dreamed of a once-peaceful hamlet in the throes of your target's rampage. You hurry to it, hoping to catch the monster by surprise... But you only find the hamlet, still peaceful, unsullied by violence. You will make sure to correct this inaccuracy. Throes and rampage there *will* be – and spoils.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_5_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_05}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_06	false	Distracted by looking for the almost-animal tracks of your quarry among the many other animal tracks on these lands, the hunters fail to notice a human presence shadowing them. The stalkers turn out to be neither that cunning nor strong, but they steal away with a significant portion of your supplies, nevertheless.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_6_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_06}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_07	false	At the bottom of a grassless hollow loom bestial totems – some of crumbling stone, some of surprisingly durable clay, all of them mocking the animal shapes that inspired them. On their surface, the hunters spy claw-marks and signs of bludgeoning.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_7_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_07}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_01_decoy_dilemma_08	false	{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_1}}The old man walks back and forth along a trail of bodies leading to – or does it lead from? – a small nearby grove. His white bird alights on a hawthorne branch, a severed eye in its beak. {{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_2}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_08}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_01	false	The Shaggoth's passing presence has left the air strangely clear, filled with a fading high-pitched keening. This is a place from which the hunt can continue, but not the place where it ends.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_1_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_01}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_02	false	The air is charged with electricity, overpowering any other errant gust of Chaos which haunts this place. Mighty creatures will no doubt be drawn here by the residual energies of the Shaggoth's passing... In fact, mighty creatures have already started gathering.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_2_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_02}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_03	false	A band of Chaos Marauders, rather the worse for wear, take turns bellowing challenges to the sky, taunting it to strike them down with Chaos lightning if it dares. Then they turn their attention to you, taunts at the ready.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_3_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_03}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_04	false	Those moaning heaps of rocks... could they be the creature you're after? The magic-charged miasmas all around... Could they be its baleful emanations? No. The Chaos Wastes are simply being their usual nightmarish self.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_4_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_04}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_05	false	Your Seers have dreamed of challengers battling your quarry's Chaotic might amidst the Wastes' malicious vagaries. Though they fail, they leave it weakened – easy prey. The Seers were somewhat right: you stop at a corpse-littered valley of crackling obsidian. But it appears to have been a battle so one-sided that the monster apparently passed onwards without a second glance. Gear and supplies lie strewn around the battlefield.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_5_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_05}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_06	false	The hunting party has not encountered a living soul in a while. The mutable land has taxed the attention of your scouts and confounded your Seers' sight. You barely have time to react when a ragged, sore-ridden band of humanoids appears seemingly out of nowhere and snatches whatever supplies are in reach.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_6_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_06}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_07	false	You come across a strange growth in the wilderness – not news in itself given your surroundings. But it appears to taper off into tendrils of Chaos energy, as if a Chaos rift has tried, and failed, to form.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_7_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_07}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_02_decoy_dilemma_08	false	{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_1}}The miasmic emanations of the Wastes seem to be making strange detours around the old man while he surveys the scene.{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_8_generic_2}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_08}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_03_decoy_dilemma_01	false	The land is blanketed in webs and cocoons, and the surface seems devoid of other life – either it has been devoured or carried off to feast on later.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_1_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_01}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_03_decoy_dilemma_02	false	Rivulets of water chitter along the stones. Stray strands of light catch strands of a different kind – glistening spiderwebs. Suddenly, the water is not the only thing that chitters, and the glisten of spiderwebs is broken by the glisten of bodies running along them.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_2_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_02}}	faction	false	Event				false
wh3_dlc27_nor_monster_hunt_03_decoy_dilemma_03	false	An armed band of trackers and pathfinders scramble along the rocks, looking for signs of the beast's passage. Some lean on weapons they probably hoped to use before learning their target had eluded them. Noticing your hunters' approach, they lift their blades, considering their chances.\n{{tr:ui_text_replacements_localised_text_wh3_dlc27_nor_monstrous_arcanum_decoy_dilemma_3_generic}}	{{tr:dilemmas_localised_title_wh3_dlc27_nor_monster_hunt_00_decoy_dilemma_03}}	faction	false	Event				false
