child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	visible_in_ui
wh3_main_tech_nur_29	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_24	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_25	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_26	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_29	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_2	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_30	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_31	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_32	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_33	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_34	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_35	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_36	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_37	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_38	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_39	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_3	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_40	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_41	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_42	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_43	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_49	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_4	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_5	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_6	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_7	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_8	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_9	0	0	0	0.0000	0.0000	false
wh3_main_tech_ogr_1_0_0	wh3_main_tech_ogr_0_0_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_0_0	wh3_main_tech_ogr_0_0_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_3_0	wh3_main_tech_ogr_0_2_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_3_0	wh3_main_tech_ogr_0_2_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_6_0	wh3_main_tech_ogr_0_3_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_6_0	wh3_main_tech_ogr_0_3_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_5_0	wh3_main_tech_ogr_0_4_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_9_0	wh3_main_tech_ogr_0_4_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_9_0	wh3_main_tech_ogr_0_4_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_6_0	wh3_main_tech_ogr_0_5_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_7_0	wh3_main_tech_ogr_0_6_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_0_1	wh3_main_tech_ogr_1_0_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_1_0	wh3_main_tech_ogr_1_0_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_10_1	wh3_main_tech_ogr_1_10_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_1_11_0	wh3_main_tech_ogr_1_10_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_1_1	wh3_main_tech_ogr_1_1_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_2_0	wh3_main_tech_ogr_1_1_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_2_0	wh3_main_tech_ogr_1_2_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_2_1	wh3_main_tech_ogr_1_2_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_3_1	wh3_main_tech_ogr_1_3_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_4_0	wh3_main_tech_ogr_1_3_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_8_0	wh3_main_tech_ogr_1_4_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_1_4_1	wh3_main_tech_ogr_1_4_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_5_0	wh3_main_tech_ogr_1_4_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_3_0	wh3_main_tech_ogr_1_5_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_5_1	wh3_main_tech_ogr_1_5_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_6_1	wh3_main_tech_ogr_1_6_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_7_0	wh3_main_tech_ogr_1_6_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_7_1	wh3_main_tech_ogr_1_7_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_8_0	wh3_main_tech_ogr_1_7_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_4_0	wh3_main_tech_ogr_1_8_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_1_8_1	wh3_main_tech_ogr_1_8_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_1_10_0	wh3_main_tech_ogr_1_9_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_0_1	wh3_main_tech_ogr_2_0_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_1_0	wh3_main_tech_ogr_2_0_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_10_1	wh3_main_tech_ogr_2_10_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_2_11_0	wh3_main_tech_ogr_2_10_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_1_1	wh3_main_tech_ogr_2_1_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_2_0	wh3_main_tech_ogr_2_1_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_2_0	wh3_main_tech_ogr_2_2_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_2_1	wh3_main_tech_ogr_2_2_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_3_1	wh3_main_tech_ogr_2_3_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_4_0	wh3_main_tech_ogr_2_3_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_8_0	wh3_main_tech_ogr_2_4_0	0	1	3	0.0000	0.0000	true
wh3_main_tech_ogr_2_4_1	wh3_main_tech_ogr_2_4_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_5_0	wh3_main_tech_ogr_2_4_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_3_0	wh3_main_tech_ogr_2_5_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_5_1	wh3_main_tech_ogr_2_5_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_6_1	wh3_main_tech_ogr_2_6_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_7_0	wh3_main_tech_ogr_2_6_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_7_1	wh3_main_tech_ogr_2_7_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_8_0	wh3_main_tech_ogr_2_7_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_0_4_0	wh3_main_tech_ogr_2_8_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_ogr_2_8_1	wh3_main_tech_ogr_2_8_0	0	3	1	0.0000	0.0000	true
wh3_main_tech_ogr_2_10_0	wh3_main_tech_ogr_2_9_0	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_1_6	wh3_main_tech_sla_1_1	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_1_6	wh3_main_tech_sla_1_2	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_1_6	wh3_main_tech_sla_1_3	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_1_6	wh3_main_tech_sla_1_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_1_6	wh3_main_tech_sla_1_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_2_6	wh3_main_tech_sla_2_1	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_2_6	wh3_main_tech_sla_2_2	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_2_6	wh3_main_tech_sla_2_3	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_2_6	wh3_main_tech_sla_2_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_2_6	wh3_main_tech_sla_2_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_3_6	wh3_main_tech_sla_3_1	0	1	4	0.0000	0.0000	true
wh3_main_tech_sla_3_1	wh3_main_tech_sla_3_2	0	1	3	0.0000	0.0000	true
wh3_main_tech_sla_4_6	wh3_main_tech_sla_4_1	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_4_6	wh3_main_tech_sla_4_2	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_4_6	wh3_main_tech_sla_4_3	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_4_6	wh3_main_tech_sla_4_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_4_6	wh3_main_tech_sla_4_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_5_6	wh3_main_tech_sla_5_1	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_5_6	wh3_main_tech_sla_5_2	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_5_6	wh3_main_tech_sla_5_3	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_5_6	wh3_main_tech_sla_5_4	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_5_6	wh3_main_tech_sla_5_5	0	2	4	0.0000	0.0000	true
wh3_main_tech_sla_6_2	wh3_main_tech_sla_6_1	0	3	1	0.0000	0.0000	true
wh3_main_tech_sla_6_5	wh3_main_tech_sla_6_2	0	2	3	0.0000	0.0000	true
wh3_main_tech_sla_6_3	wh3_main_tech_sla_6_4	0	1	3	0.0000	0.0000	true
wh3_main_tech_sla_6_4	wh3_main_tech_sla_6_5	0	1	3	0.0000	0.0000	true
wh3_main_tech_tze_1_1	wh3_main_tech_tze_0_1	0	4	2	0.0000	0.0000	true
wh3_main_tech_tze_4_1	wh3_main_tech_tze_0_3	0	2	4	0.0000	0.0000	true
wh3_main_tech_tze_2_3	wh3_main_tech_tze_0_7	0	4	2	0.0000	0.0000	true
wh3_main_tech_tze_3_7	wh3_main_tech_tze_0_9	0	2	4	0.0000	0.0000	true
wh3_main_tech_tze_1_2	wh3_main_tech_tze_1_1	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_4	wh3_main_tech_tze_1_1	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_3	wh3_main_tech_tze_1_2	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_6	wh3_main_tech_tze_1_3	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_7	wh3_main_tech_tze_1_4	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_8	wh3_main_tech_tze_1_5	0	3	1	0.0000	0.0000	true
wh3_main_tech_tze_1_9	wh3_main_tech_tze_1_6	0	3	1	0.0000	0.0000	true
