key	display_path	logic_file_override	collision_file_override	logic_file	collision_file
hef_platform_02_corner_02	buildings/hef/hero			rigidmodels\buildings\hef_platform_02_corner_02\hef_platform_02_corner_02_tech.cs2.parsed	rigidmodels\buildings\hef_platform_02_corner_02\hef_platform_02_corner_02_tech.cs2.collision
hef_platform_02_straight_01	buildings/hef/hero			rigidmodels\buildings\hef_platform_02_straight_01\hef_platform_02_straight_01_tech.cs2.parsed	rigidmodels\buildings\hef_platform_02_straight_01\hef_platform_02_straight_01_tech.cs2.collision
hef_platform_03	buildings/hef/hero			rigidmodels\buildings\hef_platform_03\hef_platform_03_tech.cs2.parsed	rigidmodels\buildings\hef_platform_03\hef_platform_03_tech.cs2.collision
hef_platform_04_corner_01	buildings/hef/hero			rigidmodels\buildings\hef_platform_04_corner_01\hef_platform_04_corner_01_tech.cs2.parsed	rigidmodels\buildings\hef_platform_04_corner_01\hef_platform_04_corner_01_tech.cs2.collision
hef_platform_04_corner_02	buildings/hef/hero			rigidmodels\buildings\hef_platform_04_corner_02\hef_platform_04_corner_02_tech.cs2.parsed	rigidmodels\buildings\hef_platform_04_corner_02\hef_platform_04_corner_02_tech.cs2.collision
hef_platform_04_straight_01	buildings/hef/hero			rigidmodels\buildings\hef_platform_04_straight_01\hef_platform_04_straight_01_tech.cs2.parsed	rigidmodels\buildings\hef_platform_04_straight_01\hef_platform_04_straight_01_tech.cs2.collision
hef_platform_inset_01	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_01\hef_platform_inset_01_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_01\hef_platform_inset_01_tech.cs2.collision
hef_platform_inset_02	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_02\hef_platform_inset_02_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_02\hef_platform_inset_02_tech.cs2.collision
hef_platform_inset_03	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_03\hef_platform_inset_03_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_03\hef_platform_inset_03_tech.cs2.collision
hef_platform_inset_04	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_04\hef_platform_inset_04_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_04\hef_platform_inset_04_tech.cs2.collision
hef_platform_inset_05	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_05\hef_platform_inset_05_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_05\hef_platform_inset_05_tech.cs2.collision
hef_platform_inset_06	buildings/hef/hero			rigidmodels\buildings\hef_platform_inset_06\hef_platform_inset_06_tech.cs2.parsed	rigidmodels\buildings\hef_platform_inset_06\hef_platform_inset_06_tech.cs2.collision
hef_pole_01	buildings/hef/markets			rigidmodels\buildings\hef_pole_01\hef_pole_01_tech.cs2.parsed	rigidmodels\buildings\hef_pole_01\hef_pole_01_tech.cs2.collision
hef_pole_02	buildings/hef/markets			rigidmodels\buildings\hef_pole_02\hef_pole_02_tech.cs2.parsed	rigidmodels\buildings\hef_pole_02\hef_pole_02_tech.cs2.collision
hef_pole_flag_01	buildings/hef/markets			rigidmodels\buildings\hef_pole_flag_01\hef_pole_flag_01_tech.cs2.parsed	rigidmodels\buildings\hef_pole_flag_01\hef_pole_flag_01_tech.cs2.collision
hef_pole_flag_02	buildings/hef/markets			rigidmodels\buildings\hef_pole_flag_02\hef_pole_flag_02_tech.cs2.parsed	rigidmodels\buildings\hef_pole_flag_02\hef_pole_flag_02_tech.cs2.collision
hef_pole_flag_03	buildings/hef/markets			rigidmodels\buildings\hef_pole_flag_03\hef_pole_flag_03_tech.cs2.parsed	rigidmodels\buildings\hef_pole_flag_03\hef_pole_flag_03_tech.cs2.collision
hef_rockpillar_01	terrain_props/wh_cliffs			rigidmodels\buildings\hef_rockpillar_01\hef_rockpillar_01_tech.cs2.parsed	rigidmodels\buildings\hef_rockpillar_01\hef_rockpillar_01_tech.cs2.collision
hef_rockpillar_02	terrain_props/wh_cliffs			rigidmodels\buildings\hef_rockpillar_02\hef_rockpillar_02_tech.cs2.parsed	rigidmodels\buildings\hef_rockpillar_02\hef_rockpillar_02_tech.cs2.collision
hef_rockpillar_chunk_01	terrain_props/wh_cliffs			rigidmodels\buildings\hef_rockpillar_chunk_01\hef_rockpillar_chunk_01_tech.cs2.parsed	rigidmodels\buildings\hef_rockpillar_chunk_01\hef_rockpillar_chunk_01_tech.cs2.collision
hef_rockpillar_chunk_02	terrain_props/wh_cliffs			rigidmodels\buildings\hef_rockpillar_chunk_02\hef_rockpillar_chunk_02_tech.cs2.parsed	rigidmodels\buildings\hef_rockpillar_chunk_02\hef_rockpillar_chunk_02_tech.cs2.collision
hef_rubble_01	terrain_props/wh_rocks			rigidmodels\buildings\hef_rubble_01\hef_rubble_01_tech.cs2.parsed	rigidmodels\buildings\hef_rubble_01\hef_rubble_01_tech.cs2.collision
hef_rubble_02	terrain_props/wh_rocks			rigidmodels\buildings\hef_rubble_02\hef_rubble_02_tech.cs2.parsed	rigidmodels\buildings\hef_rubble_02\hef_rubble_02_tech.cs2.collision
hef_ruins_bridge_curved_01	buildings/hef/hero			rigidmodels\buildings\hef_ruins_bridge_curved_01\hef_ruins_bridge_curved_01_tech.cs2.parsed	rigidmodels\buildings\hef_ruins_bridge_curved_01\hef_ruins_bridge_curved_01_tech.cs2.collision
hef_shelf_01	buildings/hef/markets			rigidmodels\buildings\hef_shelf_01\hef_shelf_01_tech.cs2.parsed	rigidmodels\buildings\hef_shelf_01\hef_shelf_01_tech.cs2.collision
hef_shelf_02	buildings/hef/markets			rigidmodels\buildings\hef_shelf_02\hef_shelf_02_tech.cs2.parsed	rigidmodels\buildings\hef_shelf_02\hef_shelf_02_tech.cs2.collision
hef_shelf_03	buildings/hef/markets			rigidmodels\buildings\hef_shelf_03\hef_shelf_03_tech.cs2.parsed	rigidmodels\buildings\hef_shelf_03\hef_shelf_03_tech.cs2.collision
hef_small_bridge_01	buildings/hef/infield			rigidmodels\buildings\hef_small_bridge_01\hef_small_bridge_01_tech.cs2.parsed	rigidmodels\buildings\hef_small_bridge_01\hef_small_bridge_01_tech.cs2.collision
hef_small_bridge_02	buildings/hef/infield			rigidmodels\buildings\hef_small_bridge_02\hef_small_bridge_02_tech.cs2.parsed	rigidmodels\buildings\hef_small_bridge_02\hef_small_bridge_02_tech.cs2.collision
hef_stairs_curved_01	buildings/hef/hero			rigidmodels\buildings\hef_stairs_curved_01\hef_stairs_curved_01_tech.cs2.parsed	rigidmodels\buildings\hef_stairs_curved_01\hef_stairs_curved_01_tech.cs2.collision
hef_stairs_curved_02	buildings/hef/hero			rigidmodels\buildings\hef_stairs_curved_02\hef_stairs_curved_02_tech.cs2.parsed	rigidmodels\buildings\hef_stairs_curved_02\hef_stairs_curved_02_tech.cs2.collision
hef_stairs_straight_01	buildings/hef/hero			rigidmodels\buildings\hef_stairs_straight_01\hef_stairs_straight_01_tech.cs2.parsed	rigidmodels\buildings\hef_stairs_straight_01\hef_stairs_straight_01_tech.cs2.collision
hef_statue_01	buildings/hef/statues			rigidmodels\buildings\hef_statue_01\hef_statue_01_tech.cs2.parsed	rigidmodels\buildings\hef_statue_01\hef_statue_01_tech.cs2.collision
hef_statue_eagle_01	buildings/hef/statues			rigidmodels\buildings\hef_statue_eagle_01\hef_statue_eagle_01_tech.cs2.parsed	rigidmodels\buildings\hef_statue_eagle_01\hef_statue_eagle_01_tech.cs2.collision
hef_statue_female_01	buildings/hef/statues			rigidmodels\buildings\hef_statue_female_01\hef_statue_female_01_tech.cs2.parsed	rigidmodels\buildings\hef_statue_female_01\hef_statue_female_01_tech.cs2.collision
hef_tent_01	buildings/hef/markets			rigidmodels\buildings\hef_tent_01\hef_tent_01_tech.cs2.parsed	rigidmodels\buildings\hef_tent_01\hef_tent_01_tech.cs2.collision
hef_tent_02	buildings/hef/markets			rigidmodels\buildings\hef_tent_02\hef_tent_02_tech.cs2.parsed	rigidmodels\buildings\hef_tent_02\hef_tent_02_tech.cs2.collision
hef_tent_03	buildings/hef/markets			rigidmodels\buildings\hef_tent_03\hef_tent_03_tech.cs2.parsed	rigidmodels\buildings\hef_tent_03\hef_tent_03_tech.cs2.collision
hef_tent_04	buildings/hef/markets			rigidmodels\buildings\hef_tent_04\hef_tent_04_tech.cs2.parsed	rigidmodels\buildings\hef_tent_04\hef_tent_04_tech.cs2.collision
hef_tent_05	buildings/hef/markets			rigidmodels\buildings\hef_tent_05\hef_tent_05_tech.cs2.parsed	rigidmodels\buildings\hef_tent_05\hef_tent_05_tech.cs2.collision
hef_tent_06	buildings/hef/markets			rigidmodels\buildings\hef_tent_06\hef_tent_06_tech.cs2.parsed	rigidmodels\buildings\hef_tent_06\hef_tent_06_tech.cs2.collision
hef_tent_07	buildings/hef/markets			rigidmodels\buildings\hef_tent_07\hef_tent_07_tech.cs2.parsed	rigidmodels\buildings\hef_tent_07\hef_tent_07_tech.cs2.collision
hef_tent_08	buildings/hef/markets			rigidmodels\buildings\hef_tent_08\hef_tent_08_tech.cs2.parsed	rigidmodels\buildings\hef_tent_08\hef_tent_08_tech.cs2.collision
hef_tower_base_01	buildings/hef/hero			rigidmodels\buildings\hef_tower_base_01\hef_tower_base_01_tech.cs2.parsed	rigidmodels\buildings\hef_tower_base_01\hef_tower_base_01_tech.cs2.collision
hef_tower_base_02	buildings/hef/hero			rigidmodels\buildings\hef_tower_base_02\hef_tower_base_02_tech.cs2.parsed	rigidmodels\buildings\hef_tower_base_02\hef_tower_base_02_tech.cs2.collision
hef_tower_base_03	buildings/hef/hero			rigidmodels\buildings\hef_tower_base_03\hef_tower_base_03_tech.cs2.parsed	rigidmodels\buildings\hef_tower_base_03\hef_tower_base_03_tech.cs2.collision
hef_tower_capital_01	buildings/hef/hero			rigidmodels\buildings\hef_tower_capital_01\hef_tower_capital_01_tech.cs2.parsed	rigidmodels\buildings\hef_tower_capital_01\hef_tower_capital_01_tech.cs2.collision
hef_tower_capital_02	buildings/hef/hero			rigidmodels\buildings\hef_tower_capital_02\hef_tower_capital_02_tech.cs2.parsed	rigidmodels\buildings\hef_tower_capital_02\hef_tower_capital_02_tech.cs2.collision
hef_tower_capital_03	buildings/hef/hero			rigidmodels\buildings\hef_tower_capital_03\hef_tower_capital_03_tech.cs2.parsed	rigidmodels\buildings\hef_tower_capital_03\hef_tower_capital_03_tech.cs2.collision
hef_tower_capital_04	buildings/hef/hero			rigidmodels\buildings\hef_tower_capital_04\hef_tower_capital_04_tech.cs2.parsed	rigidmodels\buildings\hef_tower_capital_04\hef_tower_capital_04_tech.cs2.collision
hef_tower_shaft_01	buildings/hef/hero			rigidmodels\buildings\hef_tower_shaft_01\hef_tower_shaft_01_tech.cs2.parsed	rigidmodels\buildings\hef_tower_shaft_01\hef_tower_shaft_01_tech.cs2.collision
hef_tower_shaft_02	buildings/hef/hero			rigidmodels\buildings\hef_tower_shaft_02\hef_tower_shaft_02_tech.cs2.parsed	rigidmodels\buildings\hef_tower_shaft_02\hef_tower_shaft_02_tech.cs2.collision
hef_tower_shaft_03	buildings/hef/hero			rigidmodels\buildings\hef_tower_shaft_03\hef_tower_shaft_03_tech.cs2.parsed	rigidmodels\buildings\hef_tower_shaft_03\hef_tower_shaft_03_tech.cs2.collision
hef_wall_angled_joiner	buildings/hef/walls			rigidmodels\buildings\hef_wall_angled_joiner\hef_wall_angled_joiner_tech.cs2.parsed	rigidmodels\buildings\hef_wall_angled_joiner\hef_wall_angled_joiner_tech.cs2.collision
hef_wall_angled_to_grid_joiner	buildings/hef/walls			rigidmodels\buildings\hef_wall_angled_to_grid_joiner\hef_wall_angled_to_grid_joiner_tech.cs2.parsed	rigidmodels\buildings\hef_wall_angled_to_grid_joiner\hef_wall_angled_to_grid_joiner_tech.cs2.collision
hef_wall_corner_90_exter	buildings/hef/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\hef_wall_corner_90_exter\hef_wall_corner_90_exter_tech.cs2.collision	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
hef_wall_corner_90_inter	buildings/hef/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\hef_wall_corner_90_inter\hef_wall_corner_90_inter_tech.cs2.collision	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
hef_wall_gatehouse_60	buildings/hef/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\hef_wall_gatehouse_60\hef_wall_gatehouse_60_tech.cs2.collision	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
hef_wall_grid_to_angled_joiner	buildings/hef/walls			rigidmodels\buildings\hef_wall_grid_to_angled_joiner\hef_wall_grid_to_angled_joiner_tech.cs2.parsed	rigidmodels\buildings\hef_wall_grid_to_angled_joiner\hef_wall_grid_to_angled_joiner_tech.cs2.collision
hef_wall_machicolation_01	buildings/hef/hero			rigidmodels\buildings\hef_wall_machicolation_01\hef_wall_machicolation_01_tech.cs2.parsed	rigidmodels\buildings\hef_wall_machicolation_01\hef_wall_machicolation_01_tech.cs2.collision
hef_wall_merlon_01	buildings/hef/hero			rigidmodels\buildings\hef_wall_merlon_01\hef_wall_merlon_01_tech.cs2.parsed	rigidmodels\buildings\hef_wall_merlon_01\hef_wall_merlon_01_tech.cs2.collision
hef_wall_merlon_02	buildings/hef/walls			rigidmodels\buildings\hef_wall_merlon_02\hef_wall_merlon_02_tech.cs2.parsed	rigidmodels\buildings\hef_wall_merlon_02\hef_wall_merlon_02_tech.cs2.collision
hef_wall_stepdown_15m	buildings/hef/walls			rigidmodels\buildings\hef_wall_stepdown_15m\hef_wall_stepdown_15m_tech.cs2.parsed	rigidmodels\buildings\hef_wall_stepdown_15m\hef_wall_stepdown_15m_tech.cs2.collision
hef_wall_straight_20	buildings/hef/walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\hef_wall_straight_20\hef_wall_straight_20_tech.cs2.collision	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.collision
hef_wall_straight_20_blocked	buildings/hef/walls			rigidmodels\buildings\hef_wall_straight_20_blocked\hef_wall_straight_20_blocked_tech.cs2.parsed	rigidmodels\buildings\hef_wall_straight_20_blocked\hef_wall_straight_20_blocked_tech.cs2.collision
hef_wall_tower	buildings/hef/walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\hef_wall_tower\hef_wall_tower_tech.cs2.collision	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.collision
hef_waystone_01	buildings/hef/waystones			rigidmodels\buildings\hef_waystone_01\hef_waystone_01_tech.cs2.parsed	rigidmodels\buildings\hef_waystone_01\hef_waystone_01_tech.cs2.collision
hef_waystone_02	buildings/hef/waystones			rigidmodels\buildings\hef_waystone_02\hef_waystone_02_tech.cs2.parsed	rigidmodels\buildings\hef_waystone_02\hef_waystone_02_tech.cs2.collision
hef_waystone_03	buildings/hef/waystones			rigidmodels\buildings\hef_waystone_03\hef_waystone_03_tech.cs2.parsed	rigidmodels\buildings\hef_waystone_03\hef_waystone_03_tech.cs2.collision
ice_skull_mtn_a	terrain_props/battle props			rigidmodels\buildings\ice_skull_mtn_a\ice_skull_mtn_a_tech.cs2.parsed	rigidmodels\buildings\ice_skull_mtn_a\ice_skull_mtn_a_tech.cs2.collision
ice_skull_mtn_b	terrain_props/battle props			rigidmodels\buildings\ice_skull_mtn_b\ice_skull_mtn_b_tech.cs2.parsed	rigidmodels\buildings\ice_skull_mtn_b\ice_skull_mtn_b_tech.cs2.collision
iod_statue_01	buildings/hef/statues			rigidmodels\buildings\iod_statue_01\iod_statue_01_tech.cs2.parsed	rigidmodels\buildings\iod_statue_01\iod_statue_01_tech.cs2.collision
iod_statue_02	buildings/hef/statues			rigidmodels\buildings\iod_statue_02\iod_statue_02_tech.cs2.parsed	rigidmodels\buildings\iod_statue_02\iod_statue_02_tech.cs2.collision
iod_statue_03	buildings/hef/statues			rigidmodels\buildings\iod_statue_03\iod_statue_03_tech.cs2.parsed	rigidmodels\buildings\iod_statue_03\iod_statue_03_tech.cs2.collision
iod_waystone_01	buildings/hef/waystones			rigidmodels\buildings\iod_waystone_01\iod_waystone_01_tech.cs2.parsed	rigidmodels\buildings\iod_waystone_01\iod_waystone_01_tech.cs2.collision
iod_waystone_02	buildings/hef/waystones			rigidmodels\buildings\iod_waystone_02\iod_waystone_02_tech.cs2.parsed	rigidmodels\buildings\iod_waystone_02\iod_waystone_02_tech.cs2.collision
iod_waystone_03	buildings/hef/waystones			rigidmodels\buildings\iod_waystone_03\iod_waystone_03_tech.cs2.parsed	rigidmodels\buildings\iod_waystone_03\iod_waystone_03_tech.cs2.collision
ksl_battlement_01	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_01\ksl_battlement_01_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_01\ksl_battlement_01_tech.cs2.collision
ksl_battlement_02	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_02\ksl_battlement_02_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_02\ksl_battlement_02_tech.cs2.collision
ksl_battlement_03	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_03\ksl_battlement_03_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_03\ksl_battlement_03_tech.cs2.collision
ksl_battlement_add_01	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_add_01\ksl_battlement_add_01_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_add_01\ksl_battlement_add_01_tech.cs2.collision
ksl_battlement_add_02	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_add_02\ksl_battlement_add_02_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_add_02\ksl_battlement_add_02_tech.cs2.collision
ksl_battlement_base_01	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_base_01\ksl_battlement_base_01_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_base_01\ksl_battlement_base_01_tech.cs2.collision
ksl_battlement_base_02	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_base_02\ksl_battlement_base_02_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_base_02\ksl_battlement_base_02_tech.cs2.collision
ksl_battlement_base_03	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_base_03\ksl_battlement_base_03_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_base_03\ksl_battlement_base_03_tech.cs2.collision
ksl_battlement_base_04	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_base_04\ksl_battlement_base_04_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_base_04\ksl_battlement_base_04_tech.cs2.collision
ksl_battlement_butt_01	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_butt_01\ksl_battlement_butt_01_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_butt_01\ksl_battlement_butt_01_tech.cs2.collision
ksl_battlement_corner_01	buildings/ksl/battlement			rigidmodels\buildings\ksl_battlement_corner_01\ksl_battlement_corner_01_tech.cs2.parsed	rigidmodels\buildings\ksl_battlement_corner_01\ksl_battlement_corner_01_tech.cs2.collision
ksl_bedrock_exposed_01	terrain_props/wh_rocks			rigidmodels\buildings\ksl_bedrock_exposed_01\ksl_bedrock_exposed_01_tech.cs2.parsed	rigidmodels\buildings\ksl_bedrock_exposed_01\ksl_bedrock_exposed_01_tech.cs2.collision
ksl_bedrock_exposed_02	terrain_props/wh_rocks			rigidmodels\buildings\ksl_bedrock_exposed_02\ksl_bedrock_exposed_02_tech.cs2.parsed	rigidmodels\buildings\ksl_bedrock_exposed_02\ksl_bedrock_exposed_02_tech.cs2.collision
ksl_bedrock_exposed_03	terrain_props/wh_rocks			rigidmodels\buildings\ksl_bedrock_exposed_03\ksl_bedrock_exposed_03_tech.cs2.parsed	rigidmodels\buildings\ksl_bedrock_exposed_03\ksl_bedrock_exposed_03_tech.cs2.collision
ksl_bedrock_exposed_04	terrain_props/wh_rocks			rigidmodels\buildings\ksl_bedrock_exposed_04\ksl_bedrock_exposed_04_tech.cs2.parsed	rigidmodels\buildings\ksl_bedrock_exposed_04\ksl_bedrock_exposed_04_tech.cs2.collision
ksl_boris_frozen_01	buildings/ksl/props			rigidmodels\buildings\ksl_boris_frozen_01\ksl_boris_frozen_01_tech.cs2.parsed	rigidmodels\buildings\ksl_boris_frozen_01\ksl_boris_frozen_01_tech.cs2.collision
ksl_boulder_01	terrain_props/wh_rocks			rigidmodels\buildings\ksl_boulder_01\ksl_boulder_01_tech.cs2.parsed	rigidmodels\buildings\ksl_boulder_01\ksl_boulder_01_tech.cs2.collision
ksl_boulder_02	terrain_props/wh_rocks			rigidmodels\buildings\ksl_boulder_02\ksl_boulder_02_tech.cs2.parsed	rigidmodels\buildings\ksl_boulder_02\ksl_boulder_02_tech.cs2.collision
