building_chain	settlement_type	exclude
wh3_dlc27_sla_dechala_cult_3	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_sla_dechala_cult_4	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_sla_dechala_cult_corruption_1	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_sla_dechala_cult_corruption_2	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_sla_dechala_cult_special	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_special_throgg_bile_trolls_altar	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_special_throgg_chaos_trolls_altar	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_special_throgg_river_trolls_altar	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_special_throgg_stone_trolls_altar	wh3_dlc27_norsca_altars_tze	false
wh3_dlc27_special_throgg_trolls_shelter_altar	wh3_dlc27_norsca_altars_tze	false
wh3_main_brt_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_bst_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_chs_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_cst_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_cth_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_cult_magus_trial	wh3_dlc27_norsca_altars_tze	false
wh3_main_dae_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_def_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_dwf_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_emp_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_foreign_slot_discovery_dae	wh3_dlc27_norsca_altars_tze	false
wh3_main_grn_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_hef_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_dyes	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_exotic_animals	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_furs	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_gemstones	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_gold	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_ivory	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_medicinal_plants	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_pastures	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_pottery	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_salt	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_spices	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_timber	wh3_dlc27_norsca_altars_tze	false
wh3_main_ie_NORSCA_resource_wine	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_3	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_4	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_corruption_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_corruption_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_magus	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_special	wh3_dlc27_norsca_altars_tze	false
wh3_main_kho_cult_teleport	wh3_dlc27_norsca_altars_tze	false
wh3_main_ksl_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_lzd_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_assassins_hideout	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_black_ark	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_dwarf_miners	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_dwarf_rangers	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_exquisite_cadaver	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_grail_knight_grave	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_haendryk	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_illumination	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_myrmidia	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_order_vaul	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_painted_skin	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_possessed	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_ranald	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_sacred_scythe	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_shallya	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_silver_pinnacle	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_tilean_traders	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_ulric	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_witch_hunters	wh3_dlc27_norsca_altars_tze	false
wh3_main_minor_cult_yellow_fang	wh3_dlc27_norsca_altars_tze	false
wh3_main_nor_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_3	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_4	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_corruption_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_corruption_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_magus	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_special	wh3_dlc27_norsca_altars_tze	false
wh3_main_nur_cult_teleport	wh3_dlc27_norsca_altars_tze	false
wh3_main_ogr_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_skv_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_3	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_4	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_corruption_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_corruption_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_magus	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_special	wh3_dlc27_norsca_altars_tze	false
wh3_main_sla_cult_teleport	wh3_dlc27_norsca_altars_tze	false
wh3_main_tmb_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_3	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_4	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_corruption_1	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_corruption_2	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_magus	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_special	wh3_dlc27_norsca_altars_tze	false
wh3_main_tze_cult_teleport	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_defence_hold	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_defence_slayers	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_economy_counting_room	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_economy_drinking	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_economy_oathgold	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_economy_trade	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_grudges	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_deeper	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_karak_eight_peaks	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_major	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_minor	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_skavenblight	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_main_zharr_naggrund	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_resources	wh3_dlc27_norsca_altars_tze	false
wh3_main_underdeep_dwf_tall	wh3_dlc27_norsca_altars_tze	false
wh3_main_vmp_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh3_main_wef_allied_outpost	wh3_dlc27_norsca_altars_tze	false
wh_dlc08_special_marienburg_port_norsca	wh3_dlc27_norsca_altars_tze	false
wh_main_NORSCA_resource_iron	wh3_dlc27_norsca_altars_tze	false
wh_main_NORSCA_resource_marble	wh3_dlc27_norsca_altars_tze	false
wh_main_NORSCA_resource_obsidian	wh3_dlc27_norsca_altars_tze	false
wh_main_bretonnia_legendary_bordeleaux	wh3_dlc27_norsca_altars_tze	false
wh_main_special_erengrad_port	wh3_dlc27_norsca_altars_tze	false
wh_main_special_marienburg_port	wh3_dlc27_norsca_altars_tze	false
wh2_dlc11_foreign_corruption	wh3_dlc27_norsca_altars_und	false
wh2_dlc11_foreign_income	wh3_dlc27_norsca_altars_und	false
wh2_dlc11_foreign_infamy	wh3_dlc27_norsca_altars_und	false
wh2_dlc11_foreign_trade	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_special_warlock_lab	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_annexation_doomsday	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_annexation_war_camp	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_discovery_assassins	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_discovery_deeper_tunnels	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_food_kidnappers	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_food_raiding_camp	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_money_crafting	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_money_thieves	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_settlement_stronghold	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_settlement_warren	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_warpstone_mine	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_warpstone_refinery	wh3_dlc27_norsca_altars_und	false
wh2_dlc12_under_empire_warpstone_strip_mine	wh3_dlc27_norsca_altars_und	false
wh2_dlc14_special_copher_port	wh3_dlc27_norsca_altars_und	false
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_norsca_altars_und	false
wh2_dlc14_under_empire_annexation_plague_cauldron	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_ambush	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_core	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_def_boost	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_melee_boost	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_ranged_boost	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_recruitment	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_replenishment	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_transport	wh3_dlc27_norsca_altars_und	false
wh2_dlc17_silent_sanctum_upkeep	wh3_dlc27_norsca_altars_und	false
wh2_main_special_lothern_port_norsca	wh3_dlc27_norsca_altars_und	false
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_norsca_altars_und	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_special_fu_chow_port	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_caster	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_diplomacy_parasitic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_diplomacy_symbiotic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_expansion_parasitic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_expansion_symbiotic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_flamer	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_growth_parasitic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_growth_symbiotic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_horror_barracks	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_income_parasitic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_income_symbiotic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_monster_barracks	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_mounted	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_plunder	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_raise_army_parasitic	wh3_dlc27_norsca_altars_und	false
wh3_dlc24_tze_the_changeling_raise_army_symbiotic	wh3_dlc27_norsca_altars_und	false
wh3_dlc25_gom_chamber_of_the_dark_lady	wh3_dlc27_norsca_altars_und	false
wh3_dlc25_gom_militia_of_morr	wh3_dlc27_norsca_altars_und	false
wh3_dlc25_gom_spiriters_study	wh3_dlc27_norsca_altars_und	false
wh3_dlc25_gom_temple_of_morr	wh3_dlc27_norsca_altars_und	false
wh3_dlc26_tyrants_demands	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_chaos_altar_garrison	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_chaos_altar_special_gate_towers	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_chaos_altar_und_raiding	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_chaos_altar_und_recruitment	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_chaos_altar_und_replenishment	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_port_altar	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_nor_trap_core_infiltrate	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_settlement_nor_chaos_altar_und	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_settlement_nor_chaos_altar_und_special_gate	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_settlement_nor_chaos_altar_und_special_port	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_cult_garrison	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_cult_special_masque	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_1	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_2	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_3	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_4	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_corruption_1	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_corruption_2	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_sla_dechala_cult_special	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_special_throgg_bile_trolls_altar	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_special_throgg_chaos_trolls_altar	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_special_throgg_river_trolls_altar	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_special_throgg_stone_trolls_altar	wh3_dlc27_norsca_altars_und	false
wh3_dlc27_special_throgg_trolls_shelter_altar	wh3_dlc27_norsca_altars_und	false
wh3_main_brt_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_bst_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_chs_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_cst_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_cth_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_cult_magus_trial	wh3_dlc27_norsca_altars_und	false
wh3_main_dae_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_def_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_dwf_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_emp_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_foreign_slot_discovery_dae	wh3_dlc27_norsca_altars_und	false
wh3_main_grn_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_hef_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_dyes	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_exotic_animals	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_furs	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_gemstones	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_gold	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_ivory	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_medicinal_plants	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_pastures	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_pottery	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_salt	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_spices	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_timber	wh3_dlc27_norsca_altars_und	false
wh3_main_ie_NORSCA_resource_wine	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_1	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_2	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_3	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_4	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_corruption_1	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_corruption_2	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_magus	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_special	wh3_dlc27_norsca_altars_und	false
wh3_main_kho_cult_teleport	wh3_dlc27_norsca_altars_und	false
wh3_main_ksl_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_lzd_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_assassins_hideout	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_black_ark	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_dwarf_miners	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_dwarf_rangers	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_exquisite_cadaver	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_grail_knight_grave	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_haendryk	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_illumination	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_myrmidia	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_order_vaul	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_painted_skin	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_possessed	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_ranald	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_sacred_scythe	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_shallya	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_silver_pinnacle	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_tilean_traders	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_ulric	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_witch_hunters	wh3_dlc27_norsca_altars_und	false
wh3_main_minor_cult_yellow_fang	wh3_dlc27_norsca_altars_und	false
wh3_main_nor_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_1	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_2	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_3	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_4	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_corruption_1	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_corruption_2	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_magus	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_special	wh3_dlc27_norsca_altars_und	false
wh3_main_nur_cult_teleport	wh3_dlc27_norsca_altars_und	false
wh3_main_ogr_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_skv_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_1	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_2	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_3	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_4	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_corruption_1	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_corruption_2	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_magus	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_special	wh3_dlc27_norsca_altars_und	false
wh3_main_sla_cult_teleport	wh3_dlc27_norsca_altars_und	false
wh3_main_tmb_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_1	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_2	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_3	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_4	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_corruption_1	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_corruption_2	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_magus	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_special	wh3_dlc27_norsca_altars_und	false
wh3_main_tze_cult_teleport	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_defence_hold	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_defence_slayers	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_economy_counting_room	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_economy_drinking	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_economy_oathgold	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_economy_trade	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_grudges	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_deeper	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_karak_eight_peaks	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_major	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_minor	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_skavenblight	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_main_zharr_naggrund	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_resources	wh3_dlc27_norsca_altars_und	false
wh3_main_underdeep_dwf_tall	wh3_dlc27_norsca_altars_und	false
wh3_main_vmp_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh3_main_wef_allied_outpost	wh3_dlc27_norsca_altars_und	false
wh_dlc08_special_marienburg_port_norsca	wh3_dlc27_norsca_altars_und	false
wh_main_NORSCA_resource_iron	wh3_dlc27_norsca_altars_und	false
wh_main_NORSCA_resource_marble	wh3_dlc27_norsca_altars_und	false
wh_main_NORSCA_resource_obsidian	wh3_dlc27_norsca_altars_und	false
wh_main_bretonnia_legendary_bordeleaux	wh3_dlc27_norsca_altars_und	false
wh_main_special_erengrad_port	wh3_dlc27_norsca_altars_und	false
wh_main_special_marienburg_port	wh3_dlc27_norsca_altars_und	false
wh2_dlc11_foreign_corruption	wh3_dlc27_norsca_core_settlement	false
wh2_dlc11_foreign_income	wh3_dlc27_norsca_core_settlement	false
wh2_dlc11_foreign_infamy	wh3_dlc27_norsca_core_settlement	false
wh2_dlc11_foreign_trade	wh3_dlc27_norsca_core_settlement	false
wh2_dlc11_special_settlement_galleons_graveyard	wh3_dlc27_norsca_core_settlement	false
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_norsca_core_settlement	false
wh2_dlc12_special_warlock_lab	wh3_dlc27_norsca_core_settlement	false
wh2_dlc12_under_empire_annexation_doomsday	wh3_dlc27_norsca_core_settlement	false
