agent	faction	subtype	mod_disabled
general	wh2_main_vmp_the_silver_host	wh_dlc04_vmp_strigoi_ghoul_king	false
general	wh2_main_vmp_the_silver_host	wh_main_vmp_lord	false
general	wh2_main_vmp_the_silver_host	wh_main_vmp_master_necromancer	false
minister	wh2_main_vmp_the_silver_host	wh_main_vmp_lord	false
spy	wh2_main_vmp_the_silver_host	wh_main_vmp_banshee	false
wizard	wh2_main_vmp_the_silver_host	wh_main_vmp_necromancer	false
champion	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_branchwraith	false
colonel	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_glade_lord	false
dignitary	wh2_main_wef_bowmen_of_oreon	wh2_twa02_wef_glade_captain	false
general	wh2_main_wef_bowmen_of_oreon	wh2_dlc16_wef_spellweaver_beasts	false
general	wh2_main_wef_bowmen_of_oreon	wh2_dlc16_wef_spellweaver_dark	false
general	wh2_main_wef_bowmen_of_oreon	wh2_dlc16_wef_spellweaver_high	false
general	wh2_main_wef_bowmen_of_oreon	wh2_dlc16_wef_spellweaver_life	false
general	wh2_main_wef_bowmen_of_oreon	wh2_dlc16_wef_spellweaver_shadows	false
general	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_ancient_treeman	false
general	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_glade_lord	false
general	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_glade_lord_fem	false
minister	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_glade_lord	false
spy	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_waystalker	false
wizard	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_spellsinger_beasts	false
wizard	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_spellsinger_life	false
wizard	wh2_main_wef_bowmen_of_oreon	wh_dlc05_wef_spellsinger_shadow	false
champion	wh2_twa03_def_rakarth_separatists	wh2_dlc14_def_master	false
colonel	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord	false
dignitary	wh2_twa03_def_rakarth_separatists	wh2_main_def_death_hag	false
engineer	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_twa03_def_rakarth_separatists	wh2_dlc14_def_high_beastmaster	false
general	wh2_twa03_def_rakarth_separatists	wh2_main_def_black_ark	false
general	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord	false
general	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord_fem	false
general	wh2_twa03_def_rakarth_separatists	wh2_main_def_malekith	false
minister	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord	false
runesmith	wh2_twa03_def_rakarth_separatists	wh2_main_def_dreadlord	false
spy	wh2_twa03_def_rakarth_separatists	wh2_main_def_khainite_assassin	false
wizard	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_twa03_def_rakarth_separatists	wh2_dlc10_def_sorceress_death	false
wizard	wh2_twa03_def_rakarth_separatists	wh2_main_def_sorceress_dark	false
wizard	wh2_twa03_def_rakarth_separatists	wh2_main_def_sorceress_fire	false
wizard	wh2_twa03_def_rakarth_separatists	wh2_main_def_sorceress_shadow	false
champion	wh2_twa03_def_rakarth	wh2_dlc14_def_master	false
colonel	wh2_twa03_def_rakarth	wh2_main_def_dreadlord	false
dignitary	wh2_twa03_def_rakarth	wh2_main_def_death_hag	false
engineer	wh2_twa03_def_rakarth	wh2_main_def_dreadlord	false
general	wh2_twa03_def_rakarth	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_twa03_def_rakarth	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_twa03_def_rakarth	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_twa03_def_rakarth	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_twa03_def_rakarth	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_twa03_def_rakarth	wh2_dlc14_def_high_beastmaster	false
general	wh2_twa03_def_rakarth	wh2_main_def_black_ark	false
general	wh2_twa03_def_rakarth	wh2_main_def_dreadlord	false
general	wh2_twa03_def_rakarth	wh2_main_def_dreadlord_fem	false
general	wh2_twa03_def_rakarth	wh2_main_def_malekith	false
general	wh2_twa03_def_rakarth	wh2_twa03_def_rakarth	false
minister	wh2_twa03_def_rakarth	wh2_main_def_dreadlord	false
runesmith	wh2_twa03_def_rakarth	wh2_main_def_dreadlord	false
spy	wh2_twa03_def_rakarth	wh2_main_def_khainite_assassin	false
wizard	wh2_twa03_def_rakarth	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_twa03_def_rakarth	wh2_dlc10_def_sorceress_death	false
wizard	wh2_twa03_def_rakarth	wh2_main_def_sorceress_dark	false
wizard	wh2_twa03_def_rakarth	wh2_main_def_sorceress_fire	false
wizard	wh2_twa03_def_rakarth	wh2_main_def_sorceress_shadow	false
champion	wh3_dlc20_brt_march_of_couronne	wh_main_brt_paladin	false
colonel	wh3_dlc20_brt_march_of_couronne	wh_main_brt_lord	false
general	wh3_dlc20_brt_march_of_couronne	wh_dlc07_brt_prophetess_beasts	false
general	wh3_dlc20_brt_march_of_couronne	wh_dlc07_brt_prophetess_heavens	false
general	wh3_dlc20_brt_march_of_couronne	wh_dlc07_brt_prophetess_life	false
general	wh3_dlc20_brt_march_of_couronne	wh_main_brt_lord	false
minister	wh3_dlc20_brt_march_of_couronne	wh_main_brt_lord	false
wizard	wh3_dlc20_brt_march_of_couronne	wh_dlc07_brt_damsel_beasts	false
wizard	wh3_dlc20_brt_march_of_couronne	wh_dlc07_brt_damsel_life	false
wizard	wh3_dlc20_brt_march_of_couronne	wh_main_brt_damsel_heavens	false
champion	wh3_dlc20_chs_azazel	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_azazel	wh_main_chs_lord	false
general	wh3_dlc20_chs_azazel	wh3_dlc20_sla_azazel	false
general	wh3_dlc20_chs_azazel	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_azazel	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_azazel	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_azazel	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_azazel	wh_main_chs_lord	false
minister	wh3_dlc20_chs_azazel	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_azazel	wh3_dlc20_chs_sorcerer_shadows_msla	false
wizard	wh3_dlc20_chs_azazel	wh3_dlc20_chs_sorcerer_slaanesh_msla	false
wizard	wh3_dlc20_chs_azazel	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_azazel	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_azazel	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_azazel	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_chaos_qb4	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_chaos_qb4	wh_main_chs_lord	false
general	wh3_dlc20_chs_chaos_qb4	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_chaos_qb4	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_chaos_qb4	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_chaos_qb4	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_chaos_qb4	wh_main_chs_archaon	false
general	wh3_dlc20_chs_chaos_qb4	wh_main_chs_lord	false
general	wh3_dlc20_chs_chaos_qb4	wh_main_chs_lord_of_change	false
minister	wh3_dlc20_chs_chaos_qb4	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_chaos_qb4	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_chaos_qb4	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_chaos_qb4	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_chaos_qb4	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_festus	wh3_dlc20_chs_exalted_hero_mnur	false
champion	wh3_dlc20_chs_festus	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_festus	wh_main_chs_lord	false
dignitary	wh3_dlc20_chs_festus	wh3_main_nur_cultist_plague_ritual	false
general	wh3_dlc20_chs_festus	wh3_dlc20_nur_festus	false
general	wh3_dlc20_chs_festus	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_festus	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_festus	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_festus	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_festus	wh_main_chs_lord	false
minister	wh3_dlc20_chs_festus	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_festus	wh3_dlc25_chs_sorcerer_death_mnur	false
wizard	wh3_dlc20_chs_festus	wh3_dlc25_chs_sorcerer_nurgle_mnur	false
wizard	wh3_dlc20_chs_festus	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_festus	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_festus	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_festus	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_kholek	wh3_pro12_kho_cha_karanak	false
champion	wh3_dlc20_chs_kholek	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_kholek	wh_main_chs_lord	false
general	wh3_dlc20_chs_kholek	wh_dlc01_chs_kholek_suneater	false
general	wh3_dlc20_chs_kholek	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_kholek	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_kholek	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_kholek	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_kholek	wh_main_chs_lord	false
general	wh3_dlc20_chs_kholek	wh_main_chs_lord_of_change	false
minister	wh3_dlc20_chs_kholek	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_kholek	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_kholek	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_kholek	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_kholek	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_sigvald	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_sigvald	wh_main_chs_lord	false
general	wh3_dlc20_chs_sigvald	wh_dlc01_chs_prince_sigvald	false
general	wh3_dlc20_chs_sigvald	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_sigvald	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_sigvald	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_sigvald	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_sigvald	wh_main_chs_lord	false
general	wh3_dlc20_chs_sigvald	wh_main_chs_lord_of_change	false
minister	wh3_dlc20_chs_sigvald	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_sigvald	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_sigvald	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_sigvald	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_sigvald	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_valkia	wh3_dlc20_chs_exalted_hero_mkho	false
champion	wh3_dlc20_chs_valkia	wh3_pro12_kho_cha_karanak	false
champion	wh3_dlc20_chs_valkia	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_valkia	wh_main_chs_lord	false
general	wh3_dlc20_chs_valkia	wh3_dlc20_kho_valkia	false
general	wh3_dlc20_chs_valkia	wh_main_chs_lord	false
minister	wh3_dlc20_chs_valkia	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_valkia	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_valkia	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_chs_vilitch	wh3_dlc24_chs_exalted_hero_mtze	false
champion	wh3_dlc20_chs_vilitch	wh_main_chs_exalted_hero	false
colonel	wh3_dlc20_chs_vilitch	wh_main_chs_lord	false
general	wh3_dlc20_chs_vilitch	wh3_dlc20_tze_vilitch	false
general	wh3_dlc20_chs_vilitch	wh_dlc01_chs_sorcerer_lord_death	false
general	wh3_dlc20_chs_vilitch	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh3_dlc20_chs_vilitch	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh3_dlc20_chs_vilitch	wh_dlc07_chs_sorcerer_lord_shadow	false
general	wh3_dlc20_chs_vilitch	wh_main_chs_lord	false
minister	wh3_dlc20_chs_vilitch	wh_main_chs_lord	false
wizard	wh3_dlc20_chs_vilitch	wh3_dlc20_chs_sorcerer_metal_mtze	false
wizard	wh3_dlc20_chs_vilitch	wh3_dlc20_chs_sorcerer_tzeentch_mtze	false
wizard	wh3_dlc20_chs_vilitch	wh_dlc07_chs_chaos_sorcerer_shadow	false
wizard	wh3_dlc20_chs_vilitch	wh_main_chs_chaos_sorcerer_death	false
wizard	wh3_dlc20_chs_vilitch	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh3_dlc20_chs_vilitch	wh_main_chs_chaos_sorcerer_metal	false
champion	wh3_dlc20_kho_blood_keepers	wh3_dlc20_chs_exalted_hero_mkho	false
colonel	wh3_dlc20_kho_blood_keepers	wh3_main_kho_herald_of_khorne	false
dignitary	wh3_dlc20_kho_blood_keepers	wh3_main_kho_bloodreaper	false
general	wh3_dlc20_kho_blood_keepers	wh3_dlc20_chs_lord_mkho	false
general	wh3_dlc20_kho_blood_keepers	wh3_main_kho_exalted_bloodthirster	false
general	wh3_dlc20_kho_blood_keepers	wh3_main_kho_herald_of_khorne	false
general	wh3_dlc20_kho_blood_keepers	wh3_main_kho_herald_of_khorne_khorne_spawned_army	false
general	wh3_dlc20_kho_blood_keepers	wh3_main_kho_skarbrand	false
runesmith	wh3_dlc20_kho_blood_keepers	wh3_main_kho_cult_magus	false
runesmith	wh3_dlc20_kho_blood_keepers	wh3_main_kho_cultist	false
champion	wh3_dlc20_nor_dolgan	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh3_dlc20_nor_dolgan	wh_main_nor_marauder_chieftain	false
dignitary	wh3_dlc20_nor_dolgan	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh3_dlc20_nor_dolgan	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh3_dlc20_nor_dolgan	wh_main_nor_marauder_chieftain	false
minister	wh3_dlc20_nor_dolgan	wh_main_nor_marauder_chieftain	false
wizard	wh3_dlc20_nor_dolgan	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh3_dlc20_nor_dolgan	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh3_dlc20_nor_dolgan	wh_dlc08_nor_shaman_sorcerer_metal	false
colonel	wh3_dlc20_nor_kuj	wh_main_nor_marauder_chieftain	false
general	wh3_dlc20_nor_kuj	wh_main_nor_marauder_chieftain	false
minister	wh3_dlc20_nor_kuj	wh_main_nor_marauder_chieftain	false
wizard	wh3_dlc20_nor_kuj	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh3_dlc20_nor_kuj	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh3_dlc20_nor_kuj	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh3_dlc20_nor_kul	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh3_dlc20_nor_kul	wh_main_nor_marauder_chieftain	false
dignitary	wh3_dlc20_nor_kul	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh3_dlc20_nor_kul	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh3_dlc20_nor_kul	wh_main_nor_marauder_chieftain	false
minister	wh3_dlc20_nor_kul	wh_main_nor_marauder_chieftain	false
wizard	wh3_dlc20_nor_kul	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh3_dlc20_nor_kul	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh3_dlc20_nor_kul	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh3_dlc20_nor_tong	wh_dlc08_nor_skin_wolf_werekin	false
colonel	wh3_dlc20_nor_tong	wh_main_nor_marauder_chieftain	false
dignitary	wh3_dlc20_nor_tong	wh_dlc08_nor_fimir_balefiend_fire	false
dignitary	wh3_dlc20_nor_tong	wh_dlc08_nor_fimir_balefiend_shadow	false
general	wh3_dlc20_nor_tong	wh_main_nor_marauder_chieftain	false
minister	wh3_dlc20_nor_tong	wh_main_nor_marauder_chieftain	false
wizard	wh3_dlc20_nor_tong	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh3_dlc20_nor_tong	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh3_dlc20_nor_tong	wh_dlc08_nor_shaman_sorcerer_metal	false
colonel	wh3_dlc20_nor_yusak	wh_main_nor_marauder_chieftain	false
general	wh3_dlc20_nor_yusak	wh_main_nor_marauder_chieftain	false
minister	wh3_dlc20_nor_yusak	wh_main_nor_marauder_chieftain	false
wizard	wh3_dlc20_nor_yusak	wh_dlc08_nor_shaman_sorcerer_death	false
wizard	wh3_dlc20_nor_yusak	wh_dlc08_nor_shaman_sorcerer_fire	false
wizard	wh3_dlc20_nor_yusak	wh_dlc08_nor_shaman_sorcerer_metal	false
champion	wh3_dlc20_nur_pallid_nurslings	wh3_dlc20_chs_exalted_hero_mnur	false
colonel	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_herald_of_nurgle_nurgle	false
dignitary	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_cult_magus	false
dignitary	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_cultist	false
dignitary	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_cultist_plague_ritual	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_dlc20_chs_sorcerer_lord_death_mnur	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_dlc20_chs_sorcerer_lord_nurgle_mnur	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_dlc25_chs_lord_mnur	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_dlc25_nur_epidemius	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_dlc25_nur_tamurkhan	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_exalted_great_unclean_one_death	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_exalted_great_unclean_one_nurgle	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_herald_of_nurgle_death	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_herald_of_nurgle_nurgle	false
general	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_kugath	false
spy	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_plagueridden_death	false
spy	wh3_dlc20_nur_pallid_nurslings	wh3_main_nur_plagueridden_nurgle	false
wizard	wh3_dlc20_nur_pallid_nurslings	wh3_dlc25_chs_sorcerer_death_mnur	false
wizard	wh3_dlc20_nur_pallid_nurslings	wh3_dlc25_chs_sorcerer_nurgle_mnur	false
colonel	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_herald_of_slaanesh_slaanesh	false
dignitary	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_cult_magus	false
dignitary	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_cultist	false
engineer	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_alluress_shadow	false
engineer	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_alluress_slaanesh	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_dlc20_chs_lord_msla	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_exalted_keeper_of_secrets_shadow	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_exalted_keeper_of_secrets_slaanesh	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_herald_of_slaanesh_shadow	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_herald_of_slaanesh_slaanesh	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_herald_of_slaanesh_slaanesh_disciple_army	false
general	wh3_dlc20_sla_keepers_of_bliss	wh3_main_sla_nkari	false
wizard	wh3_dlc20_sla_keepers_of_bliss	wh3_dlc20_chs_sorcerer_shadows_msla	false
wizard	wh3_dlc20_sla_keepers_of_bliss	wh3_dlc20_chs_sorcerer_slaanesh_msla	false
champion	wh3_dlc20_tze_apostles_of_change	wh3_dlc24_chs_exalted_hero_mtze	false
champion	wh3_dlc20_tze_apostles_of_change	wh3_dlc24_tze_aekold_helbrass	false
colonel	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_herald_of_tzeentch_tzeentch	false
dignitary	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_cult_magus	false
dignitary	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_cultist	false
general	wh3_dlc20_tze_apostles_of_change	wh3_dlc20_chs_sorcerer_lord_metal_mtze	false
general	wh3_dlc20_tze_apostles_of_change	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	false
general	wh3_dlc20_tze_apostles_of_change	wh3_dlc24_chs_lord_mtze	false
general	wh3_dlc20_tze_apostles_of_change	wh3_dlc24_tze_the_changeling	false
general	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_exalted_lord_of_change_metal	false
general	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_exalted_lord_of_change_tzeentch	false
general	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_herald_of_tzeentch_metal	false
general	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_herald_of_tzeentch_tzeentch	false
general	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_kairos	false
general	wh3_dlc20_tze_apostles_of_change	wh_main_chs_lord_of_change	false
runesmith	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_iridescent_horror_metal	false
runesmith	wh3_dlc20_tze_apostles_of_change	wh3_main_tze_iridescent_horror_tzeentch	false
wizard	wh3_dlc20_tze_apostles_of_change	wh3_dlc20_chs_sorcerer_metal_mtze	false
wizard	wh3_dlc20_tze_apostles_of_change	wh3_dlc20_chs_sorcerer_tzeentch_mtze	false
wizard	wh3_dlc20_tze_apostles_of_change	wh3_dlc24_tze_blue_scribes	false
champion	wh3_dlc20_tze_the_sightless	wh3_dlc24_chs_exalted_hero_mtze	false
champion	wh3_dlc20_tze_the_sightless	wh3_dlc24_tze_aekold_helbrass	false
colonel	wh3_dlc20_tze_the_sightless	wh3_main_tze_herald_of_tzeentch_tzeentch	false
dignitary	wh3_dlc20_tze_the_sightless	wh3_main_tze_cult_magus	false
dignitary	wh3_dlc20_tze_the_sightless	wh3_main_tze_cultist	false
general	wh3_dlc20_tze_the_sightless	wh3_dlc20_chs_sorcerer_lord_metal_mtze	false
general	wh3_dlc20_tze_the_sightless	wh3_dlc20_chs_sorcerer_lord_tzeentch_mtze	false
general	wh3_dlc20_tze_the_sightless	wh3_dlc24_chs_lord_mtze	false
general	wh3_dlc20_tze_the_sightless	wh3_dlc24_tze_the_changeling	false
general	wh3_dlc20_tze_the_sightless	wh3_main_tze_exalted_lord_of_change_metal	false
general	wh3_dlc20_tze_the_sightless	wh3_main_tze_exalted_lord_of_change_tzeentch	false
general	wh3_dlc20_tze_the_sightless	wh3_main_tze_herald_of_tzeentch_metal	false
general	wh3_dlc20_tze_the_sightless	wh3_main_tze_herald_of_tzeentch_tzeentch	false
general	wh3_dlc20_tze_the_sightless	wh3_main_tze_kairos	false
general	wh3_dlc20_tze_the_sightless	wh_main_chs_lord_of_change	false
runesmith	wh3_dlc20_tze_the_sightless	wh3_main_tze_iridescent_horror_metal	false
runesmith	wh3_dlc20_tze_the_sightless	wh3_main_tze_iridescent_horror_tzeentch	false
wizard	wh3_dlc20_tze_the_sightless	wh3_dlc20_chs_sorcerer_metal_mtze	false
wizard	wh3_dlc20_tze_the_sightless	wh3_dlc20_chs_sorcerer_tzeentch_mtze	false
wizard	wh3_dlc20_tze_the_sightless	wh3_dlc24_tze_blue_scribes	false
