key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
wh3_dlc27_sla_mon_preyton_ror	10	wh2_main_body_60	2100	inf_melee	40	inf_mel	wh3_dlc27_unit_long_text_sla_mon_preyton	bi2_dlc27_preyton	wh3_dlc27_sla_mon_preyton_ror	61	36	80	7281		0	wh3_dlc27_preyton_claws		1	none	wh3_dlc27_unit_short_text_sla_mon_preyton_ror	wh_main_monster	trained			true	40.0000	1500.0000	wh3_dlc27_sla_preyton_ror	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	elves_wef_large	0	0	0	0	0	20	45	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_dlc27_sla_veh_seeker_chariot_ror	10	wh2_main_plate_70	2100	war_machine	60	chariot	wh3_main_unit_long_text_sla_veh_seeker_chariot_0	hu16_wh3_daemonette_wm_seeker_chariot01_crew	wh_main_cavalry_rider_standard_blood	36	34	70	1216	wh3_dlc27_sla_mnt_steed_of_slaanesh_draught_ror	2	wh3_dlc27_sla_heartseekers_claws_ror		1	none	wh3_dlc27_unit_short_text_sla_cav_seeker_chariots_ror	wh_main_chariot	trained	wh3_main_vehicle_sla_seeker_chariot	wh3_dlc27_sla_seeker_chariot_ror	true	40.0000	1500.0000	wh3_dlc27_sla_veh_seeker_chariot_0_ror	60	80	0	vo_sel_sla_heralds_of_excess	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	4	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh3_dlc27_tmb_mon_carrion_boss	10	wh2_main_body_50	2100	inf_melee	60	inf_mel	wh2_dlc09_tmb_mon_carrion	bi1b_carrion	wh3_dlc27_tmb_mon_carrion_boss	58	52	100	11200		0	wh3_dlc27_tmb_mon_carrion_boss		1	none	wh2_dlc09_tmb_mon_carrion	wh2_dlc09_tmb_carrions	trained			true	40.0000	1500.0000	wh3_dlc27_tmb_mon_carrion_boss	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	25	25	0	flying_melee_flanker_shock_undead	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_dlc27_tze_mon_cockatrice_boss	10	wh2_main_leather_35	2100	inf_melee	40	inf_mel	wh3_dlc24_unit_long_text_tze_mon_cockatrice	co1_dlc22_cockatrice	wh3_dlc27_tze_mon_cockatrice_boss	64	55	100	13840		0	wh3_dlc21_tze_cockatrice		1	none	wh3_dlc24_unit_short_text_tze_mon_cockatrice	wh_main_monster	trained			true	40.0000	1500.0000	wh3_dlc27_tze_mon_cockatrice_boss	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	15	0	0	40	0	flying_melee_flanker	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_main_chd_art_hobgob_bolt_thrower	10	wh2_main_leather_25	2100	artillery	5	art_fld	wh3_dlc23_unit_long_text_chd_inf_hobgoblins	hu5_goblin_sword	wh3_dlc26_grn_inf_goblin_crew_bolt_throwa_blood_dismembers	10	6	50	47		0	wh3_dlc23_chd_hobgoblin_sword		2	none	wh3_main_unit_short_text_chd_art_hobgob_bolt_thrower	wh_main_artillery_small	trained		wh3_main_chd_art_hobgob_bolt_thrower	true	40.0000	1500.0000	wh3_main_chd_art_hobgob_bolt_thrower	60	80	0	vo_sel_chd_hobgoblin_cutthroats	vo_sel_artillery	vo_sel_culture	1.0000	small	0	22	0	0	8	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		grn_goblin_rock_lobber	artillery	1.0000	1.0000	false	false
wh3_main_chs_art_hellcannon_prologue	10	wh2_main_leather_30	2100	artillery	5	art_fld	wh_main_unit_long_text_chs_hellcannon	hu3_dwarf_hammer	wh_main_infantry_slow_blood_dismembers	18	14	70	147		0	wh_main_dwf_axe		5	none	wh_main_unit_short_text_chs_hellcannon	wh_main_artillery	trained		wh_main_chs_art_hellcannon	true	40.0000	1500.0000	wh3_main_chs_art_hellcannon_prologue	60	80	0	vo_sel_chd_hellcannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	25	0	0	1	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		chs_hellcannon	artillery	1.0000	1.0000	false	false
wh3_main_cth_art_fire_rain_rocket_battery_0	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh3_main_unit_long_text_cth_art_fire_rain_rocket_battery_0	hu1e_sword	wh3_main_cth_artillery_crew	10	6	50	48	wh3_main_cth_mnt_oxen_draught_artillery	2	wh3_main_cth_peasant_sword		5	none	wh3_main_unit_short_text_cth_art_fire_rain_rocket_battery_0	wh_main_artillery	trained	wh3_main_cth_art_grand_cannon_articulation	wh3_main_cth_art_fire_rain_rocket_battery	false	40.0000	1500.0000	wh3_main_cth_art_fire_rain_rocket_battery_0	60	80	0	vo_sel_cth_rocket_battery	vo_sel_artillery	vo_sel_culture	1.0000	small	0	84	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		wh3_main_cth_art_fire_rain_rocket_battery	artillery	1.0000	1.0000	false	false
wh3_main_cth_art_grand_cannon_0	10	wh2_main_leather_20	2100	artillery	5	art_fld	wh3_main_unit_long_text_cth_art_grand_cannon_0	hu1e_sword	wh3_main_cth_artillery_crew	10	6	50	48	wh3_main_cth_mnt_oxen_draught_artillery	2	wh3_main_cth_peasant_sword		5	none	wh3_main_unit_short_text_cth_art_grand_cannon_0	wh_main_artillery	trained	wh3_main_cth_art_grand_cannon_articulation	wh3_main_cth_art_grand_cannon	false	40.0000	1500.0000	wh3_main_cth_art_grand_cannon_0	60	80	0	vo_sel_cth_grand_cannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	22	0	0	4	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		wh3_main_cth_art_grand_cannon	artillery	1.0000	1.0000	false	false
wh3_main_cth_cav_jade_lancers_0	10	wh2_main_chainmail_100	2100	war_beast	55	cav_shk	wh3_main_unit_long_text_cth_cav_jade_lancers_0	hu1e_hr1_warhorse_lance_and_shield	wh_main_cavalry_rider_standard_blood	26	28	64	92	wh3_main_cth_mnt_horse_heavy	60	wh3_main_cth_jade_lancer_lance		4	wh_missile_block_30_wood	wh3_main_unit_short_text_cth_cav_jade_lancers_0	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh3_main_cth_cav_jade_lancers_0	60	80	0	vo_sel_cth_jade_riders	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh3_main_cth_cav_jade_longma_riders_0	10	wh2_main_chainmail_110	2100	war_beast	75	cav_shk	wh3_main_unit_long_text_cth_cav_jade_longma_riders_0	hu1e_wh3_cathay_hr1_longma_halberd_and_shield	wh_main_cavalry_rider_standard_blood	36	34	72	245	wh3_main_cth_mnt_jade_longma_heavy	24	wh3_main_cth_longma_rider_lance		2	wh_missile_block_30_wood	wh3_main_unit_short_text_cth_cav_jade_longma_riders_0	wh_main_cavalry_pegasus_knights	trained			true	40.0000	1500.0000	wh3_main_cth_cav_jade_longma_riders_0	60	80	0	vo_sel_cavalry	vo_sel_cth_dragon_guard	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_main_cth_cav_peasant_horsemen_0	10	wh2_main_leather_15	2100	war_beast	36	cav_mel	wh3_main_unit_long_text_cth_cav_peasant_horsemen_1	hu1e_hr1_warhorse_spear	wh_main_cavalry_rider_standard_blood	26	26	55	76	wh3_main_cth_mnt_horse_light	60	wh3_main_cth_peasant_horsemen_spear		4	none	wh3_main_unit_short_text_cth_cav_peasant_horsemen_0	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh3_main_cth_cav_peasant_horsemen_0	60	80	0	vo_sel_cth_peasant_horsemen	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
wh3_main_cth_cha_alchemist_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh3_main_unit_long_text_cth_cha_alchemist	hu1e_mage_female_hero	wh3_main_cth_hum_alchemist_blood	35	30	60	3412		0	wh3_main_cth_alchemist		1	none	wh3_main_unit_short_text_cth_cha_alchemist	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_alchemist_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_alchemist_1	10	wh2_main_chainmail_50	2100	war_beast	35	com	wh3_main_unit_long_text_cth_cha_alchemist	hu1e_hr1_warhorse_mage_female_hero	wh3_main_cth_hum_alchemist_blood	35	30	60	3832	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_alchemist		1	none	wh3_main_unit_short_text_cth_cha_alchemist	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_cth_cha_alchemist_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_astromancer_0	10	wh2_main_leather_15	2100	inf_melee	10	com	wh3_main_unit_long_text_cth_cha_astromancer	hu1e_mage_hero	wh_main_infantry_standard_hero_blood_dismembers	40	25	60	3412		0	wh3_main_cth_astromancer		1	none	wh3_main_unit_short_text_cth_cha_astromancer	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_cha_astromancer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_astromancer_1	10	wh2_main_chainmail_50	2100	war_beast	30	com	wh3_main_unit_long_text_cth_cha_astromancer	hu1e_hr1_warhorse_mage_hero	wh_main_infantry_standard_hero_blood_dismembers	40	25	60	3832	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_astromancer		1	none	wh3_main_unit_short_text_cth_cha_astromancer	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh3_main_cth_cha_astromancer_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_astromancer_2	10	wh2_main_plate_80	2100	war_machine	20	com	wh3_main_unit_long_text_cth_cha_astromancer	hu1e_warcompass01_mage_hero	wh_main_infantry_standard_hero_blood_dismembers	30	20	60	6600	wh3_main_cth_mnt_oxen_draught_compass	4	wh3_main_cth_war_compass_astromancer		1	none	wh3_main_unit_short_text_cth_cha_astromancer	wh_main_chariot	trained	wh3_main_vehicle_war_compass	wh3_main_cth_veh_war_compass	true	40.0000	1500.0000	wh3_main_cth_cha_astromancer_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	10	wh2_main_leather_30	2100	inf_melee	30	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	4360		0	wh3_main_cth_shugengan_lord		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	10	wh2_main_chainmail_70	2100	war_beast	50	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	4964	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_shugengan_lord		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	10	wh2_main_chainmail_70	2100	war_beast	70	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	5564	wh3_main_cth_mnt_jade_longma_hero	1	wh3_main_cth_shugengan_lord_longma		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	10	wh2_main_leather_30	2100	inf_melee	30	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	4360		0	wh3_main_cth_shugengan_lord		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	10	wh2_main_chainmail_70	2100	war_beast	50	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	4964	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_shugengan_lord		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	10	wh2_main_chainmail_70	2100	war_beast	70	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	5564	wh3_main_cth_mnt_jade_longma_hero	1	wh3_main_cth_shugengan_lord_longma		1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture	harmony_amplifier_150%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_iron_dragon_0	10	wh2_main_plate_70	2100	inf_melee	35	com	wh3_main_unit_long_text_cth_cha_iron_dragon_0	hu1e_mage_iron_dragon	wh3_main_cth_hum_iron_dragon_blood	55	60	90	8416		0	wh3_main_cth_iron_dragon_human		1	none	wh3_main_unit_short_text_cth_cha_iron_dragon_0	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_cha_iron_dragon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	domination_characters	harmony_amplifier_200%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_iron_dragon_1	10	wh2_main_body_100	2100	inf_melee	35	com	wh3_main_unit_long_text_cth_cha_iron_dragon_1	dr04_dragon_iron	wh3_main_cth_mon_iron_dragon_blood	50	50	90	8416		0	wh3_main_cth_iron_dragon_dragon		1	none	wh3_main_unit_short_text_cth_cha_iron_dragon_1	wh_main_monster	trained			true	40.0000	1500.0000	wh3_main_cth_cha_iron_dragon_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	25	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_main_cth_cha_lord_magistrate_0	10	wh2_main_leather_40	2100	inf_melee	25	com	wh3_main_unit_long_text_cth_cha_lord_magistrate	hu1e_sword_lord	wh_main_infantry_standard_hero_blood_dismembers	45	45	70	4560		0	wh3_main_cth_lord_magistrate_sword		1	none	wh3_main_unit_short_text_cth_cha_lord_magistrate	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_cha_lord_magistrate_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_150%		melee	1.0000	1.0000	false	false
wh3_main_cth_cha_lord_magistrate_1	10	wh2_main_chainmail_80	2100	war_beast	45	com	wh3_main_unit_long_text_cth_cha_lord_magistrate	hu1e_hr1_warhorse_sword_lord	wh_main_infantry_standard_hero_blood_dismembers	45	45	70	5164	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_lord_magistrate_sword		1	none	wh3_main_unit_short_text_cth_cha_lord_magistrate	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh3_main_cth_cha_lord_magistrate_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_150%		melee	1.0000	1.0000	false	false
wh3_main_cth_cha_lord_magistrate_2	10	wh2_main_leather_30	2100	war_beast	1	com	wh3_main_unit_long_text_cth_cha_lord_magistrate	hu1e_sword_lord	wh_main_infantry_standard_hero_blood_dismembers	20	20	70	7000	wh3_main_cth_mnt_sky_lantern	1	wh_main_cth_sky_lantern	wh3_cth_sky_lantern_crane_gun_bullet	1	none	wh3_main_unit_short_text_cth_cha_lord_magistrate	wh_main_monster	trained			true	40.0000	1500.0000	wh3_main_cth_cha_lord_magistrate_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	50	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture	harmony_amplifier_150%		artillery	1.0000	1.0000	false	false
wh3_main_cth_cha_storm_dragon_0	10	wh2_main_plate_70	2100	inf_melee	50	com	wh3_main_unit_long_text_cth_cha_storm_dragon_0	hu1e_mage_storm_dragon	wh3_main_cth_hum_storm_dragon_blood	65	55	90	8416		0	wh3_main_cth_storm_dragon_human		1	none	wh3_main_unit_short_text_cth_cha_storm_dragon_0	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_storm_dragon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	25	0	0	15	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	domination_characters	harmony_amplifier_200%		skirmish	1.0000	1.0000	false	false
wh3_main_cth_cha_storm_dragon_1	10	wh2_main_body_100	2100	inf_melee	50	com	wh3_main_unit_long_text_cth_cha_storm_dragon_1	dr04_dragon_storm	wh3_main_cth_mon_storm_dragon_blood	60	45	90	8416		0	wh3_main_cth_storm_dragon_dragon		1	none	wh3_main_unit_short_text_cth_cha_storm_dragon_1	wh_main_monster	trained			false	40.0000	1500.0000	wh3_main_cth_cha_storm_dragon_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	25	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_main_cth_inf_ancestral_warriors_summoned_0	10	wh_main_body_0	2100	inf_melee	10	inf_mel	wh3_main_unit_long_text_cth_inf_ancestral_warriors_0	hu1e_ancestral_halberd_and_shield	wh3_main_cth_infantry_ethereal	34	42	100	99		0	wh3_main_cth_dragon_guard_halberd_ancestor		4	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_inf_ancestral_warriors_0	wh3_main_cth_infantry_celestial_guard_2handed	trained			true	40.0000	1500.0000	wh3_main_cth_inf_ancestral_warriors_summoned_0	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_anti_large	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh3_main_cth_inf_crane_gunners_0	10	wh2_main_leather_30	2100	inf_ranged	2	inf_mis	wh3_main_unit_long_text_cth_inf_crane_gunners_0	hu1e_weapon_team_rifle_and_shield	wh3_main_cth_weapon_team_blood	12	18	50	127		0	wh3_main_cth_peasant_sword	wh3_cth_crane_gun_bullet	3	wh_missile_block_65_wood	wh3_main_unit_short_text_cth_inf_crane_gunners_0	wh3_main_cth_crane_gunners	trained			false	40.0000	1500.0000	wh3_main_cth_inf_crane_gunners_0	60	80	0	vo_sel_cth_crane_gunners	vo_sel_generic	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry			artillery	1.0000	1.0000	false	false
wh3_main_cth_inf_dragon_guard_0	10	wh2_main_chainmail_95	2100	inf_melee	10	inf_mel	wh3_main_unit_long_text_cth_inf_dragon_guard_0	hu1e_halberd_and_shield	wh3_main_cth_infantry_heavy_blood_dismembers	34	43	72	76		0	wh3_main_cth_dragon_guard_halberd		6	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_inf_dragon_guard_0	wh3_main_cth_infantry_celestial_guard_2handed	trained			true	40.0000	1500.0000	wh3_main_cth_inf_dragon_guard_0	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_elite			melee	1.0000	1.0000	false	false
wh3_main_cth_inf_dragon_guard_crossbowmen_0	10	wh2_main_chainmail_95	2100	inf_ranged	8	inf_mis	wh3_main_unit_long_text_cth_inf_dragon_guard_crossbowmen_0	hu1e_dragon_guard_crossbow_sword_and_shield	wh3_main_cth_infantry_blood_dismembers	26	32	62	76		0	wh3_main_cth_dragon_guard_sword	wh3_main_cth_dragon_crossbow_bolt	4	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_inf_dragon_guard_crossbowmen_0	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_inf_dragon_guard_crossbowmen_0	60	80	0	vo_sel_cth_dragon_guard_crossbows	vo_sel_crossbowmen	vo_sel_culture	1.0000	small	0	44	0	0	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh3_main_cth_inf_grenadiers	10	wh2_main_leather_40	2100	inf_ranged	12	inf_mis	wh3_main_cth_inf_grenadiers	hu1e_sword_and_grenade	wh3_main_cth_infantry_iron_hail_gunners_blood_dismembers	24	24	50	61		0	wh3_main_cth_jade_warrior_sword	wh3_main_cth_grenade	3	none	wh3_main_cth_inf_grenadiers	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_inf_grenadiers	60	80	0	vo_sel_cth_nangau_grenadiers	vo_sel_ranged	vo_sel_culture	1.0000	small	0	16	0	0	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh3_main_cth_inf_iron_hail_gunners_0	10	wh2_main_leather_30	2100	inf_ranged	4	inf_mis	wh3_main_unit_long_text_cth_inf_iron_hail_gunners_0	hu1e_blunderbuss_sword	wh3_main_cth_infantry_iron_hail_gunners_blood_dismembers	16	16	50	61		0	wh3_main_cth_peasant_sword	wh3_cth_iron_hail_gun_bullet	3	none	wh3_main_unit_short_text_cth_inf_iron_hail_gunners_0	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_inf_iron_hail_gunners_0	60	80	0	vo_sel_cth_iron_hail_gunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_direct	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
