key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
wh3_main_bundle_corruption_slaanesh_good_91-100			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_1-10			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_11-20			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_21-30			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_31-40			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_41-50			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_51-60			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_61-70			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_71-80			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_81-90			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_slaanesh_skaven_91-100			province	1	corruption_slaanesh.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_1-10			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_11-20			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_21-30			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_31-40			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_41-50			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_51-60			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_61-70			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_71-80			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_81-90			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_bad_91-100			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_1-10			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_11-20			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_21-30			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_31-40			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_41-50			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_51-60			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_61-70			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_71-80			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_81-90			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_chaos_91-100			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_1-10			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_11-20			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_21-30			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_31-40			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_41-50			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_51-60			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_61-70			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_71-80			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_81-90			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_daemons_91-100			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_1-10			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_11-20			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_21-30			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_31-40			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_41-50			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_51-60			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_61-70			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_71-80			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_81-90			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_good_91-100			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_1-10			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_11-20			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_21-30			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_31-40			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_41-50			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_51-60			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_61-70			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_71-80			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_81-90			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_tzeentch_skaven_91-100			province	1	corruption_tzeentch.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_1-10			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_11-20			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_21-30			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_31-40			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_41-50			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_51-60			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_61-70			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_71-80			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_81-90			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_bad_91-100			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_1-10			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_11-20			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_21-30			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_31-40			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_41-50			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_51-60			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_61-70			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_71-80			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_81-90			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_good_91-100			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_high_reduction			region	0		true	false	true
wh3_main_bundle_corruption_vampiric_neutral_1-10			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_11-20			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_21-30			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_31-40			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_41-50			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_51-60			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_61-70			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_71-80			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_81-90			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_neutral_91-100			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_none	Armies of the Undead will suffer losses due to [[img:icon_attrition]][[/img]]attrition when moving through these lands.	Untainted	province	1	corruption.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_1-10			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_11-20			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_21-30			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_31-40			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_41-50			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_51-60			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_61-70			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_71-80			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_81-90			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_corruption_vampiric_skaven_91-100			province	1	corruption_vampiric.png	true	false	true
wh3_main_bundle_cth_harmony_harmony		Harmony	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yang_1		Yang (1-2)	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yang_2		Yang (3-5)	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yang_3		Yang (6+)	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yin_1		Yin (1-2)	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yin_2		Yin (3-5)	province	1	character.png	true	false	true
wh3_main_bundle_cth_harmony_yin_3		Yin (6+)	province	1	character.png	true	false	true
wh3_main_bundle_dae_khorne_01		Khorne's Offering I	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_01.png	false	false	true
wh3_main_bundle_dae_khorne_02		Khorne's Offering II	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_02.png	false	false	true
wh3_main_bundle_dae_khorne_03		Khorne's Offering IV	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_03.png	false	false	true
wh3_main_bundle_dae_khorne_04		Khorne's Offering V	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_04.png	false	false	true
wh3_main_bundle_dae_khorne_05		Khorne's Offering VI	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_05.png	false	false	true
wh3_main_bundle_dae_khorne_06		Khorne's Offering VII	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_06.png	false	false	true
wh3_main_bundle_dae_khorne_07		Khorne's Offering VIII	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_07.png	false	false	true
wh3_main_bundle_dae_khorne_08		Khorne's Offering IX	faction	1	daemonic_progression/wh3_main_bundle_dae_khorne_08.png	false	false	true
wh3_main_bundle_dae_khorne_09		Khorne's Offering III	faction	1	daemonic_progression/god_power_khorne.png	false	false	true
wh3_main_bundle_dae_nurgle_01		Nurgle's Gifts I	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_01.png	false	false	true
wh3_main_bundle_dae_nurgle_02		Nurgle's Gifts II	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_02.png	false	false	true
wh3_main_bundle_dae_nurgle_03		Nurgle's Gifts IV	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_03.png	false	false	true
wh3_main_bundle_dae_nurgle_04		Nurgle's Gifts V	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_04.png	false	false	true
wh3_main_bundle_dae_nurgle_05		Nurgle's Gifts VI	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_05.png	false	false	true
wh3_main_bundle_dae_nurgle_06		Nurgle's Gifts VII	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_06.png	false	false	true
wh3_main_bundle_dae_nurgle_07		Nurgle's Gifts VIII	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_07.png	false	false	true
wh3_main_bundle_dae_nurgle_08		Nurgle's Gifts IX	faction	1	daemonic_progression/wh3_main_bundle_dae_nurgle_08.png	false	false	true
wh3_main_bundle_dae_nurgle_09		Nurgle's Gifts III	faction	1	daemonic_progression/god_power_nurgle.png	false	false	true
wh3_main_bundle_dae_slaanesh_01		Slaanesh's Delights I	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_01.png	false	false	true
wh3_main_bundle_dae_slaanesh_02		Slaanesh's Delights II	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_02.png	false	false	true
wh3_main_bundle_dae_slaanesh_03		Slaanesh's Delights IV	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_03.png	false	false	true
wh3_main_bundle_dae_slaanesh_04		Slaanesh's Delights V	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_04.png	false	false	true
wh3_main_bundle_dae_slaanesh_05		Slaanesh's Delights VI	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_05.png	false	false	true
wh3_main_bundle_dae_slaanesh_06		Slaanesh's Delights VII	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_06.png	false	false	true
wh3_main_bundle_dae_slaanesh_07		Slaanesh's Delights VIII	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_07.png	false	false	true
wh3_main_bundle_dae_slaanesh_08		Slaanesh's Delights IX	faction	1	daemonic_progression/wh3_main_bundle_dae_slaanesh_08.png	false	false	true
wh3_main_bundle_dae_slaanesh_09		Slaanesh's Delights III	faction	1	daemonic_progression/god_power_slaanesh.png	false	false	true
wh3_main_bundle_dae_tzeentch_01		Tzeentch's Boons I	faction	1	daemonic_progression/wh3_main_bundle_dae_tzeentch_01.png	false	false	true
wh3_main_bundle_dae_tzeentch_02		Tzeentch's Boons II	faction	1	daemonic_progression/wh3_main_bundle_dae_tzeentch_02.png	false	false	true
wh3_main_bundle_dae_tzeentch_03		Tzeentch's Boons IV	faction	1	daemonic_progression/wh3_main_bundle_dae_tzeentch_03.png	false	false	true
wh3_main_bundle_dae_tzeentch_04		Tzeentch's Boons V	faction	1	daemonic_progression/wh3_main_bundle_dae_tzeentch_04.png	false	false	true
