key	combat_random_vocalisation	drowning_random_vocalisation	fatigued_idle_random_vocalisation	fatigued_moving_random_vocalisation	idle_random_vocalisation	running_random_vocalisation	musician_event	switch	material	walking_random_vocalisation	group_movement	limitation	idle_looping_sound	moving_looping_sound	rotating_looping_sound	actor_type	group_flying_idle	group_flying_moving	only_uses_material	group_movement_armour_override	group_idle	attenuation_scale	group_melee_armour_override	triggers_cinematic	sphere_of_influence_default	sphere_of_influence_combat	should_use_unique_entity_switches	max_unique_entity_switches	use_focus_rtpc	max_camera_distance_for_focus	min_camera_distance_for_focus	focus_rtpc	unique_entity_switch	consider_moving	group_idle_shoot	group_idle_combat_ready	record_id	focus_pool	min_units_focus_velocity	required_switch	landing_event	landing_limitation_scale	vox_vmd_slot_name	ignore_armour_priority
wh3_ogr_greasus_LORD			wh3_ogr_greasus_fatigue	wh3_ogr_greasus_fatigue	wh3_ogr_greasus_idle	wh3_ogr_greasus_running	Battle_Musician_Event		wood	wh3_ogr_greasus_idle		Lord_Hero							true			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			743951062		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_hunter_LH			wh3_ogr_hunter_fatigue	wh3_ogr_hunter_fatigue	wh3_ogr_hunter_idle	wh3_ogr_hunter_running	Battle_Musician_Event		wood	wh3_ogr_hunter_idle		Lord_Hero				wh3_ogr_hunter_LH			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1538525749		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_irongut			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_beast_medium	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1732496173		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_maneater			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_beast_medium	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1476133082		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_maneater_great_weapon			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_beast_medium	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			615902039		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_maneater_ironfists			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_ogr_units	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1963151841		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_maneater_pistol			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_beast_medium	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1370651186		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_maneater_sword_and_spear			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_beast_medium	large				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			287908471		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_mournfang						wh3_ogr_mournfang_running	Battle_Musician_Event		wood	wh3_ogr_mournfang_walking	wh2_grp_movement_beast_medium_claws	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		false			false	0.0000	true	35.0000	5.0000			false			1561505583		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_sabretusk						wh3_ogr_sabretusk_running	Battle_Musician_Event		wood	wh3_ogr_sabretusk_walking	wh2_grp_movement_beast_medium_claws	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		false			false	0.0000	true	35.0000	5.0000	Battle_Focus_Entity		false			493441079		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_skrag_LORD			wh3_ogr_skrag_fatigue	wh3_ogr_skrag_fatigue	wh3_ogr_skrag_idle	wh3_ogr_skrag_running	Battle_Musician_Event		wood	wh3_ogr_skrag_idle		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1372420492		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_slaughtermaster_LORD			wh3_ogr_slaugtermaster_fatigue	wh3_ogr_slaugtermaster_fatigue	wh3_ogr_slaugtermaster_idle	wh3_ogr_slaugtermaster_running	Battle_Musician_Event		wood	wh3_ogr_slaugtermaster_walking		Lord_Hero				wh3_ogr_slaugtermaster_LORD			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			788689776		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_stonehorn							Battle_Musician_Event		rock			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1631620170	stonehorn_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_tyrant_LORD			wh3_ogr_tyrant_fatigue	wh3_ogr_tyrant_fatigue	wh3_ogr_tyrant_idle	wh3_ogr_tyrant_running	Battle_Musician_Event		wood	wh3_ogr_tyrant_idle		Lord_Hero				wh3_ogr_tyrant_LORD			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1800279897		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_ogr_units			wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_fatigue	wh3_ogr_ogre_units_idle	wh3_ogr_ogre_units_running	Battle_Musician_Event		wood	wh3_ogr_ogre_units_idle	wh_grp_movement_ogr_units	medium				wh3_ogr_ogre_units			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1795452068		0.0000			0.5000		true
wh3_ogr_war_machine_scrap_launcher							Battle_Musician_Event		wood			war_machine							true			1.0000		false			false	0.0000	true	75.0000	15.0000	Battle_Focus_Warmachine		true			1382958634		0.0000			0.5000		true
wh3_pro_skollden_LH					wh3_pro_skollden_idle	wh3_pro_skollden_running	Battle_Musician_Event	wh_chaos_shaman_sorcerer	wood	wh3_pro_skollden_walking		Lord_Hero				wh_chaos_shaman_sorcerer			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1548901077		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_siege_tower_khorne	wh_metal_creaks			wh_metal_creaks	wh_metal_creaks	wh_metal_creaks	Battle_Musician_Event		metal			war_machine	wh2_siege_tower_lizardmen_idle	wh2_siege_tower_lizardmen_movement	wh2_siege_tower_lizardmen_movement				true			1.0000		false			false	0.0000	true	150.0000	10.0000	Battle_Focus_Warmachine		true			282034791		0.0000			0.5000		true
wh3_siege_tower_nurgle	wh_wooden_creaks			wh_wooden_creaks	wh_wooden_creaks	wh_wooden_creaks	Battle_Musician_Event		wood			war_machine	wh2_siege_tower_lizardmen_idle	wh2_siege_tower_lizardmen_movement	wh2_siege_tower_lizardmen_movement				true			1.0000		false			false	0.0000	true	150.0000	10.0000	Battle_Focus_Warmachine		true			1207141649		0.0000			0.5000		true
wh3_sla_alluress_LH			wh3_sla_alluress_fatigue	wh3_sla_alluress_fatigue	wh3_sla_alluress_idle	wh3_sla_alluress_running	Battle_Musician_Event		wood	wh3_sla_alluress_walking		Lord_Hero				wh3_sla_alluress_LH			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1826185019		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_cultist_LH			wh3_sla_cultist_fatigue	wh3_sla_cultist_running	wh3_sla_cultist_idle	wh3_sla_cultist_running	Battle_Musician_Event		wood	wh3_sla_cultist_idle		Lord_Hero				wh3_sla_cultist_LH			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1701846148		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_exalted_keeper_of_secrets_LORD			wh3_sla_exalted_keeper_of_secrets_fatigue		wh3_sla_exalted_keeper_of_secrets_idle	wh3_sla_exalted_keeper_of_secrets_running	Battle_Musician_Event		wood	wh3_sla_exalted_keeper_of_secrets_idle		Lord_Hero				wh3_sla_exalted_keeper_of_secrets_LORD			false			1.0000		true	hero_default	hero_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		false			970426649	keeper_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_fiend_of_slaanesh							Battle_Musician_Event		wood			large							false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			48672612		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_hellflayer_chariot							Battle_Musician_Event		metal			war_machine		wh_chariot_metal_movement	wh_chariot_metal_movement_rotation				true			1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			862264296	wm_metal_chariot	0.0000			0.5000		true
wh3_sla_herald_LORD			wh3_sla_herald_fatigue	wh3_sla_herald_running	wh3_sla_herald_idle	wh3_sla_herald_running	Battle_Musician_Event		wood	wh3_sla_herald_idle		Lord_Hero				wh3_sla_herald_LORD			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			521578184		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_keeper_of_secrets			wh3_sla_keeper_of_secrets_fatigue		wh3_sla_keeper_of_secrets_idle	wh3_sla_keeper_of_secrets_running	Battle_Musician_Event		wood	wh3_sla_keeper_of_secrets_idle		veryloud				wh3_sla_keeper_of_secrets_LORD			false			1.0000		true		hero_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		false			1134556800	keeper_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_nkari_LORD			wh3_sla_nkari_fatigue		wh3_sla_nkari_idle	wh3_sla_nkari_running	Battle_Musician_Event		wood	wh3_sla_nkari_idle		Lord_Hero							false			1.1000		true	hero_default	huge_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1692843711	keeper_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_sla_soul_grinder									metal			large							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1048346423	wh3_sould_grinder_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_spawn_of_khorne					wh_spawn_idle	wh_spawn_running	Battle_Musician_Event	wh_spawn	wood	wh_spawn_walking	wh_grp_movement_beast_heavy	large							false			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			1498849843		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_steed_of_slaanesh					wh3_sla_steed_of_slaanesh_idle	wh3_sla_steed_of_slaanesh_running	Battle_Musician_Event		wood	wh3_sla_steed_of_slaanesh_walking	wh2_grp_movement_beast_medium_claws	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		false			false	0.0000	true	35.0000	5.0000	Battle_Focus_Entity		false			720154824		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_terracotta_sentinel							Battle_Musician_Event		wood			veryloud							true			1.0000		true		huge_creature_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		false			2069749703	necrofex_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_terracotta_sentinel_twa08_ror							Battle_Musician_Event		wood			veryloud							true			1.0000		true		huge_creature_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		false			2103547254	necrofex_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_twa08_ogr_stonehorn_ror							Battle_Musician_Event		rock			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			944823610	stonehorn_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_tze_blue_horror						wh3_tze_blue_horror_running	Battle_Musician_Event		wood	wh3_tze_blue_horror_walking	wh3_grp_movement_horrors	small							false			1.0000		false			false	0.0000	false	35.0000	5.0000	Battle_Focus_Entity		false			1014747618		0.0000			0.5000		true
wh3_tze_burning_chariot							Battle_Musician_Event		metal			war_machine							false			1.0000		false			false	0.0000	false	45.0000	10.0000	Battle_Focus_Warmachine		false			1051749999	wm_metal_chariot	0.0000			0.0000		true
wh3_tze_cultist_LH			wh3_tze_cultist_fatigue	wh3_tze_cultist_running	wh3_tze_cultist_idle	wh3_tze_cultist_running	Battle_Musician_Event		wood	wh3_tze_cultist_idle		Lord_Hero				wh3_tze_cultist_LH			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			750377507		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_tze_exalted_lord_of_change_LORD			wh3_tze_exalted_lord_of_change_fatigue		wh3_tze_exalted_lord_of_change_idle	wh3_tze_exalted_lord_of_change_running	Battle_Musician_Event		wood	wh3_tze_exalted_lord_of_change_walking		Lord_Hero				wh3_tze_exalted_lord_of_change_LORD			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1677753678		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh3_tze_herald_LORD			wh3_tze_herald_fatigue	wh3_tze_herald_running	wh3_tze_herald_idle	wh3_tze_herald_running	Battle_Musician_Event		wood	wh3_tze_herald_idle		Lord_Hero				wh3_tze_herald_LORD			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			182209659		0.0000	battle_herald_tze_orb	Battle_Individual_WarMachine_Burning_Chariot_Landing	0.5000		true
wh3_tze_iridescent_LH			wh3_tze_iridescent_fatigue	wh3_tze_iridescent_fatigue	wh3_tze_iridescent_idle	wh3_tze_iridescent_running	Battle_Musician_Event		wood	wh3_tze_iridescent_walking		Lord_Hero				wh3_tze_iridescent_LH			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1668571696		0.0000	battle_herald_tze_orb	Battle_Individual_WarMachine_Burning_Chariot_Landing	0.5000		true
wh3_tze_kairos_fateweaver_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.0000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			309010765		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh3_tze_lord_of_change			wh3_tze_lord_of_change_fatigue		wh3_tze_lord_of_change_idle	wh3_tze_lord_of_change_running	Battle_Musician_Event		wood	wh3_tze_lord_of_change_idle		veryloud				wh3_tze_lord_of_change			false			1.0000		true		hero_combat	false	0.0000	false	0.0000	0.0000			false			1220166776		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh3_tze_lord_of_change_twa08_ror			wh3_tze_lord_of_change_fatigue		wh3_tze_lord_of_change_idle	wh3_tze_lord_of_change_running	Battle_Musician_Event		wood	wh3_tze_lord_of_change_idle		veryloud				wh3_tze_lord_of_change			false			1.0000		true		hero_combat	false	0.0000	false	0.0000	0.0000			false			171189942		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh3_tze_pink_horror						wh3_tze_pink_horror_running	Battle_Musician_Event		wood	wh3_tze_pink_horror_walking	wh3_grp_movement_horrors	small							false			1.0000		false			false	0.0000	false	35.0000	5.0000	Battle_Focus_Entity		false			306970932		0.0000			0.5000		true
wh3_tze_screamer					wh3_tze_screamer_idle	wh3_tze_screamer_running	Battle_Musician_Event		wood	wh3_tze_screamer_walking	wh3_grp_movement_screamer_movement	large					wh3_grp_movement_screamer_movement	wh3_grp_movement_screamer_movement	false		wh3_grp_movement_screamer_movement	1.0000		true			false	0.0000	false	0.0000	0.0000			false			407958586		0.0000		Battle_Individual_Footstep_Landing_Hover_Medium	0.5000		true
wh3_tze_soul_grinder									metal			large							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1044798607	wh3_sould_grinder_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_boar					wh_boar_idle	wh_boar_running	Battle_Musician_Event		wood	wh_boar_walking	wh_grp_movement_beast_medium	medium							false	wh_grp_foley_movement_beast_medium_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			1780176836		0.0000			0.5000		true
wh_boar_LH					wh_boar_idle	wh_boar_running	Battle_Musician_Event		wood	wh_boar_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1775796047		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chaos_archaon_LORD					wh_chaos_archaon_idle	wh_chaos_archaon_running	Battle_Musician_Event	wh_chaos_archaon	wood	wh_chaos_archaon_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2146837411		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chaos_chosen			wh_chaos_default_fatigue	wh_chaos_default_fatigue	wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking	wh_grp_movement_humanoid	medium				wh_chaos_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1287132474		0.0000			0.5000		true
wh_chaos_default			wh_chaos_default_fatigue	wh_chaos_default_fatigue	wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking	wh_grp_movement_humanoid	medium				wh_chaos_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			751073718		0.0000			0.5000		true
wh_chaos_default_LH					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1290409005		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chaos_default_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1049366375		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chaos_dwarf_hellcannon_crew					wh_dwarf_default_idle	wh_dwarf_default_running	Battle_Musician_Event	wh_dwarf_default	wood	wh_dwarf_default_walking	wh_grp_movement_humanoid	small				wh_dwarf_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			264515697		0.0000			0.5000		true
wh_chaos_marauder			wh_chaos_marauder_fatigue	wh_chaos_marauder_fatigue	wh_chaos_marauder_idle	wh_chaos_marauder_running	Battle_Musician_Event	wh_chaos_marauder	wood	wh_chaos_marauder_walking	wh_grp_movement_humanoid	medium				wh_chaos_marauder			false	wh_grp_foley_movement_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			1421869631		0.0000			0.5000		true
wh_chaos_marauder_LH							Battle_Musician_Event	wh_chaos_marauder	wood			Lord_Hero				wh_chaos_marauder			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			464237394		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chaos_sigvald_LORD					wh_chaos_sigvald_idle	wh_chaos_sigvald_running	Battle_Musician_Event	wh_chaos_sigvald	wood	wh_chaos_sigvald_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1700930969		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh_chariot_metal							Battle_Musician_Event		metal			war_machine		wh_chariot_metal_movement	wh_chariot_metal_movement_rotation				true			1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			1810772547	wm_metal_chariot	0.0000			0.5000		true
wh_chariot_wood							Battle_Musician_Event		wood			war_machine		wh_chariot_wood_movement	wh_chariot_wood_movement_rotation				true			1.0000		false			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			505144257	wm_wood_chariot	0.0000			0.5000		true
wh_copter							Battle_Musician_Event		metal			war_machine	wh_copter	wh_copter	wh_copter				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			428663285	wm_gyrocopter_medium_pool	0.0000		Battle_Individual_Footstep_Landing_Metal	0.5000		true
wh_crypt_ghoul					wh_crypt_ghoul_idle	wh_crypt_ghoul_running	Battle_Musician_Event		wood	wh_crypt_ghoul_walking	wh_grp_movement_humanoid	medium							false	wh_grp_foley_movement_beast_light_bone		1.0000		false			false	0.0000	false	0.0000	0.0000			false			1146115371		0.0000			0.5000		true
