key	index	subculture	category	name_group	skin	ui_skin	is_rebel	flags_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	rebel_colour_r	rebel_colour_g	rebel_colour_b	military_group	movie_death_event	unit_regiment_name_group	ship_name_group	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	feature_forest	default_audio_actor_vo_group	text_replacement_key	neutral_reinforcement_factions	can_accept_gifts_when_dead	uniform_colour_primary	uniform_colour_secondary	uniform_colour_tertiary	banner_colour_primary	banner_colour_secondary	banner_colour_tertiary	primary_colour	override_target_unit_vo_culture	music_feedback_group	ui_main_theme_skin
wh3_main_ksl_druzhina_enclave	523602375	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_druzhina_enclave	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Ice_Witch		all	false	FF0000	FFD500	000000	BB0000	2D1E19	FFFFFF	BB0000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_kislev	1371302646	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_the_ice_court	39.0000	59.0000	126.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh_main_vo_actor_Empire_Kislev		all	false	003AC1	FF0000	000000	273B7E	EAEDEF	273B7E	273B7E	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_kislev_qb1	1901204539	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_kislev_rebels	184.0000	181.0000	173.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				true	WH_Kislev	LOCKED_STANDARD	wh_main_vo_actor_Empire_Kislev		all	false	003AC1	FF0000	000000	B8B5AD	3D3D3D	B8B5AD	B8B5AD	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_kislev_qb2	108850186	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_kislev_rebels	184.0000	181.0000	173.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				true	WH_Kislev	LOCKED_STANDARD	wh_main_vo_actor_Empire_Kislev		all	false	003AC1	FF0000	000000	B8B5AD	3D3D3D	B8B5AD	B8B5AD	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_kislev_rebels	1714550812	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	true	ui\flags\wh3_main_ksl_kislev_rebels	184.0000	181.0000	173.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Boyar		all	false	C0FF9D	FFD500	000000	B8B5AD	3D3D3D	B8B5AD	B8B5AD	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_ropsmenn_clan	859834049	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_ropsmenn_clan	138.0000	27.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Boyar		all	false	000010	FF0000	000000	8A1B09	F0F0F0	8A1B09	8A1B09	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_the_great_orthodoxy	832724959	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_the_great_orthodoxy	108.0000	105.0000	101.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Kostaltyn		all	false	FFF700	000014	000000	6C6965	DDDDDD	A31C0B	6C6965	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_the_ice_court	194089775	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_the_ice_court	39.0000	59.0000	126.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Katarin		all	false	003AC1	FF0000	000000	195569	EAEDEF	195569	273B7E	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_ungol_kindred	243150603	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_ungol_kindred	91.0000	68.0000	109.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Boyar		all	false	BA84DC	FFEB4C	000000	5B446D	DEDEDE	5B446D	5B446D	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_ksl_ursun_revivalists	970698279	wh3_main_sc_ksl_kislev		names_ksl_kislev	wh3_main_ksl_kislev	wh3_main_ksl_kislev	false	ui\flags\wh3_main_ksl_ursun_revivalists	44.0000	149.0000	178.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ksl	0	names_ksl_kislev	names_ksl_kislev	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Kislev	wh_mp_force_gen_kislev	ksl				false	WH_Kislev	LOCKED_STANDARD	wh3_main_vo_actor_Kislev_Boris		all	false	00ADC7	B87BEC	000000	2C95B2	FBFBFA	2C95B2	2C95B2	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_lzd_tepoks_spawn	65748897	wh2_main_sc_lzd_lizardmen		names_lzd_lizardmen	wh2_main_lzd_lizardmen	wh2_main_lzd_lizardmen	false	ui\flags\wh3_main_lzd_tepoks_spawn	137.0000	164.0000	31.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_lzd	0	names_lzd_lizardmen	names_lzd_lizardmen	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Lizardmen	wh_mp_force_gen_lizardmen	lzd				false	WH_Lizardmen	LOCKED_STANDARD	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief		all	false	010101	010101	010101	89A41F	70B4C5	000000	89A41F	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh3_main_nur_bubonic_swarm	622435182	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_bubonic_swarm	175.0000	171.0000	156.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	AFAB9C	235623	000000	AFAB9C	235623	000000	AFAB9C	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_maggoth_kin	780710066	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_maggoth_kin	226.0000	180.0000	63.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	E2B43F	111111	000000	E2B43F	111111	000000	E2B43F	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_nurgle	2041770593	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_poxmakers_of_nurgle	71.0000	123.0000	28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	477B1C	C2BB3A	000000	477B1C	C2BB3A	000000	477B1C	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_nurgle_qb1	1309909125	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_nurgle_rebels	50.0000	50.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				true	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	323232	A22315	000000	323232	A22315	000000	323232	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_nurgle_rebels	28233607	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	true	ui\flags\wh3_main_nur_nurgle_rebels	50.0000	50.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	323232	A22315	000000	323232	A22315	000000	323232	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_poxmakers_of_nurgle	1094673049	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_poxmakers_of_nurgle	71.0000	123.0000	28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	477B1C	C2BB3A	000000	477B1C	C2BB3A	000000	477B1C	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_nur_septic_claw	764912869	wh3_main_sc_nur_nurgle		names_nur_nurgle	wh3_main_nur_nurgle	wh3_dae_main_nur_nurgle	false	ui\flags\wh3_main_nur_septic_claw	95.0000	68.0000	46.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_nur	0	names_nur_nurgle	names_nur_nurgle	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Nurgle	wh_mp_force_gen_nurgle	nur				false	WH_Nurgle	LOCKED_STANDARD	wh3_main_vo_actor_Nurgle_Great_Unclean_One_Unit		all	false	5F442E	F3D83B	000000	5F442E	F3D83B	000000	5F442E	true	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh3_main_ogr_blood_guzzlers	1614431387	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_blood_guzzlers	74.0000	74.0000	74.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	262626	CF3405	000000	4A4A4A	721A17	000000	4A4A4A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_bloodmaw	304087539	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_bloodmaw	132.0000	129.0000	124.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	AA0000	84817C	000000	84817C	3D2208	000000	84817C	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_crossed_clubs	180953567	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_crossed_clubs	148.0000	129.0000	166.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	AF89CE	2B182E	000000	9481A6	2B182E	000000	9481A6	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_disciples_of_the_maw	433279879	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_disciples_of_the_maw	101.0000	47.0000	31.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	FFCAA0	BD4500	000000	F1CC99	571C09	000000	652F1F	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_eyebiter	1610138225	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_eyebiter	183.0000	183.0000	183.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	B7B7A7	8A0707	000000	B7B7B7	512626	000000	B7B7B7	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_feastmaster	2110009061	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_feastmaster	172.0000	163.0000	185.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	ADA4DE	8F1238	000000	ACA3B9	340815	000000	ACA3B9	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_fleshgreeders	524253223	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_fleshgreeders	140.0000	109.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	C38710	734F27	000000	8C6D48	815743	000000	8C6D48	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_fulg	1860019156	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_fulg	158.0000	141.0000	121.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	9E8C5E	BFBEB8	000000	9E8D79	BFBEB8	000000	9E8D79	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_goldtooth	284002478	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_goldtooth	128.0000	86.0000	44.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	903E35	DF6A2C	000000	903E35	DF6A2C	000000	903E35	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_lazarghs	536577772	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_lazarghs	162.0000	182.0000	207.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	8EA1E6	0C4289	000000	A2B6CF	133444	000000	A2B6CF	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_loose_tooth	257611173	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_loose_tooth	151.0000	135.0000	101.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	E8CD5E	1B0000	000000	978765	222C32	000000	978765	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh3_main_ogr_mountaineaters	693578549	wh3_main_sc_ogr_ogre_kingdoms		names_ogr_ogre_kingdom	wh3_main_ogr_ogre_kingdoms	wh3_main_ogr_ogre_kingdoms	false	ui\flags\wh3_main_ogr_mountaineaters	73.0000	125.0000	79.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh3_main_ogr	0	names_ogr_ogre_kingdom	names_ogr_ogre_kingdom	FACTION_ODA	0.0000	0.0000	0.0000	wh3_main_vo_culture_Ogres	wh_mp_force_gen_ogre_kingdoms	ogr				false	WH_Ogre_Kingdoms	LOCKED_STANDARD	wh3_main_vo_actor_Ogres_Hunter		all	false	00C569	1B0000	000000	497D4F	86A016	000000	497D4F	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
