ability	land_unit
wh3_main_unit_passive_single_entity	wh3_dlc25_emp_cha_wizard_metal
wh3_dlc25_unit_passive_blackpowder_discipline	wh3_dlc25_emp_inf_hochland_long_rifles_ror
wh3_dlc25_unit_passive_blackpowder_discipline	wh3_dlc25_emp_inf_nuln_ironsides_morr
wh3_dlc25_unit_passive_blackpowder_discipline	wh3_dlc25_emp_inf_nuln_ironsides
wh3_dlc25_unit_passive_rear_guardian	wh3_dlc25_emp_inf_spearmen_shields_ror
wh2_main_unit_passive_unbinding_great_eagle	wh3_dlc25_emp_mon_hawks_summoned
wh3_dlc24_unit_passive_incarnate_flock_of_doom	wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned
wh3_main_unit_passive_single_entity	wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned
wh3_main_unit_passive_unbinding_elemental_bear	wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned
wh3_dlc25_unit_abilities_full_power	wh3_dlc25_emp_veh_marienburg_land_ship_morr
wh3_dlc25_unit_passive_abandon_ship	wh3_dlc25_emp_veh_marienburg_land_ship_morr
wh3_dlc25_unit_abilities_full_power	wh3_dlc25_emp_veh_marienburg_land_ship_ror
wh3_dlc25_unit_passive_abandon_ship	wh3_dlc25_emp_veh_marienburg_land_ship_ror
wh3_dlc25_unit_abilities_full_power	wh3_dlc25_emp_veh_marienburg_land_ship
wh3_dlc25_unit_passive_abandon_ship	wh3_dlc25_emp_veh_marienburg_land_ship
wh3_main_unit_passive_single_entity	wh3_dlc25_emp_veh_steam_tank_volley_gun
wh2_dlc11_unit_passive_the_hunger	wh3_dlc25_grn_mon_arachnarok_spider_boss
wh2_dlc15_unit_abilities_arachneruption	wh3_dlc25_grn_mon_arachnarok_spider_boss
wh3_main_unit_passive_single_entity	wh3_dlc25_grn_mon_arachnarok_spider_boss
wh_dlc06_unit_abilities_maternal_instinct	wh3_dlc25_grn_mon_arachnarok_spider_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_1	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_1_bombardment	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_2	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_2_bombardment	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_3	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_rubble_and_ruin_tier_3_bombardment	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_dlc15_unit_passive_spirit_of_gork_or_mork	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh3_dlc24_unit_passive_construct_instability	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh3_dlc24_unit_passive_construct_instability_ii	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh3_dlc25_quest_passive_rogue_idol_qb	wh3_dlc25_grn_mon_rogue_idol_qb_boss
wh2_main_unit_abilities_sun_dragons_breath	wh3_dlc25_hef_mon_sun_dragon_boss
wh3_dlc25_unit_passive_flaming_sword_of_rhuin_aoe	wh3_dlc25_hef_mon_sun_dragon_boss
wh3_dlc25_unit_passive_kindleflame_aoe	wh3_dlc25_hef_mon_sun_dragon_boss
wh3_main_unit_passive_single_entity	wh3_dlc25_hef_mon_sun_dragon_boss
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_cav_plague_drones_1_ror
wh3_main_unit_passive_daemonic_instability_nurgle	wh3_dlc25_nur_cav_plague_drones_1_ror
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh3_dlc25_nur_cav_plague_drones_1_ror
wh3_dlc25_unit_passive_the_blessing_of_the_father	wh3_dlc25_nur_cav_rot_knights_ror
wh_main_unit_passive_regeneration	wh3_dlc25_nur_cav_rot_knights_ror
wh_main_unit_passive_regeneration	wh3_dlc25_nur_cav_rot_knights
wh3_main_lore_passive_children_of_nurgle	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot
wh_dlc03_unit_passive_primal_fury	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot
wh3_main_lore_passive_children_of_nurgle	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot
wh_dlc03_unit_passive_primal_fury	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot
wh3_main_lore_passive_children_of_nurgle	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain
wh_dlc03_unit_passive_primal_fury	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain
wh3_dlc25_character_abilities_tallymans_blades	wh3_dlc25_nur_cha_epidemius
wh3_dlc25_character_abilties_epidemic_outbreak	wh3_dlc25_nur_cha_epidemius
wh3_dlc25_character_passive_tally_of_pestilence	wh3_dlc25_nur_cha_epidemius
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_cha_epidemius
wh3_main_unit_passive_daemonic_instability_nurgle	wh3_dlc25_nur_cha_epidemius
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh3_dlc25_nur_cha_epidemius
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_epidemius
wh2_dlc10_unit_passive_unbreakable_hidden	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh2_main_unit_passive_rebirth	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_lord_abilities_blight_swarm	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_lord_abilities_nurgling_tide	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_lord_passive_fetid_stench	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_lord_passive_pestilent_decay	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_unit_passive_daemonic_instability_nurgle	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh_main_character_abilities_arcane_conduit	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot
wh_main_character_abilities_foe_seeker	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot
wh2_main_unit_abilities_dark_fire_of_chaos	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon
wh_main_character_abilities_foe_seeker	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed
wh_main_character_abilities_foe_seeker	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_exalted_hero_chieftain
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_exalted_hero_chieftain
wh_main_character_abilities_foe_seeker	wh3_dlc25_nur_cha_exalted_hero_chieftain
wh3_dlc20_spell_bound_the_penumbral_pendulum	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh_dlc08_unit_passive_from_the_mist	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh_main_character_abilities_arcane_conduit	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh_main_character_passive_evasion	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain
wh3_dlc23_unit_passive_dig_in	wh3_dlc25_nur_cha_infernal_castellan_chieftain
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_infernal_castellan_chieftain
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_infernal_castellan_chieftain
wh3_dlc25_character_passive_befouled_charge	wh3_dlc25_nur_cha_kayzk_the_befouled
wh3_dlc25_character_passive_corrupted_flesh	wh3_dlc25_nur_cha_kayzk_the_befouled
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_kayzk_the_befouled
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_kayzk_the_befouled
wh_main_unit_passive_regeneration	wh3_dlc25_nur_cha_kayzk_the_befouled
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh_dlc08_hero_passive_ruinous_flesh	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh_main_character_abilities_deadly_onslaught	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh_main_character_abilities_foe_seeker	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh_main_unit_passive_frenzy	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh_main_unit_passive_regeneration	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain
wh3_dlc25_lord_abilities_nurgles_favoured_son	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_dlc25_lord_passive_feast_of_the_maggot_lord	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_dlc25_lord_passive_rotting_host	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_dlc25_unit_abilities_unspeakable_foulness	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_tamurkhan_bubebolos
wh3_dlc25_lord_abilities_nurgles_favoured_son	wh3_dlc25_nur_cha_tamurkhan
wh3_dlc25_lord_passive_feast_of_the_maggot_lord	wh3_dlc25_nur_cha_tamurkhan
wh3_dlc25_lord_passive_rotting_host	wh3_dlc25_nur_cha_tamurkhan
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_cha_tamurkhan
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_inf_nurglings_summoned
wh3_main_unit_passive_daemonic_instability_nurgle	wh3_dlc25_nur_inf_nurglings_summoned
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh3_dlc25_nur_inf_nurglings_summoned
wh3_main_unit_passive_unbinding_nurglings	wh3_dlc25_nur_inf_nurglings_summoned
wh3_dlc25_unit_passive_tears_of_nurgle	wh3_dlc25_nur_inf_pestigors
wh_dlc03_unit_passive_primal_fury	wh3_dlc25_nur_inf_pestigors
wh3_dlc25_unit_passive_corrosive_bile	wh3_dlc25_nur_mon_bile_trolls
wh_main_unit_passive_regeneration	wh3_dlc25_nur_mon_bile_trolls
wh3_main_unit_passive_cloud_of_flies	wh3_dlc25_nur_mon_soul_grinder_0_ror
wh3_main_unit_passive_daemonic_instability_nurgle	wh3_dlc25_nur_mon_soul_grinder_0_ror
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh3_dlc25_nur_mon_soul_grinder_0_ror
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_mon_soul_grinder_0_ror
wh3_dlc25_unit_abilities_unspeakable_foulness	wh3_dlc25_nur_mon_toad_dragon
wh3_main_unit_passive_single_entity	wh3_dlc25_nur_mon_toad_dragon
wh_main_unit_abilities_blooood	wh3_main_chs_art_hellcannon_prologue
wh_main_unit_abilities_boom	wh3_main_chs_art_hellcannon_prologue
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_art_fire_rain_rocket_battery_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_art_grand_cannon_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_cav_jade_lancers_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_cav_jade_longma_riders_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_cav_peasant_horsemen_0
wh3_main_character_abilities_enchanted_metallurgy	wh3_main_cth_cha_alchemist_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_alchemist_0
wh3_main_character_abilities_enchanted_metallurgy	wh3_main_cth_cha_alchemist_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_alchemist_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_astromancer_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_astromancer_1
wh3_main_mount_bound_celestial_comet	wh3_main_cth_cha_astromancer_2
wh3_main_mount_bound_celestial_lightning	wh3_main_cth_cha_astromancer_2
wh3_main_unit_passive_nexus_of_the_elemental_winds	wh3_main_cth_cha_astromancer_2
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_astromancer_2
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
wh3_main_lord_abilities_iron_dragon_dragon_form	wh3_main_cth_cha_iron_dragon_0
wh3_main_lord_abilities_master_of_alchemy	wh3_main_cth_cha_iron_dragon_0
wh3_main_lord_passive_warding_iron	wh3_main_cth_cha_iron_dragon_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_iron_dragon_0
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_iron_dragon_0
wh3_main_lord_abilities_iron_dragon_human_form	wh3_main_cth_cha_iron_dragon_1
wh3_main_lord_abilities_master_of_alchemy	wh3_main_cth_cha_iron_dragon_1
wh3_main_lord_passive_hardened_scale	wh3_main_cth_cha_iron_dragon_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_iron_dragon_1
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_iron_dragon_1
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_lord_magistrate_0
wh3_main_lord_abilities_inspired_assault_i	wh3_main_cth_cha_lord_magistrate_0
wh3_main_lord_abilities_inspired_defence_i	wh3_main_cth_cha_lord_magistrate_0
wh3_main_lord_abilities_inspired_marksmanship_i	wh3_main_cth_cha_lord_magistrate_0
wh3_main_lord_passive_strategist	wh3_main_cth_cha_lord_magistrate_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_lord_magistrate_0
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_lord_magistrate_1
wh3_main_lord_abilities_inspired_assault_i	wh3_main_cth_cha_lord_magistrate_1
wh3_main_lord_abilities_inspired_defence_i	wh3_main_cth_cha_lord_magistrate_1
wh3_main_lord_abilities_inspired_marksmanship_i	wh3_main_cth_cha_lord_magistrate_1
wh3_main_lord_passive_strategist	wh3_main_cth_cha_lord_magistrate_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_lord_magistrate_1
wh3_main_character_passive_will_of_the_dragons	wh3_main_cth_cha_lord_magistrate_2
wh3_main_lord_abilities_inspired_assault_i	wh3_main_cth_cha_lord_magistrate_2
wh3_main_lord_abilities_inspired_defence_i	wh3_main_cth_cha_lord_magistrate_2
wh3_main_lord_abilities_inspired_marksmanship_i	wh3_main_cth_cha_lord_magistrate_2
wh3_main_lord_passive_strategist	wh3_main_cth_cha_lord_magistrate_2
wh3_main_unit_passive_eye_of_the_dragon	wh3_main_cth_cha_lord_magistrate_2
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_lord_magistrate_2
wh3_main_lord_abilities_storm_dragon_dragon_form	wh3_main_cth_cha_storm_dragon_0
wh3_main_lord_abilities_wrath_of_the_storm	wh3_main_cth_cha_storm_dragon_0
wh3_main_lord_passive_disdain_of_the_dragons	wh3_main_cth_cha_storm_dragon_0
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_storm_dragon_0
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_storm_dragon_0
wh3_main_lord_abilities_eye_of_the_storm	wh3_main_cth_cha_storm_dragon_1
wh3_main_lord_abilities_storm_dragon_human_form	wh3_main_cth_cha_storm_dragon_1
wh3_main_lord_passive_aura_of_majesty	wh3_main_cth_cha_storm_dragon_1
wh3_main_unit_passive_single_entity	wh3_main_cth_cha_storm_dragon_1
wh_main_character_abilities_arcane_conduit	wh3_main_cth_cha_storm_dragon_1
wh3_main_unit_passive_unbinding_ancestral_warriors	wh3_main_cth_inf_ancestral_warriors_summoned_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_crane_gunners_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_inf_dragon_guard_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_dragon_guard_crossbowmen_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_iron_hail_gunners_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_jade_warrior_crossbowmen_0
wh3_main_unit_passive_defensive_stance	wh3_main_cth_inf_jade_warrior_crossbowmen_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_jade_warrior_crossbowmen_1
wh3_main_unit_passive_defensive_stance	wh3_main_cth_inf_jade_warrior_crossbowmen_1
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_inf_jade_warriors_0
wh3_main_unit_passive_defensive_stance	wh3_main_cth_inf_jade_warriors_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_inf_jade_warriors_1
wh3_main_unit_passive_defensive_stance	wh3_main_cth_inf_jade_warriors_1
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_inf_peasant_archers_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_inf_peasant_spearmen_1
wh3_dlc24_unit_passive_construct_instability	wh3_main_cth_mon_terracotta_sentinel_0
wh3_dlc24_unit_passive_construct_instability_ii	wh3_main_cth_mon_terracotta_sentinel_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_mon_terracotta_sentinel_0
wh3_main_unit_passive_single_entity	wh3_main_cth_mon_terracotta_sentinel_0
wh3_main_unit_abilities_sky_junk_bomb	wh3_main_cth_veh_sky_junk_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_veh_sky_junk_0
wh3_main_unit_passive_eye_of_the_dragon	wh3_main_cth_veh_sky_junk_0
wh3_main_unit_passive_single_entity	wh3_main_cth_veh_sky_junk_0
wh3_main_unit_passive_battle_harmony_yin	wh3_main_cth_veh_sky_lantern_0
wh3_main_unit_passive_eye_of_the_dragon	wh3_main_cth_veh_sky_lantern_0
wh3_main_unit_passive_single_entity	wh3_main_cth_veh_sky_lantern_0
wh3_main_mount_bound_celestial_comet	wh3_main_cth_veh_war_compass_0
wh3_main_mount_bound_celestial_lightning	wh3_main_cth_veh_war_compass_0
wh3_main_unit_passive_battle_harmony_yang	wh3_main_cth_veh_war_compass_0
wh3_main_unit_passive_nexus_of_the_elemental_winds	wh3_main_cth_veh_war_compass_0
wh3_main_unit_passive_single_entity	wh3_main_cth_veh_war_compass_0
wh3_main_lord_abilities_shadow_shroud	wh3_main_dae_cha_be_lakor_0
wh3_main_lord_abilities_the_dark_master	wh3_main_dae_cha_be_lakor_0
wh3_main_lord_passive_lord_of_torment	wh3_main_dae_cha_be_lakor_0
wh3_main_lord_passive_whispers_in_the_darkness	wh3_main_dae_cha_be_lakor_0
wh3_main_unit_passive_daemonic_instability_daemon	wh3_main_dae_cha_be_lakor_0
wh3_main_unit_passive_daemonic_instability_daemon_ii	wh3_main_dae_cha_be_lakor_0
wh3_main_unit_passive_single_entity	wh3_main_dae_cha_be_lakor_0
wh3_main_weapon_passive_blade_of_shadows	wh3_main_dae_cha_be_lakor_0
wh3_main_daemon_arms_abilities_blue_fire	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_abilities_blue_fire_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_abilities_gate_of_chaos	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_abilities_gate_of_chaos_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_abilities_mortal_blow	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_abilities_mortal_blow_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_passive_for_the_slaughter	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_passive_unending_feast	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_arms_passive_unending_feast_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_abilities_chaos_armour	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_abilities_winds_of_change	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_passive_foreboding_ignition	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_passive_restore_the_blighted	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_passive_soporific_musk	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_body_passive_tempered_rage	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_head_abilities_call_for_power	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_head_abilities_pestilent_regeneration	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_head_abilities_sonic_boom	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_head_abilities_word_of_change	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_legs_abilities_daemonic_onslaught	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_legs_passive_sinful_footing	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_tail_passive_serpentine_tail	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_wings_abilities_eldritch_aura	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_wings_abilities_purge_the_weak	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_wings_abilities_trophy_heads	wh3_main_dae_cha_daemon_prince_0
wh3_main_daemon_wings_abilities_winds_of_flight	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_bellow_of_fury	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_bloodthirst	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_burning_rage	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_deathbringer	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_deathbringer_upgraded	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_gaze_of_fate	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_hidden_in_time	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_seductive_glory	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_virulent_contagion	wh3_main_dae_cha_daemon_prince_0
wh3_main_lord_abilities_virulent_contagion_upgraded	wh3_main_dae_cha_daemon_prince_0
