phase	stat	value	how
wh_dlc08_lord_passive_daring_deathblow	stat_melee_damage_base	1.5000	mult
wh_dlc08_lord_passive_daring_deathblow	stat_resistance_physical	15.0000	add
wh_dlc08_lord_passive_determined_deathblow	stat_melee_attack	10.0000	add
wh_dlc08_lord_passive_determined_deathblow	stat_melee_damage_ap	1.3000	mult
wh_dlc08_lord_passive_determined_deathblow	stat_melee_damage_base	1.3000	mult
wh_dlc08_quest_abilities_soul_binding	stat_resistance_all	0.0000	mult
wh_dlc08_quest_ancient_protector	stat_resistance_physical	60.0000	add
wh_dlc08_quest_passive_chilling_aura_boss	scalar_speed	0.7000	mult
wh_dlc08_quest_passive_chilling_aura_boss	stat_melee_attack	-14.0000	add
wh_dlc08_quest_passive_chilling_aura_boss	stat_melee_defence	-10.0000	add
wh_dlc08_quest_passive_exploding_fart	stat_morale	-50.0000	add
wh_dlc08_quest_passive_favoured_by_the_god	stat_resistance_all	90.0000	add
wh_dlc08_quest_passive_lightening_down	scalar_charge_speed	0.0000	mult
wh_dlc08_quest_passive_lightening_down	scalar_speed	0.0000	mult
wh_dlc08_quest_passive_lightening_down	stat_resistance_magic	100.0000	add
wh_dlc08_quest_passive_lightening_down	stat_resistance_missile	30.0000	add
wh_dlc08_unit_abilities_berserk_ii	stat_melee_attack	13.0000	add
wh_dlc08_unit_abilities_berserk_ii	stat_resistance_physical	20.0000	add
wh_dlc08_unit_abilities_berserk_i	stat_melee_attack	13.0000	add
wh_dlc08_unit_abilities_berserk_i	stat_resistance_physical	20.0000	add
wh_dlc08_unit_abilities_favour_of_the_ruinous_powers	stat_morale	10.0000	add
wh_dlc08_unit_abilities_fight_or_die	stat_melee_attack	24.0000	add
wh_dlc08_unit_abilities_fight_or_die	stat_morale	16.0000	add
wh_dlc08_unit_abilities_rage_i	stat_melee_attack	5.0000	add
wh_dlc08_unit_abilities_rage_i	stat_morale	8.0000	add
wh_dlc08_unit_abilities_rage_i	stat_resistance_physical	10.0000	add
wh_dlc08_unit_abilities_seduction_of_the_serpent	stat_melee_defence	24.0000	add
wh_dlc08_unit_abilities_seduction_of_the_serpent	stat_morale	16.0000	add
wh_dlc08_unit_contact_frostbite	scalar_speed	0.7000	mult
wh_dlc08_unit_passive_from_the_mist	stat_resistance_missile	20.0000	add
wh_dlc08_weapon_abilities_stinky_giant_club	stat_melee_attack	24.0000	add
wh_dlc08_weapon_abilities_stinky_giant_club	stat_melee_damage_base	1.6000	mult
wh_dlc08_weapon_abilities_sword_of_torgald	stat_melee_damage_base	1.9000	mult
wh_dlc08_weapon_passive_flaming_axe_of_cormac	stat_melee_attack	8.0000	add
wh_dlc08_weapon_passive_flaming_axe_of_cormac	stat_melee_damage_base	1.2200	mult
wh_main_banner_passive_banner_of_eternal_flame	stat_melee_damage_base	1.0800	mult
wh_main_banner_passive_banner_of_lost_holds	stat_melee_attack	5.0000	add
wh_main_banner_passive_banner_of_lost_holds	stat_melee_damage_base	1.0800	mult
wh_main_banner_passive_banner_of_rage	stat_charge_bonus	1.1000	mult
wh_main_banner_passive_banner_of_rage	stat_melee_attack	8.0000	add
wh_main_banner_passive_banner_of_rage	stat_melee_damage_base	1.1500	mult
wh_main_banner_passive_gleaming_pennant	stat_morale	4.0000	add
wh_main_banner_passive_griffon_banner	stat_morale	-4.0000	add
wh_main_banner_passive_scarecrow_banner	stat_morale	-8.0000	add
wh_main_banner_passive_the_screaming_banner	stat_morale	-4.0000	add
wh_main_character_abilities_blood_lust	stat_melee_damage_ap	1.2500	mult
wh_main_character_abilities_deadly_onslaught	stat_charge_bonus	1.6000	mult
wh_main_character_abilities_deadly_onslaught	stat_melee_damage_ap	1.2500	mult
wh_main_character_abilities_deadly_onslaught	stat_melee_damage_base	1.2500	mult
wh_main_character_abilities_foe_seeker	scalar_speed	1.2500	mult
wh_main_character_abilities_get_back_ere	stat_morale	16.0000	add
wh_main_character_abilities_heroic_killing_blow	stat_melee_damage_ap	1.5000	mult
wh_main_character_abilities_heroic_killing_blow	stat_melee_damage_base	1.5000	mult
wh_main_character_abilities_magical_animus	stat_morale	16.0000	add
wh_main_character_abilities_rally	stat_morale	16.0000	add
wh_main_character_abilities_red_fury	stat_charge_bonus	1.2000	mult
wh_main_character_abilities_red_fury	stat_melee_damage_ap	1.2500	mult
wh_main_character_abilities_stand_or_die	stat_melee_defence	24.0000	add
wh_main_character_abilities_stand_or_die	stat_morale	16.0000	add
wh_main_character_abilities_stand_your_ground	stat_melee_defence	24.0000	add
wh_main_character_abilities_stand_your_ground	stat_morale	16.0000	add
wh_main_character_abilities_undeath_resurgent	stat_melee_defence	24.0000	add
wh_main_character_abilities_undeath_resurgent	stat_morale	16.0000	add
wh_main_character_abilities_waaagh	scalar_speed	1.2500	mult
wh_main_character_abilities_waaagh	stat_charge_bonus	1.2000	mult
wh_main_character_abilities_waaagh	stat_melee_attack	20.0000	add
wh_main_character_passive_benediction	stat_morale	8.0000	add
wh_main_character_passive_dark_benediction	stat_morale	8.0000	add
wh_main_character_passive_evasion	scalar_speed	1.0500	mult
wh_main_character_passive_evasion	stat_melee_defence	5.0000	add
wh_main_hero_abilities_accusation	stat_armour	-30.0000	add
wh_main_hero_abilities_accusation	stat_melee_defence	-24.0000	add
wh_main_hero_abilities_accusation	stat_resistance_missile	-20.0000	add
wh_main_hero_abilities_accusation	stat_resistance_physical	-20.0000	add
wh_main_hero_abilities_ballistics_calibration	stat_reloading	20.0000	add
wh_main_hero_abilities_faiths_bastion	stat_resistance_all	20.0000	add
wh_main_hero_abilities_slippery	scalar_speed	1.2500	mult
wh_main_hero_abilities_slippery	stat_melee_defence	24.0000	add
wh_main_hero_passive_aura_of_the_lady	stat_resistance_magic	10.0000	add
wh_main_hero_passive_extra_powder	scalar_missile_explosion_damage_ap	1.1000	mult
wh_main_hero_passive_extra_powder	scalar_missile_explosion_damage_base	1.1000	mult
wh_main_hero_passive_forgefire	stat_armour	-15.0000	add
wh_main_hero_passive_swarm_of_flies	stat_melee_attack	-5.0000	add
wh_main_item_abilities_cloak_of_mists_and_shadows	stat_resistance_physical	75.0000	add
wh_main_item_abilities_daemonic_strength	stat_melee_damage_ap	1.5000	mult
wh_main_item_abilities_daemonic_strength	stat_melee_damage_base	1.5000	mult
wh_main_item_abilities_dark_fortune	stat_resistance_all	20.0000	add
wh_main_item_abilities_earthing_rod	scalar_miscast_chance	0.0000	mult
wh_main_item_abilities_opal_amulet	stat_resistance_all	20.0000	add
wh_main_item_abilities_pendant_of_slaanesh	scalar_speed	1.2500	mult
wh_main_item_abilities_pendant_of_slaanesh	stat_melee_attack	40.0000	add
wh_main_item_abilities_potion_of_foolhardiness	stat_charge_bonus	1.4000	mult
wh_main_item_abilities_potion_of_speed	scalar_charge_speed	1.2500	mult
wh_main_item_abilities_potion_of_speed	scalar_entity_acceleration_modifier	1.1800	mult
wh_main_item_abilities_potion_of_speed	scalar_speed	1.2500	mult
wh_main_item_abilities_potion_of_strength	stat_melee_damage_ap	1.5000	mult
wh_main_item_abilities_potion_of_strength	stat_melee_damage_base	1.5000	mult
wh_main_item_abilities_potion_of_toughness	stat_armour	30.0000	add
wh_main_item_abilities_potion_of_toughness	stat_melee_defence	24.0000	add
wh_main_item_abilities_sceptre_of_stability	stat_resistance_magic	40.0000	add
wh_main_item_abilities_scroll_of_shielding	stat_resistance_all	20.0000	add
wh_main_item_abilities_silver_horn_of_vengeance	stat_charge_bonus	12.0000	add
wh_main_item_abilities_skull_of_katam	scalar_spell_mastery	2.2000	mult
wh_main_item_abilities_skull_wand_of_kaloth	stat_melee_attack	24.0000	add
wh_main_item_abilities_skull_wand_of_kaloth	stat_melee_damage_base	1.6000	mult
wh_main_item_abilities_staff_of_volans	scalar_miscast_chance	0.5000	mult
wh_main_item_abilities_tricksters_shard	scalar_miscast_chance	2.0000	mult
wh_main_item_abilities_van_horstmanns_speculum	stat_melee_attack	-24.0000	add
wh_main_item_abilities_van_horstmanns_speculum	stat_melee_damage_base	0.7000	mult
wh_main_item_abilities_van_horstmanns_speculum	stat_melee_defence	-24.0000	add
wh_main_item_passive_featherfoe_torc	stat_armour	-15.0000	add
wh_main_item_passive_featherfoe_torc	stat_melee_defence	-10.0000	add
wh_main_item_passive_pidgeon_plucker_pendant	scalar_speed	0.9000	mult
wh_main_item_passive_pidgeon_plucker_pendant	stat_melee_attack	-5.0000	add
wh_main_item_passive_the_great_book_of_grudges	stat_melee_attack	8.0000	add
wh_main_item_passive_the_other_tricksters_shard	stat_resistance_magic	-20.0000	add
wh_main_item_passive_the_white_cloak_of_ulric	scalar_speed	0.9500	mult
wh_main_item_passive_the_white_cloak_of_ulric	stat_melee_attack	-8.0000	add
wh_main_lord_abilities_master_of_the_black_arts	scalar_spell_mastery	1.6000	mult
wh_main_lord_passive_beloved_son_of_bretonnia	stat_charge_bonus	1.1000	mult
wh_main_lord_passive_beloved_son_of_bretonnia	stat_melee_attack	8.0000	add
wh_main_lord_passive_beloved_son_of_bretonnia	stat_melee_damage_base	1.1500	mult
wh_main_lord_passive_deathblow	stat_melee_damage_ap	1.2000	mult
wh_main_lord_passive_deathblow	stat_melee_damage_base	1.2000	mult
wh_main_lord_passive_get_on_wiv_it	stat_morale	8.0000	add
wh_main_lord_passive_high_king	stat_melee_attack	8.0000	add
wh_main_lord_passive_high_king	stat_melee_damage_ap	1.1500	mult
wh_main_lord_passive_high_king	stat_melee_damage_base	1.1500	mult
wh_main_lord_passive_hold_the_line	stat_melee_defence	5.0000	add
wh_main_lord_passive_hold_the_line	stat_morale	4.0000	add
wh_main_lord_passive_the_blessing_of_the_lady	stat_resistance_all	15.0000	add
wh_main_lore_passive_exorcism	stat_morale	4.0000	add
wh_main_lore_passive_kindleflame	stat_weakness_flame	-20.0000	add
wh_main_lore_passive_metalshifting	stat_melee_damage_ap	1.1200	mult
wh_main_lore_passive_metalshifting	stat_melee_damage_base	1.1200	mult
wh_main_lore_passive_roiling_skies	scalar_speed	0.7500	mult
wh_main_lore_passive_roiling_skies	stat_melee_defence	-20.0000	add
wh_main_mark_passive_mark_of_khorne	stat_charge_bonus	1.1000	mult
wh_main_mark_passive_mark_of_khorne	stat_melee_attack	8.0000	add
wh_main_mark_passive_mark_of_khorne	stat_melee_damage_base	1.1500	mult
wh_main_mount_passive_aura_of_protection	stat_resistance_all	10.0000	add
wh_main_mount_passive_bloodroar	stat_morale	-8.0000	add
wh_main_rune_abilities_rune_of_negation	stat_resistance_all	40.0000	add
wh_main_rune_abilities_rune_of_oath_and_steel	stat_armour	30.0000	add
wh_main_rune_abilities_rune_of_wrath_and_ruin	scalar_charge_speed	0.4000	mult
wh_main_rune_abilities_rune_of_wrath_and_ruin	scalar_speed	0.4000	mult
wh_main_rune_passive_master_rune_of_groth_one_eye	stat_morale	8.0000	add
wh_main_rune_passive_master_rune_of_grungni	stat_resistance_missile	20.0000	add
wh_main_rune_passive_master_rune_of_stromni_redbeard	stat_melee_attack	5.0000	add
wh_main_rune_passive_master_rune_of_stromni_redbeard	stat_morale	4.0000	add
wh_main_rune_passive_rune_of_slowness	scalar_charge_speed	0.9000	mult
wh_main_rune_passive_rune_of_slowness	scalar_speed	0.9000	mult
wh_main_rune_passive_rune_of_slowness	stat_charge_bonus	0.9000	mult
wh_main_spell_big_waaagh_ere_we_go	stat_melee_attack	40.0000	add
wh_main_spell_big_waaagh_fists_of_gork	stat_melee_attack	24.0000	add
wh_main_spell_big_waaagh_fists_of_gork	stat_melee_defence	24.0000	add
wh_main_spell_bound_bironas_timewarp	scalar_speed	1.2500	mult
wh_main_spell_bound_bironas_timewarp	stat_melee_attack	24.0000	add
wh_main_spell_bound_book_of_arkhan	scalar_speed	1.2500	mult
wh_main_spell_bound_book_of_arkhan	stat_melee_attack	24.0000	add
wh_main_spell_bound_hammer_of_sigmar	stat_melee_attack	24.0000	add
wh_main_spell_bound_shield_of_faith	stat_resistance_all	20.0000	add
wh_main_spell_bound_staff_of_damnation	stat_melee_attack	40.0000	add
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	stat_morale	8.0000	add
wh_main_spell_death_aspect_of_the_dreadknight	stat_morale	8.0000	add
wh_main_spell_death_doom_and_darkness_upgraded	stat_morale	-16.0000	add
wh_main_spell_death_doom_and_darkness	stat_morale	-16.0000	add
wh_main_spell_death_soulblight_upgraded	stat_armour	-30.0000	add
wh_main_spell_death_soulblight_upgraded	stat_melee_damage_ap	0.7500	mult
wh_main_spell_death_soulblight_upgraded	stat_melee_damage_base	0.7500	mult
wh_main_spell_death_soulblight	stat_armour	-30.0000	add
wh_main_spell_death_soulblight	stat_melee_damage_ap	0.7500	mult
wh_main_spell_death_soulblight	stat_melee_damage_base	0.7500	mult
wh_main_spell_fire_cascading_fire_cloak	stat_melee_damage_ap	1.2500	mult
wh_main_spell_fire_cascading_fire_cloak	stat_melee_defence	24.0000	add
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	scalar_missile_damage_base	1.2500	mult
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	stat_melee_damage_base	1.3000	mult
wh_main_spell_fire_flaming_sword_of_rhuin	scalar_missile_damage_base	1.2500	mult
wh_main_spell_fire_flaming_sword_of_rhuin	stat_melee_damage_base	1.3000	mult
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	stat_armour	-30.0000	add
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	stat_melee_attack	-24.0000	add
wh_main_spell_heavens_curse_of_the_midnight_wind	stat_armour	-30.0000	add
wh_main_spell_heavens_curse_of_the_midnight_wind	stat_melee_attack	-24.0000	add
wh_main_spell_heavens_harmonic_convergence_upgraded	stat_armour	30.0000	add
wh_main_spell_heavens_harmonic_convergence_upgraded	stat_melee_attack	24.0000	add
wh_main_spell_heavens_harmonic_convergence_upgraded	stat_melee_defence	24.0000	add
wh_main_spell_heavens_harmonic_convergence	stat_melee_attack	24.0000	add
wh_main_spell_heavens_harmonic_convergence	stat_melee_defence	24.0000	add
wh_main_spell_light_bironas_timewarp_upgraded	scalar_speed	1.2500	mult
wh_main_spell_light_bironas_timewarp_upgraded	stat_melee_attack	24.0000	add
wh_main_spell_light_bironas_timewarp	scalar_speed	1.2500	mult
wh_main_spell_light_bironas_timewarp	stat_melee_attack	24.0000	add
wh_main_spell_light_phas_protection_upgraded	stat_armour	30.0000	add
wh_main_spell_light_phas_protection_upgraded	stat_melee_defence	24.0000	add
wh_main_spell_light_phas_protection	stat_armour	30.0000	add
wh_main_spell_light_phas_protection	stat_melee_defence	24.0000	add
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	scalar_speed	0.7500	mult
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	stat_armour	-30.0000	add
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	stat_melee_defence	-24.0000	add
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	scalar_speed	0.7500	mult
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	stat_armour	-30.0000	add
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	stat_melee_defence	-24.0000	add
wh_main_spell_lil_waaagh_gorkll_fix_it	scalar_charge_speed	0.5500	mult
wh_main_spell_lil_waaagh_gorkll_fix_it	scalar_speed	0.5500	mult
wh_main_spell_lil_waaagh_gorkll_fix_it	stat_charge_bonus	0.8000	mult
wh_main_spell_lil_waaagh_itchy_nuisance	stat_melee_attack	-24.0000	add
wh_main_spell_lil_waaagh_itchy_nuisance	stat_melee_damage_base	0.7000	mult
wh_main_spell_lil_waaagh_sneaky_stabbin	stat_melee_attack	24.0000	add
wh_main_spell_lil_waaagh_sneaky_stabbin	stat_melee_damage_ap	1.2500	mult
wh_main_spell_metal_glittering_robe_upgraded	stat_armour	60.0000	add
wh_main_spell_metal_glittering_robe	stat_armour	60.0000	add
wh_main_spell_metal_plague_of_rust_upgraded	stat_armour	-60.0000	add
wh_main_spell_metal_plague_of_rust	stat_armour	-30.0000	add
wh_main_spell_metal_transmutation_of_lead_upgraded	stat_melee_attack	-24.0000	add
wh_main_spell_metal_transmutation_of_lead_upgraded	stat_melee_damage_base	0.4000	mult
wh_main_spell_metal_transmutation_of_lead	stat_melee_attack	-24.0000	add
wh_main_spell_metal_transmutation_of_lead	stat_melee_damage_base	0.7000	mult
wh_main_spell_vampires_curse_of_years	scalar_speed	0.7500	mult
wh_main_spell_vampires_curse_of_years	stat_melee_attack	-24.0000	add
wh_main_spell_vampires_vanhels_danse_macabre_upgraded	scalar_speed	1.2500	mult
wh_main_spell_vampires_vanhels_danse_macabre_upgraded	stat_melee_attack	24.0000	add
wh_main_spell_vampires_vanhels_danse_macabre	scalar_speed	1.2500	mult
wh_main_spell_vampires_vanhels_danse_macabre	stat_melee_attack	24.0000	add
wh_main_unit_abilities_black_nimbus	stat_resistance_all	40.0000	add
wh_main_unit_abilities_black_scythes	stat_melee_damage_ap	1.5000	mult
wh_main_unit_abilities_blooood	scalar_entity_acceleration_modifier	1.1800	mult
wh_main_unit_abilities_blooood	scalar_speed	1.2500	mult
wh_main_unit_abilities_boom	scalar_missile_explosion_damage_ap	1.2000	mult
wh_main_unit_abilities_boom	scalar_missile_explosion_damage_base	1.2500	mult
wh_main_unit_abilities_entrenchment	scalar_missile_damage_ap	1.4000	mult
wh_main_unit_abilities_entrenchment	stat_resistance_physical	20.0000	add
wh_main_unit_abilities_killing_blow	stat_melee_damage_ap	1.2500	mult
wh_main_unit_abilities_killing_blow	stat_melee_damage_base	1.2500	mult
wh_main_unit_contact_morale	stat_morale	-8.0000	add
wh_main_unit_contact_overhead_morale	stat_morale	-8.0000	add
wh_main_unit_contact_poison	scalar_missile_damage_ap	0.8500	mult
wh_main_unit_contact_poison	scalar_missile_damage_base	0.8500	mult
wh_main_unit_contact_poison	scalar_speed	0.8500	mult
wh_main_unit_contact_poison	stat_melee_damage_ap	0.8500	mult
wh_main_unit_contact_poison	stat_melee_damage_base	0.8500	mult
wh_main_unit_passive_frenzy	stat_charge_bonus	1.1000	mult
wh_main_unit_passive_frenzy	stat_melee_attack	10.0000	add
wh_main_unit_passive_frenzy	stat_melee_damage_ap	1.1000	mult
wh_main_unit_passive_frenzy	stat_melee_damage_base	1.1000	mult
wh_main_unit_passive_regeneration	stat_weakness_flame	-20.0000	add
wh_main_unit_passive_war_paint	stat_resistance_magic	10.0000	add
wh_main_weapon_abilities_axe_of_dargo	stat_bonus_vs_large	32.0000	add
wh_main_weapon_abilities_axe_of_dargo	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_charmed_shield	stat_missile_block_chance	24.0000	add
wh_main_weapon_abilities_charmed_shield	stat_resistance_all	20.0000	add
wh_main_weapon_abilities_filth_mace	stat_melee_damage_ap	1.2500	mult
wh_main_weapon_abilities_filth_mace	stat_melee_damage_base	1.2500	mult
wh_main_weapon_abilities_ghal_maraz	stat_bonus_vs_large	16.0000	add
wh_main_weapon_abilities_ghal_maraz	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_gitsnik	stat_melee_attack	24.0000	add
wh_main_weapon_abilities_gitsnik	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_hellfire_sword	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_hellfire_sword	stat_melee_damage_base	1.5000	mult
wh_main_weapon_abilities_helm_of_discord	stat_melee_attack	-24.0000	add
wh_main_weapon_abilities_helm_of_discord	stat_melee_defence	-24.0000	add
wh_main_weapon_abilities_runefang	scalar_splash_attack_power	1.5000	mult
wh_main_weapon_abilities_runefang	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_runefang	stat_melee_damage_base	1.5000	mult
wh_main_weapon_abilities_sword_of_anti_heroes	stat_melee_damage_ap	1.5000	mult
wh_main_weapon_abilities_sword_of_anti_heroes	stat_melee_damage_base	1.5000	mult
wh_main_weapon_abilities_the_hammer_of_karak_drazh	stat_melee_attack	-40.0000	add
wh_main_weapon_abilities_the_hammer_of_karak_drazh	stat_melee_damage_base	0.7000	mult
wh_main_weapon_abilities_the_mace_of_helsturm	stat_melee_damage_base	1.6000	mult
wh_main_weapon_abilities_the_reikland_runefang	stat_melee_attack	24.0000	add
wh_main_weapon_abilities_the_reikland_runefang	stat_morale	8.0000	add
wh_main_weapon_abilities_the_sword_of_couronne	stat_armour	-30.0000	add
wh_main_weapon_abilities_the_sword_of_couronne	stat_melee_defence	-24.0000	add
wh_main_weapon_abilities_tormentor_sword	stat_melee_attack	-24.0000	add
wh_main_weapon_passive_chaos_tomb_blade	stat_melee_attack	5.0000	add
wh_main_weapon_passive_glittering_scales	stat_melee_attack	-5.0000	add
wh_main_weapon_passive_warrior_bane	stat_melee_damage_base	0.9200	mult
wh_pro01_item_passive_rune_helm_of_zhufbar	stat_morale	12.0000	add
wh_pro01_lord_abilities_flash_bomb	scalar_charge_speed	0.4000	mult
wh_pro01_lord_abilities_flash_bomb	scalar_speed	0.4000	mult
wh_pro01_lord_abilities_flash_bomb	stat_melee_defence	-24.0000	add
wh_pro01_lord_passive_grombrindal_has_no_fear	stat_melee_defence	24.0000	add
wh_pro01_weapon_abilities_rune_axe_of_grombrindal	stat_melee_damage_ap	1.5000	mult
wh_pro04_unit_abilities_enrage	stat_resistance_all	40.0000	add
wh_pro04_unit_abilities_loecs_shroud	scalar_speed	1.2500	mult
wh_pro04_unit_passive_apocalyptic_charge	scalar_charge_speed	1.1000	mult
wh_pro04_unit_passive_apocalyptic_charge	stat_charge_bonus	1.2000	mult
wh_pro04_unit_passive_guardian	stat_resistance_physical	15.0000	add
wh_pro04_unit_passive_soul_devourer	stat_reloading	40.0000	add
wh_pro04_unit_passive_wildfire_aura	stat_resistance_flame	20.0000	add
