member	attitude
diplomacy_FactionGroup_Tyrant2_Faction_Crossed_Clubs_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Crossed_Clubs_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Crossed_Clubs_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Crossed_Clubs_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionCathay_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionCathay_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionKislev_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionKislev_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionOgre_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionOgre_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_Treehammers_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionCathay_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionCathay_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionKislev_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionKislev_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionOgre_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionOgre_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_FactionGroup_Tyrant2_Faction_sharktooth_&_Positive	friendly
diplomacy_Faction_Alarielle_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionSkaven_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionTombKings_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionTombKings_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Faction_Alarielle_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_Faction_Alarielle_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_Faction_Alarielle_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionBeastmen_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionBeastmen_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionSkaven_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionTombKings_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionTombKings_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_OtherFactionWoodElves_&_Negative	hostile
diplomacy_Faction_Alith_Anar_&_OtherFactionWoodElves_&_Positive	friendly
diplomacy_Faction_Alith_Anar_&_Positive	friendly
diplomacy_Faction_Archaon_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Faction_Archaon_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Faction_Archaon_&_Positive	friendly
diplomacy_Faction_Astragoth_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionDwarfs_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionDwarfs_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_Astragoth_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_Astragoth_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_Astragoth_&_Positive	friendly
diplomacy_Faction_Azazel_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_Azazel_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_Azazel_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_Azazel_&_Positive	friendly
diplomacy_Faction_Azhag_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Faction_Azhag_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Faction_Azhag_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Faction_Azhag_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_Azhag_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Faction_Azhag_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Faction_Azhag_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Faction_Azhag_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionBretonnia_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionBretonnia_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_OtherFactionChaos_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionChaos_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_OtherFactionDwarf_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionDwarf_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_OtherFactionGreenskin_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionGreenskin_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_OtherFactionVamp_&_Negative	hostile
diplomacy_Faction_BalthasarGelt_&_OtherFactionVamp_&_Positive	friendly
diplomacy_Faction_BalthasarGelt_&_Positive	friendly
diplomacy_Faction_Belakor_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_Belakor_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_Belakor_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_Belakor_&_Positive	friendly
diplomacy_Faction_Boris_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_Boris_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_Boris_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_Boris_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_DaemonPrince_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_DaemonPrince_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionCathay_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionCathay_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionChaosDwarfs_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionChaosDwarfs_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionDaemon_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionDaemon_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionDwarfs_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionDwarfs_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionKhorne_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionKhorne_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionKislev_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionKislev_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionNurgle_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionNurgle_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionOgre_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionOgre_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionSlaanesh_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionSlaanesh_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_OtherFactionTzeentch_&_Negative	hostile
diplomacy_Faction_Drazhoath_&_OtherFactionTzeentch_&_Positive	friendly
diplomacy_Faction_Drazhoath_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionSkaven_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionSkaven_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionTombKings_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionTombKings_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionVampireCoast_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionVampireCoast_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_1_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_2_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionDarkElves_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionDarkElves_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionEmpire_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionEmpire_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionHighElves_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionHighElves_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionLizardmen_&_Negative	hostile
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionLizardmen_&_Positive	friendly
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionSkaven_&_Negative	hostile
