key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh_main_chs_chariot_hero	0	20	145	275	5.0000	axe	creatures_claws	very_large	4	1.4000	0.7500	0.0000	false		4	4	4.0000		false
wh_main_chs_claws_chaos_spawn	0	0	120	50	2.0000	sword	creatures_claws	medium	5	1.3000	0.7500	0.0000	false		0	10	3.8000		false
wh_main_chs_halberd	19	0	10	24	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
wh_main_chs_lance_chaos_knight	0	0	36	17	2.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_lord_of_change	0	0	145	325	12.0000	axe	staff	medium	5	1.0000	1.2500	0.0000	true		0	10	4.0000		false
wh_main_chs_marauder_horsemaster_spear	0	0	21	7	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_marauder_horsemen_spear	0	0	19	5	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.0000		false
wh_main_chs_sword	0	0	26	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_chs_sword_caster_hero	0	0	220	95	3.0000	sword	sword	medium	3	1.3000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_chs_sword_caster_lord_hero	0	0	240	120	3.0000	sword	sword	medium	4	1.4000	0.7500	0.0000	false		4	4	4.0000		false
wh_main_chs_sword_chaos_knight	0	0	37	16	1.0000	sword	sword		1	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_main_chs_sword_lord	0	0	320	170	3.0000	sword	sword	medium	5	1.6000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_chs_warhound	0	0	19	3	1.0000	sword	creatures_claws		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_chs_warhound_poison	0	0	19	3	1.0000	sword	creatures_claws		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_main_claws_crypt_horrors	0	0	18	52	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	4.2000		false
wh_main_claws_ghouls	0	0	32	8	1.0000	sword	creatures_claws		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_main_club_giant	0	0	200	500	6.0000	axe	club_huge	large	7	1.7000	1.2500	0.0000	false		0	10	4.0000		false
wh_main_club_giant_boss	0	0	130	300	5.0000	axe	club_huge	large	4	2.4000	1.2500	0.0000	false		0	10	3.8000		false
wh_main_club_troll	0	0	30	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
wh_main_cth_sky_junk	0	0	20	6	1.0000	axe	unarmed		1	1.0000	1.0000	0.0000	false		0	10	6.0000		false
wh_main_cth_sky_lantern	0	0	20	6	1.0000	axe	unarmed		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_dwf_axe	0	0	21	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_axe_great	0	0	8	24	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_axe_great_quarreller	0	0	8	24	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_axe_hero	0	0	260	140	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_dwf_axe_hero_lord	0	0	270	150	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_dwf_axe_hero_thorgrim	0	0	300	200	5.0000	axe	axe	large	5	1.0000	1.0000	0.0000	true		0	10	4.0000		false
wh_main_dwf_axe_ironbreakers	0	0	22	10	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_drakegun	0	0	17	3	1.0000	sword	drakegun		1	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_dwf_gyrobomber	0	0	68	20	1.0000	axe	Medium_Metal_Fist	large	3	1.0000	1.2500	0.0000	false		0	10	3.2000		false
wh_main_dwf_gyrocopter	0	0	38	12	1.0000	axe	Medium_Metal_Fist	large	3	1.0000	1.2500	0.0000	false		0	10	3.2000		false
wh_main_dwf_hammer_runesmith	0	0	230	90	3.0000	axe	hammer	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_dwf_hammerers	0	0	14	41	1.0000	axe	hammer_dwarf		1	1.0000	0.7500	0.0000	true		0	10	4.2000		false
wh_main_dwf_longbeards_axe	0	0	25	7	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_longbeards_axe_great	0	0	10	26	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_master_engineer_hammer	0	0	60	220	3.0000	axe	hammer_dwarf	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_dwf_miners_pickaxe	0	0	5	17	1.0000	axe	axe		1	1.0000	3.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_slayer_axe_dual	24	0	32	16	1.0000	axe	axe		1	0.3000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_dwf_ungrim_axe_great	30	0	130	310	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_emp_demigryph_halberd	25	0	18	38	1.0000	lance	halberd	small	2	1.2000	0.5000	0.0000	false		0	10	4.8000		false
wh_main_emp_demigryph_lance	0	0	20	40	1.0000	lance	spear	small	2	1.2000	0.5000	0.0000	false		0	10	4.7000		false
wh_main_emp_engineer	0	0	220	100	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_emp_greatsword	0	14	10	25	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_emp_halberd	16	0	8	20	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	5.6000		false
wh_main_emp_hammer_hero	0	0	140	330	3.0000	axe	hammer	medium	5	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_emp_hammer_warrior_priest	0	0	240	120	3.0000	axe	hammer	medium	4	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_emp_imperial_griffon	0	0	160	290	9.0000	sword	creatures_claws	large	5	1.0000	0.7500	0.0000	false		0	3	4.0000		false
wh_main_emp_karl_franz_deathclaw	0	0	145	345	9.0000	sword	creatures_claws	large	5	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_emp_karl_franz_griffon_deathclaw	0	0	145	345	8.0000	sword	creatures_claws	large	5	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_emp_karl_franz_pegasus	0	0	140	330	3.0000	sword	creatures_mid	medium	5	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_emp_lance	0	0	21	9	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_main_emp_lance_reiksguard	0	0	28	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_main_emp_luminark	0	0	20	6	1.0000	axe	unarmed	very_large	4	1.0000	0.7500	0.0000	false		2	2	4.0000		false
wh_main_emp_spear	15	0	19	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.4000		false
wh_main_emp_spear_0	15	0	19	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.7000		false
wh_main_emp_sword	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_emp_sword_caster	0	0	210	90	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_emp_sword_cav	0	0	21	3	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	5.1000		false
wh_main_emp_sword_hero	0	0	250	125	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_emp_sword_hero_general	0	0	290	140	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_emp_sword_short	0	0	21	3	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_emp_sword_witchhunter	0	0	230	100	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_grn_arachnarok	20	0	140	360	10.0000	axe	creatures_big	large	5	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	3.2000		false
wh_main_grn_axe_choppa_savages	0	0	26	9	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
wh_main_grn_axe_great	0	0	14	36	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	3.7000		false
wh_main_grn_axe_great_grimgor	0	0	150	350	3.0000	axe	axe	medium	5	1.0000	1.0000	0.0000	false		0	10	3.8000		false
wh_main_grn_black_orc_hero	0	0	120	270	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_main_grn_boar_chariot	0	18	10	32	5.0000	axe	creatures_claws	very_large	3	1.0000	1.0000	0.0000	false		2	2	4.0000		false
wh_main_grn_boar_chariot_caster_hero	0	25	18	90	5.0000	axe	creatures_claws	very_large	3	1.0000	0.7500	0.0000	false		2	2	4.0000		false
wh_main_grn_boar_chariot_hero	0	30	140	230	5.0000	axe	creatures_claws	very_large	4	1.0000	0.7500	0.0000	false		4	4	4.0000		false
wh_main_grn_choppa	0	0	26	8	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
wh_main_grn_choppa_azhag	0	0	125	295	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_grn_choppa_caster_hero	0	0	215	95	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_grn_choppa_dual_big_uns	8	0	29	13	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	3.9000		false
wh_main_grn_choppa_hero	0	0	120	280	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_grn_goblin_spear	9	0	17	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.6000		false
wh_main_grn_goblin_spear_caster_hero	0	0	116	34	2.0000	spear	spear	medium	3	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh_main_grn_goblin_spear_poison	0	0	21	6	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.3000		false
wh_main_grn_goblin_spear_wolf	0	0	19	5	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.5000		false
wh_main_grn_goblin_sword	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_grn_goblin_sword_caster_hero	0	0	200	80	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_grn_goblin_sword_caster_hero_poison	0	0	200	80	3.0000	sword	sword	medium	3	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_grn_goblin_sword_hero	0	0	250	125	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_grn_goblin_sword_hero_poison	0	0	250	125	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_grn_goblin_sword_poison	0	0	20	7	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_grn_goblin_sword_poison_spider_rider	0	0	20	6	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_grn_orc_boar_choppa	0	0	10	20	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.6000		false
wh_main_grn_orc_boar_choppa_savage_big_uns	5	0	12	24	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.5000		false
wh_main_grn_orc_boar_spear	12	0	9	23	1.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_main_grn_wolf_chariot	0	12	18	6	5.0000	axe	creatures_claws	very_large	3	1.0000	0.7500	0.0000	false		2	2	4.0000		false
wh_main_grn_wolf_chariot_hero	0	30	200	80	5.0000	axe	creatures_claws	very_large	3	1.0000	0.7500	0.0000	false		3	3	4.0000		false
wh_main_grn_wolf_chariot_hero_great_shaman	0	30	180	70	5.0000	axe	creatures_claws	very_large	3	1.0000	0.7500	0.0000	false		3	3	4.0000		false
wh_main_grn_wyvern	0	0	150	300	8.0000	sword	creatures_claws	large	5	1.5000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_grn_wyvern_skullmuncha	0	0	175	305	8.0000	sword	creatures_claws	large	5	1.5000	0.7500	0.0000	false	wh_main_unit_contact_poison	0	10	4.0000		false
wh_main_steamtank	0	15	70	180	4.0000	axe	unarmed	very_large	6	1.0000	0.7500	0.0000	false		3	3	4.0000		false
wh_main_sword	0	0	25	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_sword_short	0	0	21	3	0.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_vmp_black_coach	0	20	80	200	5.0000	axe	halberd	very_large	4	1.0000	0.7500	1.0000	true		5	5	3.2000		false
wh_main_vmp_claws_vargheist	0	0	30	70	2.0000	sword	creatures_claws	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_vmp_claws_varghulf	0	0	105	205	6.0000	axe	creatures_claws	medium	4	1.1000	1.2500	0.0000	false		0	10	2.9000		false
wh_main_vmp_fell_bats	0	0	20	6	1.0000	knife	creatures_claws		1	1.0000	0.2500	0.0000	false		0	10	4.3000		false
wh_main_vmp_hero_banshee	0	0	0	320	3.0000	knife	creatures_claws	small	3	1.0000	0.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
wh_main_vmp_hero_zombie_dragon	0	0	140	380	8.0000	axe	creatures_big	large	5	1.0000	0.7500	0.0000	false		0	3	3.8000		false
wh_main_vmp_scythe_cairnwraith	0	0	0	44	1.0000	axe	halberd		1	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.3000		false
wh_main_vmp_scythe_chillgheist	0	0	0	42	1.0000	axe	halberd		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.6000		false
wh_main_vmp_scythe_hexwraith	0	0	0	42	1.0000	axe	halberd		1	1.0000	1.0000	10.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.6000		false
wh_main_vmp_spear	14	0	18	6	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false		0	10	4.5000		false
wh_main_vmp_staff_hero	0	0	210	90	3.0000	axe	staff	medium	4	1.0000	0.7500	0.0000	false		3	3	4.0000		false
wh_main_vmp_staff_hero_kemmler	0	0	220	120	3.0000	axe	staff	medium	4	1.0000	0.7500	0.0000	false		3	3	4.0000		false
wh_main_vmp_sword	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_vmp_sword_hero	0	0	290	140	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_vmp_sword_hero_lord	0	0	310	170	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_vmp_sword_hero_vampire	0	0	300	130	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	false		0	10	4.0000		false
wh_main_vmp_sword_hero_wight_king	0	14	260	150	3.0000	sword	sword	medium	4	1.0000	0.7500	0.0000	true		0	10	4.0000		false
wh_main_vmp_sword_zombie	0	0	16	2	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_vmp_terrorgheist	25	0	145	385	6.0000	axe	creatures_claws	large	5	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	3	4.0000		false
wh_main_vmp_terrorgheist_boss	40	0	250	360	3.0000	axe	creatures_claws	large	6	1.5000	1.2500	0.0000	false	wh_dlc06_unit_contact_discouraged	0	10	3.8000		false
wh_main_vmp_wightblade_black_knight	0	12	30	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.9000		false
wh_main_vmp_wightblade_grave_guard	0	8	28	12	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.4000		false
wh_main_vmp_wightblade_grave_guard_great	0	13	13	29	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
wh_main_vmp_wightblade_lance	0	0	30	12	1.0000	lance	spear		1	1.0000	0.5000	0.0000	false		0	10	5.1000		false
wh_main_vmp_wolf_fangs	0	0	19	3	1.0000	knife	creatures_claws		1	1.0000	0.2500	0.0000	false		0	10	4.6000		false
wh_pro03_vamp_krell_axe_great	20	0	210	260	3.0000	axe	axe	medium	5	1.0000	1.0000	0.0000	true		0	10	4.3000		false
wh_pro03_vamp_krell_axe_great_upgraded	20	0	230	290	3.0000	axe	axe	medium	5	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.3000		false
wh_pro04_brt_dual_swords_pilgrim	0	5	36	8	1.0000	sword	sword		1	1.0000	0.7500	1.0000	true		0	10	4.3000		false
wh_pro04_brt_sword_great_questing_ror	10	0	14	38	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
wh_pro04_bst_bestigor_halberd	20	0	12	30	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	4.0000		false
wh_pro04_bst_cygor	0	0	135	335	3.0000	axe	club_huge	large	5	1.2000	1.2500	0.0000	true		0	10	4.0000		false
wh_pro04_bst_ungor_spear_0	12	0	17	5	2.0000	spear	spear		1	1.0000	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	4.2000		false
wh_pro04_chs_claws_chaos_spawn_ror	0	0	120	50	2.0000	sword	creatures_claws	medium	5	1.3000	0.7500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
wh_pro04_chs_dragon_ogre_ror	26	0	33	77	2.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	true		0	10	4.0000		false
wh_pro04_chs_mirror_guard_sword	0	0	26	10	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
wh_pro04_chs_sword_chaos_knight_ror	0	0	24	56	1.0000	sword	sword_medium		1	1.0000	0.7500	1.0000	false		0	10	4.6000		false
wh_pro04_nor_skinwolves_claws_ror	30	0	20	40	2.0000	axe	axe	small	3	1.0000	1.0000	0.0000	false		0	10	4.0000		false
wh_pro04_wef_wildrider_ror_spear	15	0	13	27	1.0000	spear	spear		1	1.0000	0.5000	0.0000	true		0	10	5.0000		false
wh_pro04_wef_wildwood_rangers_spear	20	0	7	26	1.0000	spear	spear		1	1.0000	0.5000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	4.5000		false
whh2_dlc09_tmb_heirotitan	0	0	140	430	6.0000	axe	club_huge	large	6	1.2500	1.2500	1.0000	true		5	5	4.0000		false
