uniform_name	filename	battle_filename	campaign_porthole_filename	campaign_politician_filename	campaign_override_skeleton
wh_dlc05_uniform_vmp_red_duke	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke		
wh_dlc05_uniform_wef_ancient_treeman	wh_dlc05_wef_ancient_treeman	wh_dlc05_wef_ancient_treeman	wh_dlc05_wef_ancient_treeman		
wh_dlc05_uniform_wef_branchwraith_01	wh_dlc05_wef_branchwraith	wh_dlc05_wef_branchwraith	wh_dlc05_wef_branchwraith		
wh_dlc05_uniform_wef_durthu	wh_dlc05_wef_durthu	wh_dlc05_wef_durthu	wh_dlc05_wef_durthu		
wh_dlc05_uniform_wef_glade_lord_01	wh_dlc05_wef_glade_lord_01	wh_dlc05_wef_glade_lord_01	wh_dlc05_wef_glade_lord_01		
wh_dlc05_uniform_wef_glade_lord_02	wh_dlc05_wef_glade_lord_02	wh_dlc05_wef_glade_lord_02	wh_dlc05_wef_glade_lord_02		
wh_dlc05_uniform_wef_glade_lord_03	wh_dlc05_wef_glade_lord_03	wh_dlc05_wef_glade_lord_03	wh_dlc05_wef_glade_lord_03		
wh_dlc05_uniform_wef_glade_lord_04	wh_dlc05_wef_glade_lord_04	wh_dlc05_wef_glade_lord_04	wh_dlc05_wef_glade_lord_04		
wh_dlc05_uniform_wef_glade_lord_05	wh_dlc05_wef_glade_lord_05	wh_dlc05_wef_glade_lord_05	wh_dlc05_wef_glade_lord_05		
wh_dlc05_uniform_wef_glade_lord_fem_01	wh_dlc05_wef_female_glade_lord_01	wh_dlc05_wef_female_glade_lord_01	wh_dlc05_wef_female_glade_lord_01		
wh_dlc05_uniform_wef_glade_lord_fem_02	wh_dlc05_wef_female_glade_lord_02	wh_dlc05_wef_female_glade_lord_02	wh_dlc05_wef_female_glade_lord_02		
wh_dlc05_uniform_wef_glade_lord_fem_03	wh_dlc05_wef_female_glade_lord_03	wh_dlc05_wef_female_glade_lord_03	wh_dlc05_wef_female_glade_lord_03		
wh_dlc05_uniform_wef_glade_lord_fem_04	wh_dlc05_wef_female_glade_lord_04	wh_dlc05_wef_female_glade_lord_04	wh_dlc05_wef_female_glade_lord_04		
wh_dlc05_uniform_wef_glade_lord_fem_05	wh_dlc05_wef_female_glade_lord_05	wh_dlc05_wef_female_glade_lord_05	wh_dlc05_wef_female_glade_lord_05		
wh_dlc05_uniform_wef_orion	wh_dlc05_wef_orion	wh_dlc05_wef_orion	wh_dlc05_wef_orion		
wh_dlc05_uniform_wef_spellsinger_01	wh_dlc05_wef_spellsinger_campaign_01	wh_dlc05_wef_spellsinger_campaign_01	wh_dlc05_wef_spellsinger_campaign_01		
wh_dlc05_uniform_wef_spellsinger_02	wh_dlc05_wef_spellsinger_campaign_02	wh_dlc05_wef_spellsinger_campaign_02	wh_dlc05_wef_spellsinger_campaign_02		
wh_dlc05_uniform_wef_spellsinger_03	wh_dlc05_wef_spellsinger_campaign_03	wh_dlc05_wef_spellsinger_campaign_03	wh_dlc05_wef_spellsinger_campaign_03		
wh_dlc05_uniform_wef_spellsinger_04	wh_dlc05_wef_spellsinger_campaign_04	wh_dlc05_wef_spellsinger_campaign_04	wh_dlc05_wef_spellsinger_campaign_04		
wh_dlc05_uniform_wef_spellsinger_05	wh_dlc05_wef_spellsinger_campaign_05	wh_dlc05_wef_spellsinger_campaign_05	wh_dlc05_wef_spellsinger_campaign_05		
wh_dlc05_uniform_wef_spellsinger_mp_mounted_01	wh_dlc05_wef_spellsinger_mp_mounted_01	wh_dlc05_wef_spellsinger_mp_mounted_01	wh_dlc05_wef_spellsinger_mp_mounted_01		
wh_dlc05_uniform_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_spellsinger_mp_mounted_02		
wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_spellsinger_mp_mounted_03		
wh_dlc05_uniform_wef_waystalker_01	wh_dlc05_wef_waystalkers_campaign_01	wh_dlc05_wef_waystalkers_campaign_01	wh_dlc05_wef_waystalkers_campaign_01		
wh_dlc05_uniform_wef_waystalker_02	wh_dlc05_wef_waystalkers_campaign_02	wh_dlc05_wef_waystalkers_campaign_02	wh_dlc05_wef_waystalkers_campaign_02		
wh_dlc05_uniform_wef_waystalker_03	wh_dlc05_wef_waystalkers_campaign_03	wh_dlc05_wef_waystalkers_campaign_03	wh_dlc05_wef_waystalkers_campaign_03		
wh_dlc05_uniform_wef_waystalker_04	wh_dlc05_wef_waystalkers_campaign_04	wh_dlc05_wef_waystalkers_campaign_04	wh_dlc05_wef_waystalkers_campaign_04		
wh_dlc05_uniform_wef_waystalker_05	wh_dlc05_wef_waystalkers_campaign_05	wh_dlc05_wef_waystalkers_campaign_05	wh_dlc05_wef_waystalkers_campaign_05		
wh_dlc06_uniform_dwf_belegar_ironhammer	wh_dlc06_dwf_ch_belegar_ironhammer	wh_dlc06_dwf_ch_belegar_ironhammer	wh_dlc06_dwf_ch_belegar_ironhammer		
wh_dlc06_uniform_dwf_master_engineer_ghost_01	wh_dlc06_dwf_ch_master_engineer_ghost	wh_dlc06_dwf_ch_master_engineer_ghost	wh_dlc06_dwf_ch_master_engineer_ghost		
wh_dlc06_uniform_dwf_runelord_01	wh_dlc06_dwf_runelord_campaign_01	wh_dlc06_dwf_runelord_campaign_01	wh_dlc06_dwf_runelord_campaign_01		
wh_dlc06_uniform_dwf_runelord_02	wh_dlc06_dwf_runelord_campaign_02	wh_dlc06_dwf_runelord_campaign_02	wh_dlc06_dwf_runelord_campaign_02		
wh_dlc06_uniform_dwf_runelord_03	wh_dlc06_dwf_runelord_campaign_03	wh_dlc06_dwf_runelord_campaign_03	wh_dlc06_dwf_runelord_campaign_03		
wh_dlc06_uniform_dwf_runelord_04	wh_dlc06_dwf_runelord_campaign_04	wh_dlc06_dwf_runelord_campaign_04	wh_dlc06_dwf_runelord_campaign_04		
wh_dlc06_uniform_dwf_runelord_anvil	wh_dlc06_dwf_runelord_anvil_campaign	wh_dlc06_dwf_runelord_anvil	wh_dlc06_dwf_runelord_anvil		
wh_dlc06_uniform_dwf_runelord_anvil_01	wh_dlc06_dwf_runelord_campaign_01	dwf_anvil_of_doom_campaign_01	wh_dlc06_dwf_runelord_campaign_01		
wh_dlc06_uniform_dwf_runelord_anvil_02	wh_dlc06_dwf_runelord_campaign_02	dwf_anvil_of_doom_campaign_02	wh_dlc06_dwf_runelord_campaign_02		
wh_dlc06_uniform_dwf_runelord_anvil_03	wh_dlc06_dwf_runelord_campaign_03	dwf_anvil_of_doom_campaign_03	wh_dlc06_dwf_runelord_campaign_03		
wh_dlc06_uniform_dwf_runelord_anvil_04	wh_dlc06_dwf_runelord_campaign_04	dwf_anvil_of_doom_campaign_04	wh_dlc06_dwf_runelord_campaign_04		
wh_dlc06_uniform_dwf_runesmith_ghost_01	wh_dlc06_dwf_ch_runesmith_ghost	wh_dlc06_dwf_ch_runesmith_ghost	wh_dlc06_dwf_ch_runesmith_ghost		
wh_dlc06_uniform_dwf_thane_ghost_01	wh_dlc06_dwf_ch_thane_ghost_01	wh_dlc06_dwf_ch_thane_ghost_01	wh_dlc06_dwf_ch_thane_ghost_01		
wh_dlc06_uniform_dwf_thane_ghost_02	wh_dlc06_dwf_ch_thane_ghost_02	wh_dlc06_dwf_ch_thane_ghost_02	wh_dlc06_dwf_ch_thane_ghost_02		
wh_dlc06_uniform_grn_night_goblin_warboss_01	wh_dlc06_grn_night_goblin_warboss_campaign_01	wh_dlc06_grn_night_goblin_warboss_campaign_01	wh_dlc06_grn_night_goblin_warboss_campaign_01		
wh_dlc06_uniform_grn_night_goblin_warboss_02	wh_dlc06_grn_night_goblin_warboss_campaign_02	wh_dlc06_grn_night_goblin_warboss_campaign_02	wh_dlc06_grn_night_goblin_warboss_campaign_02		
wh_dlc06_uniform_grn_night_goblin_warboss_03	wh_dlc06_grn_night_goblin_warboss_campaign_03	wh_dlc06_grn_night_goblin_warboss_campaign_03	wh_dlc06_grn_night_goblin_warboss_campaign_03		
wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_night_goblin_warboss_campaign_04	wh_dlc06_grn_night_goblin_warboss_campaign_04	wh_dlc06_grn_night_goblin_warboss_campaign_04		
wh_dlc06_uniform_grn_skarsnik	wh_dlc06_grn_ch_skarsnik	wh_dlc06_grn_ch_skarsnik	wh_dlc06_grn_ch_skarsnik		
wh_dlc06_uniform_grn_wurrzag	wh_dlc06_grn_ch_wurrzag	wh_dlc06_grn_ch_wurrzag	wh_dlc06_grn_ch_wurrzag		
wh_dlc07_uniform_brt_alberic_bordeleaux	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_alberic_bordeleaux		
wh_dlc07_uniform_brt_fay_enchantress	wh_dlc07_brt_ch_fay_enchantress	wh_dlc07_brt_ch_fay_enchantress	wh_dlc07_brt_ch_fay_enchantress		
wh_dlc07_uniform_brt_green_knight	wh_dlc07_brt_ch_green_knight	wh_dlc07_brt_ch_green_knight	wh_dlc07_brt_ch_green_knight		
wh_dlc07_uniform_brt_prophetess_01	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess_campaign_01		
wh_dlc07_uniform_brt_prophetess_02	wh_dlc07_brt_prophetess_campaign_02	wh_dlc07_brt_prophetess_campaign_02	wh_dlc07_brt_prophetess_campaign_02		
wh_dlc07_uniform_brt_prophetess_03	wh_dlc07_brt_prophetess_campaign_03	wh_dlc07_brt_prophetess_campaign_03	wh_dlc07_brt_prophetess_campaign_03		
wh_dlc07_uniform_brt_prophetess_04	wh_dlc07_brt_prophetess_campaign_04	wh_dlc07_brt_prophetess_campaign_04	wh_dlc07_brt_prophetess_campaign_04		
wh_dlc08_campaign_nor_ship_agent	campaign_nor_ship_agent		campaign_nor_ship_agent		
wh_dlc08_campaign_nor_ship_seafang	campaign_nor_ship_seafang		campaign_nor_ship_seafang		
wh_dlc08_campaign_nor_ship_transport	campaign_nor_ship_transport		campaign_nor_ship_transport		
wh_dlc08_uniform_chs_mon_dragon_ogre_shaggoth_boss	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss		
wh_dlc08_uniform_grn_mon_giant_boss	wh_dlc08_grn_mon_giant_boss	wh_dlc08_grn_mon_giant_boss	wh_dlc08_grn_mon_giant_boss		
wh_dlc08_uniform_grn_mon_venom_queen_boss	wh_dlc06_grn_venom_queen	wh_dlc06_grn_venom_queen	wh_dlc06_grn_venom_queen		
wh_dlc08_uniform_nor_arzik	wh_chs_ch_arzik	wh_chs_ch_arzik	wh_chs_ch_arzik		
wh_dlc08_uniform_nor_fimir_balefiend_01	wh_dlc08_nor_fimir_balefiend_campaign_01	wh_dlc08_nor_fimir_balefiend_campaign_01	wh_dlc08_nor_fimir_balefiend_campaign_01		
wh_dlc08_uniform_nor_fimir_balefiend_02	wh_dlc08_nor_fimir_balefiend_campaign_02	wh_dlc08_nor_fimir_balefiend_campaign_02	wh_dlc08_nor_fimir_balefiend_campaign_02		
wh_dlc08_uniform_nor_fimir_balefiend_03	wh_dlc08_nor_fimir_balefiend_campaign_03	wh_dlc08_nor_fimir_balefiend_campaign_03	wh_dlc08_nor_fimir_balefiend_campaign_03		
wh_dlc08_uniform_nor_kihar	wh_chs_ch_kihar	wh_chs_ch_kihar	wh_chs_ch_kihar		
wh_dlc08_uniform_nor_mon_cygor_boss	wh_dlc08_bst_mon_cygor_boss	wh_dlc08_bst_mon_cygor_boss	wh_dlc08_bst_mon_cygor_boss		
wh_dlc08_uniform_nor_mon_frost_wyrm_boss	wh_dlc08_nor_mon_frost_wyrm_boss	wh_dlc08_nor_mon_frost_wyrm_boss	wh_dlc08_nor_mon_frost_wyrm_boss		
wh_dlc08_uniform_nor_shaman_sorcerer_01	wh_dlc08_nor_cha_shaman_sorcerer_campaign_01	wh_dlc08_nor_cha_shaman_sorcerer_campaign_01	wh_dlc08_nor_cha_shaman_sorcerer_campaign_01		
wh_dlc08_uniform_nor_shaman_sorcerer_02	wh_dlc08_nor_cha_shaman_sorcerer_campaign_02	wh_dlc08_nor_cha_shaman_sorcerer_campaign_02	wh_dlc08_nor_cha_shaman_sorcerer_campaign_02		
wh_dlc08_uniform_nor_shaman_sorcerer_03	wh_dlc08_nor_cha_shaman_sorcerer_campaign_03	wh_dlc08_nor_cha_shaman_sorcerer_campaign_03	wh_dlc08_nor_cha_shaman_sorcerer_campaign_03		
wh_dlc08_uniform_nor_skin_wolf_werekin_01	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_01	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_01	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_01		
wh_dlc08_uniform_nor_skin_wolf_werekin_02	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_02	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_02	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_02		
wh_dlc08_uniform_nor_skin_wolf_werekin_03	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_03	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_03	wh_dlc08_nor_cha_skin_wolf_werekin_campaign_03		
wh_dlc08_uniform_nor_throgg	wh_dlc08_nor_ch_throgg	wh_dlc08_nor_ch_throgg	wh_dlc08_nor_ch_throgg		
wh_dlc08_uniform_nor_wulfrik	wh_dlc08_nor_cha_wulfrik	wh_dlc08_nor_cha_wulfrik	wh_dlc08_nor_cha_wulfrik		
wh_dlc08_uniform_vmp_mon_terrorgheist_boss	wh_dlc08_vmp_mon_terrorgheist_boss	wh_dlc08_vmp_mon_terrorgheist_boss	wh_dlc08_vmp_mon_terrorgheist_boss		
wh_dlc08_uniform_wef_mon_forest_dragon_boss	wh_dlc08_wef_forest_dragon_boss	wh_dlc08_wef_forest_dragon_boss	wh_dlc08_wef_forest_dragon_boss		
wh_dlc17_uniforn_dwf_thane_ghost_03	wh_dlc17_dwf_ch_thane_ghost_03	wh_dlc17_dwf_ch_thane_ghost_03	wh_dlc17_dwf_ch_thane_ghost_03		
wh_dlc27_uniform_nor_mon_arachnarok_spider_boss	wh2_twa01_grn_arachnarok_spidershrine	wh2_twa01_grn_arachnarok_spidershrine	wh2_twa01_grn_arachnarok_spidershrine		
wh_dlc27_uniform_nor_mon_chimera_ror_boss	wh3_dlc27_nor_mon_chimera_ror	wh3_dlc27_nor_mon_chimera_ror	wh3_dlc27_nor_mon_chimera_ror		
wh_dlc27_uniform_nor_mon_feral_manticore_boss	wh_dlc06_chs_feral_manticore	wh_dlc06_chs_feral_manticore	wh_dlc06_chs_feral_manticore		
wh_dlc27_uniform_nor_mon_lammasu_boss	wh3_dlc23_chd_mon_lammasu_mount	wh3_dlc23_chd_mon_lammasu_mount	wh3_dlc23_chd_mon_lammasu_mount		
wh_dlc27_uniform_nor_mon_war_mammoth_boss	wh_dlc08_nor_mon_war_mammoth_boss	wh_dlc08_nor_mon_war_mammoth_boss	wh_dlc08_nor_mon_war_mammoth_boss		
wh_main_campaign_brt_ship_heavy	campaign_brt_ship_heavy		campaign_brt_ship_heavy		
wh_main_campaign_brt_ship_light	campaign_brt_ship_light		campaign_brt_ship_light		
wh_main_campaign_chs_ship_heavy	campaign_chs_ship_heavy		campaign_chs_ship_heavy		
wh_main_campaign_chs_ship_light	campaign_chs_ship_light		campaign_chs_ship_light		
wh_main_campaign_dwf_ship_heavy	campaign_dwf_ship_heavy		campaign_dwf_ship_heavy		
wh_main_campaign_dwf_ship_light	campaign_dwf_ship_light		campaign_dwf_ship_light		
wh_main_campaign_emp_ship_heavy	campaign_emp_ship_heavy		campaign_emp_ship_heavy		
wh_main_campaign_emp_ship_light	campaign_emp_ship_light		campaign_emp_ship_light		
wh_main_campaign_grn_ship_heavy	campaign_grn_ship_heavy		campaign_grn_ship_heavy		
wh_main_campaign_grn_ship_light	campaign_grn_ship_light		campaign_grn_ship_light		
wh_main_campaign_vmp_ship_heavy	campaign_vmp_ship_heavy		campaign_vmp_ship_heavy		
wh_main_campaign_vmp_ship_light	campaign_vmp_ship_light		campaign_vmp_ship_light		
wh_main_uniform_brt_damsel_01	wh_brt_ch_damsel_campaign_01	wh_brt_ch_damsel_campaign_01	wh_brt_ch_damsel_campaign_01		
wh_main_uniform_brt_damsel_02	wh_brt_ch_damsel_campaign_02	wh_brt_ch_damsel_campaign_02	wh_brt_ch_damsel_campaign_02		
wh_main_uniform_brt_lord_01	wh_brt_ch_lords_campaign_01	wh_brt_ch_lords_campaign_01	wh_brt_ch_lords_campaign_01		
wh_main_uniform_brt_lord_02	wh_brt_ch_lords_campaign_02	wh_brt_ch_lords_campaign_02	wh_brt_ch_lords_campaign_02		
wh_main_uniform_brt_lord_03	wh_brt_ch_lords_campaign_03	wh_brt_ch_lords_campaign_03	wh_brt_ch_lords_campaign_03		
wh_main_uniform_brt_lord_04	wh_brt_ch_lords_campaign_04	wh_brt_ch_lords_campaign_04	wh_brt_ch_lords_campaign_04		
wh_main_uniform_brt_louen_leoncoeur	wh_brt_ch_king_louen_leoncoeur	wh_brt_ch_king_louen_leoncoeur	wh_brt_ch_king_louen_leoncoeur		
wh_main_uniform_brt_paladin_01	wh_brt_ch_paladin_campaign_01	wh_brt_ch_paladin_campaign_01	wh_brt_ch_paladin_campaign_01		
wh_main_uniform_brt_paladin_02	wh_brt_ch_paladin_campaign_02	wh_brt_ch_paladin_campaign_02	wh_brt_ch_paladin_campaign_02		
wh_main_uniform_brt_paladin_03	wh_brt_ch_paladin_campaign_03	wh_brt_ch_paladin_campaign_03	wh_brt_ch_paladin_campaign_03		
wh_main_uniform_brt_paladin_04	wh_brt_ch_paladin_campaign_04	wh_brt_ch_paladin_campaign_04	wh_brt_ch_paladin_campaign_04		
wh_main_uniform_chs_archaon	wh_chs_ch_archaon	wh_chs_ch_archaon	wh_chs_ch_archaon		
wh_main_uniform_chs_exalted_hero_01	wh_chs_ch_exalted_hero_campaign_01	wh_chs_ch_exalted_hero_campaign_01	wh_chs_ch_exalted_hero_campaign_01		
wh_main_uniform_chs_exalted_hero_02	wh_chs_ch_exalted_hero_campaign_02	wh_chs_ch_exalted_hero_campaign_02	wh_chs_ch_exalted_hero_campaign_02		
wh_main_uniform_chs_exalted_hero_03	wh_chs_ch_exalted_hero_campaign_03	wh_chs_ch_exalted_hero_campaign_03	wh_chs_ch_exalted_hero_campaign_03		
wh_main_uniform_chs_exalted_hero_04	wh_chs_ch_exalted_hero_campaign_04	wh_chs_ch_exalted_hero_campaign_04	wh_chs_ch_exalted_hero_campaign_04		
wh_main_uniform_chs_exalted_hero_05	wh_chs_ch_exalted_hero_campaign_05	wh_chs_ch_exalted_hero_campaign_05	wh_chs_ch_exalted_hero_campaign_05		
wh_main_uniform_chs_kholek_suneater	wh_chs_ch_kholek_suneater	wh_chs_ch_kholek_suneater	wh_chs_ch_kholek_suneater		
wh_main_uniform_chs_lord_01	wh_chs_ch_chaos_lord_campaign_01	wh_chs_ch_chaos_lord_campaign_01	wh_chs_ch_chaos_lord_campaign_01		
wh_main_uniform_chs_lord_02	wh_chs_ch_chaos_lord_campaign_02	wh_chs_ch_chaos_lord_campaign_02	wh_chs_ch_chaos_lord_campaign_02		
wh_main_uniform_chs_lord_03	wh_chs_ch_chaos_lord_campaign_03	wh_chs_ch_chaos_lord_campaign_03	wh_chs_ch_chaos_lord_campaign_03		
wh_main_uniform_chs_lord_of_change	wh_chs_cha_lord_of_change_sarthoreal	wh_chs_cha_lord_of_change_sarthoreal	wh_chs_cha_lord_of_change_sarthoreal		
wh_main_uniform_chs_prince_sigvald	wh_chs_ch_sigvald	wh_chs_ch_sigvald	wh_chs_ch_sigvald		
wh_main_uniform_chs_sorcerer_01	wh_chs_ch_sorcerer_campaign_01	wh_chs_ch_sorcerer_campaign_01	wh_chs_ch_sorcerer_campaign_01		
wh_main_uniform_chs_sorcerer_02	wh_chs_ch_sorcerer_campaign_02	wh_chs_ch_sorcerer_campaign_02	wh_chs_ch_sorcerer_campaign_02		
wh_main_uniform_chs_sorcerer_03	wh_chs_ch_sorcerer_campaign_03	wh_chs_ch_sorcerer_campaign_03	wh_chs_ch_sorcerer_campaign_03		
wh_main_uniform_chs_sorcerer_04	wh_chs_ch_sorcerer_campaign_04	wh_chs_ch_sorcerer_campaign_04	wh_chs_ch_sorcerer_campaign_04		
wh_main_uniform_chs_sorcerer_lord_01	wh_chs_ch_sorcerer_lord_campaign_01	wh_chs_ch_sorcerer_lord_campaign_01	wh_chs_ch_sorcerer_lord_campaign_01		
wh_main_uniform_chs_sorcerer_lord_02	wh_chs_ch_sorcerer_lord_campaign_02	wh_chs_ch_sorcerer_lord_campaign_02	wh_chs_ch_sorcerer_lord_campaign_02		
wh_main_uniform_chs_sorcerer_lord_03	wh_chs_ch_sorcerer_lord_campaign_03	wh_chs_ch_sorcerer_lord_campaign_03	wh_chs_ch_sorcerer_lord_campaign_03		
wh_main_uniform_chs_sorcerer_lord_04	wh_chs_ch_sorcerer_lord_campaign_04	wh_chs_ch_sorcerer_lord_campaign_04	wh_chs_ch_sorcerer_lord_campaign_04		
wh_main_uniform_dwf_lord_01	wh_dwf_ch_lord_campaign_01	wh_dwf_ch_lord_campaign_01	wh_dwf_ch_lord_campaign_01		
wh_main_uniform_dwf_lord_02	wh_dwf_ch_lord_campaign_02	wh_dwf_ch_lord_campaign_02	wh_dwf_ch_lord_campaign_02		
wh_main_uniform_dwf_lord_03	wh_dwf_ch_lord_campaign_03	wh_dwf_ch_lord_campaign_03	wh_dwf_ch_lord_campaign_03		
wh_main_uniform_dwf_lord_04	wh_dwf_ch_lord_campaign_04	wh_dwf_ch_lord_campaign_04	wh_dwf_ch_lord_campaign_04		
wh_main_uniform_dwf_lord_05	wh_dwf_ch_lord_campaign_05	wh_dwf_ch_lord_campaign_05	wh_dwf_ch_lord_campaign_05		
wh_main_uniform_dwf_master_engineer_01	wh_dwf_ch_master_engineer_campaign_01	wh_dwf_ch_master_engineer_campaign_01	wh_dwf_ch_master_engineer_campaign_01		
wh_main_uniform_dwf_master_engineer_02	wh_dwf_ch_master_engineer_campaign_02	wh_dwf_ch_master_engineer_campaign_02	wh_dwf_ch_master_engineer_campaign_02		
wh_main_uniform_dwf_runesmith_01	wh_dwf_ch_runesmith_campaign_01	wh_dwf_ch_runesmith_campaign_01	wh_dwf_ch_runesmith_campaign_01		
wh_main_uniform_dwf_runesmith_02	wh_dwf_ch_runesmith_campaign_02	wh_dwf_ch_runesmith_campaign_02	wh_dwf_ch_runesmith_campaign_02		
wh_main_uniform_dwf_runesmith_03	wh_dwf_ch_runesmith_campaign_03	wh_dwf_ch_runesmith_campaign_03	wh_dwf_ch_runesmith_campaign_03		
wh_main_uniform_dwf_runesmith_04	wh_dwf_ch_runesmith_campaign_04	wh_dwf_ch_runesmith_campaign_04	wh_dwf_ch_runesmith_campaign_04		
wh_main_uniform_dwf_runesmith_05	wh_dwf_ch_runesmith_campaign_05	wh_dwf_ch_runesmith_campaign_05	wh_dwf_ch_runesmith_campaign_05		
wh_main_uniform_dwf_thane_01	wh_dwf_ch_thane_campaign_01	wh_dwf_ch_thane_campaign_01	wh_dwf_ch_thane_campaign_01		
wh_main_uniform_dwf_thane_02	wh_dwf_ch_thane_campaign_02	wh_dwf_ch_thane_campaign_02	wh_dwf_ch_thane_campaign_02		
wh_main_uniform_dwf_thane_03	wh_dwf_ch_thane_campaign_03	wh_dwf_ch_thane_campaign_03	wh_dwf_ch_thane_campaign_03		
wh_main_uniform_dwf_thorgrim_grudgebearer	wh_dwf_ch_thorgrim	wh_dwf_ch_thorgrim	wh_dwf_ch_thorgrim		
wh_main_uniform_dwf_ungrim_ironfist	wh_dwf_ch_ungrim	wh_dwf_ch_ungrim	wh_dwf_ch_ungrim		
wh_main_uniform_emp_balthasar_gelt	wh_emp_ch_balthasar	wh_emp_ch_balthasar	wh_emp_ch_balthasar		
wh_main_uniform_emp_bright_wizard_01	wh_emp_ch_wizard_fire_campaign_01	wh_emp_ch_wizard_fire_campaign_01	wh_emp_ch_wizard_fire_campaign_01		
wh_main_uniform_emp_bright_wizard_02	wh_emp_ch_wizard_fire_campaign_02	wh_emp_ch_wizard_fire_campaign_02	wh_emp_ch_wizard_fire_campaign_02		
wh_main_uniform_emp_bright_wizard_03	wh_emp_ch_wizard_fire_campaign_03	wh_emp_ch_wizard_fire_campaign_03	wh_emp_ch_wizard_fire_campaign_03		
wh_main_uniform_emp_captain_01	wh_emp_ch_captains_campaign_01	wh_emp_ch_captains_campaign_01	wh_emp_ch_captains_campaign_01		
wh_main_uniform_emp_captain_02	wh_emp_ch_captains_campaign_02	wh_emp_ch_captains_campaign_02	wh_emp_ch_captains_campaign_02		
wh_main_uniform_emp_celestial_wizard	wh_emp_ch_wizard_heavens	wh_emp_ch_wizard_heavens	wh_emp_ch_wizard_heavens		
wh_main_uniform_emp_general_01	wh_emp_ch_generals_campaign_01	wh_emp_ch_generals_campaign_01	wh_emp_ch_generals_campaign_01		
wh_main_uniform_emp_general_02	wh_emp_ch_generals_campaign_02	wh_emp_ch_generals_campaign_02	wh_emp_ch_generals_campaign_02		
wh_main_uniform_emp_general_03	wh_emp_ch_generals_campaign_03	wh_emp_ch_generals_campaign_03	wh_emp_ch_generals_campaign_03		
wh_main_uniform_emp_general_04	wh_emp_ch_generals_campaign_04	wh_emp_ch_generals_campaign_04	wh_emp_ch_generals_campaign_04		
wh_main_uniform_emp_general_05	wh_emp_ch_generals_campaign_05	wh_emp_ch_generals_campaign_05	wh_emp_ch_generals_campaign_05		
wh_main_uniform_emp_karl_franz	wh_emp_ch_karl_2h_hammer	wh_emp_ch_karl_2h_hammer	wh_emp_ch_karl		
wh_main_uniform_emp_karl_franz_mounted	wh_emp_ch_karl	wh_emp_ch_karl	wh_emp_ch_karl		
wh_main_uniform_emp_light_wizard_01	wh_emp_ch_wizard_light_campaign_01	wh_emp_ch_wizard_light_campaign_01	wh_emp_ch_wizard_light_campaign_01		
wh_main_uniform_emp_light_wizard_02	wh_emp_ch_wizard_light_campaign_02	wh_emp_ch_wizard_light_campaign_02	wh_emp_ch_wizard_light_campaign_02		
wh_main_uniform_emp_light_wizard_03	wh_emp_ch_wizard_light_campaign_03	wh_emp_ch_wizard_light_campaign_03	wh_emp_ch_wizard_light_campaign_03		
wh_main_uniform_emp_warrior_priest_01	wh_emp_ch_warrior_priest_campaign_01	wh_emp_ch_warrior_priest_campaign_01	wh_emp_ch_warrior_priest_campaign_01		
wh_main_uniform_emp_warrior_priest_02	wh_emp_ch_warrior_priest_campaign_02	wh_emp_ch_warrior_priest_campaign_02	wh_emp_ch_warrior_priest_campaign_02		
wh_main_uniform_emp_warrior_priest_03	wh_emp_ch_warrior_priest_campaign_03	wh_emp_ch_warrior_priest_campaign_03	wh_emp_ch_warrior_priest_campaign_03		
wh_main_uniform_emp_warrior_priest_04	wh_emp_ch_warrior_priest_campaign_04	wh_emp_ch_warrior_priest_campaign_04	wh_emp_ch_warrior_priest_campaign_04		
wh_main_uniform_emp_witch_hunter_01	wh_emp_ch_witch_hunter_campaign_01	wh_emp_ch_witch_hunter_campaign_01	wh_emp_ch_witch_hunter_campaign_01		
wh_main_uniform_emp_witch_hunter_02	wh_emp_ch_witch_hunter_campaign_02	wh_emp_ch_witch_hunter_campaign_02	wh_emp_ch_witch_hunter_campaign_02		
