battle_personality	land_unit	attach	riders_attachment_point	engine_articulation_index	jettison_rider
wh3_dlc20_nor_cha_chaos_sorcerer_metal_chaos_steed	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_chariot_sorcerer_lord_rider2	wh_dlc01_nor_cha_chaos_sorcerer_lord_2	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_dlc01_nor_cha_chaos_sorcerer_lord_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cav_razorgor_chariot_0	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_chariot_rider2	wh_dlc03_bst_cav_razorgor_chariot_0	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_beastlord_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_lord_chariot_rider2	wh_dlc03_bst_cha_beastlord_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_bray_shaman_beasts_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_shaman_chariot_rider2	wh_dlc03_bst_cha_bray_shaman_beasts_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_bray_shaman_death_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_shaman_chariot_rider2	wh_dlc03_bst_cha_bray_shaman_death_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_bray_shaman_shadows_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_shaman_chariot_rider2	wh_dlc03_bst_cha_bray_shaman_shadows_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_bray_shaman_wild_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_shaman_chariot_rider2	wh_dlc03_bst_cha_bray_shaman_wild_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh_dlc03_bst_cha_khazrak_one_eye_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc03_bst_razorgor_khazrak_chariot_rider2	wh_dlc03_bst_cha_khazrak_one_eye_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_emp_cha_boris_todbringer_3	wh_dlc03_emp_cha_boris_todbringer_3	autonomous_rider		-1	true
wh_dlc03_emp_cha_wizard_beasts_3	wh_dlc03_emp_cha_wizard_beasts_3	autonomous_rider		-1	true
wh_dlc04_emp_war_altar_rider_0	wh_dlc04_emp_cha_volkmar_the_grim_1	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc04_emp_war_altar_rider_1	wh_dlc04_emp_cha_volkmar_the_grim_1	autonomous_rider	ap_crewposition_0	-1	true
wh_main_emp_luminark_acolyte_rider_0	wh_dlc04_emp_veh_templehof_luminark_0	autonomous_rider	ap_crewposition_0	-1	true
wh_main_emp_luminark_acolyte_rider_1	wh_dlc04_emp_veh_templehof_luminark_0	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc04_vmp_corpse_cart_rider1_helman	wh_dlc04_vmp_cha_helman_ghorst_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_3	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_necromancer	wh_dlc04_vmp_cha_necromancer_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_necromancer	wh_dlc04_vmp_cha_necromancer_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1_necromancer	wh_dlc04_vmp_cha_necromancer_3	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_cha_strigoi_ghoul_king_1	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc04_vmp_claw_of_nagash_banshee1	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_banshee_0	-1	true
wh_dlc04_vmp_claw_of_nagash_banshee2	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_banshee_1	-1	true
wh_dlc04_vmp_claw_of_nagash_banshee3	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_banshee_2	-1	true
wh_dlc04_vmp_claw_of_nagash_cairn_wraith1	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_cairn_wraith_0	-1	true
wh_dlc04_vmp_claw_of_nagash_cairn_wraith2	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_cairn_wraith_1	-1	true
wh_dlc04_vmp_claw_of_nagash_horse1	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_draughtposition_0	-1	true
wh_dlc04_vmp_claw_of_nagash_horse2	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_draughtposition_1	-1	true
wh_dlc04_vmp_claw_of_nagash_horse3	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_draughtposition_2	-1	true
wh_dlc04_vmp_claw_of_nagash_knight01	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc04_vmp_claw_of_nagash_knight02	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_riderposition_1	-1	true
wh_dlc04_vmp_claw_of_nagash_knight03	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_riderposition_2	-1	true
wh_dlc04_vmp_claw_of_nagash_rider1	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton1	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_0	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton2	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_1	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton3	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_2	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton4	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_3	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton5	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_4	-1	true
wh_dlc04_vmp_claw_of_nagash_skeleton6	wh_dlc04_vmp_veh_claw_of_nagash_0	autonomous_rider	ap_skeleton_5	-1	true
wh_dlc04_vmp_corpse_cart_rider1	wh_dlc04_vmp_veh_corpse_cart_0	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1	wh_dlc04_vmp_veh_corpse_cart_1	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_corpse_cart_rider1	wh_dlc04_vmp_veh_corpse_cart_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_mortis_engine_banshee1	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_banshee_0	-1	true
wh_dlc04_vmp_mortis_engine_banshee2	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_banshee_1	-1	true
wh_dlc04_vmp_mortis_engine_banshee3	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_banshee_2	-1	true
wh_dlc04_vmp_mortis_engine_cairn_wraith1	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_cairn_wraith_0	-1	true
wh_dlc04_vmp_mortis_engine_cairn_wraith2	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_cairn_wraith_1	-1	true
wh_dlc04_vmp_mortis_engine_horse1	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_draughtposition_0	-1	true
wh_dlc04_vmp_mortis_engine_horse2	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_draughtposition_1	-1	true
wh_dlc04_vmp_mortis_engine_horse3	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_draughtposition_2	-1	true
wh_dlc04_vmp_mortis_engine_knight01	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc04_vmp_mortis_engine_knight02	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_riderposition_1	-1	true
wh_dlc04_vmp_mortis_engine_knight03	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_riderposition_2	-1	true
wh_dlc04_vmp_mortis_engine_rider1	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc04_vmp_mortis_engine_skeleton1	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_0	-1	true
wh_dlc04_vmp_mortis_engine_skeleton2	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_1	-1	true
wh_dlc04_vmp_mortis_engine_skeleton3	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_2	-1	true
wh_dlc04_vmp_mortis_engine_skeleton4	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_3	-1	true
wh_dlc04_vmp_mortis_engine_skeleton5	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_4	-1	true
wh_dlc04_vmp_mortis_engine_skeleton6	wh_dlc04_vmp_veh_mortis_engine_0	autonomous_rider	ap_skeleton_5	-1	true
wh_dlc05_vmp_cha_red_duke_3	wh_dlc05_vmp_cha_red_duke_3	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc05_wef_female_glade_lord_elven_steed_rider1	wh_dlc05_wef_cha_female_glade_lord_1	officer		-1	true
wh_dlc05_wef_female_glade_lord_eagle_rider1	wh_dlc05_wef_cha_female_glade_lord_2_qb	autonomous_rider		-1	true
wh_dlc05_wef_female_glade_lord_eagle_rider1	wh_dlc05_wef_cha_female_glade_lord_2	autonomous_rider		-1	true
wh_dlc05_wef_female_glade_lord_dragon_rider1	wh_dlc05_wef_cha_female_glade_lord_3	officer		-1	true
wh_dlc05_wef_glade_lord_elven_steed_rider1	wh_dlc05_wef_cha_glade_lord_1	officer		-1	true
wh_dlc05_wef_glade_lord_eagle_rider1	wh_dlc05_wef_cha_glade_lord_2	autonomous_rider		-1	true
wh_dlc05_wef_glade_lord_dragon_rider1	wh_dlc05_wef_cha_glade_lord_3	autonomous_rider		-1	true
wh_dlc05_wef_cha_spellsinger_beasts_2	wh_dlc05_wef_cha_spellsinger_beasts_2	autonomous_rider		-1	true
wh_dlc05_wef_cha_spellsinger_life_2	wh_dlc05_wef_cha_spellsinger_life_2	autonomous_rider		-1	true
wh_dlc05_wef_cha_spellsinger_shadows_2	wh_dlc05_wef_cha_spellsinger_shadows_2	autonomous_rider		-1	true
wh3_dlc20_chs_cav_marauder_horsemasters_javelins	wh_dlc06_chs_cav_marauder_horsemasters_0	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc06_chs_cha_chaos_sorcerer_death_manticore	wh_dlc06_chs_cha_chaos_sorcerer_death_9	autonomous_rider		-1	true
wh_dlc06_chs_cha_chaos_sorcerer_fire_manticore	wh_dlc06_chs_cha_chaos_sorcerer_fire_9	autonomous_rider		-1	true
wh_dlc06_chs_cha_chaos_sorcerer_metal_manticore	wh_dlc06_chs_cha_chaos_sorcerer_metal_9	autonomous_rider		-1	true
wh_dlc06_grn_wolf_chariot_robbers_rider1	wh_dlc06_grn_cav_teef_robbers_0	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc06_grn_wolf_chariot_robbers_rider2	wh_dlc06_grn_cav_teef_robbers_0	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc06_grn_wolf_chariot_robbers_rider3	wh_dlc06_grn_cav_teef_robbers_0	autonomous_rider	ap_crewposition_2	-1	true
wh_main_grn_mon_arachnarok_spider_rider_0	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_00	-1	true
wh_main_grn_mon_arachnarok_spider_rider_1	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_01	-1	true
wh_main_grn_mon_arachnarok_spider_rider_2	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_02	-1	true
wh_main_grn_mon_arachnarok_spider_rider_3	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_03	-1	true
wh_main_grn_mon_arachnarok_spider_rider_4	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_04	-1	true
wh_main_grn_mon_arachnarok_spider_rider_5	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_05	-1	true
wh_main_grn_mon_arachnarok_spider_rider_6	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_06	-1	true
wh_main_grn_mon_arachnarok_spider_rider_7	wh_dlc06_grn_mon_venom_queen_0	autonomous_rider	ap_platform_rider_07	-1	true
wh_dlc07_brt_cha_alberic_bordeleaux_3	wh_dlc07_brt_cha_alberic_bordeleaux_3	officer		-1	true
wh_main_grn_mon_arachnarok_spider_rider_0	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_00	-1	true
wh_main_grn_mon_arachnarok_spider_rider_1	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_01	-1	true
wh_main_grn_mon_arachnarok_spider_rider_2	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_02	-1	true
wh_main_grn_mon_arachnarok_spider_rider_3	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_03	-1	true
wh_main_grn_mon_arachnarok_spider_rider_4	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_04	-1	true
wh_main_grn_mon_arachnarok_spider_rider_5	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_05	-1	true
wh_main_grn_mon_arachnarok_spider_rider_6	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_06	-1	true
wh_main_grn_mon_arachnarok_spider_rider_7	wh_dlc08_grn_mon_arachnarok_spider_boss	autonomous_rider	ap_platform_rider_07	-1	true
wh3_dlc20_chs_cav_marauder_horsemasters_javelins	wh_dlc08_nor_cav_marauder_horsemasters_0	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_charioteer	wh_dlc08_nor_cav_marauder_warwolves_chariot_0	autonomous_rider	ap_crewposition_0	-1	true
wh_main_nor_chariot_rider2_throwing_axes	wh_dlc08_nor_cav_marauder_warwolves_chariot_0	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc08_nor_cha_kihar_0	wh_dlc08_nor_cha_kihar_0	officer		-1	true
wh_dlc08_nor_all_marauder_chariot_rider1	wh_dlc08_nor_cha_shaman_sorcerer_death_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc08_nor_shaman_marauder_chariot_rider2	wh_dlc08_nor_cha_shaman_sorcerer_death_2	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc08_nor_all_marauder_chariot_rider1	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc08_nor_shaman_marauder_chariot_rider2	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc08_nor_all_marauder_chariot_rider1	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc08_nor_shaman_marauder_chariot_rider2	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_nor_wulfrik_norscan_warhorse	wh_dlc08_nor_cha_wulfrik_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc08_nor_all_marauder_chariot_rider1	wh_dlc08_nor_cha_wulfrik_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc08_nor_wulfrik_marauder_chariot_rider2	wh_dlc08_nor_cha_wulfrik_2	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc08_nor_mammoth_wulfrik_rider0	wh_dlc08_nor_cha_wulfrik_3	officer	ap_howdahcrew_0	-1	true
wh_dlc08_nor_mammoth_howdah_rider0	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_0	-1	true
wh_dlc08_nor_mammoth_howdah_rider1	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_1	-1	true
wh_dlc08_nor_mammoth_howdah_rider2	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_2	-1	true
wh_dlc08_nor_mammoth_howdah_rider3	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_3	-1	true
wh_dlc08_nor_mammoth_howdah_rider4	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_4	-1	true
wh_dlc08_nor_mammoth_howdah_rider5	wh_dlc08_nor_mon_war_mammoth_1	autonomous_rider	ap_howdahcrew_5	-1	true
wh_dlc08_nor_mammoth_warshrine_rider0	wh_dlc08_nor_mon_war_mammoth_2	autonomous_rider	ap_warshrinecrew_0	-1	true
wh_main_brt_cha_king_louen_leoncoeur_1	wh_main_brt_cha_king_louen_leoncoeur_1	autonomous_rider		-1	true
wh_main_brt_cha_king_louen_leoncoeur_4	wh_main_brt_cha_king_louen_leoncoeur_4	autonomous_rider		-1	true
wh_main_brt_cha_lord_2	wh_main_brt_cha_lord_2	autonomous_rider		-1	true
wh_main_chs_chariot_rider2	wh_main_chs_cav_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_main_chs_cav_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cav_chaos_knights	wh_main_chs_cav_chaos_knights_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_chaos_knights_lances	wh_main_chs_cav_chaos_knights_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_marauder_horsemen_javelins	wh_main_chs_cav_marauder_horsemen_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_marauder_horsemen_throwing_axes	wh_main_chs_cav_marauder_horsemen_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_archaon_the_everchosen	wh_main_chs_cha_archaon_the_everchosen_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_chaos_lord_chaos_steed	wh_main_chs_cha_chaos_lord_11	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_chariot_lord_rider2	wh_main_chs_cha_chaos_lord_8	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_main_chs_cha_chaos_lord_8	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_death_chaos_steed	wh_main_chs_cha_chaos_sorcerer_death_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_death_chaos_steed	wh_main_chs_cha_chaos_sorcerer_death_11	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_fire_chaos_steed	wh_main_chs_cha_chaos_sorcerer_fire_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_fire_chaos_steed	wh_main_chs_cha_chaos_sorcerer_fire_11	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_metal_chaos_steed	wh_main_chs_cha_chaos_sorcerer_metal_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_metal_chaos_steed	wh_main_chs_cha_chaos_sorcerer_metal_11	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cha_exalted_hero_chaos_steed	wh_main_chs_cha_exalted_hero_12	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_chariot_exalted_rider2	wh_main_chs_cha_exalted_hero_7	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_main_chs_cha_exalted_hero_7	autonomous_rider	ap_crewposition_0	-1	true
wh_main_emp_cha_general_3	wh_main_emp_cha_general_3	autonomous_rider		-1	true
wh_main_emp_cha_karl_franz_1	wh_main_emp_cha_karl_franz_1	autonomous_rider		-1	true
wh_main_emp_luminark_acolyte_rider_0	wh_main_emp_veh_luminark_of_hysh_0	autonomous_rider	ap_crewposition_0	-1	true
wh_main_emp_luminark_acolyte_rider_1	wh_main_emp_veh_luminark_of_hysh_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc25_emp_veh_steam_tank_engineer_commander	wh_main_emp_veh_steam_tank_driver	autonomous_rider	ap_riderposition_01	-1	true
wh_main_emp_veh_steam_tank_cannon	wh_main_emp_veh_steam_tank_driver	autonomous_rider	ap_cannonposition_01	-1	true
wh_main_emp_veh_steam_tank_turret	wh_main_emp_veh_steam_tank_driver	autonomous_rider	ap_turretposition_01	-1	true
wh_main_grn_wolf_chariot_rider1	wh_main_grn_cav_goblin_wolf_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh_main_grn_wolf_chariot_rider2	wh_main_grn_cav_goblin_wolf_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_main_grn_wolf_chariot_rider3	wh_main_grn_cav_goblin_wolf_chariot	autonomous_rider	ap_crewposition_2	-1	true
wh_main_grn_boar_charioteer_1	wh_main_grn_cav_orc_boar_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh_main_grn_cha_azhag_the_slaughterer_1	wh_main_grn_cha_azhag_the_slaughterer_1	officer		-1	true
wh_main_grn_goblin_big_boss_wolf_chariot_rider2	wh_main_grn_cha_goblin_big_boss_4	autonomous_rider	ap_charposition_1	-1	true
wh_main_grn_wolf_chariot_rider1	wh_main_grn_cha_goblin_big_boss_4	autonomous_rider	ap_crewposition_0	-1	true
wh_main_grn_goblin_great_shaman_wolf_chariot_rider2	wh_main_grn_cha_goblin_great_shaman_2	autonomous_rider	ap_charposition_1	-1	true
wh_main_grn_wolf_chariot_rider1	wh_main_grn_cha_goblin_great_shaman_2	autonomous_rider	ap_crewposition_0	-1	true
wh_main_grn_cha_grimgor_ironhide_officer	wh_main_grn_cha_grimgor_ironhide	officer		-1	true
wh_main_grn_cha_orc_warboss_1	wh_main_grn_cha_orc_warboss_1	officer		-1	true
wh_main_grn_boar_charioteer_1	wh_main_grn_cha_orc_warboss_3	autonomous_rider	ap_crewposition_0	-1	true
wh_main_grn_orc_warboss_boar_chariot_rider1	wh_main_grn_cha_orc_warboss_3	autonomous_rider	ap_crewposition_1	-1	true
wh_main_grn_mon_arachnarok_spider_rider_0	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_00	-1	true
wh_main_grn_mon_arachnarok_spider_rider_1	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_01	-1	true
wh_main_grn_mon_arachnarok_spider_rider_2	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_02	-1	true
wh_main_grn_mon_arachnarok_spider_rider_3	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_03	-1	true
wh_main_grn_mon_arachnarok_spider_rider_4	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_04	-1	true
wh_main_grn_mon_arachnarok_spider_rider_5	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_05	-1	true
wh_main_grn_mon_arachnarok_spider_rider_6	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_06	-1	true
wh_main_grn_mon_arachnarok_spider_rider_7	wh_main_grn_mon_arachnarok_spider_0	autonomous_rider	ap_platform_rider_07	-1	true
wh_main_nor_chariot_rider1	wh_main_nor_cav_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh_main_nor_chariot_rider2	wh_main_nor_cav_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cav_marauder_horsemen_javelins	wh_main_nor_cav_marauder_horsemen_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc20_chs_cav_marauder_horsemen_throwing_axes	wh_main_nor_cav_marauder_horsemen_1	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_chariot_sorcerer_rider2	wh_main_nor_cha_chaos_sorcerer_2	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_main_nor_cha_chaos_sorcerer_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_nor_chieftain_norscan_warhorse	wh_main_nor_cha_marauder_chieftan_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc08_nor_chieftain_marauder_warhorse_rider	wh_main_nor_cha_marauder_chieftan_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc08_nor_all_marauder_chariot_rider1	wh_main_nor_cha_marauder_chieftan_2	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc08_nor_chieftain_marauder_chariot_rider2	wh_main_nor_cha_marauder_chieftan_2	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc08_nor_mammoth_chieftan	wh_main_nor_cha_marauder_chieftan_3	officer	ap_howdahcrew_0	-1	true
wh_main_vmp_cha_mannfred_von_carstein_3	wh_main_vmp_cha_mannfred_von_carstein_3	autonomous_rider	ap_riderposition_0	-1	true
wh_main_vmp_cha_vampire_lord_3	wh_main_vmp_cha_vampire_lord_3	autonomous_rider	ap_riderposition_0	-1	true
wh_main_vmp_black_coach_rider1	wh_main_vmp_veh_black_coach	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cav_chaos_knights_ror	wh_pro04_chs_cav_chaos_knights_ror_0	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc08_nor_mammoth_howdah_rider0	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_0	-1	true
wh_dlc08_nor_mammoth_howdah_rider1	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_1	-1	true
wh_dlc08_nor_mammoth_howdah_rider2	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_2	-1	true
wh_dlc08_nor_mammoth_howdah_rider3	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_3	-1	true
wh_dlc08_nor_mammoth_howdah_rider4	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_4	-1	true
wh_dlc08_nor_mammoth_howdah_rider5	wh_pro04_nor_mon_war_mammoth_ror_0	autonomous_rider	ap_howdahcrew_5	-1	true
