key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
wh3_dlc25_unit_abilities_spear_of_grungni	misc	artillery_default	wh3_dlc25_unit_abilities_spear_of_grungni	shell_spin	1	low	300	0	88	100.0000	100.0000	0.0000	250	1500	false	false	1.0000	20.0000	300.0000	0.1000	0	500	wh3_dlc25_unit_abilities_spear_of_grungni		wh3_dlc25_ability_spear_of_grungni	2.0000	false		9.8000	1	0.0000	500.0000			0.0000	false	true	true	45	all	-1	false	false	false	true	1	true	false	true	true	1.0000		false	1.2000	0.4000		placeholder
wh3_dlc25_unit_abilities_thunderbarge_fire_bomb	misc	artillery_explosive	wh3_dlc25_unit_abilities_thunderbarge_fire_bomb_stage_1	none	1	low	1	0	5	-1.0000	5.0000	50.0000	0	0	false	true	0.3000	10.0000	2.0000	6.0000	0	0	wh3_dlc25_thunderbarge_bomb_grungni_fire		wh3_dlc25_unit_abilities_thunderbarge_firebombs	1.2000	true		-1.0000	1	0.0000	350.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0000		false	1.2000	0.4000		placeholder
wh3_dlc25_unit_abilities_thunderbarge_fire_bomb_shrapnel	misc	artillery_explosive	wh3_dlc25_unit_abilities_thunderbarge_fire_bomb_stage_2	none	1	low	10	0	5	-1.0000	5.0000	50.0000	0	0	false	true	0.3000	10.0000	2.0000	6.0000	0	0	wh3_dlc25_thunderbarge_bomb_grungni_fire			1.2000	true		-1.0000	1	0.0000	350.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	1.0000		false	1.2000	0.4000	wh3_dlc25_unit_abilities_thunderbarge_fire_bomb	placeholder
wh3_dlc25_unit_abilities_unspeakable_foulness	misc	artillery_explosive	wh3_dlc25_unit_abilities_unspeakable_foulness_explosion	none	1	low	90	0	88	42.0000	60.0000	0.0000	77	32	false	false	1.0000	6.0000	80.0000	33.0000	0	0	wh3_dlc25_unit_abilities_unspeakable_foulness		wh3_dlc25_ability_unspeakable_foulness	1.0000	true	wh3_dlc25_unit_contact_suffocating	3.0000	1	0.0000	45.0000			0.0000	false	true	true	45	medium	110	false	true	false	true	15	true	true	true	true	1.0000		false	1.0000	0.4000		placeholder
wh3_dlc25_weapon_abilities_experimental_explosive	misc	explosives	wh3_dlc25_weapon_abilities_experimental_explosive	grenade_spin	1	dual_low_fixed	70	0	88	50.0000	10.0000	0.0000	50	20	true	false	0.2000	9.0000	50.0000	2.0000	0	0	wh2_dlc11_abilities_cackle_fruit		wh2_dlc14_ability_cracklebomb	-1.0000	false		-1.0000	1	0.0000	3.0000			1.0000	true	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	false	1.0000		false	0.8400	0.4000		placeholder
wh3_dlc26_arachnarok_flinger_rock	artillery	artillery_default	wh3_dlc26_grn_arachnarok_flinger_explosion	axe_spin	1	fixed	400	35	60	68.0000	10.0000	0.0000	90	325	false	false	0.2000	18.0000	300.0000	70.0000	0	0	wh3_dlc26_arachnarok_ball_of_web_projectile		wh3_dlc26_catapult_Arachnarok_Flinger	0.5000	true	wh3_dlc26_unit_contact_sticky_webs	-1.0000	1	0.0000	350.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.5000		false	0.0000	0.4000		placeholder
wh3_dlc26_army_abilities_khornes_wrath	misc	artillery_explosive	wh3_dlc26_army_abilities_khornes_wrath	shell_spin	1	low	200	0	50	75.0000	30.0000	0.0000	0	888	false	false	3.0000	1.0000	75.0000	0.1000	0	0	wh3_dlc26_army_abilities_khornes_wrath		wh_magic_comet_of_casandora	3.5000	true		0.1000	1	0.0000	1000.0000	homing_strong_magical_veryfast_bombardment		1.0000	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.5600	0.4000		placeholder
wh3_dlc26_grn_bolt_throwa	artillery	artillery_default		none	1	low	320	8	40	70.0000	40.0000	0.0000	30	70	false	false	0.1000	12.0000	180.0000	15.0000	0	50	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	large_2	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_single_shot
wh3_dlc26_grn_bolt_throwa_ror	artillery	artillery_default		none	1	low	320	8	40	70.0000	40.0000	0.0000	30	70	false	false	0.1000	10.0000	180.0000	15.0000	0	50	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1.0000	true	wh_main_unit_contact_poison	-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	large_2	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_single_shot
wh3_dlc26_grn_stinkee_arrers	arrow	small_arm_default	wh3_dlc26_grn_stinkee_arrer	none	1	dual_low_fixed	140	0	88	40.0000	10.0000	0.0000	14	6	false	false	0.1000	11.0000	85.0000	4.1000	0	0	wh3_dlc26_grn_stinkee_arrer		wh_bow_arrow_normal	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	1.0500	0.4000		placeholder
wh3_dlc26_hero_abilities_sting_of_snagla	misc	artillery_default	wh3_dlc26_hero_abilities_sting_of_snagla	shell_spin	1	low	250	5	65	75.0000	10.0000	0.0000	200	200	false	false	1.0000	20.0000	150.0000	0.1000	0	0	wh3_dlc26_hero_abilities_sting_of_snagla		wh3_dlc26_sting_of_snagla	0.5000	false	wh3_dlc26_character_abilities_sting_of_snagla	1.0000	1	0.0000	250.0000	homing_strong_magical_fast		0.0000	false	true	true	45	very_high_magic	-1	false	true	false	true	1	false	false	true	true	0.2500		false	0.5600	0.4000		placeholder
wh3_dlc26_ice_shard_thundertusk	artillery	artillery_default	wh3_dlc26_ogr_thundertusk_ice_shard	axe_spin	1	fixed	200	50	56	68.0000	20.0000	0.0000	65	250	false	false	0.5000	14.0000	170.0000	25.0000	0	0	wh3_dlc26_thundertusk_ice_shard		wh3_main_kis_abilities_ice_shard	1.0000	true	wh_dlc08_unit_contact_frostbite	-1.0000	1	0.0000	350.0000			0.0000	true	true	true	25	all	700	false	false	false	false	1	true	false	true	true	1.5000		false	0.6000	0.4000		placeholder
wh3_dlc26_kho_skullcannon_skull_ror	artillery	artillery_default	wh3_main_kho_skullcannon_skull_explosion	none	5	low	160	0	88	75.0000	10.0000	30.0000	20	90	true	false	0.1000	18.0000	100.0000	8.5000	0	0	wh3_main_kho_skullcannon_skull_ror		wh3_main_kho_skullcannon_projectile	0.3000	true		3.0000	1	0.0000	340.0000	homing_strong_magical_veryfast_scattered		1.0000	true	true	true	45	medium_3	700	false	false	false	false	1	true	false	true	true	1.5000		false	0.0000	0.4000	wh3_main_kho_skullcannon_skull_small	placeholder
wh3_dlc26_lord_abilities_dead_eye	misc	small_arm_default	wh3_dlc26_lord_abilities_dead_eye	none	1	low	150	0	88	220.0000	100.0000	0.0000	420	630	false	false	0.2500	20.0000	150.0000	0.1000	60	60	wh3_dlc26_ogr_dead_eye		wh3_dlc26_lord_abilities_dead_eye_Pistol	0.4000	false		5.0000	1	0.0000	50.0000	homing_strong_magical_fast		0.0000	false	true	true	45	medium_3	500	false	true	false	true	1	false	false	true	true	1.0000		false	0.5600	0.4000		placeholder
wh3_dlc26_ogr_thundertusk_crossbow_crew	artillery	artillery_default		none	1	low	250	8	45	95.0000	30.0000	0.0000	50	140	false	false	0.2000	12.0000	190.0000	2.9000	0	0	wh3_main_ogr_harpoon_launcher_bolt		wh3_ogre_harpoon	0.3000	false		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	0.0000		false	0.5000	0.4000		placeholder
wh3_dlc26_ogr_thundertusk_harpoon_crew	artillery	artillery_default		none	1	low	120	0	90	90.0000	30.0000	0.0000	30	80	false	false	0.1000	8.0000	70.0000	1.0000	0	50	wh3_main_ogr_hunter_throwing_spear		wh_bolt_thrower	0.1000	false		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	very_high_low_entity	700	false	false	false	false	1	false	false	false	true	0.0000		false	0.5000	0.4000		placeholder
wh3_dlc26_ogr_veh_gnoblar_scraplauncher_shot_increased_projectile	artillery	artillery_default	wh3_main_ogr_gnoblar_scraplauncher_explosion	grenade_spin	5	low	420	35	65	69.0000	10.0000	3.0000	110	50	false	false	0.2000	17.0000	340.0000	80.0000	0	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_catapult_scrap	1.0000	true		-1.0000	1	0.0000	150.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.2500		false	0.0000	0.4000		placeholder
wh3_dlc26_unit_abilities_egg_tossa	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	400	35	60	67.0000	10.0000	0.0000	35	135	false	false	0.2000	18.0000	300.0000	30.0000	0	0	wh3_dlc26_grn_spider_egg		wh_catapult_rock_normal	0.5000	true	wh_main_unit_contact_poison	-1.0000	1	0.0000	120.0000			0.0000	false	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.5000		false	0.0000	0.4000	wh3_dlc26_unit_abilities_egg_tossa	placeholder
wh3_dlc26_unit_passive_hellraiser	misc	small_arm_default		shell_spin	1	low	40	5	88	15.0000	0.0000	0.0000	0	0	false	false	0.5000	1.0000	250.0000	1.0000	0	0			wh3_dlc23_spell_hashut_flames_of_azgorh	2.0000	true		-30.0000	1	0.0000	25.0000			1.0000	true	true	true	65	all	-1	false	false	false	false	1	false	false	false	true	1.0000		false	4.2000	0.4000	wh3_dlc26_unit_passive_hellraiser	placeholder
wh3_dlc_26_grn_crossbow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	11.0000	110.0000	4.7000	0	0	wh_emp_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	false	0.2500		false	0.9300	0.4000		placeholder
wh3_emp_steam_tank_cannon_ball_exploding	artillery	artillery_default	wh3_dlc25_emp_steam_tank_exploding	none	1	low	380	5	45	110.0000	60.0000	0.0000	120	380	false	false	0.3000	11.0000	320.0000	4.0000	0	0	wh_emp_steamtank_cannon_ball		wh3_dlc25_steam_tank_cannon	0.3000	true		-1.0000	1	0.0000	340.0000			0.0000	false	true	true	45	very_high_low_entity	500	false	false	false	false	1	false	false	true	true	2.0000		false	0.0000	0.4000		placeholder
wh3_ksl_sled_rifle_bullet	musket	small_arm_default		none	1	low	130	0	88	100.0000	10.0000	0.0000	10	34	false	false	0.0500	13.0000	100.0000	1.8000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
wh3_ksl_streltsi_rifle_bullet	musket	small_arm_default		none	1	low	145	0	88	100.0000	10.0000	0.0000	5	17	false	false	0.0500	13.0000	100.0000	1.8000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4000	0.4000		placeholder
wh3_main_abilities_bellow_of_endless_fury	misc	artillery_default	wh3_main_abilities_bellow_of_endless_fury_explosion	none	1	low	90	0	88	50.0000	60.0000	0.0000	32	50	false	false	1.0000	6.0000	80.0000	20.0000	0	0	wh3_main_abilities_bellow_of_endless_fury		wh3_main_kho_abilities_bellow_of_fury	1.0000	false		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	100	false	true	false	true	11	false	true	true	true	1.0000		false	0.8000	0.4000		placeholder
wh3_main_abilities_bellow_of_fury	misc	artillery_default	wh3_main_abilities_bellow_of_fury_explosion	none	1	low	90	0	88	50.0000	60.0000	0.0000	54	32	false	false	1.0000	6.0000	80.0000	20.0000	0	0	wh3_main_abilities_bellow_of_fury		wh3_main_kho_abilities_bellow_of_fury	1.0000	false		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	100	false	true	false	true	8	false	true	true	true	1.0000		false	0.8000	0.4000		placeholder
wh3_main_army_abilities_bolt_of_change	misc	artillery_explosive	wh3_main_army_abilities_bolt_of_change	shell_spin	1	low	300	0	50	85.0000	30.0000	0.0000	0	672	false	false	1.0000	1.0000	75.0000	0.1000	0	0	wh3_main_army_abilities_bolt_of_change		wh3_main_army_abilities_bolt_of_change	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0.8500	1	0.0000	250.0000	homing_strong_magical_veryfast_bombardment		0.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.0000	0.4000		placeholder
wh3_main_army_abilities_celestial_intervention	misc	artillery_explosive	wh3_main_army_abilities_celestial_intervention	shell_spin	1	low	200	0	50	75.0000	30.0000	0.0000	864	864	false	false	2.0000	1.0000	250.0000	1.0000	0	0	wh3_cth_celestial_intervention		wh3_main_army_abilities_celestial_intervention	3.5000	true		-1.0000	1	0.0000	1000.0000			0.0000	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.0000	0.4000		placeholder
wh3_main_army_abilities_stoneshaker	misc	artillery_explosive	wh3_main_army_abilities_stoneshaker_explosion	none	1	low	10	0	5	100.0000	5.0000	0.0000	100	100	false	true	0.3000	27.0000	1.0000	1.0000	0	0	wh3_main_abilities_stone_shaker		wh3_main_army_ability_ogr_stoneshaker	5.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	100.0000		false	0.0000	0.4000		placeholder
wh3_main_army_abilities_storm_of_fire	misc	small_arm_flaming	wh3_main_army_abilities_storm_of_fire	shell_spin	1	low	40	0	88	30.0000	0.0000	5.0000	0	112	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh3_main_army_abilities_storm_of_fire		wh3_main_army_abilities_storm_of_fire	1.0000	false		10.0000	1	0.0000	25.0000			1.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.0000	0.4000		placeholder
wh3_main_brt_placement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_brt_longbow_arrow_tower		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_placement_tower_2_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_brt_longbow_arrow_tower_improved		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_placement_tower_3_blessed_stone	artillery	artillery_default	wh3_main_brt_tower_explosion_blessed_stone	grenade_spin	1	low	200	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_brt_blessed_stone_tower		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_placement_tower_4_carcass	artillery	artillery_poison	wh3_main_brt_tower_explosion_carcass	grenade_spin	1	low	200	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_brt_carcass_tower		wh_brt_tower_carcass	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_settlement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_brt_longbow_arrow_tower		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_settlement_tower_2_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_brt_longbow_arrow_tower_improved		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_settlement_tower_3_blessed_stone	artillery	artillery_default	wh3_main_brt_tower_explosion_blessed_stone	grenade_spin	1	low	350	35	88	67.0000	10.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_brt_blessed_stone_tower		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_settlement_tower_4_carcass	artillery	artillery_poison	wh3_main_brt_tower_explosion_carcass	grenade_spin	1	low	350	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_brt_carcass_tower		wh_brt_tower_carcass	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_survival_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0000	25.0000	1.0000	50	20	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_brt_longbow_arrow_tower		wh3_tower_generic_arrow	-1.0000	false		-1.0000	5	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_survival_tower_2_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0000	20.0000	1.0000	60	30	false	false	0.1000	4.0000	250.0000	5.0000	0	0	wh_brt_longbow_arrow_tower_improved		wh3_tower_generic_arrow	-1.0000	false		-1.0000	5	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_survival_tower_3_blessed_stone	artillery	artillery_default	wh3_main_brt_tower_explosion_blessed_stone	grenade_spin	1	low	250	15	88	67.0000	15.0000	0.0000	330	70	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_brt_blessed_stone_tower		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_brt_survival_tower_4_carcass	artillery	artillery_poison	wh3_main_brt_tower_explosion_carcass	grenade_spin	1	low	250	15	88	67.0000	10.0000	0.0000	400	80	false	false	0.1000	4.0000	250.0000	15.0000	0	0	wh_brt_carcass_tower		wh_brt_tower_carcass	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_placement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_bst_ungor_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_placement_tower_2_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	200	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_bst_ungor_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_placement_tower_3_rock	artillery	artillery_default	wh3_main_bst_tower_explosion_boulder	shell_spin	1	low	200	35	88	67.0000	20.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_bst_cygor_boulder		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_placement_tower_4_rock_improved	artillery	artillery_default	wh3_main_bst_tower_explosion_boulder_improved	shell_spin	1	low	200	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_bst_cygor_boulder		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_settlement_tower_1_arrow	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	70	30	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_bst_ungor_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_settlement_tower_2_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0000	10.0000	1.2500	100	50	false	false	0.1000	10.0000	225.0000	75.0000	0	0	wh_bst_ungor_arrow		wh3_tower_generic_arrow	-1.0000	false		-1.0000	4	0.5000	1.0000			0.0000	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_settlement_tower_3_rock	artillery	artillery_default	wh3_main_bst_tower_explosion_boulder	shell_spin	1	low	350	35	88	67.0000	20.0000	0.0000	500	200	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_bst_cygor_boulder		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
wh3_main_bst_settlement_tower_4_rock_improved	artillery	artillery_default	wh3_main_bst_tower_explosion_boulder_improved	shell_spin	1	low	350	35	88	67.0000	10.0000	0.0000	660	220	false	false	1.0000	10.0000	225.0000	120.0000	0	0	wh_bst_cygor_boulder		wh3_tower_generic_rock_no_impact	1.0000	false		-1.0000	1	0.0000	200.0000			0.0000	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0000		false	0.0000	0.4000		placeholder
