key	man_animations_table	variant	battle_entity	battle_entity_stats	autonomous_rider_hero	autonomous_rider_can_shoot_in_melee	can_only_be_used_by_draught
wh_dlc01_chs_cha_chaos_sorcerer_metal_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_rider_metal		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_shadows_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_shadows_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_shadows		true	true	false
wh_dlc01_chs_cha_exalted_hero_manticore	hu1c_chaos_bc3_manticore_wb_sword_and_shield	wh_chs_ch_exalted_hero	wh_main_infantry_standard_large_hero_blood_dismembers		true	true	false
wh_dlc03_bst_razorgor_chariot_rider1	hu6_gor_wm_razorgor_chariot_whip	wh_dlc03_bst_gors	wh_main_infantry_rider_blood		false	true	false
wh_dlc03_bst_razorgor_chariot_rider2	hu6_gor_wm_razorgor_chariot_spear	wh_dlc03_bst_bestigors	wh_main_infantry_rider_character_blood		false	true	false
wh_dlc03_bst_razorgor_khazrak_chariot_rider2	hu6_gor_wm_razorgor_chariot_sword_and_whip	wh_dlc03_bst_ch_khazrak	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc03_bst_razorgor_lord_chariot_rider2	hu6_gor_wm_razorgor_chariot_dual_axe	wh_dlc03_bst_ch_beastlords	wh_main_infantry_rider_character_blood		false	true	false
wh_dlc03_bst_razorgor_shaman_chariot_rider2	hu6_gor_wm_razorgor_chariot_staff_and_sword	wh_dlc03_bst_ch_bray_shaman	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc03_emp_cha_boris_todbringer_3	hu1_empire_bc2_griffon_wb_sword_shield	wh_dlc03_emp_ch_boris_todbringer	wh_main_infantry_standard_blood_dismembers		true	true	false
wh_dlc03_emp_cha_wizard_beasts_3	hu1_empire_bc2_griffon_wb_staff_and_sword	wh_dlc03_emp_ch_wizard_beasts	wh_main_infantry_standard_wizard_rider_blood_dismembers		true	true	false
wh_dlc04_emp_war_altar_rider_0	hu1_volkmar_staff_and_hammer	wh_dlc04_emp_ch_volkmar	wh_main_infantry_rider		true	true	false
wh_dlc04_emp_war_altar_rider_1	hu1_empire_hammer_and_book	wh_emp_ch_warrior_priest	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_cha_strigoi_ghoul_king_1	hu8_strigoi_bi2_terrorgheist_wb	wh_dlc04_vmp_strigoi	wh_main_infantry_standard		true	true	false
wh_dlc04_vmp_claw_of_nagash_banshee1	gh1_banshee_mortisengine_nagash	wh_vmp_ch_banshee_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_banshee2	gh1_banshee_mortisengine_nagash	wh_vmp_ch_banshee_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_banshee3	gh1_banshee_mortisengine_nagash	wh_vmp_ch_banshee_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_cairn_wraith1	gh1_cairn_wraith_nagash	wh_vmp_ghost_cairnwraith_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_cairn_wraith2	gh1_cairn_wraith_nagash	wh_vmp_ghost_cairnwraith_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_horse1	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_horse2	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_horse3	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_knight01	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_knight02	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_knight03	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_rider1	hu1_empire_staff_and_sword	wh_dlc04_vmp_necromancer_corpsemaster	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton1	hu1_sk_mortisengine_left_00	wh_vmp_skeleton_spearmen_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton2	hu1_sk_mortisengine_left_01	wh_vmp_skeleton_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton3	hu1_sk_mortisengine_left_02	wh_vmp_skeleton_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton4	hu1_sk_mortisengine_right_00	wh_vmp_skeleton_spearmen_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton5	hu1_sk_mortisengine_right_01	wh_vmp_skeleton_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_claw_of_nagash_skeleton6	hu1_sk_mortisengine_right_02	wh_vmp_skeleton_nagash	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_corpse_cart_rider1	hu1_vampire_wm_corpse_cart_whip	wh_dlc04_vmp_necromancer_corpsemaster	wh_main_infantry_rider_blood		false	true	false
wh_dlc04_vmp_corpse_cart_rider1_helman	hu1_vampire_wm_corpse_cart_staff_and_sword	wh_dlc04_vmp_ch_master_necromancer_helman	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc04_vmp_corpse_cart_rider1_master_necromancer	hu1_vampire_wm_corpse_cart_staff_and_sword	wh_vmp_ch_master_necromancer	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc04_vmp_corpse_cart_rider1_necromancer	hu1_vampire_wm_corpse_cart_staff_and_sword	wh_vmp_ch_necromancer	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc04_vmp_mortis_engine_banshee1	gh1_banshee_mortisengine	wh_vmp_ch_banshee	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_banshee2	gh1_banshee_mortisengine	wh_vmp_ch_banshee	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_banshee3	gh1_banshee_mortisengine	wh_vmp_ch_banshee	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_cairn_wraith1	gh1_cairn_wraith	wh_vmp_ghost_cairnwraith_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_cairn_wraith2	gh1_cairn_wraith	wh_vmp_ghost_cairnwraith_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_horse1	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_horse2	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_horse3	hr1_vmp_skeletal_steed_mortisengine	wh_vmp_barded_skeletal_steed_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_knight01	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_knight02	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_knight03	hu1_skeleton_hr1_skeletal_steed_mortis_engine	wh_vmp_black_knight_lance_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_rider1	hu1_empire_staff_and_sword	wh_dlc04_vmp_necromancer_corpsemaster	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton1	hu1_sk_mortisengine_left_00	wh_vmp_skeleton_spearmen_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton2	hu1_sk_mortisengine_left_01	wh_vmp_skeleton_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton3	hu1_sk_mortisengine_left_02	wh_vmp_skeleton_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton4	hu1_sk_mortisengine_right_00	wh_vmp_skeleton_spearmen_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton5	hu1_sk_mortisengine_right_01	wh_vmp_skeleton_mortis	wh_main_infantry_rider		false	true	false
wh_dlc04_vmp_mortis_engine_skeleton6	hu1_sk_mortisengine_right_02	wh_vmp_skeleton_mortis	wh_main_infantry_rider		false	true	false
wh_dlc05_vmp_cha_red_duke_3	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	wh_dlc05_vmp_the_red_duke	wh_main_infantry_standard_blood_dismembers		true	true	false
wh_dlc05_wef_cha_spellsinger_beasts_2	hu1b_elf_bi1_eagle_wb_sword	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger_blood		true	true	false
wh_dlc05_wef_cha_spellsinger_life_2	hu1b_elf_bi1_eagle_wb_sword	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger_blood		true	true	false
wh_dlc05_wef_cha_spellsinger_shadows_2	hu1b_elf_bi1_eagle_wb_sword	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger_blood		true	true	false
wh_dlc05_wef_female_glade_lord_dragon_rider1	hu1b_elf_dr1_dragon_wb_sword_and_bow	wh_dlc05_wef_female_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc05_wef_female_glade_lord_eagle_rider1	hu1b_elf_bi1_eagle_wb_sword_and_bow	wh_dlc05_wef_female_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc05_wef_female_glade_lord_elven_steed_rider1	hu1b_elf_hr1_warhorse_sword_bow	wh_dlc05_wef_female_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc05_wef_glade_lord_dragon_rider1	hu1d_elf_dr1_dragon_wb_sword_and_bow	wh_dlc05_wef_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc05_wef_glade_lord_eagle_rider1	hu1d_elf_bi1_eagle_wb_sword_and_bow	wh_dlc05_wef_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc05_wef_glade_lord_elven_steed_rider1	hu1d_elf_hr1_warhorse_sword_bow	wh_dlc05_wef_glade_lord	wh_main_infantry_standard_large_blood		true	true	false
wh_dlc06_chs_cha_chaos_sorcerer_death_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_death		true	true	false
wh_dlc06_chs_cha_chaos_sorcerer_fire_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_fire		true	true	false
wh_dlc06_chs_cha_chaos_sorcerer_metal_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_metal		true	true	false
wh_dlc06_grn_wolf_chariot_robbers_rider1	hu5_goblin_wm_wolf_chariot01_whip	wh_dlc06_grn_goblin_howler_sword	wh_main_grn_chariot_goblin_rider_bow_360		false	true	false
wh_dlc06_grn_wolf_chariot_robbers_rider2	hu5_goblin_wm_wolf_chariot01_bow	wh_dlc06_grn_goblin_howler_bow	wh_main_grn_chariot_goblin_rider_bow_360	wh_main_grn_wolf_chariot01_bow	false	true	false
wh_dlc06_grn_wolf_chariot_robbers_rider3	hu5_goblin_wm_wolf_chariot01_bow2	wh_dlc06_grn_goblin_howler_bow	wh_main_grn_chariot_goblin_rider_bow_360	wh_main_grn_wolf_chariot01_bow	false	true	false
wh_dlc07_brt_cha_alberic_bordeleaux_3	hu1_bretonnian_bc2b_hippogryph_wb_alberic	wh_dlc07_brt_alberic_bordeleaux	wh_main_infantry_standard_hero_blood		true	true	false
wh_dlc08_nor_all_marauder_chariot_rider1	hu1c_chaos_wm_chariot_whip	wh_chs_charioteer	wh_main_infantry_rider_blood		false	true	false
wh_dlc08_nor_cha_kihar_0	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_kihar	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla		true	true	false
wh_dlc08_nor_chieftain_marauder_chariot_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh_nor_ch_marauder_chieftain	wh_main_infantry_rider_character_blood		true	true	false
wh_dlc08_nor_chieftain_marauder_warhorse_rider	hu1c_wh3_dlc20_hr1_glhh_sword_and_shield	wh_nor_ch_marauder_chieftain	wh3_dlc20_chs_cha_lord_hero_chaos_steed_rider		true	true	false
wh_dlc08_nor_mammoth_chieftan	hu1c_wulfrik_hq3_wb_sword_and_shield	wh_nor_ch_marauder_chieftain	wh_main_infantry_rider		true	true	false
wh_dlc08_nor_mammoth_howdah_rider0	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_howdah_rider1	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_howdah_rider2	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_howdah_rider3	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_howdah_rider4	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_howdah_rider5	hu1c_norsca_wb_mammoth_javelin	wh_dlc08_nor_war_mammoth_howdah_rider	wh_main_infantry_rider	wh_dlc08_nor_mon_mammoth_rider	false	true	false
wh_dlc08_nor_mammoth_warshrine_rider0	hu1_empire_staff_and_sword	wh_dlc08_nor_cha_shaman_sorcerer	wh_main_infantry_rider		false	true	false
wh_dlc08_nor_mammoth_wulfrik_rider0	hu1c_wulfrik_hq3_wb_sword_and_shield	wh_dlc08_nor_cha_wulfrik	wh_main_infantry_rider		true	true	false
wh_dlc08_nor_mon_warshrine_rider_0	hu1_empire_staff_and_sword	wh_dlc08_nor_cha_shaman_sorcerer	wh_main_infantry_rider		false	true	false
wh_dlc08_nor_shaman_chariot_rider	hu1_empire_staff_and_sword	wh_dlc08_nor_cha_shaman_sorcerer	wh_main_infantry_standard_hero_blood		true	true	false
wh_dlc08_nor_shaman_marauder_chariot_rider2	hu1_empire_staff_and_sword	wh_dlc08_nor_cha_shaman_sorcerer	wh_main_infantry_standard_hero_blood		true	true	false
wh_dlc08_nor_wulfrik_marauder_chariot_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh_dlc08_nor_cha_wulfrik	wh_main_infantry_rider_character_blood		true	true	false
wh_main_brt_artillery_commander	hu1_empire_sword	wh_brt_artillery_crew	wh_main_infantry_standard		false	true	false
wh_main_brt_cha_king_louen_leoncoeur_1	hu1_leoncoeur_bc2b_hippogryph_wb_sword_shield	wh_brt_ch_king_louen_leoncoeur	wh_main_infantry_standard_hero_blood		true	true	false
wh_main_brt_cha_king_louen_leoncoeur_4	hu1_leoncoeur_bc2b_hippogryph_wb_sword_shield	wh_brt_ch_king_louen_leoncoeur	wh_main_infantry_standard_hero_blood		true	true	false
wh_main_brt_cha_lord_2	hu1_bretonnian_bc2b_hippogryph_wb_sword_shield	wh_brt_ch_lords	wh_main_infantry_standard_hero_blood_dismembers		true	true	false
wh_main_brt_king_louen_leoncoeur_rider1	hu1_bretonnian_bc2b_hippogryph_wb_sword_shield	wh_brt_ch_king_louen_leoncoeur	wh_main_infantry_standard_large_blood		true	true	false
wh_main_brt_lords_rider1	hu1_bretonnian_bc2b_hippogryph_wb_lance_sword_shield	wh_brt_ch_lords_lance	wh_main_infantry_standard_large_blood		true	true	false
wh_main_chs_chariot_exalted_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh_chs_ch_exalted_hero	wh_main_infantry_rider_character_blood		true	true	false
wh_main_chs_chariot_lord_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh_chs_ch_chaos_lord	wh_main_infantry_rider_character_blood		true	true	false
wh_main_chs_chariot_rider2	hu1c_chaos_wm_chariot_halberd	wh_chs_charioteer_halberd	wh_main_infantry_rider_character_blood		false	true	false
wh_main_chs_chariot_sorcerer_lord_rider2	hu1c_chaos_wm_chariot_staff_and_sword	wh_chs_ch_sorcerer_lord	wh_main_infantry_rider_character_blood		true	true	false
wh_main_chs_chariot_sorcerer_rider2	hu1c_chaos_wm_chariot_staff_and_sword	wh_chs_ch_sorcerer	wh_main_infantry_rider_character_blood		true	true	false
wh_main_chs_charioteer	hu1c_chaos_wm_chariot_whip	wh_chs_charioteer	wh_main_infantry_rider_character_blood		false	true	false
wh_main_chs_dwarf_artillery_commander	hu3_dwarf_hammer	wh_chs_chaos_dwarf_artillery_crew	wh_main_infantry_slow		false	true	false
wh_main_dwf_artillery_commander	hu3_dwarf_hammer	wh_dwf_artillerymen	wh_main_infantry_slow		false	true	false
wh_main_dwf_master_engineer_officer	hu3_dwarf_2handed_hammer_and_rifle	wh_dwf_ch_master_engineer	wh_main_dwf_cha_dwarf_master_engineer_blood_dismembers	wh_main_dwf_master_engineer	true	true	false
wh_main_dwf_thorgrim	th1_dwarf_throneofpower	wh_dwf_ch_thorgrim	wh_main_infantry_rider_blood		true	true	false
wh_main_emp_artillery_commander	hu1_empire_sword	wh_emp_artillery_crew	wh_main_infantry_standard		false	true	false
wh_main_emp_cha_general_3	hu1_empire_bc2_griffon_wb_sword_shield	wh_emp_ch_generals	wh_main_infantry_standard_blood_dismembers		true	true	false
wh_main_emp_cha_karl_franz_1	hu1_empire_bc2_griffon_wb_hammer	wh_emp_ch_karl	wh_main_infantry_standard_hero_blood		true	true	false
wh_main_emp_karl_franz_rider1	hu1_empire_bc2_griffon_wb_hammer	wh_emp_ch_karl	wh_main_infantry_standard_large_blood		false	true	false
wh_main_emp_luminark_acolyte_rider_0	hu1_wm_luminark_of_hysh_staff_and_crystal_ball	wh_emp_acolyte_staff_ball	wh_main_infantry_rider_blood	wh_main_emp_cha_luminark_acolyte_rider	false	true	false
wh_main_emp_luminark_acolyte_rider_1	hu1_wm_luminark_of_hysh_scroll_and_candle	wh_emp_acolyte	wh_main_infantry_rider_blood		false	true	false
wh_main_emp_veh_steam_tank_cannon	wm_steam_tank_cannon01	wh_main_emp_veh_steam_tank_cannon	wh_main_emp_veh_steam_tank_cannon	wh3_dlc25_emp_veh_steam_tank_cannon	false	true	false
wh_main_emp_veh_steam_tank_turret	wm_steam_tank_turret01	wh_emp_steam_tank_turret	wh_main_emp_veh_steam_tank_turret	wh_main_emp_steam_tank_turret	false	true	false
wh_main_grn_azhag_the_slaughterer_rider1	hu2_orc_bi2_wyvern_wb_sword_and_axe	wh_grn_ch_azhag			true	true	false
wh_main_grn_boar_charioteer_1	hu2_orc_wm_warboar_chariot01_whip_and_spear	wh_grn_boar_chariot_orc_driver	wh_main_infantry_rider_blood		false	true	false
wh_main_grn_cha_azhag_the_slaughterer_1	hu2_orc_bi2_wyvern_wb_sword_and_axe	wh_grn_ch_azhag	wh_main_grn_cha_orc_hero_lgn_blood		true	true	false
wh_main_grn_cha_grimgor_ironhide_officer	hu2_orc_2handed_axe	wh_grn_ch_grimgor	wh_main_grn_cha_orc_hero_grimgor_blood	wh_main_grn_grimgor_officer	false	true	false
wh_main_grn_cha_orc_warboss_1	hu2_orc_bi2_wyvern_wb_sword_and_shield	wh_grn_ch_orc_warboss	wh_main_grn_cha_orc_hero_blood_dismembers		true	true	false
wh_main_grn_goblin_artillery_commander	hu5_goblin_sword	grn_goblin_artillery_crew_sword	wh_main_infantry_standard_blood_dismembers		false	true	false
wh_main_grn_goblin_big_boss_wolf_chariot_rider2	hu5_goblin_wm_wolf_chariot01_sword_and_shield	wh_grn_ch_goblin_big_boss_spear	wh_main_infantry_rider_blood		true	true	false
wh_main_grn_goblin_great_shaman_wolf_chariot_rider2	hu5_goblin_wm_wolf_chariot01_staff_and_sword	wh_grn_ch_goblin_great_shaman	wh_main_infantry_rider_blood		true	true	false
wh_main_grn_inf_officer_night_goblin_fanatic	hu5_goblin_ball_and_chain	wh_grn_nightgoblin_fanatics	wh_main_infantry_rider_blood		false	true	false
wh_main_grn_mon_arachnarok_spider_rider_0	hu5_goblin_sp1_arachnarok_wb_spear	wh_grn_arachnarok_forest_goblin_spearman	wh_main_grn_arachnarok_rider_360_blood		false	true	false
wh_main_grn_mon_arachnarok_spider_rider_1	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_2	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_3	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_4	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_5	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_6	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_arachnarok_spider_rider_7	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_1	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_2	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_3	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_4	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_5	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_6	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_mon_shrine_arachnarok_spider_rider_7	hu5_goblin_sp1_arachnarok_wb_bow	wh_grn_arachnarok_forest_goblin_archer	wh_main_grn_arachnarok_rider_360_blood	wh_main_grn_mon_arachnarok_spider_rider	false	true	false
wh_main_grn_orc_warboss_boar_chariot_rider1	hu2_orc_wm_warboar_chariot01_sword_and_shield	wh_grn_ch_orc_warboss	wh_main_infantry_rider_character_blood		true	true	false
wh_main_grn_orc_warboss_rider1	hu2_orc_bi2_wyvern_wb_sword_and_shield	wh_grn_ch_orc_warboss			true	true	false
wh_main_grn_wolf_chariot_rider1	hu5_goblin_wm_wolf_chariot01_whip	wh_grn_goblins	wh_main_grn_chariot_goblin_rider_bow_360		false	true	false
wh_main_grn_wolf_chariot_rider2	hu5_goblin_wm_wolf_chariot01_bow	wh_grn_goblin_bowmen	wh_main_grn_chariot_goblin_rider_bow_360	wh_main_grn_wolf_chariot01_bow	false	true	false
wh_main_grn_wolf_chariot_rider3	hu5_goblin_wm_wolf_chariot01_bow2	wh_grn_goblin_bowmen	wh_main_grn_chariot_goblin_rider_bow_360	wh_main_grn_wolf_chariot01_bow	false	true	false
wh_main_nor_chariot_chieftain_rider1	hu1c_chaos_wm_chariot_whip	wh_nor_charioteer	wh_main_infantry_rider_blood		true	true	false
wh_main_nor_chariot_chieftain_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh_nor_ch_marauder_chieftain	wh_main_infantry_rider_character_blood		true	true	false
wh_main_nor_chariot_rider1	hu1c_chaos_wm_chariot_whip	wh_nor_charioteer	wh_main_infantry_rider_blood		false	true	false
wh_main_nor_chariot_rider2	hu1c_chaos_wm_chariot_halberd	wh_nor_charioteer_halberd	wh_main_infantry_rider_blood		false	true	false
wh_main_nor_chariot_rider2_throwing_axes	hu1c_norsca_wm_chaos_chariot_throwing_axes	wh_dlc08_nor_marauder_dual_axes	wh_nor_chariot_rider_throwing_axe_180	wh_dlc08_nor_wolf_chariot01_throwing_axe	false	true	false
wh_main_nur_herald_of_nurgle_palanquin_rider	hu4d_wh3_nurgle_sword_on_palanquin	wh3_main_nur_cha_herald_of_nurgle	wh3_main_nur_cha_herald_of_nurgle_hero_blood_dismembers		true	true	false
wh_main_nur_plagueridden_palanquin_rider	hu4d_wh3_nurgle_sword_on_palanquin	wh3_main_nur_cha_plagueridden	wh3_main_nur_inf_plagueridden_hero_blood_dismembers		true	true	false
wh_main_vmp_black_coach_rider1	gh1_cairn_wraith_wm_carriage01	wh_vmp_ghost_cairnwraith	wh_main_infantry_rider		false	true	false
wh_main_vmp_cha_mannfred_von_carstein_3	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	wh_vmp_ch_mannfred	wh_main_infantry_standard		true	true	false
