effect	bonus_value_id	unit_ability
wh3_dlc24_effect_ability_enable_lore_of_the_hag_scribes	enable	wh3_dlc24_spell_hags_vengeance_of_spirits
wh3_dlc24_effect_ability_enable_lore_of_the_hag_scribes	enable	wh3_dlc24_spell_hags_witchbrew
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable_overchage	wh_dlc03_spell_wild_bray_scream
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable_overchage	wh_dlc03_spell_wild_devolve
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable_overchage	wh_dlc03_spell_wild_mantle_of_ghorok
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable_overchage	wh_dlc03_spell_wild_traitor_kin
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable_overchage	wh_dlc03_spell_wild_viletide
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_bray_scream
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_devolve
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_mantle_of_ghorok
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_savage_dominion
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_traitor_kin
wh3_dlc24_effect_ability_enable_lore_of_the_wild	enable	wh_dlc03_spell_wild_viletide
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_blue_fire_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_glean_magic
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_infernal_gateway
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_pink_fire_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_treason_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable_overchage	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_blue_fire_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_glean_magic
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_infernal_gateway
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_pink_fire_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_treason_of_tzeentch
wh3_dlc24_effect_ability_enable_lore_of_tzeentch_scribes	enable	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_curse_of_years
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_gaze_of_nagash
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_invocation_of_nehek
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_raise_dead
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_vanhels_danse_macabre
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable_overchage	wh_main_spell_vampires_wind_of_death
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_curse_of_years
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_gaze_of_nagash
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_invocation_of_nehek
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_raise_dead
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_vanhels_danse_macabre
wh3_dlc24_effect_ability_enable_lore_of_vampires_scribes	enable	wh_main_spell_vampires_wind_of_death
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_bray_scream
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_devolve
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_mantle_of_ghorok
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_savage_dominion
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_traitor_kin
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable_overchage	wh_dlc03_spell_wild_viletide
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_bray_scream
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_devolve
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_mantle_of_ghorok
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_savage_dominion
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_traitor_kin
wh3_dlc24_effect_ability_enable_lore_of_wild_scribes	enable	wh_dlc03_spell_wild_viletide
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_constellation_of_the_dragon
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_dragons_breath
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_jade_shield
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_might_of_heaven_and_earth
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_stone_ground_stance
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable_overchage	wh3_main_spell_yang_wall_of_wind_and_fire
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_constellation_of_the_dragon
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_dragons_breath
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_jade_shield
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_might_of_heaven_and_earth
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_stone_ground_stance
wh3_dlc24_effect_ability_enable_lore_of_yang_scribes	enable	wh3_main_spell_yang_wall_of_wind_and_fire
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_ancestral_warriors
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_blossom_wind
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_cloak_of_jet
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_missile_mirror
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_storm_of_shadows
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable_overchage	wh3_main_spell_yin_talons_of_night
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_ancestral_warriors
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_blossom_wind
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_cloak_of_jet
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_missile_mirror
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_storm_of_shadows
wh3_dlc24_effect_ability_enable_lore_of_yin_scribes	enable	wh3_main_spell_yin_talons_of_night
wh3_dlc24_effect_ability_enable_loyal_guardian	enable	wh3_dlc24_hero_passive_loyal_guardian
wh3_dlc24_effect_ability_enable_malediction_of_madness	enable	wh3_dlc24_spell_hags_malediction_of_madness
wh3_dlc24_effect_ability_enable_meeting_of_the_minds	enable	wh3_dlc24_hero_passive_meeting_of_the_minds
wh3_dlc24_effect_ability_enable_mirror_of_knowledge	enable	wh3_dlc24_item_abilities_mirror_of_knowledge
wh3_dlc24_effect_ability_enable_rats_grit	enable	wh3_dlc24_unit_passive_rats_grit
wh3_dlc24_effect_ability_enable_remove_fear_and_terror_attribute_hidden_ability	enable	wh3_dlc24_remove_fear_and_terror_attribute_hidden_ability
wh3_dlc24_effect_ability_enable_sentient_stormcloud	enable	wh3_dlc24_item_passive_sentient_stormcloud
wh3_dlc24_effect_ability_enable_spectres_miasma	enable	wh3_dlc24_passive_abilities_spectres_miasma
wh3_dlc24_effect_ability_enable_spirit_bear	enable	wh3_dlc24_lord_abilities_spirit_bear
wh3_dlc24_effect_ability_enable_spirited_away	enable	wh3_dlc24_passive_abilities_spirited_away
wh3_dlc24_effect_ability_enable_spot_units_hiding_in_forest_hidden	enable	wh2_dlc16_lord_passive_orion_forest_spotting
wh3_dlc24_effect_ability_enable_taals_judgement	enable	wh3_dlc24_lord_abilities_taals_judgement
wh3_dlc24_effect_ability_enable_tacticians_rally	enable	wh3_dlc24_character_abilities_tacticians_rally
wh3_dlc24_effect_ability_enable_tacticians_stand_your_ground	enable	wh3_dlc24_character_abilities_tacticians_stand_your_ground
wh3_dlc24_effect_ability_enable_the_burning_vambraces	enable	wh3_dlc24_lord_passive_the_burning_vambraces
wh3_dlc24_effect_ability_enable_the_forbidden_fens	enable	wh3_dlc24_spell_hags_the_forbidden_fens
wh3_dlc24_effect_ability_enable_totem_of_ursus	enable	wh3_dlc24_item_passive_totem_of_ursus
wh3_dlc24_effect_ability_enable_typhlosis	enable	wh3_dlc24_unit_passive_typhlosis
wh3_dlc24_effect_ability_enable_tzarinas_guardian	enable	wh3_dlc24_lord_passive_tzarinas_guardian
wh3_dlc24_effect_ability_enable_unburdened_step	enable	wh3_dlc24_unit_passive_unburdened_step
wh3_dlc24_effect_ability_enable_ursuns_claw	enable	wh3_dlc24_weapon_abilities_ursuns_claw
wh3_dlc24_effect_ability_enable_vambraces_of_yin	enable	wh3_dlc24_lord_passive_vambraces_of_yin
wh3_dlc24_effect_ability_enable_vengeance_of_spirits	enable	wh3_dlc24_spell_hags_vengeance_of_spirits
wh3_dlc24_effect_ability_enable_watched_by_the_watcher	enable	wh3_dlc24_character_abilities_watched_by_the_watcher
wh3_dlc24_effect_ability_enable_whiff_of_madness	enable	wh3_dlc24_unit_passive_whiff_of_madness
wh3_dlc24_effect_ability_enable_wind_bow	enable	wh3_dlc24_item_abilities_wind_bow
wh3_dlc24_effect_ability_enable_windblade	enable	wh3_dlc24_hero_abilities_windblade
wh3_dlc24_effect_ability_enable_witchbrew	enable	wh3_dlc24_spell_hags_witchbrew
wh3_dlc24_effect_ability_enable_wraith_sight	enable	wh3_dlc24_unit_passive_wraith_sight
wh3_dlc24_effect_ability_enable_yuan_executioner_hidden	enable	wh3_dlc24_lord_abilities_the_emperors_executioner
wh3_dlc24_effect_ability_enable_yuan_executioner_upgrade	enable	wh3_dlc24_lord_abilities_the_emperors_executioner_upgrade
wh3_dlc24_effect_ability_overcast_blue_fire_of_tzeentch_changeling	enable_overchage	wh3_main_spell_tzeentch_blue_fire_of_tzeentch
wh3_dlc24_effect_ability_overcast_curse_of_the_ancient_witch	enable_overchage	wh3_dlc24_spell_hags_curse_of_the_ancient_witch
wh3_dlc24_effect_ability_overcast_curse_of_the_ancient_witch	enable	wh3_dlc24_spell_hags_curse_of_the_ancient_witch
wh3_dlc24_effect_ability_overcast_cursed_cauldron	enable_overchage	wh3_dlc24_spell_hags_cursed_cauldron
wh3_dlc24_effect_ability_overcast_cursed_cauldron	enable	wh3_dlc24_spell_hags_cursed_cauldron
wh3_dlc24_effect_ability_overcast_glean_magic_changeling	enable_overchage	wh3_main_spell_tzeentch_glean_magic
wh3_dlc24_effect_ability_overcast_infernal_gateway_changeling	enable_overchage	wh3_main_spell_tzeentch_infernal_gateway
wh3_dlc24_effect_ability_overcast_malediction_of_madness	enable_overchage	wh3_dlc24_spell_hags_malediction_of_madness
wh3_dlc24_effect_ability_overcast_malediction_of_madness	enable	wh3_dlc24_spell_hags_malediction_of_madness
wh3_dlc24_effect_ability_overcast_pink_fire_of_tzeentch_changeling	enable_overchage	wh3_main_spell_tzeentch_pink_fire_of_tzeentch
wh3_dlc24_effect_ability_overcast_the_forbidden_fens	enable_overchage	wh3_dlc24_spell_hags_the_forbidden_fens
wh3_dlc24_effect_ability_overcast_the_forbidden_fens	enable	wh3_dlc24_spell_hags_the_forbidden_fens
wh3_dlc24_effect_ability_overcast_treason_of_tzeentch_changeling	enable_overchage	wh3_main_spell_tzeentch_treason_of_tzeentch
wh3_dlc24_effect_ability_overcast_tzeentchs_firestorm_changeling	enable_overchage	wh3_main_spell_tzeentch_tzeentchs_firestorm
wh3_dlc24_effect_ability_overcast_vengeance_of_spirits	enable_overchage	wh3_dlc24_spell_hags_vengeance_of_spirits
wh3_dlc24_effect_ability_overcast_vengeance_of_spirits	enable	wh3_dlc24_spell_hags_vengeance_of_spirits
wh3_dlc24_effect_ability_overcast_witchbrew	enable_overchage	wh3_dlc24_spell_hags_witchbrew
wh3_dlc24_effect_ability_overcast_witchbrew	enable	wh3_dlc24_spell_hags_witchbrew
wh3_dlc24_effect_ability_overcast_yuan_human_blossom_wind	enable_overchage	wh3_main_spell_yin_blossom_wind
wh3_dlc24_effect_ability_overcast_yuan_human_jade_shield	enable_overchage	wh3_main_spell_yang_jade_shield
wh3_dlc24_effect_ability_overcast_yuan_human_net_of_amyntok	enable_overchage	wh_main_spell_light_net_of_amyntok
wh3_dlc24_effect_ability_overcast_yuan_human_shems_burning_gaze	enable_overchage	wh_main_spell_light_shems_burning_gaze
wh3_dlc24_effect_ability_overcast_yuan_human_talons_of_night	enable_overchage	wh3_main_spell_yin_talons_of_night
wh3_dlc24_effect_ability_upgrade_spirit_bear	disable	wh3_dlc24_lord_abilities_spirit_bear
wh3_dlc24_effect_ability_upgrade_spirit_bear	enable	wh3_dlc24_lord_abilities_spirit_bear_upgrade
wh3_dlc24_effect_ability_wom_cost_curse_of_the_ancient_witch_upgraded	cost_mod	wh3_dlc24_spell_hags_curse_of_the_ancient_witch_upgraded
wh3_dlc24_effect_ability_wom_cost_curse_of_the_ancient_witch	cost_mod	wh3_dlc24_spell_hags_curse_of_the_ancient_witch
wh3_dlc24_effect_ability_wom_cost_cursed_cauldron_upgraded	cost_mod	wh3_dlc24_spell_hags_cursed_cauldron_upgraded
wh3_dlc24_effect_ability_wom_cost_cursed_cauldron	cost_mod	wh3_dlc24_spell_hags_cursed_cauldron
wh3_dlc24_effect_ability_wom_cost_debuff_spells_ostankya	cost_percentage_mod	wh3_dlc24_spell_hags_curse_of_the_ancient_witch
wh3_dlc24_effect_ability_wom_cost_debuff_spells_ostankya	cost_percentage_mod	wh3_dlc24_spell_hags_malediction_of_madness
wh3_dlc24_effect_ability_wom_cost_debuff_spells_ostankya	cost_percentage_mod	wh3_dlc24_spell_hags_the_forbidden_fens
wh3_dlc24_effect_ability_wom_cost_gulyas	cost_mod	wh3_dlc24_lord_abilities_gulyas
wh3_dlc24_effect_ability_wom_cost_malediction_of_madness_upgraded	cost_mod	wh3_dlc24_spell_hags_malediction_of_madness_upgraded
wh3_dlc24_effect_ability_wom_cost_malediction_of_madness	cost_mod	wh3_dlc24_spell_hags_malediction_of_madness
wh3_dlc24_effect_ability_wom_cost_the_forbidden_fens_upgraded	cost_mod	wh3_dlc24_spell_hags_the_forbidden_fens_upgraded
wh3_dlc24_effect_ability_wom_cost_the_forbidden_fens	cost_mod	wh3_dlc24_spell_hags_the_forbidden_fens
wh3_dlc24_effect_ability_wom_cost_vengeance_of_spirits_upgraded	cost_mod	wh3_dlc24_spell_hags_vengeance_of_spirits_upgraded
wh3_dlc24_effect_ability_wom_cost_vengeance_of_spirits	cost_mod	wh3_dlc24_spell_hags_vengeance_of_spirits
wh3_dlc24_effect_ability_wom_cost_witchbrew_upgraded	cost_mod	wh3_dlc24_spell_hags_witchbrew_upgraded
wh3_dlc24_effect_ability_wom_cost_witchbrew	cost_mod	wh3_dlc24_spell_hags_witchbrew
wh3_dlc24_effect_changeling_transformation_abilities_unlock	effect_range_mod	wh3_dlc24_lord_abilities_formless_horror
wh3_dlc24_effect_changeling_transformation_cooldown	recharge_mod	wh3_dlc24_lord_abilities_formless_horror_changeling
wh3_dlc24_effect_changeling_transformation_spells_unlock	effect_range_mod	wh3_dlc24_lord_abilities_formless_horror
wh3_dlc24_lord_abilities_celestial_sweep	enable	wh3_dlc24_lord_abilities_celestial_sweep
wh3_main_effect_ability_cooldown_acquiescence	recharge_mod	wh3_main_spell_slaanesh_acquiescence
wh3_main_effect_ability_cooldown_ancestral_warriors	recharge_mod	wh3_main_spell_yin_ancestral_warriors
wh3_main_effect_ability_cooldown_biting_wind	recharge_mod	wh3_main_spell_tempest_biting_wind
wh3_main_effect_ability_cooldown_blight_boil	recharge_mod	wh3_main_spell_nurgle_pestilent_pustule
wh3_main_effect_ability_cooldown_blizzard	recharge_mod	wh3_main_spell_tempest_blizzard
wh3_main_effect_ability_cooldown_blossom_wind	recharge_mod	wh3_main_spell_yin_blossom_wind
wh3_main_effect_ability_cooldown_blue_fire_of_tzeentch	recharge_mod	wh3_main_spell_tzeentch_blue_fire_of_tzeentch
wh3_main_effect_ability_cooldown_bonecrusher	recharge_mod	wh3_main_spell_great_maw_bonecrusher
wh3_main_effect_ability_cooldown_braingobbler	recharge_mod	wh3_main_spell_great_maw_braingobbler
wh3_main_effect_ability_cooldown_bullgorger	recharge_mod	wh3_main_spell_great_maw_bullgorger
wh3_main_effect_ability_cooldown_cloak_of_jet	recharge_mod	wh3_main_spell_yin_cloak_of_jet
wh3_main_effect_ability_cooldown_constellation_of_the_dragon	recharge_mod	wh3_main_spell_yang_constellation_of_the_dragon
wh3_main_effect_ability_cooldown_crystal_heart_of_winter	recharge_mod	wh3_main_spell_ice_heart_of_winter
wh3_main_effect_ability_cooldown_crystal_sanctuary	recharge_mod	wh3_main_spell_ice_crystal_sanctuary
wh3_main_effect_ability_cooldown_curse_of_the_leper	recharge_mod	wh3_main_spell_nurgle_curse_of_the_leper
wh3_main_effect_ability_cooldown_dazs_song_of_sunlight	recharge_mod	wh3_main_character_abilities_dazs_song_of_winter_sunlight
wh3_main_effect_ability_cooldown_death_frost	recharge_mod	wh3_main_spell_ice_death_frost
wh3_main_effect_ability_cooldown_dragons_breath	recharge_mod	wh3_main_spell_yang_dragons_breath
wh3_main_effect_ability_cooldown_fleshy_abundance	recharge_mod	wh3_main_spell_nurgle_fleshy_abundance
wh3_main_effect_ability_cooldown_frost_blades	recharge_mod	wh3_main_spell_ice_frost_blades
wh3_main_effect_ability_cooldown_glean_magic	recharge_mod	wh3_main_spell_tzeentch_glean_magic
wh3_main_effect_ability_cooldown_gust_of_true_flight	recharge_mod	wh3_main_spell_tempest_gust_of_true_flight
wh3_main_effect_ability_cooldown_hailstorm	recharge_mod	wh3_main_spell_tempest_hailstorm
wh3_main_effect_ability_cooldown_hawks_of_miska	recharge_mod	wh3_main_spell_tempest_hawks_of_miska
wh3_main_effect_ability_cooldown_hysterical_frenzy	recharge_mod	wh3_main_spell_slaanesh_hysterical_frenzy
wh3_main_effect_ability_cooldown_ice_maidens_kiss	recharge_mod	wh3_main_spell_ice_ice_maidens_kiss
wh3_main_effect_ability_cooldown_ice_sheet	recharge_mod	wh3_main_spell_ice_ice_sheet
wh3_main_effect_ability_cooldown_infernal_gateway	recharge_mod	wh3_main_spell_tzeentch_infernal_gateway
wh3_main_effect_ability_cooldown_jade_shield	recharge_mod	wh3_main_spell_yang_jade_shield
wh3_main_effect_ability_cooldown_lash_of_slaanesh	recharge_mod	wh3_main_spell_slaanesh_lash_of_slaanesh
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_crystal_sanctuary
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_crystal_sanctuary_upgraded
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_death_frost
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_death_frost_upgraded
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_frost_blades
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_frost_blades_upgraded
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_heart_of_winter
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_heart_of_winter_upgraded
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_ice_maidens_kiss
wh3_main_effect_ability_cooldown_lore_of_ice	recharge_mod	wh3_main_spell_ice_ice_maidens_kiss_upgraded
