campaign_payload	token	is_triggered_conditionally	designer_description	visual_sort_order
wh3_dlc29_skv_military_green_effect_bundle_infantry_spears_2	wh3_dlc29_military_upgrade_basic_infantry_spears_2	false	Military Plan Units - directly to pool	0
wh3_dlc29_skv_military_green_effect_bundle_pusbags_2	wh3_dlc29_military_upgrade_basic_pusbags_2	false	Military Plan Units - directly to pool	0
wh3_dlc29_skv_any_effect_bundle_reduced_risk	wh3_dlc29_military_upgrade_death_runners_2	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_death_runners_3	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_any_effect_bundle_chance_all_tokens	wh3_dlc29_military_upgrade_double_units_warlock	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_gutter_runners	wh3_dlc29_military_upgrade_gutter_runners_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_gutter_runners_poison	wh3_dlc29_military_upgrade_gutter_runners_poison_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_green_moulder_wolf_rats_dlc_2	wh3_dlc29_military_upgrade_moulder_wolf_rats_dlc_2	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_green_moulder_wolf_rats_dlc_3	wh3_dlc29_military_upgrade_moulder_wolf_rats_dlc_3	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_mutant_rat_ogre_brood_horror_2	false	Dummy Effect Bundles for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_chance	wh3_dlc29_military_upgrade_plague_monks_2	false	Dummy Effect Bundles for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_plagueclaw_catapult_2	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_plagueclaw_catapult_3	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_chance	wh3_dlc29_military_upgrade_plagueclaw_catapult_3	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_rictus_stormvermin_2	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_any_effect_bundle_increased_chance	wh3_dlc29_military_upgrade_rictus_stormvermin_2	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_warp_lightning_cannon_2	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_remove_night_runners	wh3_dlc29_military_upgrade_warp_lightning_cannon_3	false	Dummy Effect Bundles for Description	1
wh3_dlc29_skv_any_effect_bundle_increased_amount	wh3_dlc29_military_upgrade_warp_lightning_cannon_3	false	Dummy Effect Bundles for Description	0
wh3_dlc29_skv_dummy_bundle_experience	wh3_dlc29_purple_any_chaos_experience	false	Dummy Effect Bundles for Description	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_purple_any_empire_skaven_not_real	false	Any Plan - Alarm	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_purple_any_reduce_guards	false	Economic Payload Good - Guards	0
wh3_dlc29_skv_chaotic_plan_modify_treasury_reward_gdp_percentage_100	wh3_dlc29_purple_any_skaven_blackmail	false	Treasury	1
wh3_dlc29_skv_chaotic_plan_modify_warpstone_reward_gdp_percentage_50	wh3_dlc29_purple_any_skaven_blackmail	false	Warpstone	2
wh3_dlc29_skv_dummy_bundle_experience	wh3_dlc29_purple_any_skaven_blackmail	false	Any Plan - Experience for Lord	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_purple_dwarfs_any_dwarf_brew_use_generated_1	false	Any Plan - Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_dwarfs_any_dwarf_brew_use_generated_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_any_dwarf_brew_add_token	wh3_dlc29_purple_dwarfs_any_dwarf_brew_use	false	Any Plan - Draw from token set for Dwarf Brew	0
wh3_dlc29_skv_bundle_chance_risk_alarm_dwarf_ale	wh3_dlc29_purple_dwarfs_any_dwarf_brew_use	false	Dummy Effect Bundles for Description	1
wh3_dlc29_skv_bundle_single_use	wh3_dlc29_purple_dwarfs_any_dwarf_brew_use	false	Dummy Effect Bundles for Description	4
wh3_dlc29_bundle_purple_dwarfs_any_dwarf_brew	wh3_dlc29_purple_dwarfs_any_dwarf_brew	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_thanquol_add_food_20	wh3_dlc29_purple_economic_bretonnia_food	false	Economic Payload Food	0
wh3_dlc29_skv_economic_thanquol_add_money_3000	wh3_dlc29_purple_economic_bretonnia_treasury	false	Economic Payload Treasury	0
wh3_dlc29_skv_economic_thanquol_add_warpstone_100	wh3_dlc29_purple_economic_cathay_warpstone	false	Economic Payload Warpstone	0
wh3_dlc29_skv_economic_thanquol_add_money_2000	wh3_dlc29_purple_economic_chaos_dwarfs_treasury	false	Economic Payload Treasury	0
wh3_dlc29_skv_economic_thanquol_add_warpstone_300	wh3_dlc29_purple_economic_chaos_warpstone	false	Economic Payload Warpstone	0
wh3_dlc29_skv_thanquol_add_food_20	wh3_dlc29_purple_economic_greenskins_food	false	Economic Payload Food	0
wh3_dlc29_skv_thanquol_add_food_30	wh3_dlc29_purple_economic_ogre_kingdoms_food	false	Economic Payload Food	0
wh3_dlc29_skv_economic_thanquol_add_money_5000	wh3_dlc29_purple_economic_ogre_kingdoms_treasury	false	Economic Payload Treasury	0
wh3_dlc29_skv_economic_thanquol_add_warpstone_300	wh3_dlc29_purple_economic_undead_warpstone	false	Economic Payload Warpstone	0
wh3_dlc29_skv_thanquol_add_food_30	wh3_dlc29_purple_economy_vampire_food_big	false	Food - Economy	0
wh3_dlc29_skv_thanquol_add_food_10	wh3_dlc29_purple_economy_vampire_food_small	false	Food - Economy	0
wh3_dlc29_skv_chaotic_plans_increase_tokens_1	wh3_dlc29_purple_lucky_draw	false	Effect Bundle - Increase tokens	0
wh3_dlc29_bundle_magic_draw_combo_piece	wh3_dlc29_purple_magic_draw_combo_piece_action	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_bundle_single_use	wh3_dlc29_purple_magic_draw_combo_piece_action	false	Dummy Effect Bundles for Description	4
wh3_dlc29_skv_magic_add_token_from_combo_piece_set	wh3_dlc29_purple_magic_draw_combo_piece_action	false	Magic Plan - Draw Combo Piece	0
wh3_dlc29_bundle_purple_magic_draw_combo_piece	wh3_dlc29_purple_magic_draw_combo_piece	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_action_increase_drawn_tokens	wh3_dlc29_purple_magic_tzeentch_draw_tokens	false	Effect Bundle to draw more designs during plan	0
wh3_dlc29_skv_bundle_dummy_receive_units	wh3_dlc29_purple_military_lab_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_bundle_dummy_receive_units	wh3_dlc29_purple_military_mercenaries_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_add_stormvermin_0	wh3_dlc29_purple_military_multiple_cultures_stormvermin	false	Units	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_pay_dummy_description	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_pay	false	Dummy Description for Action token	0
wh3_dlc29_skv_bundle_single_use	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_pay	false	Dummy Effect Bundles for Description	4
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_1	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_1	false	Military Plan - Group of Ogre Units	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_2	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_2	false	Military Plan - Group of Ogre Units	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_3	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_3	false	Military Plan - Group of Ogre Units	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_4	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_4	false	Military Plan - Group of Ogre Units	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_5	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_5	false	Military Plan - Group of Ogre Units	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_purple_military_ogre_kingdoms_mercenaries	false		0
wh3_dlc29_skv_add_rat_ogres_x2	wh3_dlc29_purple_military_ogre_kingdoms_rat_ogres	false	Military Payload units	0
wh3_dlc29_skv_bundle_dummy_receive_units	wh3_dlc29_purple_military_reinforcements	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_military_skaven_guards_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_purple_military_skaven_guards_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_2	wh3_dlc29_purple_military_skaven_guards_1	false	Guards - only for Military	0
wh3_dlc29_skv_add_stormvermin_0	wh3_dlc29_purple_military_skaven_stormvermin	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_military_tomb_kings_guards_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_purple_military_tomb_kings_guards_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_purple_military_tomb_kings_guards_1	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_military_tzeentch_guards_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_purple_military_tzeentch_guards_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_purple_military_tzeentch_guards_1	false	Guards - only for Military	0
wh3_dlc29_skv_add_death_runners	wh3_dlc29_purple_military_undead_death_runners	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_military_undead_legions_elites_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_purple_military_undead_legions_elites_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_5	wh3_dlc29_purple_military_undead_legions_elites_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_purple_military_wood_elves_elites_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_purple_military_wood_elves_elites_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_purple_military_wood_elves_elites_1	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_bretonnia_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_bretonnia_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_cathay_elites	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_cathay_elites	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_chaos_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_chaos_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_chaos_dwarfs_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_chaos_dwarfs_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_chaos_dwarfs_elites	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_chaos_dwarfs_elites	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_dark_elves_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_any_dark_elves_alarm	false	Alarm	0
wh3_dlc29_purple_any_felix	wh3_dlc29_red_any_felix	false	Effect Bundles - Action Cost	1
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_felix	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_felix	false	Alarm	0
wh3_dlc29_gotrek_draw_felix	wh3_dlc29_red_any_gotrek	false	Alarm	0
wh3_dlc29_purple_any_gotrek	wh3_dlc29_red_any_gotrek	false	Effect Bundles - Action Cost	1
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_gotrek	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_gotrek	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_greenskins_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_greenskins_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_high_elves_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_any_high_elves_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_high_elves_elites	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_any_high_elves_elites	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_kislev_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_kislev_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_lizardmen_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_lizardmen_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_norsca_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_norsca_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_nurgle_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_any_nurgle_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_ogre_kingdoms_elites	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_ogre_kingdoms_elites	false	Alarm	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay_generated	false	Reduce Alarm	0
wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay_dummy_description	wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay	false	Dummy Description for Action token	0
wh3_dlc29_skv_bundle_single_use	wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay	false	Dummy Effect Bundles for Description	4
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_ogre_kingdoms_hungry_elite	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_any_ogre_kingdoms_hungry_elite	false	Alarm	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_red_any_ogre_kingdoms_hungry_pay_generated	false	Reduce Alarm	0
wh3_dlc29_red_any_ogre_kingdoms_hungry_pay_dummy_description	wh3_dlc29_red_any_ogre_kingdoms_hungry_pay	false	Dummy Description for Action token	0
wh3_dlc29_skv_bundle_single_use	wh3_dlc29_red_any_ogre_kingdoms_hungry_pay	false	Dummy Effect Bundles for Description	4
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_ogre_kingdoms_hungry	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_ogre_kingdoms_hungry	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_skaven_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_skaven_guards	false	Alarm	0
wh3_dlc29_skv_chaotic_plans_increase_tokens_2	wh3_dlc29_red_any_skaven_haste	false	Increase tokens and risk	1
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_skaven_haste	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_skaven_haste	false	Any Plan - Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_any_tomb_kings_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_any_tomb_kings_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_economic_vault_1_generated_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_economic_vault_1_generated_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_bretonnia_elites_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_military_bretonnia_elites_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_bretonnia_elites_1	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_bretonnia_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_bretonnia_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_bretonnia_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_cathay_guards_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_cathay_guards_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_2	wh3_dlc29_red_military_cathay_guards_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_chaos_dwarfs_guards_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_chaos_dwarfs_guards_1	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_dark_elves_elites_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_dark_elves_elites_1	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_dark_elves_elites_1	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_dark_elves_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_dark_elves_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_dark_elves_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_greenskins_guards_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_greenskins_guards_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_2	wh3_dlc29_red_military_greenskins_guards_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_high_elves_guards_3	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_high_elves_guards_3	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_khorne_elites_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_khorne_elites_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_khorne_elites_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_kislev_guards_3	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_kislev_guards_3	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_kislev_guards_3	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_kislev_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_kislev_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_kislev_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_lizardmen_elites_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_lizardmen_elites_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_lizardmen_elites_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_lizardmen_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_lizardmen_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_lizardmen_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_norsca_guards_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_norsca_guards_2	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_2	wh3_dlc29_red_military_norsca_guards_2	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_nurgle_guards_3	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_nurgle_guards_3	false	Guards - only for Military	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_slaanesh_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_slaanesh_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_slaanesh_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_undead_legions_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_undead_legions_guards	false	Alarm	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_red_military_undead_legions_guards	false	Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_vampire_pay_to_reduce_alarm_elite	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_2	wh3_dlc29_red_military_vampire_pay_to_reduce_alarm_elite	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_vampire_pay_to_reduce_alarm	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_red_military_vampire_pay_to_reduce_alarm	false	Alarm	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_red_military_wood_elves_guards	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_guards_5	wh3_dlc29_red_military_wood_elves_guards	false	Guards	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_eshin	wh3_dlc29_skv_final_battle_support_eshin	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_eshin	wh3_dlc29_skv_final_battle_support_eshin	false	Effect Bundle	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_mors	wh3_dlc29_skv_final_battle_support_mors	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_mors	wh3_dlc29_skv_final_battle_support_mors	false	Effect Bundle	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_moulder	wh3_dlc29_skv_final_battle_support_moulder	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_moulder	wh3_dlc29_skv_final_battle_support_moulder	false	Effect Bundle	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_pestilens	wh3_dlc29_skv_final_battle_support_pestilens	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_pestilens	wh3_dlc29_skv_final_battle_support_pestilens	false	Effect Bundle	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_rictus	wh3_dlc29_skv_final_battle_support_rictus	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_rictus	wh3_dlc29_skv_final_battle_support_rictus	false	Effect Bundle	0
wh3_dlc29_skv_bundle_dummy_final_battle_support_skryre	wh3_dlc29_skv_final_battle_support_skryre	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_bundle_final_battle_support_skryre	wh3_dlc29_skv_final_battle_support_skryre	false	Effect Bundle	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_skv_red_teleport_daemon_lord	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_teleport_daemon_lord_scripted	wh3_dlc29_skv_red_teleport_daemon_lord	true	Magic Plan - Summon Enemy Army	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_yellow_military_vampire_pay_to_reduce_alarm_action_generated	false	Alarm	0
wh3_dlc29_skv_thanquol_lose_alarm_1	wh3_dlc29_yellow_military_vampire_pay_to_reduce_alarm_elite_action_generated	false	Alarm	0
