member	context	culture
wh3_main_corruption_slaanesh_71-80_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_slaanesh_71-80_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_slaanesh_71-80_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_slaanesh_71-80_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_slaanesh_71-80_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_slaanesh_71-80_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_slaanesh_71-80_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_slaanesh_71-80_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_slaanesh_71-80_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_slaanesh_71-80_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_slaanesh_71-80_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_slaanesh_71-80_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_slaanesh_71-80_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_slaanesh_71-80_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_slaanesh_71-80_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_slaanesh_71-80_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_slaanesh_71-80_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_slaanesh_71-80_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_slaanesh_71-80_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_slaanesh_71-80_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_slaanesh_71-80_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_slaanesh_71-80_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_slaanesh_71-80_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_slaanesh_71-80_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_slaanesh_81-90_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_slaanesh_81-90_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_slaanesh_81-90_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_slaanesh_81-90_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_slaanesh_81-90_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_slaanesh_81-90_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_slaanesh_81-90_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_slaanesh_81-90_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_slaanesh_81-90_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_slaanesh_81-90_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_slaanesh_81-90_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_slaanesh_81-90_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_slaanesh_81-90_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_slaanesh_81-90_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_slaanesh_81-90_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_slaanesh_81-90_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_slaanesh_81-90_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_slaanesh_81-90_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_slaanesh_81-90_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_slaanesh_81-90_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_slaanesh_81-90_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_slaanesh_81-90_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_slaanesh_81-90_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_slaanesh_81-90_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_slaanesh_91-100_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_slaanesh_91-100_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_slaanesh_91-100_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_slaanesh_91-100_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_slaanesh_91-100_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_slaanesh_91-100_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_slaanesh_91-100_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_slaanesh_91-100_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_slaanesh_91-100_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_slaanesh_91-100_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_slaanesh_91-100_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_slaanesh_91-100_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_slaanesh_91-100_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_slaanesh_91-100_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_slaanesh_91-100_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_slaanesh_91-100_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_slaanesh_91-100_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_slaanesh_91-100_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_slaanesh_91-100_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_slaanesh_91-100_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_slaanesh_91-100_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_slaanesh_91-100_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_slaanesh_91-100_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_slaanesh_91-100_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_slaanesh_chd_1-10_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_11-20_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_21-30_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_31-40_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_41-50_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_51-60_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_61-70_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_71-80_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_81-90_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_slaanesh_chd_91-100_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_corruption_tzeentch_1-10_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_1-10_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_1-10_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_1-10_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_1-10_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_1-10_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_1-10_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_1-10_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_1-10_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_1-10_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_1-10_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_1-10_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_1-10_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_1-10_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_1-10_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_1-10_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_1-10_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_1-10_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_1-10_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_1-10_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_1-10_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_1-10_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_1-10_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_1-10_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_11-20_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_11-20_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_11-20_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_11-20_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_11-20_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_11-20_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_11-20_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_11-20_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_11-20_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_11-20_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_11-20_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_11-20_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_11-20_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_11-20_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_11-20_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_11-20_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_11-20_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_11-20_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_11-20_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_11-20_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_11-20_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_11-20_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_11-20_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_11-20_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_21-30_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_21-30_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_21-30_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_21-30_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_21-30_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_21-30_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_21-30_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_21-30_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_21-30_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_21-30_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_21-30_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_21-30_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_21-30_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_21-30_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_21-30_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_21-30_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_21-30_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_21-30_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_21-30_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_21-30_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_21-30_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_21-30_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_21-30_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_21-30_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_31-40_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_31-40_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_31-40_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_31-40_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_31-40_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_31-40_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_31-40_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_31-40_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_31-40_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_31-40_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_31-40_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_31-40_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_31-40_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_31-40_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_31-40_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_31-40_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_31-40_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_31-40_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_31-40_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_31-40_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_31-40_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_31-40_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_31-40_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_31-40_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_41-50_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_41-50_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_41-50_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_41-50_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_41-50_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_41-50_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_41-50_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_41-50_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_41-50_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_41-50_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_41-50_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_41-50_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_41-50_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_41-50_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_41-50_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_41-50_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_41-50_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_41-50_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_41-50_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_41-50_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_41-50_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_41-50_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_41-50_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_41-50_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_51-60_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_51-60_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_51-60_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_51-60_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_51-60_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_51-60_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_51-60_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_51-60_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_51-60_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_51-60_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_51-60_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_51-60_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_51-60_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_51-60_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_51-60_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_51-60_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_51-60_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_51-60_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_51-60_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_51-60_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_51-60_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_51-60_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_51-60_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_main_corruption_tzeentch_51-60_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_main_corruption_tzeentch_61-70_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_tzeentch_61-70_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_tzeentch_61-70_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_tzeentch_61-70_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_tzeentch_61-70_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_tzeentch_61-70_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_tzeentch_61-70_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_main_corruption_tzeentch_61-70_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_tzeentch_61-70_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_corruption_tzeentch_61-70_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_corruption_tzeentch_61-70_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_main_corruption_tzeentch_61-70_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_corruption_tzeentch_61-70_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_main_corruption_tzeentch_61-70_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_corruption_tzeentch_61-70_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_corruption_tzeentch_61-70_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_corruption_tzeentch_61-70_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_main_corruption_tzeentch_61-70_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_corruption_tzeentch_61-70_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_main_corruption_tzeentch_61-70_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_corruption_tzeentch_61-70_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_main_corruption_tzeentch_61-70_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_main_corruption_tzeentch_61-70_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
