entity_type	metadata_tag	vfx_filter	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	culling_distance_override	sound_event_campaign_stop	vocalisation_bank_split
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	120.0000		dark_elves
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	120.0000		dark_elves
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Aranessa_Pain		Campaign_Individual_Vocalisation_Aranessa_Pain	120.0000		vampire_coast
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Play_Battle_Individual_Vocalisation_FA_Female_Pain		Campaign_Individual_Vocalisation_FA_Female_Pain	120.0000		vampire_coast
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Pain		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Pain	120.0000		vampire_coast
wh2_dlc16_wef_arahan_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_WEF_Arahan_Pain			120.0000		wood_elves
wh2_dlc16_wef_gladecaptain_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Glade_Captain_Pain		Play_Campaign_Individual_Vocalisation_Elf_Female_Glade_Captain_Pain	120.0000		wood_elves
wh2_dlc16_wef_naestra_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_WEF_Naestra_Pain		Campaign_Individual_Vocalisation_Wood_Elf_Sisters_Of_Twilight_Default_Pain	120.0000		wood_elves
wh2_dlc16_wef_spellweaver_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Spellweaver_Pain		Play_Campaign_Individual_Vocalisation_Elf_Female_Spellweaver_Pain	120.0000		wood_elves
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Khalida_Pain		Campaign_Individual_Vocalisation_Khalida_Pain	120.0000		tomb_kings
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	120.0000		high_elves
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	120.0000		high_elves
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	120.0000		high_elves
wh3_dlc25_emp_elspeth_von_draken_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_elspeth_von_draken_pain			120.0000		empire
wh3_sla_cultist_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Slaanesh_Cultist_Pain			120.0000		slaanesh
wh_dlc16_wef_elf_female_bladesinger	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	120.0000		wood_elves
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	120.0000		wood_elves
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	120.0000		wood_elves
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Human_Female_Pain		Campaign_Individual_Vocalisation_Human_Female_Pain	120.0000		humans
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	120.0000		vampire_counts
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	120.0000		vampire_counts
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Matched_Pain	0	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	120.0000		vampire_counts
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	120.0000		dark_elves
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	120.0000		dark_elves
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	120.0000		dark_elves
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	120.0000		dark_elves
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Aranessa_Roar		Campaign_Individual_Vocalisation_Aranessa_Roar	120.0000		vampire_coast
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Play_Battle_Individual_Vocalisation_FA_Female_Roar		Campaign_Individual_Vocalisation_FA_Female_Roar	120.0000		vampire_coast
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Roar		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Roar	120.0000		vampire_coast
wh2_dlc16_wef_arahan_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_WEF_Arahan_Roar			120.0000		wood_elves
wh2_dlc16_wef_gladecaptain_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Glade_Captain_Roar_LH		Play_Campaign_Individual_Vocalisation_Elf_Female_Glade_Captain_Roar_LH	120.0000		wood_elves
wh2_dlc16_wef_naestra_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_WEF_Naestra_Roar		Campaign_Individual_Vocalisation_Wood_Elf_Sisters_Of_Twilight_Default_Roar	120.0000		wood_elves
wh2_dlc16_wef_spellweaver_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Spellweaver_Roar_LH		Play_Campaign_Individual_Vocalisation_Elf_Female_Spellweaver_Roar_LH	120.0000		wood_elves
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Khalida_Roar		Campaign_Individual_Vocalisation_Khalida_Roar	120.0000		tomb_kings
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	120.0000		high_elves
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	120.0000		high_elves
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	120.0000		high_elves
wh3_dlc25_emp_elspeth_von_draken_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_elspeth_von_draken_roar			120.0000		empire
wh3_sla_cultist_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Slaanesh_Cultist_Roar			120.0000		slaanesh
wh_dlc16_wef_elf_female_bladesinger	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Roar		Campaign_Individual_Vocalisation_Elf_Female_Roar	120.0000		wood_elves
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Roar		Campaign_Individual_Vocalisation_Elf_Female_Roar	120.0000		wood_elves
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Elf_Female_Roar		Campaign_Individual_Vocalisation_Elf_Female_Roar	120.0000		wood_elves
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Human_Female_Roar		Campaign_Individual_Vocalisation_Human_Female_Roar	120.0000		humans
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Matched_Roar	0	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	120.0000		dark_elves
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	120.0000		dark_elves
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	120.0000		dark_elves
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	120.0000		dark_elves
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Aranessa_Scream		Campaign_Individual_Vocalisation_Aranessa_Scream	120.0000		vampire_coast
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Play_Battle_Individual_Vocalisation_FA_Female_Scream		Campaign_Individual_Vocalisation_FA_Female_Scream	120.0000		vampire_coast
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Scream		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Scream	120.0000		vampire_coast
wh2_dlc16_wef_arahan_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_WEF_Arahan_Scream			120.0000		wood_elves
wh2_dlc16_wef_gladecaptain_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Glade_Captain_Matched_Scream		Play_Campaign_Individual_Vocalisation_Elf_Female_Glade_Captain_Matched_Scream	120.0000		wood_elves
wh2_dlc16_wef_naestra_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_WEF_Naestra_Scream		Campaign_Individual_Vocalisation_Wood_Elf_Sisters_Of_Twilight_Default_Scream	120.0000		wood_elves
wh2_dlc16_wef_spellweaver_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Spellweaver_Matched_Scream		Play_Campaign_Individual_Vocalisation_Elf_Female_Spellweaver_Matched_Scream	120.0000		wood_elves
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Khalida_Matched_Scream		Campaign_Individual_Vocalisation_Khalida_Scream	120.0000		tomb_kings
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	120.0000		high_elves
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	120.0000		high_elves
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	120.0000		high_elves
wh3_dlc25_emp_elspeth_von_draken_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_elspeth_von_draken_scream			120.0000		empire
wh3_sla_cultist_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Slaanesh_Cultist_Scream			120.0000		slaanesh
wh_dlc16_wef_elf_female_bladesinger	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	120.0000		wood_elves
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	120.0000		wood_elves
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Elf_Female_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	120.0000		wood_elves
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Human_Female_Matched_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	120.0000		humans
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Matched_Scream	0	Battle_Individual_Vocalisation_Vampire_Female_Matched_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	120.0000		vampire_counts
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Aranessa_Melee_Swing		Campaign_Individual_Vocalisation_Aranessa_Melee_Swing	120.0000		vampire_coast
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Play_Battle_Individual_Vocalisation_FA_Female_Melee_Swing		Campaign_Individual_Vocalisation_FA_Female_Melee_Swing	120.0000		vampire_coast
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Melee_Swing	120.0000		vampire_coast
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Khalida_Melee_Swing		Campaign_Individual_Vocalisation_Khalida_Melee_Swing	120.0000		tomb_kings
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	120.0000		high_elves
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	120.0000		high_elves
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	120.0000		high_elves
wh3_dlc25_emp_elspeth_von_draken_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_elspeth_von_draken_melee_swing_long			120.0000		empire
wh3_sla_cultist_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Slaanesh_Cultist_Melee_Swing_Long			120.0000		slaanesh
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	120.0000		wood_elves
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	120.0000		wood_elves
wh_human_female_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Human_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Human_Female_Melee_Swing	120.0000		humans
wh_vampire_female	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	120.0000		vampire_counts
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	120.0000		vampire_counts
wh_vampire_female_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing_LH		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	120.0000		vampire_counts
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	120.0000		dark_elves
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Aranessa_Melee_Swing		Campaign_Individual_Vocalisation_Aranessa_Melee_Swing	120.0000		vampire_coast
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Play_Battle_Individual_Vocalisation_FA_Female_Melee_Swing		Campaign_Individual_Vocalisation_FA_Female_Melee_Swing	120.0000		vampire_coast
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Melee_Swing	120.0000		vampire_coast
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Melee_Swing_Up	0	Battle_Individual_Vocalisation_Khalida_Melee_Swing		Campaign_Individual_Vocalisation_Khalida_Melee_Swing	120.0000		tomb_kings
