trait_level	effect	effect_scope	value
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_agent_2	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_agent_2	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_agent_2	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_agent_2	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_fay_2	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_fay_2	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_fay_2	wh_dlc07_upkeep_for_grail_vow_fay	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_fay_2	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_6	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_agent_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_agent_6	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_agent_6	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_agent_6	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_fay_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_fay_6	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_fay_6	wh_dlc07_upkeep_for_grail_vow_fay	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_valour_pledge_fay_6	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_2	wh3_main_effect_winds_of_magic_pool_cap	general_to_force_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_2	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_2	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_agent_2	wh2_dlc14_effect_magic_cost_all_lores_percentage	character_to_character_own	-10.0000
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_agent_2	wh2_main_effect_battle_magic_all_cooldown_rate	character_to_character_own	-10.0000
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_2	wh3_main_effect_winds_of_magic_pool_cap	general_to_force_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_2	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_2	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_agent_2	wh2_dlc14_effect_magic_cost_all_lores_percentage	character_to_character_own	-10.0000
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_agent_2	wh2_main_effect_battle_magic_all_cooldown_rate	character_to_character_own	-10.0000
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_2	wh3_main_effect_winds_of_magic_pool_cap	general_to_force_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_2	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_2	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_agent_2	wh2_dlc14_effect_magic_cost_all_lores_percentage	character_to_character_own	-10.0000
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_agent_2	wh2_main_effect_battle_magic_all_cooldown_rate	character_to_character_own	-10.0000
wh_dlc08_trait_defeated_throgg	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh_dlc08_trait_defeated_throgg	wh_main_effect_character_stat_weapon_strength	character_to_character_own	3.0000
wh_dlc08_trait_defeated_wulfrik	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	5.0000
wh_dlc08_trait_defeated_wulfrik	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh_dlc23_trait_defeated_astragoth	wh3_dlc23_effect_ability_effect_duration_lores_hashut_metal_fire_death	character_to_character_own	10.0000
wh_dlc23_trait_defeated_astragoth	wh3_dlc23_effect_ability_effect_range_lores_hashut_metal_fire_death	character_to_character_own	10.0000
wh_dlc23_trait_defeated_astragoth	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh_dlc23_trait_defeated_drazhoath	wh_main_effect_character_stat_missile_resistance	character_to_character_own	15.0000
wh_dlc23_trait_defeated_drazhoath	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	character_to_region_own_when_on_map	10.0000
wh_dlc23_trait_defeated_zhatan	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	40.0000
wh_dlc23_trait_defeated_zhatan	wh_main_effect_force_stat_range_artillery	character_to_force_own_alt_text	15.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_character_stat_leadership_vs_dwarfs	character_to_character_own	5.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_brt_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_chs_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_dwf_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_emp_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_grn_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_dwarfs_1	wh_main_effect_name_epithet_vmp_dawi-hater	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_character_stat_leadership_vs_greenskins	character_to_character_own	5.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_brt_orc-bane	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_chs_orc-bane	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_dwf_orc-bane	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_emp_orc-bane	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_grn_orc-bane	character_to_character_own	1.0000
wh_main_trait_all_personality_all_hates_greenskins_1	wh_main_effect_name_epithet_vmp_orc-bane	character_to_character_own	1.0000
wh_main_trait_dummy_title_emperor	wh_main_effect_name_title_emp_emperor	character_to_character_own	1.0000
wh_main_trait_general_personality_vmp_black_arts_1	wh_main_effect_ability_enable_master_of_the_black_arts	character_to_character_own	1.0000
wh_main_trait_general_personality_vmp_dark_acolyte_1	wh_main_effect_ability_cooldown_invocation_of_nehek	character_to_character_own	-10.0000
wh_main_trait_general_personality_vmp_summon_creatures_1	wh_main_effect_force_stat_melee_attack_dire_wolves_fell_bats	general_to_force_own	10.0000
wh_main_trait_name_dummy_blank	wh_main_effect_name_dummy_blank	character_to_character_own	1.0000
wh_main_trait_name_dummy_de_bordeleaux	wh_main_effect_name_dummy_de_bordeleaux	character_to_character_own	1.0000
wh_main_trait_name_dummy_franz	wh_main_effect_name_dummy_franz	character_to_character_own	1.0000
wh_main_trait_name_dummy_gelt	wh_main_effect_name_dummy_gelt	character_to_character_own	1.0000
wh_main_trait_name_dummy_grudgebearer	wh_main_effect_name_dummy_grudgebearer	character_to_character_own	1.0000
wh_main_trait_name_dummy_ironfist	wh_main_effect_name_dummy_ironfist	character_to_character_own	1.0000
wh_main_trait_name_dummy_ironhide	wh_main_effect_name_dummy_ironhide	character_to_character_own	1.0000
wh_main_trait_name_dummy_kemmler	wh_main_effect_name_dummy_kemmler	character_to_character_own	1.0000
wh_main_trait_name_dummy_leoncoeur	wh_main_effect_name_dummy_leoncoeur	character_to_character_own	1.0000
wh_main_trait_name_dummy_suneater	wh_main_effect_name_dummy_suneater	character_to_character_own	1.0000
wh_main_trait_name_dummy_the_ever-watcher	wh_main_effect_name_dummy_the_ever-watcher	character_to_character_own	1.0000
wh_main_trait_name_dummy_the_everchosen	wh_main_effect_name_dummy_the_everchosen	character_to_character_own	1.0000
wh_main_trait_name_dummy_the_magnificent	wh_main_effect_name_dummy_the_magnificent	character_to_character_own	1.0000
wh_main_trait_name_dummy_the_slaughterer	wh_main_effect_name_dummy_the_slaughterer	character_to_character_own	1.0000
wh_main_trait_name_dummy_von_carstein	wh_main_effect_name_dummy_von_carstein	character_to_character_own	1.0000
wh_main_trait_supreme_patriarch	wh_main_effect_name_title_emp_supreme_patriarch	character_to_character_own	1.0000
wh_trait_dlc04_helman_not_shown	wh_dlc04_effect_character_stat_enable_helmans_blight_attacks_hidden	general_to_force_own	1.0000
wh_trait_dlc04_vlad_vanguard_not_shown	wh_main_effect_attribute_enable_vanguard_deployment_hidden	general_to_force_own	1.0000
