ancillary	effect	effect_scope	value
wh3_dlc26_golgfag_contract_anc_enchanted_item_the_horn_of_kygor	wh_main_effect_character_stat_weapon_strength	character_to_character_own	8.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_vial_of_troll_blood	wh_dlc08_effect_ability_enable_vial_of_troll_blood	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_vial_of_troll_blood	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_whip_of_agony	wh2_main_effect_ability_enable_bound_whip_of_agony	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_enchanted_item_whip_of_agony	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_follower_all_men_fisherman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	5.0000
wh3_dlc26_golgfag_contract_anc_follower_beserker	wh_main_effect_character_stat_weapon_strength	character_to_character_own	8.0000
wh3_dlc26_golgfag_contract_anc_follower_camp_cook	wh_main_effect_force_all_campaign_replenishment_rate	character_to_force_own_alt_text	3.0000
wh3_dlc26_golgfag_contract_anc_follower_chd_arms_merchant	wh_main_effect_economy_trade_tariff_mod	character_to_faction	10.0000
wh3_dlc26_golgfag_contract_anc_follower_cst_drawn_chef	wh_main_effect_force_all_campaign_replenishment_rate	character_to_force_own_alt_text	3.0000
wh3_dlc26_golgfag_contract_anc_follower_cth_mercantilist	wh_main_faction_political_diplomacy_mod_empire	character_to_faction_unseen	15.0000
wh3_dlc26_golgfag_contract_anc_follower_def_cultist	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_follower_def_slave	wh2_main_effect_character_stat_weapon_strength_vs_high_elves	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_follower_def_slave	wh_main_effect_economy_gdp_mod_all	character_to_region_own	10.0000
wh3_dlc26_golgfag_contract_anc_follower_dwarfs_brewmaster	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6.0000
wh3_dlc26_golgfag_contract_anc_follower_empire_burgher	wh_main_effect_public_order_characters	character_to_province_own	1.0000
wh3_dlc26_golgfag_contract_anc_follower_empire_camp_follower	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh3_dlc26_golgfag_contract_anc_follower_empire_entertainer	wh_main_effect_public_order_characters	character_to_province_own	2.0000
wh3_dlc26_golgfag_contract_anc_follower_greenskins_pit_boss	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	15.0000
wh3_dlc26_golgfag_contract_anc_follower_greenskins_shroom_gathera	wh3_dlc26_effect_force_stat_leadership_ogr_ogre_bull	general_to_force_own	4.0000
wh3_dlc26_golgfag_contract_anc_follower_greenskins_shroom_gathera	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-2.0000
wh3_dlc26_golgfag_contract_anc_follower_greenskins_snotling_scavengers	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_follower_hef_food_taster	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10.0000
wh3_dlc26_golgfag_contract_anc_follower_hef_minstrel	wh_main_effect_public_order_characters	character_to_province_own	2.0000
wh3_dlc26_golgfag_contract_anc_follower_mammoth	wh3_dlc26_effect_unit_xp_levels_stonehorn	character_to_force_own_alt_text	1.0000
wh3_dlc26_golgfag_contract_anc_follower_mammoth	wh3_main_effect_recruitment_cost_ogr_stonehorn	character_to_force_own_alt_text	-10.0000
wh3_dlc26_golgfag_contract_anc_follower_mammoth	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-1.0000
wh3_dlc26_golgfag_contract_anc_follower_quartermaster	wh_main_effect_force_all_campaign_upkeep	character_to_force_own_alt_text	-5.0000
wh3_dlc26_golgfag_contract_anc_follower_skv_slave_human	wh_main_effect_economy_gdp_mod_all	character_to_region_own	10.0000
wh3_dlc26_golgfag_contract_anc_follower_skv_slave_human	wh_main_effect_force_stat_leadership_vs_men	character_to_force_own_unseen	4.0000
wh3_dlc26_golgfag_contract_anc_follower_undead_corpse_thief	wh_main_effect_character_mod_ancillary_steal	character_to_army_general_own_unseen	8.0000
wh3_dlc26_golgfag_contract_anc_follower_undead_flesh_golem	wh_main_effect_agent_movement_range_mod	character_to_character_own	4.0000
wh3_dlc26_golgfag_contract_anc_follower_undead_manservant	wh_main_effect_agent_movement_range_mod	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_follower_vauls_anvil_smith	wh_main_effect_character_stat_armour	character_to_character_own	14.0000
wh3_dlc26_golgfag_contract_anc_follower_vauls_anvil_smith	wh_main_effect_character_stat_weapon_strength	character_to_character_own	14.0000
wh3_dlc26_golgfag_contract_anc_follower_young_stag	wh_main_effect_force_stat_leadership	character_to_force_own_alt_text	3.0000
wh3_dlc26_golgfag_contract_anc_talisman_amulet_of_fire	wh_main_effect_character_stat_fire_resistance	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_talisman_amulet_of_fire	wh_main_effect_character_stat_magic_resistance	character_to_character_own	7.0000
wh3_dlc26_golgfag_contract_anc_talisman_blizzard_broach	wh_dlc14_effect_unit_enable_attribute_unspottable	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_talisman_blizzard_broach	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_talisman_blood_of_the_motherland	wh3_main_effect_ability_enable_blood_of_the_motherland	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_talisman_foul_pendant	wh_main_effect_character_stat_ward_save	character_to_character_own	7.0000
wh3_dlc26_golgfag_contract_anc_talisman_jellyfish_in_a_jar	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_talisman_jellyfish_in_a_jar	wh2_main_effect_agent_action_hinder_agent_wound_buff	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_talisman_jellyfish_in_a_jar	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_talisman_possessed_amulet	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_talisman_possessed_amulet	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_talisman_veterans_flask	wh_main_effect_character_stat_melee_attack	character_to_character_own	3.0000
wh3_dlc26_golgfag_contract_anc_talisman_veterans_flask	wh_main_effect_character_stat_melee_defence	character_to_character_own	3.0000
wh3_dlc26_golgfag_contract_anc_weapon_blade_of_antarhak	wh_main_effect_ability_enable_the_hunger	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_blade_of_antarhak	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	11.0000
wh3_dlc26_golgfag_contract_anc_weapon_daiths_reaper	wh_main_effect_character_stat_ap_damage	character_to_character_own	50.0000
wh3_dlc26_golgfag_contract_anc_weapon_daiths_reaper	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_daiths_reaper	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_deathpiercer	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_weapon_deathpiercer	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_fimir_hammer	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_fimir_hammer	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_fimir_hammer	wh_main_effect_character_stat_weapon_strength	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_lucky_levis_hookhand	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_lucky_levis_hookhand	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_ap_damage	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	5.0000
wh3_dlc26_golgfag_contract_anc_weapon_retractable_fistblade	wh_main_effect_character_stat_ap_damage	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_retractable_fistblade	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_retractable_fistblade	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh3_dlc26_golgfag_contract_anc_weapon_serpent_fang	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_weapon_serpent_fang	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_slayers_axe	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_slayers_axe	wh_main_effect_character_stat_melee_attack	character_to_character_own	3.0000
wh3_dlc26_golgfag_contract_anc_weapon_slayers_axe	wh_main_effect_character_stat_speed	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_hornet	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_hornet	wh_main_effect_character_stat_melee_defence	character_to_character_own	4.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_melee_attack	character_to_character_own	4.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_weapon_strength	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_sword_of_the_quest	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_the_bow_of_loren	wh_dlc05_effect_ability_enable_the_bow_of_loren	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_the_bow_of_loren	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_the_bow_of_loren	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_the_piranha_blade	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh3_dlc26_golgfag_contract_anc_weapon_the_piranha_blade	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh3_dlc26_golgfag_contract_anc_weapon_venom_sword	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_venom_sword	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_venom_sword	wh_main_effect_character_stat_weapon_strength	character_to_character_own	6.0000
wh3_dlc26_golgfag_contract_anc_weapon_vermillion_blade	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_vermillion_blade	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh3_dlc26_golgfag_contract_anc_weapon_vermillion_blade	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_dlc26_golgfag_contract_anc_weapon_weeping_blade	wh_main_effect_character_stat_ap_damage	character_to_character_own	35.0000
wh3_dlc26_golgfag_contract_anc_weapon_weeping_blade	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1.0000
wh3_main_anc_arcane_item_abhorrent_lodestone	wh_main_effect_character_stat_miscast	character_to_character_own	-10.0000
wh3_main_anc_arcane_item_bangstick	wh3_main_effect_ability_enable_bound_bangstick	character_to_character_own	1.0000
wh3_main_anc_arcane_item_cloak_of_po_mei	wh3_main_effect_ability_enable_cloak_of_po_mei	character_to_character_own	1.0000
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_effect_ability_enable_bound_gastuvas_egg	character_to_character_own	1.0000
wh3_main_anc_arcane_item_gruts_sickle	wh3_main_effect_ability_enable_bound_gruts_sickle	character_to_character_own	1.0000
wh3_main_anc_arcane_item_halfling_cookbook	wh3_main_effect_ability_cooldown_bonecrusher	character_to_character_own	-20.0000
wh3_main_anc_arcane_item_halfling_cookbook	wh3_main_effect_ability_cooldown_toothcracker	character_to_character_own	-20.0000
wh3_main_anc_arcane_item_halfling_cookbook	wh3_main_effect_ability_cooldown_trollguts	character_to_character_own	-20.0000
wh3_main_anc_arcane_item_hellheart	wh3_main_effect_ability_enable_bound_hellheart	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_beasts	wh3_main_effect_kairos_remove_lore_of_tzeentch_2	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_beasts	wh3_main_effect_kairos_unlock_advanced_lore_of_beasts	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_death	wh3_main_effect_kairos_remove_lore_of_tzeentch_1	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_death	wh3_main_effect_kairos_unlock_advanced_lore_of_death	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_fire	wh3_main_effect_kairos_remove_lore_of_tzeentch_2	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_fire	wh3_main_effect_kairos_unlock_advanced_lore_of_fire	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_heavens	wh3_main_effect_kairos_remove_lore_of_tzeentch_1	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_heavens	wh3_main_effect_kairos_unlock_advanced_lore_of_heavens	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_life	wh3_main_effect_kairos_remove_lore_of_tzeentch_1	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_life	wh3_main_effect_kairos_unlock_advanced_lore_of_life	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_light	wh3_main_effect_kairos_remove_lore_of_tzeentch_1	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_light	wh3_main_effect_kairos_unlock_advanced_lore_of_light	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_metal	wh3_main_effect_kairos_remove_lore_of_tzeentch_2	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_metal	wh3_main_effect_kairos_unlock_advanced_lore_of_metal	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_shadows	wh3_main_effect_kairos_remove_lore_of_tzeentch_2	character_to_character_own	1.0000
wh3_main_anc_arcane_item_kairos_shadows	wh3_main_effect_kairos_unlock_advanced_lore_of_shadows	character_to_character_own	1.0000
wh3_main_anc_arcane_item_maw_shard	wh3_main_effect_ability_enable_maw_shard	character_to_character_own	1.0000
wh3_main_anc_arcane_item_mirror_of_the_ice_queen	wh3_main_effect_ability_enable_mirror_of_the_ice_queen	character_to_character_own	1.0000
wh3_main_anc_arcane_item_prismatic_amplifier	wh3_main_effect_ability_enable_prismatic_amplifier	character_to_character_own	1.0000
wh3_main_anc_arcane_item_prismatic_amplifier	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	5.0000
wh3_main_anc_arcane_item_rod_of_command	wh3_main_effect_ability_enable_rod_of_command	character_to_character_own	1.0000
wh3_main_anc_arcane_item_sceptre_of_entropy	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_anc_arcane_item_sceptre_of_entropy	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_anc_arcane_item_sceptre_of_entropy	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh3_main_anc_arcane_item_scrolls_of_astromancy	wh3_main_effect_wom_costs_overcast_percentage	character_to_character_own	-10.0000
wh3_main_anc_arcane_item_scrolls_of_astromancy	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh3_main_anc_arcane_item_skullmantle	wh3_main_effect_ability_enable_skullmantle	character_to_character_own	1.0000
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_effect_ability_enable_bound_snowflake_pendant	character_to_character_own	1.0000
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_main_effect_ability_enable_staff_of_tomorrow	character_to_character_own	1.0000
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_main_effect_agent_cap_increase_tze_cultist	character_to_faction_unseen	1.0000
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_main_effect_agent_recruitment_xp_tze_cultist	character_to_province_own	1.0000
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_main_effect_corruption_tzeentch_characters	character_to_province_any	5.0000
wh3_main_anc_arcane_item_staff_of_tomorrow	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh3_main_anc_arcane_item_staff_of_wu_xing	wh3_main_effect_ability_enable_staff_of_wu_xing	character_to_character_own	1.0000
