skill	skillset_key	sort_order
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_emp_karl_franz	220
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_emp_karl_franz	240
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_emp_karl_franz	270
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_emp_karl_franz	420
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_emp_karl_franz	470
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_emp_karl_franz	480
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_karl_franz	400
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_karl_franz	430
wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_karl_franz	450
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_emp_karl_franz	380
wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_emp_karl_franz	760
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_karl_franz	690
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_karl_franz	720
wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_karl_franz	730
wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_emp_karl_franz	770
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_emp_karl_franz	370
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_emp_karl_franz	20
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_emp_karl_franz	110
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_emp_karl_franz	130
wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_emp_karl_franz	170
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_emp_karl_franz	510
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_emp_karl_franz	550
wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_emp_karl_franz	570
wh_main_skill_emp_lord_battle_hold_the_line	wh_main_skill_node_set_emp_karl_franz	70
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_emp_karl_franz	140
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_emp_karl_franz	150
wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_emp_karl_franz	180
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_emp_karl_franz	610
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_emp_karl_franz	620
wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_emp_karl_franz	630
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_emp_karl_franz	670
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_emp_karl_franz	710
wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_emp_karl_franz	740
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_emp_karl_franz	190
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_emp_karl_franz	250
wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_emp_karl_franz	260
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_emp_karl_franz	300
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_emp_karl_franz	330
wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_emp_karl_franz	340
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_karl_franz	500
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_karl_franz	530
wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_karl_franz	560
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_emp_karl_franz	580
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_emp_karl_franz	590
wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_emp_karl_franz	640
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_karl_franz	40
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_karl_franz	50
wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_karl_franz	90
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_emp_karl_franz	100
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_emp_karl_franz	120
wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_emp_karl_franz	160
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_emp_karl_franz	410
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_emp_karl_franz	440
wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_emp_karl_franz	460
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_karl_franz	290
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_karl_franz	320
wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_karl_franz	360
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_karl_franz	200
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_karl_franz	210
wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_karl_franz	230
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_light_wizard	230
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_light_wizard	240
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_light_wizard	250
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_light_wizard	100
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_light_wizard	70
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_light_wizard	80
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_light_wizard	160
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_light_wizard	190
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_light_wizard	200
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_light_wizard	110
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_light_wizard	140
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_light_wizard	150
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_emp_light_wizard	210
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_emp_light_wizard	260
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_emp_light_wizard	280
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_emp_light_wizard	410
wh_main_skill_all_magic_light_01_shems_burning_gaze	wh_main_skill_node_set_emp_light_wizard	10
wh_main_skill_all_magic_light_02_phas_protection	wh_main_skill_node_set_emp_light_wizard	20
wh_main_skill_all_magic_light_02_phas_protection	wh_main_skill_node_set_emp_light_wizard	30
wh_main_skill_all_magic_light_03_exorcism	wh_main_skill_node_set_emp_light_wizard	90
wh_main_skill_all_magic_light_04_light_of_battle	wh_main_skill_node_set_emp_light_wizard	120
wh_main_skill_all_magic_light_04_light_of_battle	wh_main_skill_node_set_emp_light_wizard	130
wh_main_skill_all_magic_light_05_net_of_amyntok	wh_main_skill_node_set_emp_light_wizard	170
wh_main_skill_all_magic_light_05_net_of_amyntok	wh_main_skill_node_set_emp_light_wizard	180
wh_main_skill_all_magic_light_09_banishment	wh_main_skill_node_set_emp_light_wizard	310
wh_main_skill_all_magic_light_09_banishment	wh_main_skill_node_set_emp_light_wizard	340
wh_main_skill_all_magic_light_10_bironas_timewarp	wh_main_skill_node_set_emp_light_wizard	360
wh_main_skill_all_magic_light_10_bironas_timewarp	wh_main_skill_node_set_emp_light_wizard	400
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_grn_azhag	380
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_grn_azhag	420
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_grn_azhag	450
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_grn_azhag	120
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_grn_azhag	130
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_grn_azhag	70
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_grn_azhag	500
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_grn_azhag	530
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_grn_azhag	560
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_grn_azhag	590
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_grn_azhag	610
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_grn_azhag	650
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_grn_azhag	700
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_grn_azhag	250
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_grn_azhag	260
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_grn_azhag	320
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_grn_azhag	730
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_grn_azhag	740
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_grn_azhag	810
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_grn_azhag	840
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_grn_azhag	900
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_grn_azhag	910
wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_grn_azhag	960
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_grn_azhag	470
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_grn_azhag	10
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_grn_azhag	490
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_grn_azhag	600
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_grn_azhag	620
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_grn_azhag	930
wh_main_skill_all_magic_death_01_spirit_leech	wh_main_skill_node_set_grn_azhag	20
wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_main_skill_node_set_grn_azhag	50
wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_main_skill_node_set_grn_azhag	80
wh_main_skill_all_magic_death_03_life_leeching	wh_main_skill_node_set_grn_azhag	210
wh_main_skill_all_magic_death_04_soulblight	wh_main_skill_node_set_grn_azhag	280
wh_main_skill_all_magic_death_04_soulblight	wh_main_skill_node_set_grn_azhag	310
wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_skill_node_set_grn_azhag	360
wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_skill_node_set_grn_azhag	390
wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_skill_node_set_grn_azhag	780
wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_skill_node_set_grn_azhag	790
wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_main_skill_node_set_grn_azhag	820
wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_main_skill_node_set_grn_azhag	860
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_azhag	630
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_azhag	660
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_azhag	670
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_azhag	510
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_azhag	520
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_azhag	550
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_azhag	150
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_azhag	160
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_azhag	230
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_azhag	710
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_azhag	760
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_azhag	770
wh_main_skill_grn_lord_battle_get_back_ere	wh_main_skill_node_set_grn_azhag	480
wh_main_skill_grn_lord_battle_intimidating_presence	wh_main_skill_node_set_grn_azhag	30
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_azhag	830
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_azhag	850
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_azhag	890
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_azhag	370
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_azhag	430
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_azhag	460
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_azhag	270
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_azhag	300
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_azhag	340
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_azhag	110
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_azhag	40
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_azhag	60
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_azhag	100
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_azhag	140
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_azhag	90
wh_main_skill_grn_lord_campaign_iron-hard	wh_main_skill_node_set_grn_azhag	950
wh_main_skill_grn_lord_campaign_looter	wh_main_skill_node_set_grn_azhag	290
wh_main_skill_grn_lord_campaign_looter	wh_main_skill_node_set_grn_azhag	330
wh_main_skill_grn_lord_campaign_looter	wh_main_skill_node_set_grn_azhag	350
wh_main_skill_grn_lord_campaign_mob_boss	wh_main_skill_node_set_grn_azhag	540
wh_main_skill_grn_lord_campaign_mob_boss	wh_main_skill_node_set_grn_azhag	570
wh_main_skill_grn_lord_campaign_mob_boss	wh_main_skill_node_set_grn_azhag	580
wh_main_skill_grn_lord_campaign_out-clevering	wh_main_skill_node_set_grn_azhag	640
wh_main_skill_grn_lord_campaign_out-clevering	wh_main_skill_node_set_grn_azhag	680
wh_main_skill_grn_lord_campaign_out-clevering	wh_main_skill_node_set_grn_azhag	690
wh_main_skill_grn_lord_campaign_raider	wh_main_skill_node_set_grn_azhag	200
wh_main_skill_grn_lord_campaign_raider	wh_main_skill_node_set_grn_azhag	220
wh_main_skill_grn_lord_campaign_raider	wh_main_skill_node_set_grn_azhag	240
wh_main_skill_grn_lord_campaign_ravager	wh_main_skill_node_set_grn_azhag	400
wh_main_skill_grn_lord_campaign_ravager	wh_main_skill_node_set_grn_azhag	410
wh_main_skill_grn_lord_campaign_ravager	wh_main_skill_node_set_grn_azhag	440
wh_main_skill_grn_lord_campaign_really_green	wh_main_skill_node_set_grn_azhag	870
wh_main_skill_grn_lord_campaign_really_green	wh_main_skill_node_set_grn_azhag	880
wh_main_skill_grn_lord_campaign_really_green	wh_main_skill_node_set_grn_azhag	920
wh_main_skill_grn_lord_campaign_waaghpath	wh_main_skill_node_set_grn_azhag	720
wh_main_skill_grn_lord_campaign_waaghpath	wh_main_skill_node_set_grn_azhag	750
wh_main_skill_grn_lord_campaign_waaghpath	wh_main_skill_node_set_grn_azhag	800
wh_main_skill_grn_lord_self_choppas	wh_main_skill_node_set_grn_azhag	170
wh_main_skill_grn_lord_self_choppas	wh_main_skill_node_set_grn_azhag	180
wh_main_skill_grn_lord_self_choppas	wh_main_skill_node_set_grn_azhag	190
wh_main_skill_grn_lord_self_waaagh	wh_main_skill_node_set_grn_azhag	940
wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_grn_goblin_great_shaman	680
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_grn_goblin_great_shaman	360
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_grn_goblin_great_shaman	20
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_grn_goblin_great_shaman	340
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_grn_goblin_great_shaman	410
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_grn_goblin_great_shaman	490
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_grn_goblin_great_shaman	670
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_goblin_great_shaman	460
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_goblin_great_shaman	470
wh_main_skill_grn_lord_battle_ard_ladz	wh_main_skill_node_set_grn_goblin_great_shaman	500
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_goblin_great_shaman	370
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_goblin_great_shaman	390
wh_main_skill_grn_lord_battle_bellower	wh_main_skill_node_set_grn_goblin_great_shaman	400
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_goblin_great_shaman	120
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_goblin_great_shaman	150
wh_main_skill_grn_lord_battle_da_boyz	wh_main_skill_node_set_grn_goblin_great_shaman	170
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_goblin_great_shaman	510
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_goblin_great_shaman	520
wh_main_skill_grn_lord_battle_deff_from_abuv	wh_main_skill_node_set_grn_goblin_great_shaman	570
wh_main_skill_grn_lord_battle_get_back_ere	wh_main_skill_node_set_grn_goblin_great_shaman	350
wh_main_skill_grn_lord_battle_intimidating_presence	wh_main_skill_node_set_grn_goblin_great_shaman	10
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_goblin_great_shaman	600
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_goblin_great_shaman	610
wh_main_skill_grn_lord_battle_riderz	wh_main_skill_node_set_grn_goblin_great_shaman	650
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_goblin_great_shaman	300
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_goblin_great_shaman	310
wh_main_skill_grn_lord_battle_savages	wh_main_skill_node_set_grn_goblin_great_shaman	330
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_goblin_great_shaman	200
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_goblin_great_shaman	220
wh_main_skill_grn_lord_battle_shootas	wh_main_skill_node_set_grn_goblin_great_shaman	250
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_goblin_great_shaman	100
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_goblin_great_shaman	30
wh_main_skill_grn_lord_battle_tunnel_boss	wh_main_skill_node_set_grn_goblin_great_shaman	50
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_goblin_great_shaman	60
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_goblin_great_shaman	70
wh_main_skill_grn_lord_campaign_deff_from_below	wh_main_skill_node_set_grn_goblin_great_shaman	80
wh_main_skill_grn_lord_campaign_iron-hard	wh_main_skill_node_set_grn_goblin_great_shaman	690
wh_main_skill_grn_lord_campaign_looter	wh_main_skill_node_set_grn_goblin_great_shaman	160
wh_main_skill_grn_lord_campaign_looter	wh_main_skill_node_set_grn_goblin_great_shaman	210
