unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	1	0	1900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		1900.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	1	0	1200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	1	0	1300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_fire	0	true	dwf_warrior_15_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	1	0	1900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		1900.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	1	0	1200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	1	0	1300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_hashut	0	true	dwf_warrior_15_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	1	0	1900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		1900.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	1	0	1200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	1	0	1300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_metal	0	true	dwf_warrior_15_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	1	0	1900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		1900.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	1	0	1200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu		-1	hero	1	false	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	1	0	1300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Daemonsmith	0	true	true	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_drazhoath_the_ashen		-1	lord	1	false	wh3_dlc23_chd_cha_drazhoath_the_ashen	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Drazhoath_the_Ashen	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath		-1	lord	1	false	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	1	0	2300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus_cages	true		2300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Drazhoath_the_Ashen	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_gorduz_backstabber		-1	hero	1	false	wh3_dlc23_chd_cha_gorduz_backstabber	1	0	500	wh_main_shp_transport	1	1	1	1000	0	light		0	false	wh3_dlc23_vo_culture_Hobgoblins	chd_gorduz_backstabber	0	true	grn_goblin_15_degrees		true		500.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Hobgoblin_Gorduz	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf		-1	hero	1	false	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	1	0	650	wh_main_shp_transport	1	1	1	1000	0	light		0	false	wh3_dlc23_vo_culture_Hobgoblins	chd_gorduz_backstabber	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true		650.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Hobgoblin_Gorduz	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_infernal_castellan		-1	hero	1	false	wh3_dlc23_chd_cha_infernal_castellan	1	0	650	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	wh3_dlc23_chd_infernal_castellan	0	true	dwf_warrior_30_degrees		true		300.0000	350.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Infernal_Castellan	0	true	false	2	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_overseer		-1	lord	1	false	wh3_dlc23_chd_cha_overseer	1	0	700	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees		true		700.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_overseer_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_overseer_great_taurus	1	0	1300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1300.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_overseer_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_overseer_lammasu	1	0	1400	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1400.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Overseer	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_death		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_death	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_death	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	1	0	2200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		2200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	1	0	1500	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1500.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	1	0	1600	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_death	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1600.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_fire	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_fire	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	1	0	2200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		2200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	1	0	1500	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1500.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	1	0	1600	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_fire	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1600.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	1	0	2200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		2200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	1	0	1500	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1500.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	1	0	1600	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_hashut	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1600.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_metal	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_metal	0	true	dwf_warrior_15_degrees		true		900.0000	0.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	1	0	2200	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_bale_taurus	true		2200.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	1	0	1500	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1500.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	1	0	1600	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_wizard_metal	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1600.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Sorcerer_Prophet	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_zhatan_the_black		-1	lord	1	false	wh3_dlc23_chd_cha_zhatan_the_black	1	0	1000	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees		true		1000.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Zhatan_the_Black	0	true	false	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_zhatan_the_black_great_taurus		-1	lord	1	false	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	1	0	1600	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_great_taurus	true		1600.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Zhatan_the_Black	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_cha_zhatan_the_black_lammasu		-1	lord	1	false	wh3_dlc23_chd_cha_zhatan_the_black_lammasu	1	0	1700	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh3_dlc23_vo_culture_Chaos_Dwarfs	lord_infantry_axe	0	true	dwf_warrior_15_degrees	wh3_dlc23_cam_mnt_lammasu	true		1700.0000	0.0000	true	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Zhatan_the_Black	0	true	true	0	false	false		0.0000	false	1	false
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses		-1	missile_infantry	1	false	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	80	0	900	wh_main_shp_transport	1	1	80	900	225	heavy		0	true	wh3_dlc23_vo_culture_Chaos_Dwarfs	chd_blunderbuss_axe	2	false	dwf_warrior_45_degrees		false		300.0000	600.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Chaos_Dwarf_Units	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror		1	missile_infantry	1	false	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	80	1	1200	wh_main_shp_transport	1	1	80	1200	300	heavy		0	true	wh3_dlc23_vo_culture_Chaos_Dwarfs	chd_blunderbuss_great_weapons	3	false	dwf_warrior_45_degrees		false		450.0000	750.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Units	0	true	false	6	false	false		0.0000	true	1	true
wh3_dlc23_chd_inf_chaos_dwarf_warriors		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_chaos_dwarf_warriors	100	0	600	wh_main_shp_transport	1	1	100	600	150	heavy		0	true	wh3_dlc23_vo_culture_Chaos_Dwarfs	infantry_axe	2	false	dwf_warrior_30_degrees		false		600.0000	0.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Chaos_Dwarf_Units	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	100	0	650	wh_main_shp_transport	1	1	100	650	162	heavy		0	true	wh3_dlc23_vo_culture_Chaos_Dwarfs	infantry_axe_great	2	false	dwf_warrior_30_degrees		false		650.0000	0.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Chaos_Dwarf_Units	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror		1	melee_infantry	1	false	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	100	1	950	wh_main_shp_transport	1	1	100	950	238	heavy		0	true	wh3_dlc23_vo_culture_Chaos_Dwarfs	infantry_axe	2	false	dwf_warrior_30_degrees		false		750.0000	200.0000	false	vo_culture_None	true	wh3_dlc23_vo_actor_Chaos_Dwarf_Units	0	true	false	6	false	false		0.0000	true	1	true
wh3_dlc23_chd_inf_goblin_labourers		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_goblin_labourers	180	0	150	wh_main_shp_transport	1	1	180	150	37	light		0	true	wh_main_vo_culture_Goblin	infantry_spear	1	false	grn_goblin_45_degrees		false		150.0000	0.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Chaos_Dwarf_Goblin_Labourer	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_hobgoblin_archers		-1	missile_infantry	1	false	wh3_dlc23_chd_inf_hobgoblin_archers	90	0	500	wh_main_shp_transport	1	1	90	500	125	light		0	true	wh3_dlc23_vo_culture_Hobgoblins	missile_infantry_bow	2	false	grn_goblin_45_degrees		false		200.0000	300.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Hobgoblin_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_hobgoblin_cutthroats		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_hobgoblin_cutthroats	140	0	400	wh_main_shp_transport	1	1	140	400	100	light		0	true	wh3_dlc23_vo_culture_Hobgoblins	chd_hobgoblins_sword	1	false	grn_goblin_45_degrees		false		400.0000	0.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Hobgoblin_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_hobgoblin_cutthroats_summoned		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_hobgoblin_cutthroats_summoned	140	0	400	wh_main_shp_transport	1	1	140	400	100	light		0	true	wh3_dlc23_vo_culture_Hobgoblins	chd_hobgoblins_sword	1	false	grn_goblin_45_degrees		false		400.0000	0.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Hobgoblin_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits		-1	melee_infantry	1	false	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	120	0	500	wh_main_shp_transport	1	1	120	575	144	light		0	true	wh3_dlc23_vo_culture_Hobgoblins	chd_hobgoblins_dual_sword	2	false	grn_goblin_45_degrees		false		425.0000	150.0000	false	vo_culture_None	false	wh3_dlc23_vo_actor_Hobgoblin_Unit	0	true	false	6	false	false		0.0000	true	1	false
