bullet_point	unit_key
terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
anti_magic	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
anti_magic	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
anti_magic	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
anti_magic	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
armoured	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
contempt	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
spellcaster	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
flaming_attacks	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
scaly_skin	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
spellcaster	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
terror	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
armoured	wh3_dlc23_chd_cha_drazhoath_the_ashen
decent_melee	wh3_dlc23_chd_cha_drazhoath_the_ashen
spellcaster	wh3_dlc23_chd_cha_drazhoath_the_ashen
lucky_gorduz	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf
shielded	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf
very_fast	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf
lucky_gorduz	wh3_dlc23_chd_cha_gorduz_backstabber
shielded	wh3_dlc23_chd_cha_gorduz_backstabber
armour_piercing	wh3_dlc23_chd_cha_infernal_castellan
armoured	wh3_dlc23_chd_cha_infernal_castellan
decent_melee	wh3_dlc23_chd_cha_infernal_castellan
flaming_attacks	wh3_dlc23_chd_cha_infernal_castellan
armour_piercing_melee	wh3_dlc23_chd_cha_overseer_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_overseer_great_taurus
terror	wh3_dlc23_chd_cha_overseer_great_taurus
anti_magic	wh3_dlc23_chd_cha_overseer_lammasu
armoured	wh3_dlc23_chd_cha_overseer_lammasu
melee_expert	wh3_dlc23_chd_cha_overseer_lammasu
terror	wh3_dlc23_chd_cha_overseer_lammasu
armoured_and_shielded	wh3_dlc23_chd_cha_overseer
melee_expert	wh3_dlc23_chd_cha_overseer
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
anti_magic	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
armoured	wh3_dlc23_chd_cha_sorcerer_prophet_death
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_death
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_death
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
anti_magic	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
armoured	wh3_dlc23_chd_cha_sorcerer_prophet_fire
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_fire
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_fire
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
anti_magic	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
armoured	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
scaly_skin	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
anti_magic	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
armoured	wh3_dlc23_chd_cha_sorcerer_prophet_metal
contempt	wh3_dlc23_chd_cha_sorcerer_prophet_metal
spellcaster	wh3_dlc23_chd_cha_sorcerer_prophet_metal
contempt	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus
flaming_attacks	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus
terror	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus
anti_magic	wh3_dlc23_chd_cha_zhatan_the_black_lammasu
contempt	wh3_dlc23_chd_cha_zhatan_the_black_lammasu
terror	wh3_dlc23_chd_cha_zhatan_the_black_lammasu
armoured_and_shielded	wh3_dlc23_chd_cha_zhatan_the_black
charge_reflector	wh3_dlc23_chd_cha_zhatan_the_black
melee_expert	wh3_dlc23_chd_cha_zhatan_the_black
armour_piercing	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror
armoured	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror
decent_melee	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror
armour_piercing_ranged	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses
armoured_and_shielded	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses
decent_melee	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses
armour_piercing_melee	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons
armoured	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons
contempt	wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons
armoured_and_shielded	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror
contempt	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror
flaming_attacks	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror
ranged_attack	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror
armoured_and_shielded	wh3_dlc23_chd_inf_chaos_dwarf_warriors
charge_reflector_vs_large	wh3_dlc23_chd_inf_chaos_dwarf_warriors
contempt	wh3_dlc23_chd_inf_chaos_dwarf_warriors
expendable	wh3_dlc23_chd_inf_goblin_labourers
meat_shield	wh3_dlc23_chd_inf_goblin_labourers
poor_morale	wh3_dlc23_chd_inf_goblin_labourers
weak_anti_armour	wh3_dlc23_chd_inf_goblin_labourers
expendable	wh3_dlc23_chd_inf_hobgoblin_archers
poor_morale	wh3_dlc23_chd_inf_hobgoblin_archers
weak_anti_armour	wh3_dlc23_chd_inf_hobgoblin_archers
shielded	wh3_dlc23_chd_inf_hobgoblin_cutthroats_summoned
shielded	wh3_dlc23_chd_inf_hobgoblin_cutthroats
anti_infantry	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
precursor_missile	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
stalk	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
vanguard_deployment	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
armour_piercing	wh3_dlc23_chd_inf_infernal_guard_fireglaives
armoured	wh3_dlc23_chd_inf_infernal_guard_fireglaives
decent_melee	wh3_dlc23_chd_inf_infernal_guard_fireglaives
flaming_attacks	wh3_dlc23_chd_inf_infernal_guard_fireglaives
armour_piercing_melee	wh3_dlc23_chd_inf_infernal_guard_great_weapons
armoured	wh3_dlc23_chd_inf_infernal_guard_great_weapons
contempt	wh3_dlc23_chd_inf_infernal_guard_great_weapons
armoured_and_shielded	wh3_dlc23_chd_inf_infernal_guard
charge_reflector_vs_large	wh3_dlc23_chd_inf_infernal_guard
contempt	wh3_dlc23_chd_inf_infernal_guard
anti_infantry	wh3_dlc23_chd_inf_infernal_ironsworn_ror
armoured	wh3_dlc23_chd_inf_infernal_ironsworn_ror
contempt	wh3_dlc23_chd_inf_infernal_ironsworn_ror
undying_will	wh3_dlc23_chd_inf_infernal_ironsworn_ror
armoured_and_shielded	wh3_dlc23_chd_inf_infernal_ironsworn
charge_reflector	wh3_dlc23_chd_inf_infernal_ironsworn
contempt	wh3_dlc23_chd_inf_infernal_ironsworn
flaming_attacks	wh3_dlc23_chd_inf_infernal_ironsworn
expendable	wh3_dlc23_chd_inf_orc_labourers
meat_shield	wh3_dlc23_chd_inf_orc_labourers
poor_morale	wh3_dlc23_chd_inf_orc_labourers
armour_piercing_melee	wh3_dlc23_chd_mon_bale_taurus
flaming_attacks	wh3_dlc23_chd_mon_bale_taurus
scaly_skin	wh3_dlc23_chd_mon_bale_taurus
terror	wh3_dlc23_chd_mon_bale_taurus
armour_piercing_melee	wh3_dlc23_chd_mon_great_taurus
flaming_attacks	wh3_dlc23_chd_mon_great_taurus
terror	wh3_dlc23_chd_mon_great_taurus
bound_fire_daemon	wh3_dlc23_chd_mon_kdaai_destroyer
flaming_attacks	wh3_dlc23_chd_mon_kdaai_destroyer
hellforged	wh3_dlc23_chd_mon_kdaai_destroyer
terror	wh3_dlc23_chd_mon_kdaai_destroyer
anti_infantry	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
bound_fire_daemon	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
flaming_attacks	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
hellforged	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
anti_infantry	wh3_dlc23_chd_mon_kdaai_fireborn
bound_fire_daemon	wh3_dlc23_chd_mon_kdaai_fireborn
flaming_attacks	wh3_dlc23_chd_mon_kdaai_fireborn
hellforged	wh3_dlc23_chd_mon_kdaai_fireborn
anti_magic	wh3_dlc23_chd_mon_lammasu
terror	wh3_dlc23_chd_mon_lammasu
armour_piercing	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
armoured	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
hellforged	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
multishot	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher
armour_piercing	wh3_dlc23_chd_veh_dreadquake_mortar
armoured	wh3_dlc23_chd_veh_dreadquake_mortar
hellforged	wh3_dlc23_chd_veh_dreadquake_mortar
armour_piercing	wh3_dlc23_chd_veh_iron_daemon_1dreadquake
armoured	wh3_dlc23_chd_veh_iron_daemon_1dreadquake
collision_attacks	wh3_dlc23_chd_veh_iron_daemon_1dreadquake
hellforged	wh3_dlc23_chd_veh_iron_daemon_1dreadquake
armour_piercing	wh3_dlc23_chd_veh_iron_daemon_3payload_qb
armoured	wh3_dlc23_chd_veh_iron_daemon_3payload_qb
collision_attacks	wh3_dlc23_chd_veh_iron_daemon_3payload_qb
hellforged	wh3_dlc23_chd_veh_iron_daemon_3payload_qb
armoured	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake
collision_attacks	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake
flaming_attacks	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake
hellforged	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake
armour_piercing	wh3_dlc23_chd_veh_iron_daemon_ror
armoured	wh3_dlc23_chd_veh_iron_daemon_ror
collision_attacks	wh3_dlc23_chd_veh_iron_daemon_ror
hellforged	wh3_dlc23_chd_veh_iron_daemon_ror
armour_piercing	wh3_dlc23_chd_veh_iron_daemon
armoured	wh3_dlc23_chd_veh_iron_daemon
collision_attacks	wh3_dlc23_chd_veh_iron_daemon
hellforged	wh3_dlc23_chd_veh_iron_daemon
armoured	wh3_dlc23_chd_veh_magma_cannon
flaming_attacks	wh3_dlc23_chd_veh_magma_cannon
hellforged	wh3_dlc23_chd_veh_magma_cannon
armour_piercing	wh3_dlc23_chd_veh_skullcracker_1dreadquake
armoured	wh3_dlc23_chd_veh_skullcracker_1dreadquake
hellforged	wh3_dlc23_chd_veh_skullcracker_1dreadquake
unstoppable	wh3_dlc23_chd_veh_skullcracker_1dreadquake
armour_piercing	wh3_dlc23_chd_veh_skullcracker
armoured	wh3_dlc23_chd_veh_skullcracker
hellforged	wh3_dlc23_chd_veh_skullcracker
unstoppable	wh3_dlc23_chd_veh_skullcracker
anti_infantry	wh3_dlc23_neu_cha_ulrika_warhorse
duellist	wh3_dlc23_neu_cha_ulrika_warhorse
hybrid	wh3_dlc23_neu_cha_ulrika_warhorse
spellcaster	wh3_dlc23_neu_cha_ulrika_warhorse
anti_infantry	wh3_dlc23_neu_cha_ulrika
duellist	wh3_dlc23_neu_cha_ulrika
hybrid	wh3_dlc23_neu_cha_ulrika
spellcaster	wh3_dlc23_neu_cha_ulrika
armour_piercing_ranged	wh3_main_chs_art_hellcannon_prologue
doomfire	wh3_main_chs_art_hellcannon_prologue
yin	wh3_main_cth_art_fire_rain_rocket_battery_0
yin	wh3_main_cth_art_grand_cannon_0
anti_infantry	wh3_main_cth_cav_jade_lancers_0
armoured_and_shielded	wh3_main_cth_cav_jade_lancers_0
yang	wh3_main_cth_cav_jade_lancers_0
anti_infantry	wh3_main_cth_cav_jade_longma_riders_0
armoured_and_shielded	wh3_main_cth_cav_jade_longma_riders_0
yang	wh3_main_cth_cav_jade_longma_riders_0
expendable	wh3_main_cth_cav_peasant_horsemen_0
vanguard_deployment	wh3_main_cth_cav_peasant_horsemen_0
very_fast	wh3_main_cth_cav_peasant_horsemen_0
yang	wh3_main_cth_cav_peasant_horsemen_0
harmony_amplifier_125	wh3_main_cth_cha_alchemist_0
harmony_amplifier_125	wh3_main_cth_cha_alchemist_1
harmony_amplifier_125	wh3_main_cth_cha_astromancer_0
harmony_amplifier_125	wh3_main_cth_cha_astromancer_1
harmony_amplifier_125	wh3_main_cth_cha_astromancer_2
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
very_fast	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1
harmony_amplifier_150	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
spellcaster	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
very_fast	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
armoured	wh3_main_cth_cha_iron_dragon_0
harmony_amplifier_200	wh3_main_cth_cha_iron_dragon_0
melee_expert	wh3_main_cth_cha_iron_dragon_0
spellcaster	wh3_main_cth_cha_iron_dragon_0
armour_piercing	wh3_main_cth_cha_iron_dragon_1
armoured	wh3_main_cth_cha_iron_dragon_1
spellcaster	wh3_main_cth_cha_iron_dragon_1
harmony_amplifier_150	wh3_main_cth_cha_lord_caravan_master
harmony_amplifier_150	wh3_main_cth_cha_lord_magistrate_0
harmony_amplifier_150	wh3_main_cth_cha_lord_magistrate_1
always_flying	wh3_main_cth_cha_lord_magistrate_2
harmony_amplifier_150	wh3_main_cth_cha_lord_magistrate_2
armoured	wh3_main_cth_cha_storm_dragon_0
harmony_amplifier_200	wh3_main_cth_cha_storm_dragon_0
melee_expert	wh3_main_cth_cha_storm_dragon_0
spellcaster	wh3_main_cth_cha_storm_dragon_0
armour_piercing	wh3_main_cth_cha_storm_dragon_1
armoured	wh3_main_cth_cha_storm_dragon_1
spellcaster	wh3_main_cth_cha_storm_dragon_1
anti_large	wh3_main_cth_inf_ancestral_warriors_summoned_0
armour_piercing	wh3_main_cth_inf_ancestral_warriors_summoned_0
ethereal	wh3_main_cth_inf_ancestral_warriors_summoned_0
terror	wh3_main_cth_inf_ancestral_warriors_summoned_0
armour_piercing_ranged	wh3_main_cth_inf_crane_gunners_0
shielded	wh3_main_cth_inf_crane_gunners_0
yin	wh3_main_cth_inf_crane_gunners_0
anti_large	wh3_main_cth_inf_dragon_guard_0
armour_piercing	wh3_main_cth_inf_dragon_guard_0
charge_reflector	wh3_main_cth_inf_dragon_guard_0
yang	wh3_main_cth_inf_dragon_guard_0
armour_piercing_ranged	wh3_main_cth_inf_dragon_guard_crossbowmen_0
armoured_and_shielded	wh3_main_cth_inf_dragon_guard_crossbowmen_0
yin	wh3_main_cth_inf_dragon_guard_crossbowmen_0
armour_piercing_ranged	wh3_main_cth_inf_iron_hail_gunners_0
yin	wh3_main_cth_inf_iron_hail_gunners_0
armoured	wh3_main_cth_inf_jade_warrior_crossbowmen_0
yin	wh3_main_cth_inf_jade_warrior_crossbowmen_0
armoured_and_shielded	wh3_main_cth_inf_jade_warrior_crossbowmen_1
yin	wh3_main_cth_inf_jade_warrior_crossbowmen_1
armoured_and_shielded	wh3_main_cth_inf_jade_warriors_0
yang	wh3_main_cth_inf_jade_warriors_0
anti_large	wh3_main_cth_inf_jade_warriors_1
armour_piercing	wh3_main_cth_inf_jade_warriors_1
armoured	wh3_main_cth_inf_jade_warriors_1
yang	wh3_main_cth_inf_jade_warriors_1
expendable	wh3_main_cth_inf_peasant_archers_0
weak_anti_armour	wh3_main_cth_inf_peasant_archers_0
yin	wh3_main_cth_inf_peasant_archers_0
anti_large	wh3_main_cth_inf_peasant_spearmen_1
charge_reflector	wh3_main_cth_inf_peasant_spearmen_1
expendable	wh3_main_cth_inf_peasant_spearmen_1
yang	wh3_main_cth_inf_peasant_spearmen_1
armour_piercing	wh3_main_cth_mon_terracotta_sentinel_0
armoured	wh3_main_cth_mon_terracotta_sentinel_0
cumbersome	wh3_main_cth_mon_terracotta_sentinel_0
yang	wh3_main_cth_mon_terracotta_sentinel_0
always_flying	wh3_main_cth_veh_sky_junk_0
harmony_amplifier_125	wh3_main_cth_veh_sky_junk_0
yin	wh3_main_cth_veh_sky_junk_0
always_flying	wh3_main_cth_veh_sky_lantern_0
harmony_amplifier_125	wh3_main_cth_veh_sky_lantern_0
yin	wh3_main_cth_veh_sky_lantern_0
harmony_amplifier_125	wh3_main_cth_veh_war_compass_0
spellcaster	wh3_main_cth_veh_war_compass_0
yang	wh3_main_cth_veh_war_compass_0
armour_piercing	wh3_main_dae_cha_be_lakor_0
can_fly	wh3_main_dae_cha_be_lakor_0
spellcaster	wh3_main_dae_cha_be_lakor_0
terror	wh3_main_dae_cha_be_lakor_0
daemon_prince	wh3_main_dae_cha_daemon_prince_0
terror	wh3_main_dae_cha_daemon_prince_0
armour_piercing	wh3_main_dae_cha_daemon_prince_MP
melee_expert	wh3_main_dae_cha_daemon_prince_MP
terror	wh3_main_dae_cha_daemon_prince_MP
anti_large	wh3_main_dae_cha_daemon_prince_khorne_MP
armour_piercing	wh3_main_dae_cha_daemon_prince_khorne_MP
flaming_attacks	wh3_main_dae_cha_daemon_prince_khorne_MP
terror	wh3_main_dae_cha_daemon_prince_khorne_MP
daemon_prince	wh3_main_dae_cha_daemon_prince_khorne
terror	wh3_main_dae_cha_daemon_prince_khorne
daemon_prince	wh3_main_dae_cha_daemon_prince_nurgle_MP
poison	wh3_main_dae_cha_daemon_prince_nurgle_MP
spellcaster	wh3_main_dae_cha_daemon_prince_nurgle_MP
terror	wh3_main_dae_cha_daemon_prince_nurgle_MP
daemon_prince	wh3_main_dae_cha_daemon_prince_nurgle
spellcaster	wh3_main_dae_cha_daemon_prince_nurgle
terror	wh3_main_dae_cha_daemon_prince_nurgle
armour_piercing	wh3_main_dae_cha_daemon_prince_slaanesh_MP
spellcaster	wh3_main_dae_cha_daemon_prince_slaanesh_MP
terror	wh3_main_dae_cha_daemon_prince_slaanesh_MP
daemon_prince	wh3_main_dae_cha_daemon_prince_slaanesh
spellcaster	wh3_main_dae_cha_daemon_prince_slaanesh
terror	wh3_main_dae_cha_daemon_prince_slaanesh
barrier	wh3_main_dae_cha_daemon_prince_tzeentch_MP
spellcaster	wh3_main_dae_cha_daemon_prince_tzeentch_MP
terror	wh3_main_dae_cha_daemon_prince_tzeentch_MP
warpflame	wh3_main_dae_cha_daemon_prince_tzeentch_MP
daemon_prince	wh3_main_dae_cha_daemon_prince_tzeentch
spellcaster	wh3_main_dae_cha_daemon_prince_tzeentch
terror	wh3_main_dae_cha_daemon_prince_tzeentch
vanguard_deployment	wh3_main_dae_inf_chaos_furies_0
very_fast	wh3_main_dae_inf_chaos_furies_0
vanguard_deployment	wh3_main_dae_inf_chaos_furies_summoned_0
very_fast	wh3_main_dae_inf_chaos_furies_summoned_0
armour_piercing	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit
spellcaster	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit
terror	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit
armour_piercing	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim
armoured	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim
bonus_vs_close_to_death	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim
melee_expert	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim
anti_infantry	wh3_main_kho_cav_bloodcrushers_0
armour_piercing	wh3_main_kho_cav_bloodcrushers_0
armoured	wh3_main_kho_cav_bloodcrushers_0
anti_infantry	wh3_main_kho_cav_gorebeast_chariot
armour_piercing	wh3_main_kho_cav_gorebeast_chariot
