name	distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging	grid_multiplier	focus_pool
wh3_main_kho_ability_rage_embodied	false	false	IND_SABL_Khorne_Rage_Embodied_Start	IND_SABL_Khorne_Rage_Embodied_Stop	100.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kho_ability_relentless_rage	false	false	IND_SABL_Khorne_Relentless_Rage_Start	IND_SABL_Khorne_Relentless_Rage_Stop	350.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_by_our_blood	false	false	Battle_IND_Magic_By_Our_Blood_Start		30.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_courage_of_sacrifice	false	false	Battle_IND_Magic_Courage_Of_Sacrifice_Loop_Start	Battle_IND_Magic_Courage_Of_Sacrifice_Loop_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_dazs_song_of_winter_sunlight	false	false	Battle_IND_Magic_Dazs_Song_Of_Winter_Sunlight_Loop_Start	Battle_IND_Magic_Dazs_Song_Of_Winter_Sunlight_Loop_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_fury_of_ursun	false	false	Battle_IND_Magic_Fury_Of_Ursun_Loop_Start	Battle_IND_Magic_Fury_Of_Ursun_Loop_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_salyaks_lullaby	false	false	Battle_IND_Magic_Salyaks_Lullaby_Loop_Start	Battle_IND_Magic_Salyaks_Lullaby_Loop_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_shard_blade	false	false	Battle_IND_Magic_Shard_Blade_Air_Pulse_Start	Battle_IND_Magic_Shard_Blade_Air_Pulse_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_the_bitterness_of_winter	false	false	Battle_IND_Magic_The_Bitterness_Of_Winter_Start	Battle_IND_Magic_The_Bitterness_Of_Winter_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_tors_battle_hymn	false	false	Battle_IND_Magic_Tors_Battle_Hymn_Loop_Start	Battle_IND_Magic_Tors_Battle_Hymn_Loop_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_ursuns_roar	false	false	Battle_IND_Magic_Ursuns_Roar_Loop_Start	Battle_IND_Magic_Ursuns_Roar_Loop_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_kis_ability_wrath_of_the_bear	false	false	Battle_IND_Magic_Wrath_Of_The_Bear_Loop_Start	Battle_IND_Magic_Wrath_Of_The_Bear_Loop_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_ballet_of_blows_1	false	false	IND_Magic_Slaanesh_Ballet_Of_Blows_Start_A	IND_Magic_Slaanesh_Ballet_Of_Blows_Stop_A	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_ballet_of_blows_2	false	false	IND_Magic_Slaanesh_Ballet_Of_Blows_Start_B	IND_Magic_Slaanesh_Ballet_Of_Blows_Stop_B	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_ballet_of_blows_3	false	false	IND_Magic_Slaanesh_Ballet_Of_Blows_Start_C	IND_Magic_Slaanesh_Ballet_Of_Blows_Stop_C	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_blight_swarm	false	false	IND_Magic_TWA_Gloom_Of_Flies_Start	IND_Magic_TWA_Gloom_Of_Flies_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_everyone_has_their_price_group	false	false	IND_Magic_Ogre_Everyone_Price_Start	IND_Magic_Ogre_Everyone_Price_Stop	120.0000	550.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_eye_of_the_storm	false	false	IND_Magic_Cathay_Eye_Of_The_Storm_Start	IND_Magic_Cathay_Eye_Of_The_Storm_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_hidden_in_time	false	false	IND_Magic_Tzeentch_Hidden_In_Time_Start	IND_Magic_Tzeentch_Hidden_In_Time_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_assault_i	false	false	IND_Magic_Cathay_Inspired_Assault_I_Start	IND_Magic_Cathay_Inspired_Assault_I_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_assault_ii	false	false	IND_Magic_Cathay_Inspired_Assault_II_Start	IND_Magic_Cathay_Inspired_Assault_II_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_assault_iii	false	false	IND_Magic_Cathay_Inspired_Assault_III_Start	IND_Magic_Cathay_Inspired_Assault_III_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_defence_i	false	false	IND_Magic_Cathay_Inspired_Defence_I_Start	IND_Magic_Cathay_Inspired_Defence_I_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_defence_ii	false	false	IND_Magic_Cathay_Inspired_Defence_II_Start	IND_Magic_Cathay_Inspired_Defence_II_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_defence_iii	false	false	IND_Magic_Cathay_Inspired_Defence_III_Start	IND_Magic_Cathay_Inspired_Defence_III_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_marksmanship_i	false	false	IND_Magic_Cathay_Inspired_Marksmanship_I_Start	IND_Magic_Cathay_Inspired_Marksmanship_I_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_marksmanship_ii	false	false	IND_Magic_Cathay_Inspired_Marksmanship_II_Start	IND_Magic_Cathay_Inspired_Marksmanship_II_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_inspired_marksmanship_iii	false	false	IND_Magic_Cathay_Inspired_Marksmanship_III_Start	IND_Magic_Cathay_Inspired_Marksmanship_III_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_master_of_alchemy	false	false	IND_Magic_Cathay_Master_Of_Alchemy_General_Start	IND_Magic_Cathay_Master_Of_Alchemy_General_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_master_of_alchemy_Piercing	false	false	IND_Magic_Cathay_Master_Of_Alchemy_Piercing_Start	IND_Magic_Cathay_Master_Of_Alchemy_Piercing_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_master_of_alchemy_Poison	false	false	IND_Magic_Cathay_Master_Of_Alchemy_Poison_Start	IND_Magic_Cathay_Master_Of_Alchemy_Poison_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_master_of_alchemy_flaming	false	false	IND_Magic_Cathay_Master_Of_Alchemy_Flaming_Start	IND_Magic_Cathay_Master_Of_Alchemy_Flaming_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_oracle_of_eternity	false	false	IND_Magic_Tzeentch_Oracle_Of_Eternity_Start	IND_Magic_Tzeentch_Oracle_Of_Eternity_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_plaguefathers_oration	false	false	IND_Magic_Nurgle_Plaguefathers_Oration_Start	IND_Magic_Nurgle_Plaguefathers_Oration_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_sceptre_of_titans_group	false	false	IND_Magic_Ogre_Sceptre_Of_Titans_Start	IND_Magic_Ogre_Sceptre_Of_Titans_Stop	5.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	10.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_seductive_glory	false	false	IND_Magic_Slaanesh_Seductive_Glory_Start	IND_Magic_Slaanesh_Seductive_Glory_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_virulent_contagion	false	false	IND_Magic_Nurgle_Virulent_Contagion_Start	IND_Magic_Nurgle_Virulent_Contagion_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_willing_prey	false	false	IND_Magic_Slaanesh_Willing_Prey_Start	IND_Magic_Slaanesh_Willing_Prey_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_lord_abilities_wrath_of_the_storm	false	false	IND_Magic_Cathay_Wrath_Of_The_Storm_Start	IND_Magic_Cathay_Wrath_Of_The_Storm_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_death_ashes_and_dust	false	false	IND_Magic_Cataclysm_Death_Ashes_And_Dust_After_Effect_Start	IND_Magic_Cataclysm_Death_Ashes_And_Dust_After_Effect_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_great_maw_braingobbler	false	false	IND_Magic_Great_Maw_Braingobbler_Start	IND_Magic_Great_Maw_Braingobbler_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_great_maw_bullgorger	false	false	IND_Magic_Great_Maw_Bullgorger_Start	IND_Magic_Great_Maw_Bullgorger_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_great_maw_toothcracker	false	false	IND_Magic_Great_Maw_Toothcracker_Start	IND_Magic_Great_Maw_Toothcracker_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_great_maw_trollguts	false	false	IND_Magic_Great_Maw_Troll_Guts_Start	IND_Magic_Great_Maw_Troll_Guts_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_ice_crystal_sanctuary	false	false	IND_Magic_Ice_Crystal_Sanctuary_Start	IND_Magic_Ice_Crystal_Sanctuary_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_ice_death_frost	false	false	IND_Magic_Ice_Death_Frost_Start	IND_Magic_Ice_Death_Frost_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_ice_frost_blades	false	false	IND_Magic_Ice_Frost_Blade_Start	IND_Magic_Ice_Frost_Blade_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_nurgle_curse_of_the_leper	false	false	IND_Magic_Nurgle_Curse_Of_The_Leper_Start	IND_Magic_Nurgle_Curse_Of_The_Leper_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_nurgle_fleshy_abundance	false	false	IND_Magic_Nurgle_Fleshy_Abundance_Start	IND_Magic_Nurgle_Fleshy_Abundance_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_nurgle_miasma_of_pestilence	false	false	IND_Magic_Nurgle_Miasma_Of_Pestilence_Start	IND_Magic_Nurgle_Miasma_Of_Pestilence_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_nurgle_rancid_visitations	false	false	IND_Magic_Nurgle_Rancid_Visitations_Start	IND_Magic_Nurgle_Rancid_Visitations_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_acquiescence	false	false	IND_Magic_Slaanesh_Acquiescence_Start	IND_Magic_Slaanesh_Acquiescence_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_hysterical_frenzy	false	false	IND_Magic_Slaanesh_Hysterical_Frenzy_Start	IND_Magic_Slaanesh_Hysterical_Frenzy_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_pavane_of_slaanesh	false	false	IND_Magic_Slaanesh_Pavane_Of_Slaanesh_Start	IND_Magic_Slaanesh_Pavane_Of_Slaanesh_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_phantasmagoria	false	false	IND_Magic_Slaanesh_Phantasmagoria_Enemy_Detail_Start	IND_Magic_Slaanesh_Phantasmagoria_Enemy_Detail_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_slicing_shards_Impact	false	false	IND_Magic_Slaanesh_Slicing_Shards_Projectile_Sequence_Final_Impact		28.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_slaanesh_slicing_shards_Inflight	false	false	IND_Magic_Slaanesh_Slicing_Shards_Projectile_Loops_Start	IND_Magic_Slaanesh_Slicing_Shards_Projectile_Loops_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	8.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_tempest_gust_of_true_flight	false	false	IND_MAGIC_Tempest_Gust_Of_True_Flight_Start	IND_MAGIC_Tempest_Gust_Of_True_Flight_Stop	60.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_tempest_hailstorm_cluster	false	false	IND_MAGIC_Tempest_Hailstorm_Impacts_Start		28.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	16.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	6.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_yang_jade_shield	false	false	IND_Magic_Yang_Jades_Shield_Start	IND_Magic_Yang_Jades_Shield_Banner_Loop_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_yang_might_of_heaven_and_earth	false	false	IND_Magic_Yang_Might_Of_Heaven_And_Earth_Start	IND_Magic_Yang_Might_Of_Heaven_And_Earth_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_yang_stone_ground_stance	false	false	IND_Magic_Yang_Stone_Ground_Stance_Start	IND_Magic_Yang_Stone_Ground_Stance_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_yin_cloak_of_jet	false	false	Battle_IND_Magic_Yin_Cloak_Of_Jet_Start	Battle_IND_Magic_Yin_Cloak_Of_Jet_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_spell_yin_storm_of_shadows	false	false	Battle_IND_Magic_Yin_Storm_Of_Shadows_Start	Battle_IND_Magic_Yin_Storm_Of_Shadows_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_teleport_out	false	false	Battle_Environment_Teleport_Out_Start	Battle_Environment_Teleport_Out_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_main_teleport_out_individual	false	false	Battle_Environment_Teleport_Out_Single_Entity_Start	Battle_Environment_Teleport_Out_Single_Entity_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	true	0.0000	
wh3_main_tze_spell_glean_magic	false	false	IND_Magic_Tzeentch_Glean_Magic_Start	IND_Magic_Tzeentch_Glean_Magic_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	4.0000	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
