key	persistant	show_instant	show_on_navigate	is_header	navigation_order
war.camp.hp.pre_battle_panel.002	true	false	true	false	1
war.camp.hp.pre_battle_panel.003	true	false	true	false	2
war.camp.hp.pre_battle_panel.004	true	false	true	false	3
war.camp.hp.pre_battle_panel.005	true	false	true	false	4
war.camp.hp.pre_battle_panel.006	true	false	true	false	5
war.camp.hp.pre_battle_panel.007	true	false	true	false	6
war.camp.hp.pre_battle_panel.009	true	false	true	false	8
war.camp.hp.province_info_panel.001	true	false	true	true	0
war.camp.hp.province_info_panel.002	true	false	true	false	1
war.camp.hp.province_info_panel.003	true	false	true	false	2
war.camp.hp.province_info_panel.004	true	false	true	false	3
war.camp.hp.province_info_panel.005	true	false	true	false	4
war.camp.hp.province_info_panel.007	true	false	true	false	6
war.camp.hp.province_management.001	true	false	true	true	0
war.camp.hp.province_management.002	true	false	true	false	1
war.camp.hp.province_management.003	true	false	true	false	2
war.camp.hp.province_management.004	true	false	true	false	3
war.camp.hp.province_management.005	true	false	true	false	4
war.camp.hp.province_management.006	true	false	true	false	5
war.camp.hp.province_management.007	true	false	true	false	6
war.camp.hp.province_management.009	true	false	true	false	8
war.camp.hp.province_overview_panel.001	true	false	true	true	0
war.camp.hp.province_overview_panel.002	true	false	true	false	1
war.camp.hp.province_overview_panel.003	true	false	true	false	2
war.camp.hp.province_overview_panel.004	true	false	true	false	3
war.camp.hp.province_overview_panel.005	true	false	true	false	4
war.camp.hp.provinces.001	true	false	true	true	0
war.camp.hp.provinces.002	true	false	true	false	1
war.camp.hp.provinces.003	true	false	true	false	2
war.camp.hp.provinces.004	true	false	true	false	3
war.camp.hp.provinces.005	true	false	true	false	4
war.camp.hp.provinces.006	true	false	true	false	5
war.camp.hp.provinces.007	true	false	true	false	6
war.camp.hp.public_order.001	true	false	true	true	0
war.camp.hp.public_order.002	true	false	true	false	1
war.camp.hp.public_order.003	true	false	true	false	2
war.camp.hp.public_order.004	true	false	true	false	3
war.camp.hp.public_order.005	true	false	true	false	4
war.camp.hp.public_order.006	true	false	true	false	5
war.camp.hp.quests.001	true	false	true	true	0
war.camp.hp.quests.002	true	false	true	false	1
war.camp.hp.quests.003	true	false	true	false	2
war.camp.hp.quests.004	true	false	true	false	3
war.camp.hp.quests.005	true	false	true	false	4
war.camp.hp.quests.006	true	false	true	false	5
war.camp.hp.races.001	true	false	true	true	0
war.camp.hp.races.002	true	false	true	false	1
war.camp.hp.races.003	true	false	true	false	2
war.camp.hp.races.004	true	false	true	false	3
war.camp.hp.races.005	true	false	true	false	4
war.camp.hp.raiding.001	true	false	true	true	0
war.camp.hp.raiding.002	true	false	true	false	1
war.camp.hp.raiding.003	true	false	true	false	2
war.camp.hp.raiding.004	true	false	true	false	3
war.camp.hp.raising_dead.001	true	false	true	true	0
war.camp.hp.raising_dead.002	true	false	true	false	1
war.camp.hp.raising_dead.003	true	false	true	false	2
war.camp.hp.raising_dead.004	true	false	true	false	3
war.camp.hp.raising_dead.005	true	false	true	false	4
war.camp.hp.raising_dead.006	true	false	true	false	5
war.camp.hp.raising_dead.007	true	false	true	false	6
war.camp.hp.raising_forces.001	true	false	true	true	0
war.camp.hp.raising_forces.002	true	false	true	false	1
war.camp.hp.raising_forces.003	true	false	true	false	2
war.camp.hp.raising_forces.004	true	false	true	false	3
war.camp.hp.raising_forces.005	true	false	true	false	4
war.camp.hp.rakarth.001	true	false	true	true	1
war.camp.hp.rakarth.002	true	false	true	false	2
war.camp.hp.rakarth.003	true	false	true	false	3
war.camp.hp.rakarth.004	true	false	true	false	4
war.camp.hp.rakarth.005	true	false	true	false	5
war.camp.hp.rampage.001	true	false	true	true	1
war.camp.hp.rampage.002	true	false	true	false	2
war.camp.hp.rampage.003	true	false	true	false	3
war.camp.hp.rampage.004	true	false	true	false	4
war.camp.hp.rampage.005	true	false	true	false	5
war.camp.hp.rampage.006	true	false	true	false	6
war.camp.hp.rampage.007	true	false	true	false	7
war.camp.hp.razing.001	true	false	true	true	0
war.camp.hp.razing.002	true	false	true	false	1
war.camp.hp.razing.003	true	false	true	false	2
war.camp.hp.razing.004	true	false	true	false	3
war.camp.hp.razing.005	true	false	true	false	4
war.camp.hp.razing.007	true	false	true	false	6
war.camp.hp.realm_of_chaos.001	true	false	true	true	0
war.camp.hp.realm_of_chaos.002	true	false	true	false	1
war.camp.hp.realm_of_chaos.003	true	false	true	false	2
war.camp.hp.realm_of_chaos.004	true	false	true	false	3
war.camp.hp.realm_of_chaos.005	true	false	true	false	4
war.camp.hp.realm_of_chaos.006	true	false	true	false	5
war.camp.hp.realm_of_chaos.007	true	false	true	false	6
war.camp.hp.realm_of_chaos.008	true	false	true	false	7
war.camp.hp.realm_of_chaos.009	true	false	true	false	8
war.camp.hp.realm_of_chaos.010	true	false	true	false	9
war.camp.hp.realm_of_chaos.011	true	false	true	false	10
war.camp.hp.realm_of_chaos.012	true	false	true	false	11
war.camp.hp.realm_of_chaos.013	true	false	true	false	12
war.camp.hp.realm_of_chaos.014	true	false	true	false	13
war.camp.hp.recruit_hero_panel.001	true	false	true	true	0
war.camp.hp.recruit_hero_panel.002	true	false	true	false	1
war.camp.hp.recruit_hero_panel.003	true	false	true	false	2
war.camp.hp.recruit_hero_panel.004	true	false	true	false	3
war.camp.hp.recruit_hero_panel.005	true	false	true	false	4
war.camp.hp.regiments_of_renown.001	true	false	true	true	0
war.camp.hp.regiments_of_renown.002	true	false	true	false	1
war.camp.hp.regiments_of_renown.003	true	false	true	false	2
war.camp.hp.regiments_of_renown.004	true	false	true	false	3
war.camp.hp.regiments_of_renown.005	true	false	true	false	4
war.camp.hp.regiments_of_renown.006	true	false	true	false	5
war.camp.hp.region_trading.001	true	false	true	true	0
war.camp.hp.region_trading.002	true	false	true	false	1
war.camp.hp.region_trading.003	true	false	true	false	2
war.camp.hp.region_trading.004	true	false	true	false	3
war.camp.hp.region_trading.005	true	false	true	false	4
war.camp.hp.reinforcements.001	true	false	true	true	0
war.camp.hp.reinforcements.002	true	false	true	false	1
war.camp.hp.reinforcements.003	true	false	true	false	2
war.camp.hp.reinforcements.004	true	false	true	false	3
war.camp.hp.reinforcements.005	true	false	true	false	4
war.camp.hp.resources.001	true	false	true	true	0
war.camp.hp.resources.002	true	false	true	false	1
war.camp.hp.resources.003	true	false	true	false	2
war.camp.hp.resources.004	true	false	true	false	3
war.camp.hp.resources.005	true	false	true	false	4
war.camp.hp.resources.006	true	false	true	false	5
war.camp.hp.resources.007	true	false	true	false	6
war.camp.hp.revolts.001	true	false	true	true	0
war.camp.hp.revolts.002	true	false	true	false	1
war.camp.hp.revolts.003	true	false	true	false	2
war.camp.hp.revolts.004	true	false	true	false	3
war.camp.hp.revolts.005	true	false	true	false	4
war.camp.hp.revolts.006	true	false	true	false	5
war.camp.hp.revolts.008	true	false	true	false	7
war.camp.hp.rites.001	true	false	true	true	1
war.camp.hp.rites.002	true	false	true	false	2
war.camp.hp.rites.003	true	false	true	false	3
war.camp.hp.rites.004	true	false	true	false	4
war.camp.hp.ritual_currency.001	true	false	true	true	1
war.camp.hp.ritual_currency.002	true	false	true	false	2
war.camp.hp.ritual_currency.003	true	false	true	false	3
war.camp.hp.ritual_currency.004	true	false	true	false	4
war.camp.hp.ritual_currency.005	true	false	true	false	5
war.camp.hp.ritual_currency.006	true	false	true	false	6
war.camp.hp.ritual_currency.007	true	false	true	false	7
war.camp.hp.ritual_resource_sites.001	true	false	true	true	1
war.camp.hp.ritual_resource_sites.002	true	false	true	false	2
war.camp.hp.ritual_resource_sites.003	true	false	true	false	3
war.camp.hp.rituals.001	true	false	true	true	1
war.camp.hp.rituals.002	true	false	true	false	2
war.camp.hp.rituals.003	true	false	true	false	3
war.camp.hp.rituals.004	true	false	true	false	4
war.camp.hp.rituals.005	true	false	true	false	5
war.camp.hp.rituals.006	true	false	true	false	6
war.camp.hp.rituals.007	true	false	true	false	7
war.camp.hp.rituals_bar.001	true	false	true	true	1
war.camp.hp.rituals_bar.002	true	false	true	false	2
war.camp.hp.rituals_bar.003	true	false	true	false	3
war.camp.hp.rituals_bar.004	true	false	true	false	4
war.camp.hp.rituals_bar.005	true	false	true	false	5
war.camp.hp.rituals_bar.006	true	false	true	false	6
war.camp.hp.rituals_bar.007	true	false	true	false	7
war.camp.hp.rogue_armies.001	true	false	true	true	1
war.camp.hp.rogue_armies.002	true	false	true	false	2
war.camp.hp.rogue_armies.003	true	false	true	false	3
war.camp.hp.rogue_armies.004	true	false	true	false	4
war.camp.hp.rogue_pirates.001	true	false	true	false	0
war.camp.hp.rogue_pirates.002	true	false	true	false	1
war.camp.hp.rogue_pirates.003	true	false	true	false	2
war.camp.hp.rogue_pirates.004	true	false	true	false	3
war.camp.hp.rogue_pirates.005	true	false	true	false	4
war.camp.hp.rogue_pirates.006	true	false	true	false	5
war.camp.hp.ruins.001	true	false	true	false	0
war.camp.hp.ruins.002	true	false	true	false	1
war.camp.hp.ruins.003	true	false	true	false	2
war.camp.hp.ruins.004	true	false	true	false	3
war.camp.hp.ruins.005	true	false	true	false	4
war.camp.hp.saving_and_loading.001	true	false	true	true	0
war.camp.hp.saving_and_loading.002	true	false	true	false	1
war.camp.hp.saving_and_loading.003	true	false	true	false	2
war.camp.hp.saving_and_loading.004	true	false	true	false	3
war.camp.hp.saving_and_loading.006	true	false	true	false	5
war.camp.hp.schemes.001	true	false	true	true	1
war.camp.hp.schemes.002	true	false	true	false	2
war.camp.hp.schemes.003	true	false	true	false	3
war.camp.hp.schemes.004	true	false	true	false	4
war.camp.hp.schemes.005	true	false	true	false	5
war.camp.hp.schemes.006	true	false	true	false	6
war.camp.hp.schemes.007	true	false	true	false	7
war.camp.hp.sea.001	true	false	true	true	0
war.camp.hp.sea.002	true	false	true	false	1
war.camp.hp.sea.003	true	false	true	false	2
war.camp.hp.sea.004	true	false	true	false	3
war.camp.hp.sea.005	true	false	true	false	4
war.camp.hp.sea.006	true	false	true	false	5
war.camp.hp.sea.007	true	false	true	false	6
war.camp.hp.sea.008	true	false	true	false	7
war.camp.hp.sea_lane.001	true	false	true	false	0
war.camp.hp.sea_lane.002	true	false	true	false	1
war.camp.hp.sea_lane.003	true	false	true	false	2
war.camp.hp.sea_lane.004	true	false	true	false	3
war.camp.hp.sea_shanties.001	true	false	true	false	0
war.camp.hp.sea_shanties.002	true	false	true	false	1
war.camp.hp.sea_shanties.003	true	false	true	false	2
war.camp.hp.sea_shanties.004	true	false	true	false	3
war.camp.hp.sea_shanties.005	true	false	true	false	4
war.camp.hp.sea_shanties.006	true	false	true	false	5
war.camp.hp.seduction.001	true	false	true	true	0
war.camp.hp.seduction.002	true	false	true	false	1
war.camp.hp.seduction.003	true	false	true	false	2
war.camp.hp.seduction.004	true	false	true	false	3
war.camp.hp.seduction.005	true	false	true	false	4
war.camp.hp.seduction.006	true	false	true	false	5
war.camp.hp.seductive_influence.001	true	false	true	true	0
war.camp.hp.seductive_influence.002	true	false	true	false	1
war.camp.hp.seductive_influence.003	true	false	true	false	2
war.camp.hp.seductive_influence.004	true	false	true	false	3
war.camp.hp.seductive_influence.005	true	false	true	false	4
war.camp.hp.seductive_influence.006	true	false	true	false	5
war.camp.hp.seductive_influence.007	true	false	true	false	6
war.camp.hp.seductive_influence.008	true	false	true	false	7
war.camp.hp.seductive_influence.009	true	false	true	false	8
war.camp.hp.seductive_influence.010	true	false	true	false	9
war.camp.hp.seductive_influence.011	true	false	true	false	10
war.camp.hp.seductive_influence.012	true	false	true	false	11
war.camp.hp.seductive_influence.013	true	false	true	false	12
war.camp.hp.seductive_influence.014	true	false	true	false	13
war.camp.hp.settlement_climates.001	true	false	true	true	1
war.camp.hp.settlement_climates.002	true	false	true	false	2
war.camp.hp.settlement_climates.003	true	false	true	false	3
war.camp.hp.settlement_climates.004	true	false	true	false	4
war.camp.hp.settlement_types.001	true	false	true	true	0
war.camp.hp.settlement_types.002	true	false	true	false	1
war.camp.hp.settlement_types.003	true	false	true	false	2
war.camp.hp.settlement_types.004	true	false	true	false	3
war.camp.hp.settlement_types.005	true	false	true	false	4
war.camp.hp.settlement_types.006	true	false	true	false	5
war.camp.hp.settlement_types.007	true	false	true	false	6
war.camp.hp.settlements.001	true	false	true	true	0
war.camp.hp.settlements.002	true	false	true	false	1
war.camp.hp.settlements.003	true	false	true	false	2
war.camp.hp.settlements.004	true	false	true	false	3
war.camp.hp.settlements.005	true	false	true	false	4
war.camp.hp.settlements.006	true	false	true	false	5
war.camp.hp.settlements.007	true	false	true	false	6
war.camp.hp.settlements.009	true	false	true	false	8
war.camp.hp.shadowy_dealings.001	true	true	true	false	0
war.camp.hp.shadowy_dealings.002	true	false	true	false	1
war.camp.hp.shadowy_dealings.003	true	false	true	false	2
war.camp.hp.shadowy_dealings.004	true	false	true	false	3
war.camp.hp.shadowy_dealings.005	true	false	true	false	4
war.camp.hp.shadowy_dealings.006	true	false	true	false	5
war.camp.hp.shadowy_dealings.007	true	false	true	false	6
war.camp.hp.shadowy_dealings.008	true	false	true	false	7
war.camp.hp.ship_building.001	true	false	true	false	0
war.camp.hp.ship_building.002	true	false	true	false	1
war.camp.hp.ship_building.003	true	false	true	false	2
war.camp.hp.ship_building.004	true	false	true	false	3
war.camp.hp.ship_building.005	true	false	true	false	4
war.camp.hp.siege_panel.001	true	false	true	true	0
war.camp.hp.siege_panel.002	true	false	true	false	1
war.camp.hp.siege_panel.003	true	false	true	false	2
war.camp.hp.siege_panel.004	true	false	true	false	3
war.camp.hp.siege_panel.005	true	false	true	false	4
war.camp.hp.siege_panel.006	true	false	true	false	5
war.camp.hp.siege_panel.007	true	false	true	false	6
war.camp.hp.siege_panel.009	true	false	true	false	8
war.camp.hp.siege_warfare.001	true	false	true	true	0
war.camp.hp.siege_warfare.002	true	false	true	false	1
war.camp.hp.siege_warfare.003	true	false	true	false	2
war.camp.hp.siege_warfare.004	true	false	true	false	3
war.camp.hp.siege_warfare.005	true	false	true	false	4
war.camp.hp.siege_warfare.006	true	false	true	false	5
war.camp.hp.siege_warfare.007	true	false	true	false	6
war.camp.hp.siege_weapons.001	true	false	true	true	0
war.camp.hp.siege_weapons.002	true	false	true	false	1
war.camp.hp.siege_weapons.003	true	false	true	false	2
war.camp.hp.siege_weapons.004	true	false	true	false	3
war.camp.hp.siege_weapons.005	true	false	true	false	4
war.camp.hp.siege_weapons.006	true	false	true	false	5
war.camp.hp.skaven.001	true	false	true	true	1
war.camp.hp.skaven.002	true	false	true	false	2
war.camp.hp.skaven.003	true	false	true	false	3
war.camp.hp.skaven.004	true	false	true	false	4
war.camp.hp.skaven.005	true	false	true	false	5
war.camp.hp.skaven.006	true	false	true	false	6
war.camp.hp.skaven.007	true	false	true	false	7
war.camp.hp.skaven.009	true	false	true	false	9
war.camp.hp.skaven_corruption.001	true	false	true	true	1
war.camp.hp.skaven_corruption.002	true	false	true	false	2
war.camp.hp.skaven_corruption.003	true	false	true	false	3
war.camp.hp.skaven_corruption.004	true	false	true	false	4
war.camp.hp.skaven_corruption.005	true	false	true	false	5
war.camp.hp.skaven_corruption.007	true	false	true	false	7
war.camp.hp.skaven_flesh_lab.001	true	false	true	true	1
war.camp.hp.skaven_flesh_lab.002	true	false	true	false	2
war.camp.hp.skaven_flesh_lab.003	true	false	true	false	3
war.camp.hp.skaven_flesh_lab.004	true	false	true	false	4
war.camp.hp.skaven_flesh_lab.005	true	false	true	false	5
war.camp.hp.skaven_flesh_lab.006	true	false	true	false	6
war.camp.hp.skaven_flesh_lab.007	true	false	true	false	7
war.camp.hp.skaven_forbidden_workshop.001	true	false	true	false	1
war.camp.hp.skaven_forbidden_workshop.002	true	false	true	false	2
war.camp.hp.skaven_forbidden_workshop.003	true	false	true	false	3
war.camp.hp.skaven_forbidden_workshop.004	true	false	true	false	4
war.camp.hp.skaven_forbidden_workshop.005	true	false	true	false	5
war.camp.hp.skaven_forbidden_workshop.006	true	false	true	false	6
war.camp.hp.skaven_forbidden_workshop.007	true	false	true	false	7
war.camp.hp.skaven_forbidden_workshop.008	true	false	true	false	8
war.camp.hp.skaven_forbidden_workshop.009	true	false	true	false	9
war.camp.hp.skaven_forbidden_workshop.010	true	false	true	false	10
war.camp.hp.skaven_forbidden_workshop.011	true	false	true	false	11
war.camp.hp.skaven_forbidden_workshop.012	true	false	true	false	12
war.camp.hp.skaven_loyalty.001	true	false	true	false	0
war.camp.hp.skaven_loyalty.002	true	false	true	false	1
war.camp.hp.skaven_loyalty.003	true	false	true	false	2
war.camp.hp.skaven_loyalty.004	true	false	true	false	3
war.camp.hp.skaven_loyalty.005	true	false	true	false	4
