member	context	faction
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_Subcult_Vampire_&_FactionTemplehof_Master_Necromancer_Lord_1_&_Positive	ACTOR	wh_main_vmp_rival_sylvanian_vamps
diplomacy_faction_DEF_rakarth	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionChaos	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionChaos_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_DEF_rakarth_&_Positive	ACTOR	wh2_twa03_def_rakarth
diplomacy_faction_GOB_Grom	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionChaos	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionEmpire	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionHighElves	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionSkaven	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionTombKings	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionVampireCoast	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionWoodElves	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_GOB_Grom_&_Positive	ACTOR	wh2_dlc15_grn_broken_axe
diplomacy_faction_HEF_Eltharion	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionSkaven	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionTombKings	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionVampireCoast	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionWoodElves	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Eltharion_&_Positive	ACTOR	wh2_main_hef_yvresse
diplomacy_faction_HEF_Imrik	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBeastmen	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBretonnia	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionChaos	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionDarkElves	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionEmpire	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionGreenskin	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionHighElves	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionLizardmen	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionSkaven	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionTombKings	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionVampireCoast	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionWoodElves	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_HEF_Imrik_&_Positive	ACTOR	wh2_dlc15_hef_imrik
diplomacy_faction_SKV_throt	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBeastmen	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBretonnia	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionChaos	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionDarkElves	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionEmpire	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionGreenskin	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionHighElves	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionLizardmen	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionSkaven	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionTombKings	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionVampireCoast	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionWoodElves	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_SKV_throt_&_Positive	ACTOR	wh2_main_skv_clan_moulder
diplomacy_faction_WEF_Drycha	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBeastmen	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBretonnia	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionChaos	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionDarkElves	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionEmpire	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionGreenskin	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionHighElves	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionLizardmen	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionNorsca	ACTOR	wh2_dlc16_wef_drycha
diplomacy_faction_WEF_Drycha_&_OtherFactionNorsca_&_Negative	ACTOR	wh2_dlc16_wef_drycha
