key	table_name	patch_key
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_ror_3dreadquake	land_units	__devonly__dlc23_chd_veh_iron_daemon_ror_3dreadquake
wh3_dlc23_chd_veh_skullcracker_1dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_skullcracker_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_skullcracker_1dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_skullcracker_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_skullcracker_2dreadquake	land_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake
wh3_dlc23_chd_veh_skullcracker_2dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_skullcracker_2dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_skullcracker_3dreadquake	land_units	__devonly__dlc23_chd_veh_skullcracker_3dreadquake
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_swords	main_units	__devonly__dlc23_chd_cav_hobgoblin_wolf_raiders_swords
wh3_dlc23_chd_veh_iron_daemon_1dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_iron_daemon_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_1dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_iron_daemon_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_2dreadquake	main_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake
wh3_dlc23_chd_veh_iron_daemon_2dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_2dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_3dreadquake	main_units	__devonly__dlc23_chd_veh_iron_daemon_3dreadquake
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_ror_2dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_ror_3dreadquake	main_units	__devonly__dlc23_chd_veh_iron_daemon_ror_3dreadquake
wh3_dlc23_chd_veh_skullcracker_1dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_skullcracker_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_skullcracker_1dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_skullcracker_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_skullcracker_2dreadquake	main_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake
wh3_dlc23_chd_veh_skullcracker_2dreadquake_1deathshrieker	main_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_skullcracker_2dreadquake_1magmacannon	main_units	__devonly__dlc23_chd_veh_skullcracker_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_skullcracker_3dreadquake	main_units	__devonly__dlc23_chd_veh_skullcracker_3dreadquake
wh3_dlc24_camp_narrative_yuan_bo_defeat_initial_enemy_01	missions	wh3_dlc24_camp_narrative_chaos_yuan_bo_defeat_initial_enemy_01
wh3_dlc24_ksl_mother_ostankya_hex_purification_chant	missions	wh3_dlc24_ksl_mother_ostankya_hex_covens_cursemark
wh3_main_chaos_region_great_skull_lakes	regions	wh3_main_chaos_region_uzkulany
wh3_main_chaos_region_the_howling_citadel	regions	wh3_main_chaos_region_blood_haven
wh3_main_combi_region_aeslings_conclave	regions	wh3_main_combi_region_the_forbidden_citadel
wh3_main_combi_region_baersonlings_camp	regions	wh3_main_combi_region_temple_of_heimkel
wh3_main_combi_region_bjornlings_gathering	regions	wh3_main_combi_region_monolith_of_borkill_the_bloody_handed
wh3_main_combi_region_icedrake_fjord	regions	wh3_main_combi_region_altar_of_the_crimson_harvest
