key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	doppler_rtpc_name	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	requires_cinematic	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo	looping_sound_mapping	is_persistent_loop	require_modular_ability_switch	require_secondary_melee_switch	default_vmd_slot_name	use_character_idle_switch	additional_actor_id	is_persistent_one_shot	persistent_one_shot_duration_override
Vocalisation_Fleshhound_Sniff	Battle_Individual_Vocalisation_Fleshhound_Sniff				0.0000								0	0.0000			50.0000	0.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	large	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Death_Exhale	Battle_Individual_Vocalisation_Fury_Death_Exhale				0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Death_Long	Battle_Individual_Vocalisation_Fury_Death_Long				0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Idle	Battle_Individual_Vocalisation_Fury_Idle				0.1000								0	0.0000			100.0000	20.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Melee_Rise	Battle_Individual_Vocalisation_Fury_Melee_Rise				0.2000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	100.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Melee_Short	Battle_Individual_Vocalisation_Fury_Melee_Short				0.4000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Pain_Short	Battle_Individual_Vocalisation_Fury_Pain_Short				0.4000								0	0.0000			100.0000	50.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Fury_Scream	Battle_Individual_Vocalisation_Fury_Scream				0.1000								0	0.0000			100.0000	20.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Generic_Bite_Large	Battle_Individual_Vocalisation_Bite_Generic_Large		Campaign_Individual_Vocalisation_Generic_Bite_Large		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	true	false	Lord_Hero	30.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Generic_Bite_Large_Quiet	Battle_Individual_Vocalisation_Bite_Generic_Large_Quiet		Campaign_Individual_Vocalisation_Generic_Bite_Large_Quiet		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	true	false	Lord_Hero	30.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Generic_Bite_Medium	Battle_Individual_Vocalisation_Bite_Generic_Medium		Campaign_Individual_Vocalisation_Generic_Bite_Medium		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	true	false	Lord_Hero	30.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Generic_Bite_Small	Battle_Individual_Vocalisation_Bite_Generic_Small		Campaign_Individual_Vocalisation_Generic_Bite_Small		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	true	false	Lord_Hero	30.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Giant_Breath	Battle_Individual_Vocalisation_Giant_Breath		Campaign_Individual_Vocalisation_Giant_Breath		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	250.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Giant_Death	Battle_Individual_Vocalisation_Giant_Death		Campaign_Individual_Vocalisation_Giant_Death		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Jump	Battle_Individual_Vocalisation_Giant_Jump		Campaign_Individual_Vocalisation_Giant_Jump		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Land	Battle_Individual_Vocalisation_Giant_Land		Campaign_Individual_Vocalisation_Giant_Land		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Melee_Swing	Battle_Individual_Vocalisation_Giant_Melee_Swing		Campaign_Individual_Vocalisation_Giant_Melee_Swing		0.1500								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Pain	Battle_Individual_Vocalisation_Giant_Pain		Campaign_Individual_Vocalisation_Giant_Pain		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Push_Pull	Battle_Individual_Vocalisation_Giant_Push_Pull		Campaign_Individual_Vocalisation_Giant_Push_Pull		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Scream	Battle_Individual_Vocalisation_Giant_Scream		Campaign_Individual_Vocalisation_Giant_Scream		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Giant_Scream_Short	Battle_Individual_Vocalisation_Giant_Scream_Short		Campaign_Individual_Vocalisation_Giant_Scream_Short		0.4000								0	0.0000			100.0000	100.0000	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	400.0000	false	true		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Death	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Death		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Death		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Death_Impact	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Death_Impact		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Death_Impact		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Idle_Grunt	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Idle_Grunt		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Idle_Grunt		0.8000								0	0.0000			100.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Idle_Roar	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Cheer				0.8000								0	0.0000			100.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Jump	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Jump				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Land	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Land				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Melee_Swing	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Melee_Swing_Short		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Melee_Swing_Short		0.1500								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Pain	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Pain		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Pain		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Push_Pull	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Push_Pull				0.1500								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Release	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Release				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Roar	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Roar		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Roar		0.3000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Left_Scream	Battle_Individual_Vocalisation_Gnoblar_Crew_Left_Scream		Campaign_Individual_Vocalisation_Gnoblar_Crew_Left_Scream		0.3000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Death	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Death		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Death		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Death_Impact	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Death_Impact		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Death_Impact		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Idle_Grunt	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Idle_Grunt		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Idle_Grunt		0.8000								0	0.0000			100.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Idle_Roar	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Cheer				0.8000								0	0.0000			100.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Idle_Roar_Short	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Cheer_Short				0.8000								0	0.0000			100.0000	50.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Jump	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Jump				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Land	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Land				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Pain	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Pain		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Pain		0.4000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Push_Pull	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Push_Pull				0.1500								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Release	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Release				0.1000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Roar	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Roar		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Roar		0.3000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
Vocalisation_Gnoblar_Crew_Right_Scream	Battle_Individual_Vocalisation_Gnoblar_Crew_Right_Scream		Campaign_Individual_Vocalisation_Gnoblar_Crew_Right_Scream		0.3000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false	false	false	false	false	Lord_Hero	120.0000	false	false		false	false	false		false		false	0.0000
