army_name	character_name	script_name
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1_shaman_03	grn_shaman_4
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_2	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_2_general	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_3	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_3_general	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_player	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_player	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_1	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_attacker_1_general	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_2	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_attacker_2_shaman	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player_alt	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_player_alt	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player_alt	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_player_runesmith	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_player	
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_player_runesmith	
wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_1	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_1_general	
wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_player	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_player	
wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_player	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_player_champion	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_attacker_1	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_attacker_1_general	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_player	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_player	
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_player	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_player_runesmith	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_1	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_defender_general	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_player	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_player	
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_player	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_player_champion	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_player_warrior_priest	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1_wizard_1	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_2	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_2	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player_vampire_1	
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_player_vampire_2	
