decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_order	wh3_province_initiatives_lzd	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_war	wh3_province_initiatives_lzd	always_true		false	200.0000
wh3_main_province_initiative_nor_construction	wh3_province_initiatives_nor	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_nor_corruption	wh3_province_initiatives_nor	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_nor_defence	wh3_province_initiatives_nor	always_true		false	200.0000
wh3_main_province_initiative_nor_recruitment	wh3_province_initiatives_nor	always_true		false	200.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_nur	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_nur_plague_gods_greenhouse	wh3_province_initiatives_nur	gds_random		false	50.0000
wh3_main_province_initiative_nur_plague_gods_nursery	wh3_province_initiatives_nur	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_nur_plague_gods_pasture	wh3_province_initiatives_nur	gds_random		false	50.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	always_true		false	50.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_ogr_crude_ingenuity	wh3_province_initiatives_ogr	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_ogr_feasts_for_the_strong	wh3_province_initiatives_ogr	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_ogr_might_makes_right	wh3_province_initiatives_ogr	gds_random		false	50.0000
wh3_main_province_initiative_skv_devious_planning	wh3_province_initiatives_skv	always_true		false	100.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	0.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_skv_efficient_planning	wh3_province_initiatives_skv	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_skv_expansionist_planning	wh3_province_initiatives_skv	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_skv_martial_planning	wh3_province_initiatives_skv	always_true		false	200.0000
wh3_main_province_initiative_sla_cavalcade_of_dark_desires	wh3_province_initiatives_sla	gds_random		false	50.0000
wh3_main_province_initiative_sla_festival_of_drinking_and_delights	wh3_province_initiatives_sla	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_sla	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_sla_revels_of_eternal_pleasure	wh3_province_initiatives_sla	gds_random		false	50.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_tmb_worship_of_asaph	wh3_province_initiatives_tmb	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_tmb_worship_of_djaf	wh3_province_initiatives_tmb	always_true		false	200.0000
wh3_main_province_initiative_tmb_worship_of_khsar	wh3_province_initiatives_tmb	always_true		false	200.0000
wh3_main_province_initiative_tmb_worship_of_phakth	wh3_province_initiatives_tmb	always_true		false	100.0000
wh3_main_province_initiative_tmb_worship_of_ptra	wh3_province_initiatives_tmb	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_tze_egrimms_contrivance_algorithm	wh3_province_initiatives_tze	gds_random		false	50.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_tze	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_tze_mutalith_prism_formulae	wh3_province_initiatives_tze	gds_random		false	50.0000
wh3_main_province_initiative_tze_the_architects_theorem	wh3_province_initiatives_tze	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_vmp_evocation_of_nagash	wh3_province_initiatives_vmp	always_true		false	200.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_vmp_foster_terror	wh3_province_initiatives_vmp	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	0.0000
wh3_main_province_initiative_vmp_harvest_corpses	wh3_province_initiatives_vmp	always_true		false	1.0000
wh3_main_province_initiative_vmp_harvest_corpses	wh3_province_initiatives_vmp	faction_province_check_income	income_high	false	100.0000
