ability	effect
wh_main_spell_heavens_wind_blast_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh_main_spell_heavens_wind_blast_upgraded	wh_main_vortex_large_breath
wh_main_spell_heavens_wind_blast	wh_main_all_strong_against_units
wh_main_spell_heavens_wind_blast	wh_main_vortex_large_breath
wh_main_spell_light_banishment_upgraded	wh2_main_all_good_against_armour
wh_main_spell_light_banishment_upgraded	wh2_main_spell_huge_vortex
wh_main_spell_light_banishment_upgraded	wh_main_all_strong_against_units
wh_main_spell_light_banishment_upgraded	wh_main_spell_upgraded_damage
wh_main_spell_light_banishment	wh2_main_all_good_against_armour
wh_main_spell_light_banishment	wh2_main_spell_huge_vortex
wh_main_spell_light_banishment	wh_main_all_strong_against_units
wh_main_spell_light_bironas_timewarp_upgraded	wh_main_spell_upgraded_area
wh_main_spell_light_light_of_battle_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_light_net_of_amyntok_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_light_phas_protection_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_light_shems_burning_gaze_bound	wh2_main_all_good_against_armour
wh_main_spell_light_shems_burning_gaze_bound	wh2_main_all_magical_and_flaming_minor
wh_main_spell_light_shems_burning_gaze_bound	wh_main_all_good_vs_large
wh_main_spell_light_shems_burning_gaze_bound	wh_main_all_strong_against_single
wh_main_spell_light_shems_burning_gaze_upgraded	wh2_main_all_good_against_armour
wh_main_spell_light_shems_burning_gaze_upgraded	wh2_main_all_magical_and_flaming_minor
wh_main_spell_light_shems_burning_gaze_upgraded	wh3_main_projectile_requires_line_of_sight
wh_main_spell_light_shems_burning_gaze_upgraded	wh_main_all_good_vs_large
wh_main_spell_light_shems_burning_gaze_upgraded	wh_main_all_strong_against_single
wh_main_spell_light_shems_burning_gaze_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh_main_spell_light_shems_burning_gaze	wh2_main_all_good_against_armour
wh_main_spell_light_shems_burning_gaze	wh2_main_all_magical_and_flaming_minor
wh_main_spell_light_shems_burning_gaze	wh3_main_projectile_requires_line_of_sight
wh_main_spell_light_shems_burning_gaze	wh_main_all_good_vs_large
wh_main_spell_light_shems_burning_gaze	wh_main_all_strong_against_single
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	wh2_main_spell_medium_vortex
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	wh_main_all_strong_against_units
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	wh2_main_spell_medium_vortex
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	wh_main_all_strong_against_units
wh_main_spell_lil_waaagh_night_shroud_upgraded	wh_main_spell_upgraded_area
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh2_main_all_good_against_armour
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh3_main_projectile_requires_line_of_sight
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh_main_all_good_vs_large
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh_main_all_strong_against_single
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh_main_spell_upgraded_ap_damage
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh_main_spell_upgraded_projectiles
wh_main_spell_lil_waaagh_vindictive_glare	wh2_main_all_magical_damage_moderate
wh_main_spell_lil_waaagh_vindictive_glare	wh3_main_projectile_requires_line_of_sight
wh_main_spell_lil_waaagh_vindictive_glare	wh_main_all_good_vs_large
wh_main_spell_lil_waaagh_vindictive_glare	wh_main_all_strong_against_single
wh_main_spell_metal_final_transmutation_upgraded	wh_dlc08_direct_damage_character_unit
wh_main_spell_metal_final_transmutation_upgraded	wh_main_all_direct_damage
wh_main_spell_metal_final_transmutation_upgraded	wh_main_all_strong_against_single
wh_main_spell_metal_final_transmutation_upgraded	wh_main_all_weak_against_unit
wh_main_spell_metal_final_transmutation_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_metal_final_transmutation	wh_dlc08_direct_damage_character_unit
wh_main_spell_metal_final_transmutation	wh_main_all_direct_damage
wh_main_spell_metal_final_transmutation	wh_main_all_strong_against_single
wh_main_spell_metal_final_transmutation	wh_main_all_weak_against_unit
wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh2_main_spell_large_vortex
wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_main_all_strong_against_units
wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_main_all_weak_against_single
wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_metal_gehennas_golden_hounds	wh2_main_spell_medium_vortex
wh_main_spell_metal_gehennas_golden_hounds	wh_main_all_strong_against_units
wh_main_spell_metal_gehennas_golden_hounds	wh_main_all_weak_against_single
wh_main_spell_metal_glittering_robe_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_metal_plague_of_rust_upgraded	wh_main_spell_upgraded_armour
wh_main_spell_metal_searing_doom_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_metal_searing_doom_upgraded	wh_main_all_strong_against_unit
wh_main_spell_metal_searing_doom_upgraded	wh_main_all_weak_against_single
wh_main_spell_metal_searing_doom_upgraded	wh_main_bombardment_large_strike_aoe
wh_main_spell_metal_searing_doom_upgraded	wh_main_spell_upgraded_projectiles
wh_main_spell_metal_searing_doom_upgraded	wh_main_spell_upgraded_strike_area
wh_main_spell_metal_searing_doom	wh2_main_all_magical_damage_moderate
wh_main_spell_metal_searing_doom	wh2_main_bombardment_medium_strike_aoe
wh_main_spell_metal_searing_doom	wh_main_all_strong_against_unit
wh_main_spell_metal_searing_doom	wh_main_all_weak_against_single
wh_main_spell_metal_transmutation_of_lead_upgraded	wh_main_spell_upgraded_melee_damage
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh2_main_all_good_against_armour
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh3_main_projectile_requires_line_of_sight
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_main_all_good_vs_large
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_main_all_strong_against_single
wh_main_spell_vampires_gaze_of_nagash_upgraded	wh_main_spell_upgraded_projectiles
wh_main_spell_vampires_gaze_of_nagash	wh2_main_all_good_against_armour
wh_main_spell_vampires_gaze_of_nagash	wh2_main_all_magical_damage_moderate
wh_main_spell_vampires_gaze_of_nagash	wh3_main_projectile_requires_line_of_sight
wh_main_spell_vampires_gaze_of_nagash	wh_main_all_good_vs_large
wh_main_spell_vampires_gaze_of_nagash	wh_main_all_strong_against_single
wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_main_all_replenish
wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_main_all_resurrect
wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_main_all_resurrect_hp
wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_vampires_invocation_of_nehek	wh_main_all_replenish
wh_main_spell_vampires_invocation_of_nehek	wh_main_all_resurrect
wh_main_spell_vampires_invocation_of_nehek	wh_main_all_resurrect_hp
wh_main_spell_vampires_raise_dead_upgraded	wh_main_all_defend_vs_charge
wh_main_spell_vampires_raise_dead_upgraded	wh_main_all_direct_damage_unbinding
wh_main_spell_vampires_raise_dead_upgraded	wh_main_spell_upgraded_summon_skeletons
wh_main_spell_vampires_raise_dead	wh_main_all_defend_vs_charge
wh_main_spell_vampires_raise_dead	wh_main_all_direct_damage_unbinding
wh_main_spell_vampires_raise_dead	wh_main_all_summon_zombies
wh_main_spell_vampires_vanhels_danse_macabre_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_vampires_wind_of_death_upgraded	wh2_main_spell_medium_wind
wh_main_spell_vampires_wind_of_death_upgraded	wh_main_all_strong_against_units
wh_main_spell_vampires_wind_of_death_upgraded	wh_main_all_weak_against_single
wh_main_spell_vampires_wind_of_death_upgraded	wh_main_spell_upgraded_damage
wh_main_spell_vampires_wind_of_death	wh2_main_all_good_against_armour
wh_main_spell_vampires_wind_of_death	wh2_main_spell_medium_wind
wh_main_spell_vampires_wind_of_death	wh_main_all_strong_against_units
wh_main_spell_vampires_wind_of_death	wh_main_all_weak_against_single
wh_main_unit_abilities_gyrobomber_bomb	wh_main_all_strong_against_multiple
wh_main_unit_abilities_gyrobomber_bomb	wh_main_all_weak_against_single
wh_main_unit_abilities_gyrobomber_bomb	wh_main_bombardment_small_strike_aoe
wh_main_unit_abilities_gyrobomber_bomb	wh_main_projectile_powerful_explosion
wh_main_unit_abilities_gyrocopter_bomb	wh_main_all_strong_against_multiple
wh_main_unit_abilities_gyrocopter_bomb	wh_main_all_weak_against_single
wh_main_unit_abilities_gyrocopter_bomb	wh_main_bombardment_small_strike_aoe
wh_main_unit_abilities_gyrocopter_bomb	wh_main_projectile_powerful_explosion
wh_main_unit_abilities_spinning_loons	wh_main_all_armour_piercing
wh_main_unit_abilities_spinning_loons	wh_main_all_small_aoe
wh_main_unit_abilities_spinning_loons	wh_main_all_strong_against_units
wh_main_unit_abilities_spinning_loons	wh_main_all_weak_against_single
wh_main_unit_abilities_spinning_loons	wh_main_vortex_unpredictable
wh_main_unit_passive_regeneration	wh_main_all_replenish
wh_main_unit_passive_unbinding_feral_cold_ones	wh_main_all_direct_damage_unbinding
wh_main_unit_passive_unbinding_skeleton_warriors	wh_main_all_direct_damage_unbinding
wh_main_unit_passive_unbinding_zombie	wh_main_all_direct_damage_unbinding
wh_main_unit_passive_unstable_mark_ii	wh_main_all_direct_damage_self_high
wh_main_unit_passive_unstable	wh_main_all_direct_damage_self
wh_main_weapon_abilities_skabscrath	wh2_main_all_magical_and_flaming_major
wh_main_weapon_abilities_skabscrath	wh_main_all_strong_against_units
wh_main_weapon_abilities_skabscrath	wh_main_vortex_large_breath_long
wh_main_weapon_passive_chaos_tomb_blade	wh_main_all_replenish
wh_main_weapon_passive_chaos_tomb_blade	wh_main_all_resurrect
wh_main_weapon_passive_chaos_tomb_blade	wh_main_all_resurrect_hp
wh_pro02_item_abilities_blood_chalice_of_bathori	wh_main_all_replenish_high
wh_pro03_lord_abilities_lord_of_undeath_0	wh_dlc08_spell_upgraded_degrade_for_krell
wh_pro03_lord_abilities_lord_of_undeath_0	wh_main_all_direct_damage_unbinding
wh_pro03_lord_abilities_lord_of_undeath_0	wh_pro03_all_summon_krell
wh_pro03_lord_abilities_lord_of_undeath_1	wh_dlc08_spell_upgraded_degrade_for_krell
wh_pro03_lord_abilities_lord_of_undeath_1	wh_main_all_direct_damage_unbinding
wh_pro03_lord_abilities_lord_of_undeath_1	wh_pro03_all_summon_krell
wh_pro03_lord_abilities_lord_of_undeath_2	wh_dlc08_spell_upgraded_degrade_for_krell
wh_pro03_lord_abilities_lord_of_undeath_2	wh_main_all_direct_damage_unbinding
wh_pro03_lord_abilities_lord_of_undeath_2	wh_pro03_all_summon_krell
wh_pro03_lord_abilities_lord_of_undeath_3	wh_dlc08_spell_removed_degrade_for_krell
wh_pro03_lord_abilities_lord_of_undeath_3	wh_pro03_all_summon_krell
wh_pro03_lord_abilities_lord_of_undeath_4	wh_dlc08_spell_removed_degrade_for_krell
wh_pro03_lord_abilities_lord_of_undeath_4	wh_dlc08_spell_upgraded_krell
wh_pro03_lord_abilities_lord_of_undeath_4	wh_pro03_all_summon_krell
wh_pro03_lord_abilities_lord_of_undeath	wh_main_all_direct_damage_unbinding
wh_pro03_lord_abilities_lord_of_undeath	wh_pro03_all_summon_krell
wh_pro03_unit_passive_unbinding_krell	wh_main_all_direct_damage_unbinding
