from	to
wh_main_brt_port_1	wh_main_brt_port_2
wh_main_brt_port_2	wh_main_brt_port_3
wh_main_brt_port_ruin	wh_main_brt_port_1
wh_main_brt_settlement_major_1	wh_main_brt_settlement_major_2
wh_main_brt_settlement_major_2	wh_main_brt_settlement_major_3
wh_main_brt_settlement_major_3	wh_main_brt_settlement_major_4
wh_main_brt_settlement_major_4	wh_main_brt_settlement_major_5
wh_main_brt_settlement_major_ruin	wh_main_brt_settlement_major_1
wh_main_brt_settlement_minor_1	wh_main_brt_settlement_minor_2
wh_main_brt_settlement_minor_2	wh_main_brt_settlement_minor_3
wh_main_brt_settlement_minor_ruin	wh_main_brt_settlement_minor_1
wh_main_brt_smiths_1	wh_main_brt_smiths_2
wh_main_brt_stables_1	wh_main_brt_stables_2
wh_main_brt_stables_2	wh_main_brt_stables_3
wh_main_brt_stables_3	wh_main_brt_stables_4
wh_main_brt_stables_4	wh_main_brt_stables_5
wh_main_brt_tavern_1	wh_main_brt_tavern_2
wh_main_brt_tavern_2	wh_main_brt_tavern_3
wh_main_brt_tavern_3	wh_main_brt_tavern_4
wh_main_brt_walls_1	wh_main_brt_walls_2
wh_main_brt_walls_2	wh_main_brt_walls_3
wh_main_brt_worship_1	wh_main_brt_worship_2
wh_main_brt_worship_2	wh_main_brt_worship_3
wh_main_chs_port_1	wh_main_chs_port_2
wh_main_chs_port_2	wh_main_chs_port_3
wh_main_chs_port_ruin	wh_main_chs_port_1
wh_main_dwf_barracks_1	wh_main_dwf_barracks_2
wh_main_dwf_barracks_2	wh_main_dwf_barracks_3
wh_main_dwf_engineer_1	wh_main_dwf_engineer_2
wh_main_dwf_engineer_2	wh_main_dwf_engineer_3
wh_main_dwf_farm_1	wh_main_dwf_farm_2
wh_main_dwf_farm_2	wh_main_dwf_farm_3
wh_main_dwf_farm_3	wh_main_dwf_farm_4
wh_main_dwf_garrison_1	wh_main_dwf_garrison_2
wh_main_dwf_industry_1	wh_main_dwf_industry_2
wh_main_dwf_industry_2	wh_main_dwf_industry_3
wh_main_dwf_industry_3	wh_main_dwf_industry_4
wh_main_dwf_port_1	wh_main_dwf_port_2
wh_main_dwf_port_2	wh_main_dwf_port_3
wh_main_dwf_port_ruin	wh_main_dwf_port_1
wh_main_dwf_resource_beer_1	wh_main_dwf_resource_beer_2
wh_main_dwf_resource_beer_2	wh_main_dwf_resource_beer_3
wh_main_dwf_resource_beer_3	wh_main_dwf_resource_beer_4
wh_main_dwf_resource_dyes_1	wh_main_dwf_resource_dyes_2
wh_main_dwf_resource_dyes_2	wh_main_dwf_resource_dyes_3
wh_main_dwf_resource_dyes_3	wh_main_dwf_resource_dyes_4
wh_main_dwf_resource_game_1	wh_main_dwf_resource_game_2
wh_main_dwf_resource_game_2	wh_main_dwf_resource_game_3
wh_main_dwf_resource_game_3	wh_main_dwf_resource_game_4
wh_main_dwf_resource_gems_1	wh_main_dwf_resource_gems_2
wh_main_dwf_resource_gems_2	wh_main_dwf_resource_gems_3
wh_main_dwf_resource_gems_3	wh_main_dwf_resource_gems_4
wh_main_dwf_resource_gold_1	wh_main_dwf_resource_gold_2
wh_main_dwf_resource_gold_2	wh_main_dwf_resource_gold_3
wh_main_dwf_resource_gold_3	wh_main_dwf_resource_gold_4
wh_main_dwf_resource_iron_1	wh_main_dwf_resource_iron_2
wh_main_dwf_resource_iron_2	wh_main_dwf_resource_iron_3
wh_main_dwf_resource_iron_3	wh_main_dwf_resource_iron_4
wh_main_dwf_resource_marble_1	wh_main_dwf_resource_marble_2
wh_main_dwf_resource_marble_2	wh_main_dwf_resource_marble_3
wh_main_dwf_resource_marble_3	wh_main_dwf_resource_marble_4
wh_main_dwf_resource_pastures_1	wh_main_dwf_resource_pastures_2
wh_main_dwf_resource_pastures_2	wh_main_dwf_resource_pastures_3
wh_main_dwf_resource_pastures_3	wh_main_dwf_resource_pastures_4
wh_main_dwf_resource_salt_1	wh_main_dwf_resource_salt_2
wh_main_dwf_resource_salt_2	wh_main_dwf_resource_salt_3
wh_main_dwf_resource_salt_3	wh_main_dwf_resource_salt_4
wh_main_dwf_resource_timber_1	wh_main_dwf_resource_timber_2
wh_main_dwf_resource_timber_2	wh_main_dwf_resource_timber_3
wh_main_dwf_resource_timber_3	wh_main_dwf_resource_timber_4
wh_main_dwf_settlement_major_1	wh_main_dwf_settlement_major_2
wh_main_dwf_settlement_major_2	wh_main_dwf_settlement_major_3
wh_main_dwf_settlement_major_3	wh_main_dwf_settlement_major_4
wh_main_dwf_settlement_major_4	wh_main_dwf_settlement_major_5
wh_main_dwf_settlement_major_ruin	wh_main_dwf_settlement_major_1
wh_main_dwf_settlement_minor_1	wh_main_dwf_settlement_minor_2
wh_main_dwf_settlement_minor_2	wh_main_dwf_settlement_minor_3
wh_main_dwf_settlement_minor_ruin	wh_main_dwf_settlement_minor_1
wh_main_dwf_slayer_1	wh_main_dwf_slayer_2
wh_main_dwf_smith_1	wh_main_dwf_smith_2
wh_main_dwf_smith_2	wh_main_dwf_smith_3
wh_main_dwf_tavern_1	wh_main_dwf_tavern_2
wh_main_dwf_tavern_2	wh_main_dwf_tavern_3
wh_main_dwf_trade_depot_1	wh_main_dwf_trade_depot_2
wh_main_dwf_wall_1	wh_main_dwf_wall_2
wh_main_dwf_wall_2	wh_main_dwf_wall_3
wh_main_dwf_workshop_1	wh_main_dwf_workshop_2
wh_main_dwf_workshop_2	wh_main_dwf_workshop_3
wh_main_dwf_workshop_3	wh_main_dwf_workshop_4
wh_main_emp_barracks_1	wh_main_emp_barracks_2
wh_main_emp_barracks_2	wh_main_emp_barracks_3
wh_main_emp_farm_basic_1	wh_main_emp_farm_basic_2
wh_main_emp_farm_basic_2	wh_main_emp_farm_basic_3
wh_main_emp_forges_1	wh_main_emp_forges_2
wh_main_emp_forges_2	wh_main_emp_forges_3
wh_main_emp_garrison_1	wh_main_emp_garrison_2
wh_main_emp_industry_basic_1	wh_main_emp_industry_basic_2
wh_main_emp_industry_basic_2	wh_main_emp_industry_basic_3
wh_main_emp_port_1	wh_main_emp_port_2
wh_main_emp_port_2	wh_main_emp_port_3
wh_main_emp_resource_dyes_1	wh_main_emp_resource_dyes_2
wh_main_emp_resource_dyes_2	wh_main_emp_resource_dyes_3
wh_main_emp_resource_furs_1	wh_main_emp_resource_furs_2
wh_main_emp_resource_furs_2	wh_main_emp_resource_furs_3
wh_main_emp_resource_gold_1	wh_main_emp_resource_gold_2
wh_main_emp_resource_gold_2	wh_main_emp_resource_gold_3
wh_main_emp_resource_iron_1	wh_main_emp_resource_iron_2
wh_main_emp_resource_iron_2	wh_main_emp_resource_iron_3
wh_main_emp_resource_marble_1	wh_main_emp_resource_marble_2
wh_main_emp_resource_marble_2	wh_main_emp_resource_marble_3
wh_main_emp_resource_pastures_1	wh_main_emp_resource_pastures_2
wh_main_emp_resource_pastures_2	wh_main_emp_resource_pastures_3
wh_main_emp_resource_pottery_1	wh_main_emp_resource_pottery_2
wh_main_emp_resource_pottery_2	wh_main_emp_resource_pottery_3
wh_main_emp_resource_salt_1	wh_main_emp_resource_salt_2
wh_main_emp_resource_salt_2	wh_main_emp_resource_salt_3
wh_main_emp_resource_timber_1	wh_main_emp_resource_timber_2
wh_main_emp_resource_timber_2	wh_main_emp_resource_timber_3
wh_main_emp_resource_wine_1	wh_main_emp_resource_wine_2
wh_main_emp_resource_wine_2	wh_main_emp_resource_wine_3
wh_main_emp_settlement_major_1	wh_main_emp_settlement_major_2
wh_main_emp_settlement_major_2	wh_main_emp_settlement_major_3
wh_main_emp_settlement_major_3	wh_main_emp_settlement_major_4
wh_main_emp_settlement_major_4	wh_main_emp_settlement_major_5
wh_main_emp_settlement_major_ruin	wh_main_emp_settlement_major_1
wh_main_emp_settlement_minor_1	wh_main_emp_settlement_minor_2
wh_main_emp_settlement_minor_2	wh_main_emp_settlement_minor_3
wh_main_emp_settlement_minor_ruin	wh_main_emp_settlement_minor_1
wh_main_emp_smiths_1	wh_main_emp_smiths_2
wh_main_emp_stables_1	wh_main_emp_stables_2
wh_main_emp_stables_2	wh_main_emp_stables_3
wh_main_emp_tavern_1	wh_main_emp_tavern_2
wh_main_emp_tavern_2	wh_main_emp_tavern_3
wh_main_emp_walls_1	wh_main_emp_walls_2
wh_main_emp_walls_2	wh_main_emp_walls_3
wh_main_emp_wizards_1	wh_main_emp_wizards_2
wh_main_emp_worship_1	wh_main_emp_worship_2
wh_main_emp_worship_2	wh_main_emp_worship_3
wh_main_grn_boars_1	wh_main_grn_boars_2
wh_main_grn_boss_1	wh_main_grn_boss_2
wh_main_grn_boss_2	wh_main_grn_boss_3
wh_main_grn_farm_1	wh_main_grn_farm_2
wh_main_grn_farm_2	wh_main_grn_farm_3
wh_main_grn_forest_beasts_1	wh_main_grn_forest_beasts_2
wh_main_grn_forest_beasts_2	wh_main_grn_forest_beasts_3
wh_main_grn_garrison_1	wh_main_grn_garrison_2
wh_main_grn_industry_1	wh_main_grn_industry_2
wh_main_grn_industry_2	wh_main_grn_industry_3
wh_main_grn_military_1	wh_main_grn_military_2
wh_main_grn_military_2	wh_main_grn_military_3
wh_main_grn_military_3	wh_main_grn_military_4
wh_main_grn_monsters_1	wh_main_grn_monsters_2
wh_main_grn_monsters_2	wh_main_grn_monsters_3
wh_main_grn_port_1	wh_main_grn_port_2
wh_main_grn_port_2	wh_main_grn_port_3
wh_main_grn_port_ruin	wh_main_grn_port_1
wh_main_grn_resource_gems_1	wh_main_grn_resource_gems_2
wh_main_grn_resource_gems_2	wh_main_grn_resource_gems_3
wh_main_grn_resource_gold_1	wh_main_grn_resource_gold_2
wh_main_grn_resource_gold_2	wh_main_grn_resource_gold_3
wh_main_grn_settlement_major_1_skarsnik	wh_main_grn_settlement_major_2_skarsnik
wh_main_grn_settlement_major_1_wurrzag	wh_main_grn_settlement_major_2_wurrzag
wh_main_grn_settlement_major_1	wh_main_grn_settlement_major_2
wh_main_grn_settlement_major_2_skarsnik	wh_main_grn_settlement_major_3_skarsnik
wh_main_grn_settlement_major_2_wurrzag	wh_main_grn_settlement_major_3_wurrzag
wh_main_grn_settlement_major_2	wh_main_grn_settlement_major_3
wh_main_grn_settlement_major_3_skarsnik	wh_main_grn_settlement_major_4_skarsnik
wh_main_grn_settlement_major_3_wurrzag	wh_main_grn_settlement_major_4_wurrzag
wh_main_grn_settlement_major_3	wh_main_grn_settlement_major_4
wh_main_grn_settlement_major_4_skarsnik	wh_main_grn_settlement_major_5_skarsnik
wh_main_grn_settlement_major_4_wurrzag	wh_main_grn_settlement_major_5_wurrzag
wh_main_grn_settlement_major_4	wh_main_grn_settlement_major_5
wh_main_grn_settlement_major_ruin_skarsnik	wh_main_grn_settlement_major_1_skarsnik
wh_main_grn_settlement_major_ruin_wurrzag	wh_main_grn_settlement_major_1_wurrzag
wh_main_grn_settlement_major_ruin	wh_main_grn_settlement_major_1
wh_main_grn_settlement_minor_1_skarsnik	wh_main_grn_settlement_minor_2_skarsnik
wh_main_grn_settlement_minor_1_wurrzag	wh_main_grn_settlement_minor_2_wurrzag
wh_main_grn_settlement_minor_1	wh_main_grn_settlement_minor_2
wh_main_grn_settlement_minor_2_skarsnik	wh_main_grn_settlement_minor_3_skarsnik
wh_main_grn_settlement_minor_2_wurrzag	wh_main_grn_settlement_minor_3_wurrzag
wh_main_grn_settlement_minor_2	wh_main_grn_settlement_minor_3
wh_main_grn_settlement_minor_ruin_skarsnik	wh_main_grn_settlement_minor_1_skarsnik
wh_main_grn_settlement_minor_ruin_wurrzag	wh_main_grn_settlement_minor_1_wurrzag
wh_main_grn_settlement_minor_ruin	wh_main_grn_settlement_minor_1
wh_main_grn_shaman_1	wh_main_grn_shaman_2
wh_main_grn_shaman_2	wh_main_grn_shaman_3
wh_main_grn_walls_1	wh_main_grn_walls_2
wh_main_grn_walls_2	wh_main_grn_walls_3
wh_main_grn_workshop_1	wh_main_grn_workshop_2
wh_main_grn_workshop_2	wh_main_grn_workshop_3
wh_main_horde_chaos_dragon_ogres_1	wh_main_horde_chaos_dragon_ogres_2
wh_main_horde_chaos_forge_1	wh_main_horde_chaos_forge_2
wh_main_horde_chaos_knights_1	wh_main_horde_chaos_knights_2
wh_main_horde_chaos_magic_1	wh_main_horde_chaos_magic_2
wh_main_horde_chaos_marauders_1	wh_main_horde_chaos_marauders_2
wh_main_horde_chaos_marauders_2	wh_main_horde_chaos_marauders_3
wh_main_horde_chaos_settlement_1	wh_main_horde_chaos_settlement_2
wh_main_horde_chaos_settlement_2	wh_main_horde_chaos_settlement_3
wh_main_horde_chaos_settlement_3	wh_main_horde_chaos_settlement_4
wh_main_horde_chaos_settlement_4	wh_main_horde_chaos_settlement_5
wh_main_horde_chaos_trolls_1	wh_main_horde_chaos_trolls_2
wh_main_horde_chaos_warriors_1	wh_main_horde_chaos_warriors_2
wh_main_horde_chaos_warriors_2	wh_main_horde_chaos_warriors_3
wh_main_horde_chaos_weapons_1	wh_main_horde_chaos_weapons_2
wh_main_horde_savage_farm_1	wh_main_horde_savage_farm_2
wh_main_horde_savage_farm_2	wh_main_horde_savage_farm_3
wh_main_horde_savage_industry_1	wh_main_horde_savage_industry_2
wh_main_horde_savage_industry_2	wh_main_horde_savage_industry_3
wh_main_horde_savage_military_1	wh_main_horde_savage_military_2
wh_main_horde_savage_military_2	wh_main_horde_savage_military_3
wh_main_horde_savage_settlement_1	wh_main_horde_savage_settlement_2
wh_main_horde_savage_settlement_2	wh_main_horde_savage_settlement_3
wh_main_human_port_ruin	wh_main_emp_port_1
wh_main_middenheim_worship_1	wh_main_middenheim_worship_2
wh_main_nor_beasts_1	wh_main_nor_beasts_2
wh_main_nor_beasts_2	wh_main_nor_beasts_3
wh_main_nor_chaos_1	wh_main_nor_chaos_2
wh_main_nor_creatures_1	wh_main_nor_creatures_2
wh_main_nor_creatures_2	wh_main_nor_creatures_3
wh_main_nor_garrison_1	wh_main_nor_garrison_2
wh_main_nor_garrison_2	wh_main_nor_garrison_3
wh_main_nor_loot_1	wh_main_nor_loot_2
wh_main_nor_loot_2	wh_main_nor_loot_3
wh_main_nor_military_1	wh_main_nor_military_2
wh_main_nor_military_2	wh_main_nor_military_3
wh_main_nor_offerings_1	wh_main_nor_offerings_2
wh_main_nor_outpost_experience_1	wh_main_nor_outpost_experience_2
wh_main_nor_outpost_experience_2	wh_main_nor_outpost_experience_3
wh_main_nor_outpost_garrison_1	wh_main_nor_outpost_garrison_2
wh_main_nor_outpost_garrison_2	wh_main_nor_outpost_garrison_3
wh_main_nor_outpost_growth_1	wh_main_nor_outpost_growth_2
wh_main_nor_outpost_growth_2	wh_main_nor_outpost_growth_3
wh_main_nor_outpost_income_1	wh_main_nor_outpost_income_2
wh_main_nor_outpost_income_2	wh_main_nor_outpost_income_3
wh_main_nor_outpost_major_human_1	wh_main_nor_outpost_major_human_2
wh_main_nor_outpost_major_human_2	wh_main_nor_outpost_major_human_3
wh_main_nor_outpost_major_human_ruin	wh_main_nor_outpost_major_human_1
wh_main_nor_outpost_military_1	wh_main_nor_outpost_military_2
wh_main_nor_outpost_military_2	wh_main_nor_outpost_military_3
wh_main_nor_outpost_stables_1	wh_main_nor_outpost_stables_2
wh_main_nor_outpost_stables_2	wh_main_nor_outpost_stables_3
wh_main_nor_port_1	wh_main_nor_port_2
wh_main_nor_port_2	wh_main_nor_port_3
wh_main_nor_port_ruin	wh_main_nor_port_1
wh_main_nor_settlement_major_1	wh_main_nor_settlement_major_2
wh_main_nor_settlement_major_2	wh_main_nor_settlement_major_3
wh_main_nor_settlement_major_3	wh_main_nor_settlement_major_4
wh_main_nor_settlement_major_4	wh_main_nor_settlement_major_5
wh_main_nor_settlement_major_ruin	wh_main_nor_settlement_major_1
wh_main_nor_settlement_minor_1	wh_main_nor_settlement_minor_2
wh_main_nor_settlement_minor_2	wh_main_nor_settlement_minor_3
wh_main_nor_settlement_minor_ruin	wh_main_nor_settlement_minor_1
wh_main_nor_slaves_1	wh_main_nor_slaves_2
wh_main_nor_slaves_2	wh_main_nor_slaves_3
wh_main_nor_smith_1	wh_main_nor_smith_2
wh_main_nor_smith_2	wh_main_nor_smith_3
wh_main_nor_stables_1	wh_main_nor_stables_2
wh_main_nor_stables_2	wh_main_nor_stables_3
wh_main_nor_walls_1	wh_main_nor_walls_2
wh_main_nor_walls_2	wh_main_nor_walls_3
wh_main_nor_worship_1	wh_main_nor_worship_2
wh_main_nor_worship_2	wh_main_nor_worship_3
wh_main_nor_worship_3	wh_main_nor_worship_4
wh_main_savage_boss_1	wh_main_savage_boss_2
wh_main_savage_garrison_1	wh_main_savage_garrison_2
wh_main_savage_military_1	wh_main_savage_military_2
wh_main_savage_military_2	wh_main_savage_military_3
wh_main_savage_settlement_major_1	wh_main_savage_settlement_major_2
wh_main_savage_settlement_major_2	wh_main_savage_settlement_major_3
wh_main_savage_settlement_major_ruin	wh_main_savage_settlement_major_1
wh_main_savage_settlement_minor_1	wh_main_savage_settlement_minor_2
wh_main_savage_settlement_minor_2	wh_main_savage_settlement_minor_3
wh_main_savage_settlement_minor_ruin	wh_main_savage_settlement_minor_1
wh_main_special_bordeleaux_vineyards_1	wh_main_special_bordeleaux_vineyards_2
wh_main_special_bordeleaux_vineyards_2	wh_main_special_bordeleaux_vineyards_3
wh_main_special_bordeleaux_vineyards_3	wh_main_special_bordeleaux_vineyards_4
wh_main_special_bordeleaux_vineyards_tmb_1	wh_main_special_bordeleaux_vineyards_tmb_2
wh_main_special_bordeleaux_vineyards_tmb_2	wh_main_special_bordeleaux_vineyards_tmb_3
wh_main_special_bordeleaux_vineyards_tmb_3	wh_main_special_bordeleaux_vineyards_tmb_4
wh_main_special_conclave_of_magic_vampires	wh_main_special_college_of_magic_vampires
wh_main_special_conclave_of_magic	wh_main_special_college_of_magic
wh_main_special_erengrad_port_1	wh_main_special_erengrad_port_2
wh_main_special_erengrad_port_2	wh_main_special_erengrad_port_3
wh_main_special_erengrad_port_ruin	wh_main_special_erengrad_port_1
wh_main_special_erengrad_port_tmb_1	wh_main_special_erengrad_port_tmb_2
wh_main_special_erengrad_port_tmb_2	wh_main_special_erengrad_port_tmb_3
wh_main_special_erengrad_port_tmb_ruin	wh_main_special_erengrad_port_tmb_1
wh_main_special_great_slayer_shrine_1	wh_main_special_great_slayer_shrine_2
wh_main_special_great_slayer_shrine_2	wh_main_special_great_slayer_shrine
wh_main_special_marienburg_port_1	wh_main_special_marienburg_port_2
wh_main_special_marienburg_port_2	wh_main_special_marienburg_port_3
wh_main_special_marienburg_port_ruin	wh_main_special_marienburg_port_1
wh_main_special_marienburg_port_tmb_1	wh_main_special_marienburg_port_tmb_2
wh_main_special_marienburg_port_tmb_2	wh_main_special_marienburg_port_tmb_3
wh_main_special_marienburg_tmb_ruin	wh_main_special_marienburg_port_tmb_1
wh_main_special_nuln_cannon_foundry	wh_main_special_nuln_gunnery_school
wh_main_special_savage_orc_camp_1	wh_main_special_savage_orc_camp_2
wh_main_special_savage_orc_camp_2	wh_main_special_savage_orc_camp_3
wh_main_special_settlement_altdorf_1_emp	wh_main_special_settlement_altdorf_2_emp
wh_main_special_settlement_altdorf_1_vmp	wh_main_special_settlement_altdorf_2_vmp
wh_main_special_settlement_altdorf_2_emp	wh_main_special_settlement_altdorf_3_emp
wh_main_special_settlement_altdorf_2_vmp	wh_main_special_settlement_altdorf_3_vmp
wh_main_special_settlement_altdorf_3_emp	wh_main_special_settlement_altdorf_4_emp
wh_main_special_settlement_altdorf_3_vmp	wh_main_special_settlement_altdorf_4_vmp
wh_main_special_settlement_altdorf_4_emp	wh_main_special_settlement_altdorf_5_emp
wh_main_special_settlement_altdorf_4_vmp	wh_main_special_settlement_altdorf_5_vmp
wh_main_special_settlement_altdorf_ruin_vmp	wh_main_special_settlement_altdorf_1_vmp
wh_main_special_settlement_altdorf_ruin	wh_main_special_settlement_altdorf_1_emp
wh_main_special_settlement_black_crag_1_dwf	wh_main_special_settlement_black_crag_2_dwf
wh_main_special_settlement_black_crag_1_grn	wh_main_special_settlement_black_crag_2_grn
wh_main_special_settlement_black_crag_1_savage	wh_main_special_settlement_black_crag_2_savage
wh_main_special_settlement_black_crag_2_dwf	wh_main_special_settlement_black_crag_3_dwf
wh_main_special_settlement_black_crag_2_grn	wh_main_special_settlement_black_crag_3_grn
wh_main_special_settlement_black_crag_2_savage	wh_main_special_settlement_black_crag_3_savage
wh_main_special_settlement_black_crag_3_dwf	wh_main_special_settlement_black_crag_4_dwf
wh_main_special_settlement_black_crag_3_grn	wh_main_special_settlement_black_crag_4_grn
wh_main_special_settlement_black_crag_4_dwf	wh_main_special_settlement_black_crag_5_dwf
wh_main_special_settlement_black_crag_4_grn	wh_main_special_settlement_black_crag_5_grn
wh_main_special_settlement_black_crag_dwf_ruin	wh_main_special_settlement_black_crag_1_dwf
wh_main_special_settlement_black_crag_grn_ruin	wh_main_special_settlement_black_crag_1_grn
wh_main_special_settlement_black_crag_savage_ruin	wh_main_special_settlement_black_crag_1_savage
wh_main_special_settlement_castle_drakenhof_1_brt	wh_main_special_settlement_castle_drakenhof_2_brt
wh_main_special_settlement_castle_drakenhof_1_emp	wh_main_special_settlement_castle_drakenhof_2_emp
wh_main_special_settlement_castle_drakenhof_1_vmp	wh_main_special_settlement_castle_drakenhof_2_vmp
wh_main_special_settlement_castle_drakenhof_2_brt	wh_main_special_settlement_castle_drakenhof_3_brt
wh_main_special_settlement_castle_drakenhof_2_emp	wh_main_special_settlement_castle_drakenhof_3_emp
wh_main_special_settlement_castle_drakenhof_2_vmp	wh_main_special_settlement_castle_drakenhof_3_vmp
wh_main_special_settlement_castle_drakenhof_3_brt	wh_main_special_settlement_castle_drakenhof_4_brt
wh_main_special_settlement_castle_drakenhof_3_emp	wh_main_special_settlement_castle_drakenhof_4_emp
wh_main_special_settlement_castle_drakenhof_3_vmp	wh_main_special_settlement_castle_drakenhof_4_vmp
wh_main_special_settlement_castle_drakenhof_4_brt	wh_main_special_settlement_castle_drakenhof_5_brt
wh_main_special_settlement_castle_drakenhof_4_emp	wh_main_special_settlement_castle_drakenhof_5_emp
wh_main_special_settlement_castle_drakenhof_4_vmp	wh_main_special_settlement_castle_drakenhof_5_vmp
wh_main_special_settlement_castle_drakenhof_ruin_brt	wh_main_special_settlement_castle_drakenhof_1_brt
wh_main_special_settlement_castle_drakenhof_ruin_emp	wh_main_special_settlement_castle_drakenhof_1_emp
wh_main_special_settlement_castle_drakenhof_ruin	wh_main_special_settlement_castle_drakenhof_1_vmp
wh_main_special_settlement_couronne_1_brt	wh_main_special_settlement_couronne_2_brt
wh_main_special_settlement_couronne_1_emp	wh_main_special_settlement_couronne_2_emp
wh_main_special_settlement_couronne_1_vmp	wh_main_special_settlement_couronne_2_vmp
wh_main_special_settlement_couronne_2_brt	wh_main_special_settlement_couronne_3_brt
wh_main_special_settlement_couronne_2_emp	wh_main_special_settlement_couronne_3_emp
wh_main_special_settlement_couronne_2_vmp	wh_main_special_settlement_couronne_3_vmp
wh_main_special_settlement_couronne_3_brt	wh_main_special_settlement_couronne_4_brt
wh_main_special_settlement_couronne_3_emp	wh_main_special_settlement_couronne_4_emp
wh_main_special_settlement_couronne_3_vmp	wh_main_special_settlement_couronne_4_vmp
wh_main_special_settlement_couronne_4_brt	wh_main_special_settlement_couronne_5_brt
wh_main_special_settlement_couronne_4_emp	wh_main_special_settlement_couronne_5_emp
wh_main_special_settlement_couronne_4_vmp	wh_main_special_settlement_couronne_5_vmp
wh_main_special_settlement_couronne_ruin_emp	wh_main_special_settlement_couronne_1_emp
wh_main_special_settlement_couronne_ruin_vmp	wh_main_special_settlement_couronne_1_vmp
wh_main_special_settlement_couronne_ruin	wh_main_special_settlement_couronne_1_brt
wh_main_special_settlement_eight_peaks_1_dwf	wh_main_special_settlement_eight_peaks_2_dwf
wh_main_special_settlement_eight_peaks_1_grn	wh_main_special_settlement_eight_peaks_2_grn
wh_main_special_settlement_eight_peaks_1_savage	wh_main_special_settlement_eight_peaks_2_savage
wh_main_special_settlement_eight_peaks_2_dwf	wh_main_special_settlement_eight_peaks_3_dwf
wh_main_special_settlement_eight_peaks_2_grn	wh_main_special_settlement_eight_peaks_3_grn
wh_main_special_settlement_eight_peaks_2_savage	wh_main_special_settlement_eight_peaks_3_savage
wh_main_special_settlement_eight_peaks_3_dwf	wh_main_special_settlement_eight_peaks_4_dwf
wh_main_special_settlement_eight_peaks_3_grn	wh_main_special_settlement_eight_peaks_4_grn
wh_main_special_settlement_eight_peaks_4_dwf	wh_main_special_settlement_eight_peaks_5_dwf
wh_main_special_settlement_eight_peaks_4_grn	wh_main_special_settlement_eight_peaks_5_grn
wh_main_special_settlement_eight_peaks_dwf_ruin	wh_main_special_settlement_eight_peaks_1_dwf
wh_main_special_settlement_eight_peaks_grn_ruin	wh_main_special_settlement_eight_peaks_1_grn
wh_main_special_settlement_eight_peaks_savage_ruin	wh_main_special_settlement_eight_peaks_1_savage
wh_main_special_settlement_karaz_a_karak_1_dwf	wh_main_special_settlement_karaz_a_karak_2_dwf
wh_main_special_settlement_karaz_a_karak_1_grn	wh_main_special_settlement_karaz_a_karak_2_grn
wh_main_special_settlement_karaz_a_karak_1_savage	wh_main_special_settlement_karaz_a_karak_2_savage
wh_main_special_settlement_karaz_a_karak_2_dwf	wh_main_special_settlement_karaz_a_karak_3_dwf
wh_main_special_settlement_karaz_a_karak_2_grn	wh_main_special_settlement_karaz_a_karak_3_grn
wh_main_special_settlement_karaz_a_karak_2_savage	wh_main_special_settlement_karaz_a_karak_3_savage
wh_main_special_settlement_karaz_a_karak_3_dwf	wh_main_special_settlement_karaz_a_karak_4_dwf
wh_main_special_settlement_karaz_a_karak_3_grn	wh_main_special_settlement_karaz_a_karak_4_grn
wh_main_special_settlement_karaz_a_karak_4_dwf	wh_main_special_settlement_karaz_a_karak_5_dwf
wh_main_special_settlement_karaz_a_karak_4_grn	wh_main_special_settlement_karaz_a_karak_5_grn
wh_main_special_settlement_karaz_a_karak_ruin_grn	wh_main_special_settlement_karaz_a_karak_1_grn
wh_main_special_settlement_karaz_a_karak_ruin_savage	wh_main_special_settlement_karaz_a_karak_1_savage
wh_main_special_settlement_karaz_a_karak_ruin	wh_main_special_settlement_karaz_a_karak_1_dwf
wh_main_special_settlement_miragliano_1_brt	wh_main_special_settlement_miragliano_2_brt
wh_main_special_settlement_miragliano_1_emp	wh_main_special_settlement_miragliano_2_emp
wh_main_special_settlement_miragliano_1_teb	wh_main_special_settlement_miragliano_2_teb
wh_main_special_settlement_miragliano_2_brt	wh_main_special_settlement_miragliano_3_brt
wh_main_special_settlement_miragliano_2_emp	wh_main_special_settlement_miragliano_3_emp
wh_main_special_settlement_miragliano_2_teb	wh_main_special_settlement_miragliano_3_teb
wh_main_special_settlement_miragliano_3_brt	wh_main_special_settlement_miragliano_4_brt
wh_main_special_settlement_miragliano_3_emp	wh_main_special_settlement_miragliano_4_emp
wh_main_special_settlement_miragliano_3_teb	wh_main_special_settlement_miragliano_4_teb
wh_main_special_settlement_miragliano_4_brt	wh_main_special_settlement_miragliano_5_brt
wh_main_special_settlement_miragliano_4_emp	wh_main_special_settlement_miragliano_5_emp
wh_main_special_settlement_miragliano_4_teb	wh_main_special_settlement_miragliano_5_teb
wh_main_special_settlement_miragliano_ruin_brt	wh_main_special_settlement_miragliano_1_brt
wh_main_special_settlement_miragliano_ruin_emp	wh_main_special_settlement_miragliano_1_emp
wh_main_special_settlement_miragliano_ruin	wh_main_special_settlement_miragliano_1_teb
wh_main_special_settlement_wei_jin_1	wh_main_special_settlement_wei_jin_2
wh_main_special_settlement_wei_jin_2	wh_main_special_settlement_wei_jin_3
wh_main_special_settlement_wei_jin_3	wh_main_special_settlement_wei_jin_4
