deal_component	personality_component	best_friends_value	bitter_enemies_value	friendly_value	neutral_value	total_war_balance_factor	last_stand_balance_factor	unfriendly_value	very_friendly_value	very_unfriendly_value	war_balance_factor	tension_balance_factor	peace_balance_factor	treachery_value	opponent_treachery_modifier	opponent_respect_modifier	main_threat	have_common_threat	long_distance_penalty_min	long_distance_penalty_max	main_threat_ally	diplomatic_score_bound_lower	diplomatic_score_bound_upper	same_subculture_modifier	war_losses_multiplier	war_losses_value_cap	existing_treaties_multiplier	recent_ultimatum_penalty_modifier	recent_ultimatum_penalty_max_turns	vassal_master_strength_multiplier
REQUEST_CANCEL_CLIENT_STATE	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_CANCEL_MILITARY_ACCESS	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_CANCEL_TRADE_AGREEMENT	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_CANCEL_VASSALAGE	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_CLIENT_STATE	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DECLARE_WAR	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DIPLOMATIC_MARRIAGE	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_GIFT	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_JOIN_CONFEDERATION	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	30.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_JOIN_WAR	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_REGION	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	0.0	1.0	1.0	1.0	-5.0	5.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_VASSALAGE	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	25.0	0.3	1.0	1.0	0.0	0.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
STRATEGIC_BALANCE_CHANGE	wh3_deal_eval_sentinels	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
TRADE_AGREEMENT	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	3.0	0.1	1.0	1.0	-3.0	2.0	0.0	-2.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
ULTIMATUM_ISSUING	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	15.0	0.0	1.0	1.0	8.0	-12.0	-5.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	30.0	10	1.0
ULTIMATUM_RECEIVING	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	25.0	2.0	1.0	1.0	8.0	-12.0	0.0	-15.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
WAR	wh3_deal_eval_sentinels	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	15.0	0.0	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	30.0	10	1.0
BREAK_DEFENSIVE_ALLIANCE	wh3_deal_eval_skaven	-55.0	45.0	-5.0	16.0	15.0	20.0	25.0	-30.0	35.0	15.0	10.0	10.0	-0.5	1.0	1.0	15.0	-12.0	0.0	7.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
BREAK_MILITARY_ALLIANCE	wh3_deal_eval_skaven	-55.0	60.0	32.0	35.0	15.0	20.0	40.0	-30.0	50.0	15.0	10.0	10.0	-0.5	1.0	1.0	15.0	-12.0	0.0	7.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
BREAK_NON_AGGRESSION_PACT	wh3_deal_eval_skaven	-40.0	25.0	-2.0	4.0	15.0	20.0	12.0	-15.0	18.0	15.0	10.0	10.0	-0.5	1.0	1.0	15.0	-10.0	0.0	0.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_CLIENT_STATE	wh3_deal_eval_skaven	-55.0	25.0	-30.0	-15.0	25.0	30.0	5.0	-35.0	10.0	15.0	15.0	15.0	-0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_MILITARY_ACCESS	wh3_deal_eval_skaven	-50.0	43.0	-25.0	14.0	15.0	20.0	23.0	-30.0	33.0	15.0	10.0	10.0	-0.5	1.0	1.0	15.0	-10.0	0.0	0.0	10.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_TRADE_AGREEMENT	wh3_deal_eval_skaven	-35.0	27.0	-10.0	4.0	15.0	20.0	14.0	-20.0	20.0	15.0	10.0	10.0	-0.5	1.0	1.0	15.0	0.0	0.0	0.0	10.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_VASSALAGE	wh3_deal_eval_skaven	-40.0	25.0	-20.0	-10.0	25.0	30.0	0.0	-30.0	15.0	15.0	15.0	15.0	-0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
DEFENSIVE_ALLIANCE	wh3_deal_eval_skaven	-11.0	-300.0	-23.0	-35.0	35.0	35.0	-45.0	-15.0	-60.0	35.0	30.0	30.0	0.3	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ACCESS	wh3_deal_eval_skaven	-10.0	-300.0	-19.0	-30.0	35.0	35.0	-40.0	-14.0	-60.0	35.0	30.0	30.0	1.0	1.0	1.0	-4.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ALLIANCE	wh3_deal_eval_skaven	-22.0	-500.0	-36.0	-58.0	45.0	45.0	-65.0	-27.0	-200.0	40.0	40.0	35.0	1.0	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
NON_AGGRESSION_PACT	wh3_deal_eval_skaven	-2.0	-40.0	-3.0	-4.0	14.0	14.0	-7.0	-2.0	-14.0	14.0	12.0	12.0	0.25	1.0	1.0	-2.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_BREAK_DEFENSIVE_ALLIANCE	wh3_deal_eval_skaven	-55.0	35.0	-5.0	10.0	20.0	20.0	20.0	-30.0	25.0	15.0	15.0	15.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_BREAK_MILITARY_ALLIANCE	wh3_deal_eval_skaven	-55.0	35.0	-5.0	10.0	20.0	20.0	20.0	-30.0	25.0	15.0	15.0	15.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_BREAK_NON_AGGRESSION_PACT	wh3_deal_eval_skaven	-40.0	25.0	-2.0	5.0	5.0	5.0	15.0	-15.0	20.0	5.0	5.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CANCEL_CLIENT_STATE	wh3_deal_eval_skaven	-55.0	25.0	-30.0	-15.0	20.0	20.0	5.0	-35.0	10.0	15.0	15.0	15.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CANCEL_TRADE_AGREEMENT	wh3_deal_eval_skaven	-35.0	30.0	-10.0	5.0	5.0	5.0	18.0	-20.0	25.0	5.0	5.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CANCEL_VASSALAGE	wh3_deal_eval_skaven	-40.0	25.0	-20.0	-10.0	20.0	20.0	0.0	-30.0	15.0	15.0	15.0	15.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CLIENT_STATE	wh3_deal_eval_skaven	-80.0	-65.0	-70.0	-65.0	20.0	30.0	-65.0	-75.0	-65.0	10.0	5.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_DECLARE_WAR	wh3_deal_eval_skaven	-45.0	-2.0	-25.0	-19.0	-30.0	-35.0	-14.0	-30.0	-9.0	-14.0	15.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_DIPLOMATIC_MARRIAGE	wh3_deal_eval_skaven	-3.0	-40.0	-5.0	-10.0	4.0	5.0	-15.0	-5.0	-25.0	3.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_GIFT	wh3_deal_eval_skaven	3.0	-50.0	1.0	-7.0	1.0	1.0	-10.0	2.0	-20.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_JOIN_WAR	wh3_deal_eval_skaven	-45.0	-2.0	-25.0	-19.0	-30.0	-35.0	-14.0	-30.0	-9.0	-14.0	15.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_VASSALAGE	wh3_deal_eval_skaven	-75.0	-55.0	-65.0	-65.0	45.0	50.0	-65.0	-70.0	-60.0	40.0	35.0	35.0	0.0	1.0	1.0	-12.0	8.0	0.0	-10.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
PEACE	wh3_deal_eval_skaven	-5.0	-28.0	-9.0	-13.0	50.0	50.0	-19.0	-7.0	-23.0	33.0	20.0	15.0	2.0	1.0	1.0	-6.0	12.0	0.0	-7.0	0.0	-5.0	5.0	0.0	0.00040000002	15.0	0.0	0.0	0	1.0
REQUEST_CLIENT_STATE	wh3_deal_eval_skaven	-10.0	-10.0	-10.0	-10.0	40.0	50.0	-10.0	-10.0	-10.0	30.0	20.0	10.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DECLARE_WAR	wh3_deal_eval_skaven	-3.0	-1.0	-3.0	-2.0	10.0	10.0	-2.0	-3.0	-1.0	8.0	6.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DIPLOMATIC_MARRIAGE	wh3_deal_eval_skaven	-1.0	-40.0	-2.0	-6.0	5.0	5.0	-15.0	-2.0	-25.0	5.0	5.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_JOIN_WAR	wh3_deal_eval_skaven	-5.0	-2.0	-5.0	-5.0	8.0	10.0	-4.0	-5.0	-2.0	7.0	6.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_VASSALAGE	wh3_deal_eval_skaven	-10.0	-10.0	-10.0	-10.0	40.0	50.0	-10.0	-10.0	-10.0	30.0	20.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
STRATEGIC_BALANCE_CHANGE	wh3_deal_eval_skaven	0.0	0.0	0.0	0.0	70.0	90.0	0.0	0.0	0.0	55.0	40.0	35.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
TRADE_AGREEMENT	wh3_deal_eval_skaven	-3.0	-70.0	-6.0	-11.0	15.0	15.0	-25.0	-4.0	-55.0	15.0	15.0	15.0	1.0	1.0	1.0	-3.0	2.0	0.0	-2.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_DECLARE_WAR	wh3_deal_eval_skaven_major	-35.0	5.0	-17.0	-10.0	-30.0	-35.0	-5.0	-23.0	0.0	10.0	20.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_JOIN_WAR	wh3_deal_eval_skaven_major	-35.0	5.0	-17.0	-10.0	-30.0	-35.0	-5.0	-23.0	0.0	10.0	20.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
PEACE	wh3_deal_eval_skaven_major	-5.0	-40.0	-9.0	-16.0	40.0	50.0	-25.0	-7.0	-35.0	17.0	10.0	5.0	2.0	1.0	1.0	-6.0	12.0	0.0	-7.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
STRATEGIC_BALANCE_CHANGE	wh3_deal_eval_skaven_major	0.0	0.0	0.0	0.0	50.0	60.0	0.0	0.0	0.0	35.0	30.0	20.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
WAR	wh3_deal_eval_skaven_major	-100.0	10.0	-10.0	-2.0	-30.0	-35.0	0.0	-20.0	5.0	0.0	12.0	25.0	-0.15	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	30.0	10	1.0
OFFER_JOIN_CONFEDERATION	wh3_deal_eval_skaven_minor	-40.0	-135.0	-100.0	-105.0	48.0	51.0	-135.0	-50.0	-135.0	45.0	40.0	35.0	0.0	1.0	1.0	0.0	10.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
WAR	wh3_deal_eval_skaven_minor	-100.0	10.0	-6.0	-1.0	-30.0	-35.0	2.0	-20.0	5.0	-10.0	10.0	30.0	-0.15	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	30.0	10	1.0
DEFENSIVE_ALLIANCE	wh3_deal_eval_skaven_unfriendly	-18.0	-300.0	-29.0	-40.0	25.0	25.0	-50.0	-22.0	-60.0	25.0	20.0	20.0	0.3	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ACCESS	wh3_deal_eval_skaven_unfriendly	-14.0	-300.0	-23.0	-34.0	25.0	25.0	-40.0	-18.0	-60.0	25.0	15.0	15.0	1.0	1.0	1.0	-4.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ALLIANCE	wh3_deal_eval_skaven_unfriendly	-28.0	-500.0	-42.0	-58.0	32.0	35.0	-65.0	-33.0	-200.0	23.0	23.0	23.0	1.0	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
NON_AGGRESSION_PACT	wh3_deal_eval_skaven_unfriendly	-4.0	-40.0	-5.0	-6.0	8.0	8.0	-10.0	-4.0	-14.0	8.0	8.0	8.0	0.25	1.0	1.0	-2.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
TRADE_AGREEMENT	wh3_deal_eval_skaven_unfriendly	-5.0	-70.0	-8.0	-13.0	9.0	9.0	-25.0	-6.0	-55.0	9.0	10.0	10.0	1.0	1.0	1.0	-3.0	2.0	0.0	-2.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_JOIN_CONFEDERATION	wh3_deal_eval_slaanesh_minor	-40.0	-135.0	-100.0	-105.0	48.0	51.0	-135.0	-50.0	-135.0	45.0	40.0	35.0	0.0	1.0	1.0	0.0	10.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_VASSALAGE	wh3_deal_eval_slaanesh_minor	-75.0	-200.0	-80.0	-85.0	60.0	75.0	-85.0	-85.0	-150.0	50.0	50.0	50.0	0.75	1.0	1.0	-12.0	10.0	0.0	-15.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
BREAK_DEFENSIVE_ALLIANCE	wh3_deal_eval_tombkings	-100.0	20.0	-20.0	-10.0	5.0	5.0	0.0	-50.0	10.0	5.0	0.0	0.0	-1.0	1.0	1.0	15.0	-12.0	0.0	7.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
BREAK_MILITARY_ALLIANCE	wh3_deal_eval_tombkings	-100.0	20.0	-20.0	-10.0	5.0	5.0	0.0	-50.0	10.0	5.0	0.0	0.0	-1.0	1.0	1.0	15.0	-12.0	0.0	7.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
BREAK_NON_AGGRESSION_PACT	wh3_deal_eval_tombkings	-100.0	20.0	-20.0	-10.0	5.0	5.0	0.0	-50.0	10.0	5.0	0.0	0.0	-1.0	1.0	1.0	15.0	-10.0	0.0	0.0	15.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_CLIENT_STATE	wh3_deal_eval_tombkings	-75.0	20.0	-35.0	-20.0	25.0	30.0	0.0	-45.0	2.0	15.0	15.0	15.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_MILITARY_ACCESS	wh3_deal_eval_tombkings	-50.0	15.0	-25.0	-8.0	8.0	10.0	0.0	-30.0	10.0	6.0	5.0	4.0	-1.0	1.0	1.0	15.0	-10.0	0.0	0.0	10.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_TRADE_AGREEMENT	wh3_deal_eval_tombkings	-40.0	25.0	-20.0	-5.0	8.0	10.0	9.0	-30.0	20.0	6.0	5.0	4.0	-1.0	1.0	1.0	15.0	0.0	0.0	0.0	10.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
CANCEL_VASSALAGE	wh3_deal_eval_tombkings	-200.0	-200.0	-200.0	-200.0	10.0	15.0	-200.0	-200.0	-200.0	10.0	10.0	5.0	-1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
DEFENSIVE_ALLIANCE	wh3_deal_eval_tombkings	0.0	-80.0	-10.0	-20.0	10.0	15.0	-50.0	-5.0	-60.0	5.0	5.0	0.0	0.3	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ACCESS	wh3_deal_eval_tombkings	10.0	-80.0	0.0	-7.0	10.0	15.0	-50.0	5.0	-60.0	5.0	5.0	0.0	1.0	1.0	1.0	-4.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
MILITARY_ALLIANCE	wh3_deal_eval_tombkings	-5.0	-80.0	-15.0	-30.0	10.0	15.0	-50.0	-10.0	-60.0	5.0	5.0	0.0	1.0	1.0	1.0	-15.0	6.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
NON_AGGRESSION_PACT	wh3_deal_eval_tombkings	15.0	-30.0	0.0	-5.0	8.0	12.0	-10.0	10.0	-20.0	4.0	4.0	0.0	1.0	1.0	1.0	-2.0	5.0	0.0	-6.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_BREAK_DEFENSIVE_ALLIANCE	wh3_deal_eval_tombkings	-75.0	25.0	-15.0	7.0	20.0	20.0	15.0	-45.0	20.0	15.0	15.0	15.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CANCEL_VASSALAGE	wh3_deal_eval_tombkings	-200.0	-90.0	-200.0	-100.0	10.0	0.0	-90.0	-200.0	-90.0	50.0	100.0	100.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_CLIENT_STATE	wh3_deal_eval_tombkings	-80.0	-65.0	-70.0	-65.0	20.0	30.0	-65.0	-75.0	-65.0	10.0	5.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_DECLARE_WAR	wh3_deal_eval_tombkings	-45.0	-2.0	-25.0	-19.0	-30.0	-35.0	-14.0	-30.0	-9.0	-14.0	15.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_DIPLOMATIC_MARRIAGE	wh3_deal_eval_tombkings	-3.0	-40.0	-5.0	-10.0	4.0	5.0	-15.0	-5.0	-25.0	3.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	30.0	10	1.0
OFFER_GIFT	wh3_deal_eval_tombkings	5.0	-100.0	1.0	-100.0	0.0	0.0	-100.0	3.0	-100.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_JOIN_WAR	wh3_deal_eval_tombkings	-45.0	-2.0	-25.0	-19.0	-30.0	-35.0	-14.0	-30.0	-9.0	-14.0	15.0	65.0	-0.5	1.0	1.0	8.0	-12.0	-3.0	-20.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
OFFER_VASSALAGE	wh3_deal_eval_tombkings	-70.0	-60.0	-70.0	-70.0	40.0	70.0	-70.0	-70.0	-65.0	10.0	5.0	0.0	0.0	1.0	1.0	-12.0	8.0	0.0	-10.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
PEACE	wh3_deal_eval_tombkings	-5.0	-30.0	-9.0	-13.0	15.0	20.0	-19.0	-7.0	-23.0	10.0	5.0	0.0	2.0	1.0	1.0	-6.0	12.0	0.0	-7.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_BREAK_DEFENSIVE_ALLIANCE	wh3_deal_eval_tombkings	-12.0	4.0	-3.0	0.0	40.0	50.0	1.0	-6.0	2.0	30.0	20.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.00040000002	15.0	0.0	0.0	0	1.0
REQUEST_CANCEL_VASSALAGE	wh3_deal_eval_tombkings	-200.0	-90.0	-200.0	-100.0	10.0	0.0	-90.0	-200.0	-90.0	50.0	100.0	100.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_CLIENT_STATE	wh3_deal_eval_tombkings	-10.0	-10.0	-10.0	-10.0	40.0	50.0	-10.0	-10.0	-10.0	30.0	20.0	10.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DECLARE_WAR	wh3_deal_eval_tombkings	-3.0	-1.0	-3.0	-2.0	10.0	10.0	-2.0	-3.0	-1.0	8.0	6.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_DIPLOMATIC_MARRIAGE	wh3_deal_eval_tombkings	-1.0	-40.0	-2.0	-6.0	5.0	5.0	-15.0	-2.0	-25.0	5.0	5.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
REQUEST_GIFT	wh3_deal_eval_tombkings	6.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	-5.0	5.0	0.0	0.0	0.0	0.0	0.0	0	1.0
