select_context	over_context	tooltip_line	advice_line	main_line
navy_transport	non_player_region_without_access	rome2_tltip_right_clk_disembark	rome2_tltip_warning_no_access	rome2_tltip_main_province
navy_transport	own_sea_region	rome2_tltip_right_clk_move		
navy_transport	player_army	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_general
navy_transport	player_army_containing_agent	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_general
navy_transport	player_blark	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		wh2_main_tltip_player_blark
navy_transport	player_major_settlement_land_besieged	rome_2_tltip_left_clk_select_right_clk_disembark_at_coast	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_land_garrisoned	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_land_ungarrisoned	rome2_tltip_right_clk_garrison_settlement_left_clk_select		rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_port_garrisoned_navy	rome2_tltip_right_clk_get_escorted_left_clk_select		rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_port_garrisoned_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_province_capital
navy_transport	player_major_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_province_capital
navy_transport	player_minor_settlement_land_besieged	rome_2_tltip_left_clk_select_right_clk_disembark_at_coast	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_land_garrisoned	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_land_ungarrisoned	rome2_tltip_right_clk_garrison_settlement_left_clk_select		rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_port_garrisoned_navy	rome2_tltip_right_clk_get_escorted_left_clk_select		rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_port_garrisoned_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_minor_settlement
navy_transport	player_minor_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_minor_settlement
navy_transport	player_navy_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_general_on_sea
navy_transport	region	rome2_tltip_right_clk_disembark		rome2_tltip_main_province
navy_transport	sea_region	rome2_tltip_right_clk_move	rome2_tltip_hostile_sea_region_self	
navy_transport	shared_sea_region	rome2_tltip_right_clk_move		
navy	abandonded_region	rome2_tltip_move_to_coast		rome2_tltip_main_province
navy	abandoned_major_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_major_region
navy	abandoned_minor_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_minor_region
navy	allied_army	rome2_tltip_left_clk_inspect_right_declare_war		rome2_tltip_main_allied_general
navy	allied_major_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_allied_province_capital
navy	allied_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_allied_province_capital
navy	allied_major_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_allied_province_capital
navy	allied_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded_non_enemy	rome2_tltip_main_allied_province_capital
navy	allied_minor_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_allied_minor_settlement
navy	allied_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_allied_minor_settlement
navy	allied_minor_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_allied_minor_settlement
navy	allied_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded_non_enemy	rome2_tltip_main_allied_minor_settlement
navy	allied_navy	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
navy	allied_navy_escort	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_admiral
navy	allied_navy_transport	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general_on_sea
navy	contested_sea_region	rome2_tltip_right_clk_move		
navy	enemy_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_enemy_general
navy	enemy_major_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_enemy_province_capital
navy	enemy_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_enemy_province_capital
navy	enemy_major_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_enemy_province_capital
navy	enemy_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded	rome2_tltip_main_enemy_province_capital
navy	enemy_minor_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_enemy_minor_settlement
navy	enemy_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_enemy_minor_settlement
navy	enemy_minor_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_enemy_minor_settlement
navy	enemy_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded	rome2_tltip_main_enemy_minor_settlement
navy	enemy_navy	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection		rome2_tltip_main_enemy_admiral
navy	enemy_navy_escort	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection		rome2_tltip_main_enemy_admiral
navy	enemy_navy_transport	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection		rome2_tltip_main_enemy_general_on_sea
navy	enemy_region	rome2_tltip_move_to_coast		rome2_tltip_main_province
navy	hostile_sea_region	rome2_tltip_right_clk_move	rome2_tltip_hostile_sea_region_self	
navy	non_player_army	rome2_tltip_left_clk_inspect_right_declare_war		rome2_tltip_main_non_player_general
navy	non_player_major_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_non_player_province_capital
navy	non_player_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_non_player_province_capital
navy	non_player_major_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_non_player_province_capital
navy	non_player_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded_non_enemy	rome2_tltip_main_non_player_province_capital
navy	non_player_minor_settlement_land	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_non_player_minor_settlement
navy	non_player_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_right_clk_move_to_coast		rome2_tltip_main_non_player_minor_settlement
navy	non_player_minor_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection		rome2_tltip_main_non_player_minor_settlement
navy	non_player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded_non_enemy	rome2_tltip_main_non_player_minor_settlement
navy	non_player_navy	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_admiral
navy	non_player_navy_escort	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_admiral
navy	non_player_navy_transport	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general_on_sea
navy	non_player_region	rome2_tltip_move_to_coast		rome2_tltip_main_province
navy	non_player_region_without_access	rome2_tltip_move_to_coast		rome2_tltip_main_province
navy	own_sea_region	rome2_tltip_right_clk_move		
navy	player_army	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_general
navy	player_army_containing_agent	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_general
navy	player_major_settlement_land_besieged	rome2_tltip_left_clk_select_right_clk_move_to_coast	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_province_capital
navy	player_major_settlement_land_garrisoned	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_province_capital
navy	player_major_settlement_land_ungarrisoned	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_province_capital
navy	player_major_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_province_capital
navy	player_major_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_province_capital
navy	player_major_settlement_port_garrisoned_navy	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_province_capital
navy	player_major_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select_warning_port_occupied		rome2_tltip_main_player_province_capital
navy	player_major_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_province_capital
navy	player_minor_settlement_land_besieged	rome2_tltip_left_clk_select_right_clk_move_to_coast	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_land_garrisoned	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_land_ungarrisoned	rome2_tltip_left_clk_select_right_clk_move_to_coast		rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_port_garrisoned_navy	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_minor_settlement
navy	player_minor_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select_warning_port_occupied		rome2_tltip_main_enemy_minor_settlement
navy	player_minor_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_minor_settlement
navy	player_navy	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_admiral
navy	player_navy_cant_escort_already_escorting	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_admiral
navy	region	rome2_tltip_move_to_coast		rome2_tltip_main_province
navy	sea_region	rome2_tltip_right_clk_move	rome2_tltip_hostile_sea_region_self	
navy	shared_sea_region	rome2_tltip_right_clk_move		
none_or_self	abandonded_region			rome2_tltip_main_province
none_or_self	abandoned_major_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_major_region
none_or_self	abandoned_minor_settlement	rome2_tltip_left_clk_select	wh2_main_tltip_ruins	rome2_tltip_abandoned_minor_region
none_or_self	allied_agent	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_agent
none_or_self	allied_army	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_general
none_or_self	allied_blark	rome2_tltip_left_clk_select_inspection		wh2_main_tltip_allied_blark
none_or_self	allied_fixed_camp	rome2_tltip_left_clk_select_inspection		wh3_main_tltip_allied_fixed_camp
none_or_self	allied_major_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_province_capital
none_or_self	allied_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_allied_province_capital
none_or_self	allied_major_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_province_capital
none_or_self	allied_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_allied_province_capital
none_or_self	allied_minor_settlement_land	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_minor_settlement
none_or_self	allied_minor_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_allied_minor_settlement
none_or_self	allied_minor_settlement_port	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_minor_settlement
none_or_self	allied_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_allied_minor_settlement
none_or_self	allied_navy	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_admiral
none_or_self	allied_navy_escort	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_admiral
none_or_self	allied_navy_transport	rome2_tltip_left_clk_select_inspection		rome2_tltip_main_allied_general_on_sea
none_or_self	allied_sea_trade_route	rome2_tltip_left_clk_select_inspection	rome2_tltip_hostile_sea_region_self	
none_or_self	allied_trade_route	rome2_tltip_left_clk_select_inspection		
