member	context	subculture
diplomacy_Faction_Archaon_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Archaon_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Archaon_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Archaon_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Azazel_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Azazel_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Azazel_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Azazel_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Azazel_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Azazel_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Azazel_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Azazel_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Azazel_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Azazel_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Azazel_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Azazel_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Azazel_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Azazel_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Azazel_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Azazel_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Azazel_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Azazel_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Azazel_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Azazel_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Azazel_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Azazel_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Azazel_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Azazel_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Azhag_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Azhag_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Azhag_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Azhag_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Azhag_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Azhag_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Azhag_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Azhag_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Azhag_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Azhag_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Azhag_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Azhag_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Azhag_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Azhag_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Azhag_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Azhag_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Azhag_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Azhag_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_BalthasarGelt_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_BalthasarGelt_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_BalthasarGelt_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_BalthasarGelt_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_BalthasarGelt_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_BalthasarGelt_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_BalthasarGelt_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_BalthasarGelt_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_BalthasarGelt_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_BalthasarGelt_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_BalthasarGelt_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_BalthasarGelt_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_BalthasarGelt_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_BalthasarGelt_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_BalthasarGelt_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_BalthasarGelt_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_BalthasarGelt_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_BalthasarGelt_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_Faction_Belakor_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Belakor_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Belakor_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Belakor_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Belakor_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Belakor_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Belakor_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Belakor_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Belakor_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Belakor_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Belakor_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Belakor_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Belakor_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Belakor_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Belakor_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Belakor_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Belakor_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Belakor_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Belakor_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Belakor_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Belakor_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Belakor_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Belakor_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Belakor_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Boris_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Boris_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Boris_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_Boris_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Boris_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Boris_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_Boris_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Boris_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Boris_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_Boris_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Boris_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Boris_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_Boris_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Boris_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Boris_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_Boris_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Boris_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Boris_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_Boris_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Boris_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Boris_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_Boris_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Boris_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_Boris_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_DaemonPrince_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_DaemonPrince_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_DaemonPrince_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_Faction_DaemonPrince_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_DaemonPrince_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_DaemonPrince_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_Faction_DaemonPrince_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_DaemonPrince_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_DaemonPrince_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_Faction_DaemonPrince_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_DaemonPrince_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_DaemonPrince_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_Faction_DaemonPrince_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_DaemonPrince_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_DaemonPrince_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_Faction_DaemonPrince_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_DaemonPrince_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_DaemonPrince_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_Faction_DaemonPrince_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_DaemonPrince_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_DaemonPrince_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_Faction_DaemonPrince_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_DaemonPrince_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_DaemonPrince_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_huntsman_general_1_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_huntsman_general_2_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionVampireCoast	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionVampireCoast_&_Negative	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_EMP_markus_wulfhart_&_OtherFactionVampireCoast_&_Positive	ACTOR	wh2_dlc11_sc_cst_vampire_coast
diplomacy_Faction_Fellheart_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Fellheart_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Fellheart_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_Faction_Fellheart_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Fellheart_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Fellheart_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_Faction_Fellheart_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Fellheart_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Fellheart_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_Faction_Fellheart_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_Fellheart_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_Fellheart_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_Faction_Fellheart_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Fellheart_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Fellheart_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_Faction_Fellheart_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Fellheart_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Fellheart_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_Faction_Fellheart_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Fellheart_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Fellheart_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_Faction_Fellheart_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_Fellheart_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_Fellheart_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_Faction_Fellheart_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Fellheart_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Fellheart_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_Faction_Fellheart_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_Fellheart_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_Fellheart_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_Faction_Fellheart_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_Faction_Fellheart_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
