key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time
wh3_main_kho_survival_tower_4_skullcannon_improved	artillery	artillery_default	wh3_main_kho_tower_explosion_skullcannon_skull	none	1	low	250	15	88	67.0	10.0	0.0	325	75	true	false	0.1	4.0	250.0	15.0	0	0	wh3_main_kho_skullcannon_skull		wh3_kho_tower_skullcannon_projectile	0.6	true		3.0	1	0.0	340.0			10.0	true	true	false	45	very_high_low_entity	-1	false	false	false	false	1	true	false	true	true	0.2		false	0.0	0.4
wh3_main_ksl_armoured_kossar_pistol_bullet	musket	small_arm_default		none	1	low	90	0	45	100.0	10.0	0.0	18	7	false	false	0.050000004	11.0	65.0	1.8	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	200	false	false	false	false	1	false	false	false	true	1.0		false	0.4	0.4
wh3_main_ksl_bow_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0	10.0	0.0	16	3	false	false	0.1	11.0	90.0	3.7	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.8999999	0.4
wh3_main_ksl_bow_ice_guard	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	55.0	10.0	0.0	18	6	false	false	0.1	10.0	120.0	3.8	0	0	wh3_main_ksl_bow_ice_guard		wh_bow_arrow_normal	-1.0	false	wh_dlc08_unit_contact_frostbite	-1.0	1	0.0	3.0			0.0	true	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.7	0.4
wh3_main_ksl_bow_kossars	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0	10.0	0.0	16	3	false	false	0.1	11.0	100.0	4.8	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.8999999	0.4
wh3_main_ksl_little_grom_cannon_ball	artillery	artillery_default		none	1	low	450	10	40	100.0	25.0	0.0	160	600	true	false	0.5	16.0	275.0	7.0	0	0	wh3_ksl_little_grom_cannon_ball		wh3_main_ksl_little_grom_cannonball	1.5	true		-1.0	1	0.0	350.0			0.0	false	true	true	45	very_high	700	false	false	true	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ksl_settlement_tower_1_crossbow	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	70	30	false	false	0.1	10.0	225.0	120.0	0	0	wh3_ksl_longbow_arrow_ice_tower		wh3_tower_generic_arrow	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ksl_settlement_tower_2_crossbow_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	100	50	false	false	0.1	10.0	225.0	120.0	0	0	wh3_ksl_longbow_arrow_ice_tower		wh3_tower_generic_arrow	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ksl_settlement_tower_3_lightning	artillery	artillery_default	wh3_main_ksl_tower_explosion_lightning	none	1	low	350	35	88	110.0	20.0	0.0	500	200	false	false	0.1	10.0	120.0	10.0	0	0	wh3_projectile_ksl_lightning_tower		wh3_ksl_tower_lightning	0.4	true		6.0	1	0.0	300.0			0.0	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ksl_settlement_tower_4_ice_shard	artillery	artillery_default	wh3_main_ksl_tower_explosion_ice_shards	grenade_spin	1	low	350	35	88	67.0	10.0	0.0	880	0	false	false	0.1	10.0	120.0	120.0	0	0	wh3_projectile_ksl_ice_shards_tower		wh3_ksl_tower_frost	1.0	true	wh_dlc08_unit_contact_frostbite	-1.0	1	0.0	200.0			0.0	true	true	false	45	high	-1	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ksl_survival_tower_1_crossbow	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	25.0	0.25	50	20	false	false	0.1	4.0	250.0	5.0	0	0	wh3_ksl_longbow_arrow_ice_tower		wh3_tower_generic_arrow	-1.0	false		-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ksl_survival_tower_2_crossbow_improved	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	20.0	0.25	60	30	false	false	0.1	4.0	250.0	5.0	0	0	wh3_ksl_longbow_arrow_ice_tower		wh3_tower_generic_arrow	-1.0	false	wh_dlc08_unit_contact_frostbite	-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ksl_survival_tower_3_lightning	artillery	artillery_default	wh3_main_ksl_tower_explosion_lightning	none	1	low	250	15	88	110.0	15.0	0.0	140	220	false	false	0.2	4.0	250.0	15.0	0	0	wh3_projectile_ksl_lightning_tower		wh3_ksl_tower_lightning	0.4	false	wh2_dlc12_unit_contact_sundered_armour	6.0	1	0.0	300.0			0.0	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ksl_survival_tower_4_ice_shard	artillery	artillery_default	wh3_main_ksl_tower_explosion_ice_shards	grenade_spin	1	low	250	15	88	67.0	10.0	0.0	225	235	false	false	1.5	4.0	250.0	15.0	0	0	wh3_projectile_ksl_ice_shards_tower		wh3_ksl_tower_frost	1.5	false	wh_dlc08_unit_contact_frostbite	-1.0	1	0.0	200.0			0.0	true	true	false	45	high	-1	false	false	false	true	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_lzd_settlement_tower_1_bolt	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	70	30	false	false	0.1	10.0	225.0	75.0	0	0	wh2_main_lzd_stegadon_bolt		wh3_tower_generic_arrow	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_lzd_settlement_tower_2_bolt_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	100	50	false	false	0.1	10.0	225.0	75.0	0	0	wh2_main_lzd_stegadon_bolt		wh3_tower_generic_arrow	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_lzd_settlement_tower_3_magic_missile	artillery	artillery_default	wh3_main_lzd_tower_explosion_shems	none	1	low	350	35	88	67.0	10.0	0.0	500	200	false	false	0.36	10.0	225.0	1.0	0	0	wh_main_spell_light_shems_burning_gaze		wh2_lzd_tower_magic_missle	0.25	true		0.90000004	1	0.0	1.0			0.0	true	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_lzd_settlement_tower_4_solar_engine_beam	artillery	artillery_default	wh3_main_lzd_tower_explosion_solar	none	1	low	350	35	45	110.0	40.0	0.0	660	220	false	false	0.3	10.0	150.0	2.0	0	0	wh2_main_lzd_bastiladon_solar_engine		wh2_lzd_tower_solar_engine	1.0	true	wh_dlc06_unit_contact_blinded	2.0	1	0.0	100.0			1.0	true	true	false	45	large_2	-1	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_lzd_survival_tower_1_bolt	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	25.0	1.0	150	230	false	false	0.1	4.0	250.0	5.0	0	0	wh2_main_lzd_stegadon_bolt		wh3_tower_generic_arrow	-1.0	true		-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_lzd_survival_tower_2_bolt_improved	arrow	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	20.0	1.0	225	255	false	false	0.1	4.0	250.0	5.0	0	0	wh2_main_lzd_stegadon_bolt		wh3_tower_generic_arrow	-1.0	true		-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_lzd_survival_tower_3_magic_missile	artillery	artillery_default	wh3_main_lzd_tower_explosion_shems	none	1	low	250	15	88	67.0	15.0	0.0	50	20	false	false	0.36	4.0	250.0	15.0	0	0	wh_main_spell_light_shems_burning_gaze		wh2_lzd_tower_magic_missle	0.25	true		0.90000004	1	0.0	1.0			0.0	true	true	false	45	high	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_lzd_survival_tower_4_solar_engine_beam	artillery	artillery_default	wh3_main_lzd_tower_explosion_solar	none	1	low	250	15	45	110.0	10.0	0.0	60	30	false	false	0.3	4.0	250.0	15.0	0	0	wh2_main_lzd_bastiladon_solar_engine		wh2_lzd_tower_solar_engine	1.0	true	wh_dlc06_unit_contact_blinded	2.0	1	0.0	100.0			1.0	true	true	false	45	large_2	-1	false	false	false	true	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nor_settlement_tower_1_javelin	javelin	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	70	30	false	false	0.1	10.0	50.0	2.3	0	0	wh_chs_javelin		wh3_tower_generic_javelin	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nor_settlement_tower_2_javelin_improved	javelin	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	100	50	false	false	0.1	10.0	50.0	2.3	0	0	wh_chs_javelin		wh3_tower_generic_javelin	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nor_settlement_tower_3_heavy_javelin	javelin	small_arm_default		none	1	dual_low_fixed	350	35	75	67.0	10.0	1.25	80	120	false	false	0.1	10.0	40.0	2.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin_flaming	-1.0	false		-1.0	4	0.5	3.0			0.0	false	true	false	50	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nor_settlement_tower_4_heavy_javelin_improved	javelin	small_arm_default		none	1	dual_low_fixed	350	35	75	67.0	10.0	1.25	105	145	false	false	0.1	10.0	40.0	2.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin_flaming	-1.0	false		-1.0	4	0.5	3.0			0.0	false	true	false	50	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nor_survival_tower_1_javelin	javelin	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	25.0	1.0	50	20	false	false	0.1	4.0	250.0	5.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin	-1.0	true		-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nor_survival_tower_2_javelin_improved	javelin	small_arm_default		none	1	dual_low_fixed	250	15	88	67.0	20.0	1.0	60	30	false	false	0.1	4.0	250.0	5.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin	-1.0	true		-1.0	5	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nor_survival_tower_3_heavy_javelin	javelin	small_arm_default		none	1	dual_low_fixed	250	15	75	67.0	15.0	1.0	330	70	false	false	0.1	4.0	250.0	15.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin_flaming	-1.0	false		-1.0	4	0.5	3.0			0.0	false	true	false	50	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nor_survival_tower_4_heavy_javelin_improved	javelin	small_arm_default		none	1	dual_low_fixed	250	15	75	67.0	10.0	1.0	30	50	false	false	0.1	4.0	250.0	15.0	0	0	wh_chs_javelin		wh3_tower_generic_javelin_flaming	-1.0	false		-1.0	4	0.25	3.0			0.0	false	true	false	50	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nur_kugath_infested_nurgling	artillery	artillery_default	wh3_main_nur_kugath_infested_nurgling_explosion	axe_spin	1	low	400	5	70	60.0	10.0	0.0	45	105	false	false	0.3	11.0	275.0	8.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh2_catapult_plagueclaw	0.6	false	wh_main_unit_contact_poison	8.0	1	0.0	15.0			0.0	true	true	true	45	low	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_kugath_necrotic_nurglings	artillery	artillery_default	wh3_main_nur_kugath_infested_nurgling_explosion	axe_spin	2	low	400	5	70	60.0	10.0	3.0	45	105	false	false	0.3	11.0	275.0	8.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh2_catapult_plagueclaw	0.6	true	wh_main_unit_contact_poison	8.0	1	0.0	15.0			0.0	true	true	true	45	low	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_settlement_tower_1_nurgling	artillery	artillery_default	wh3_main_nur_tower_explosion_infested_nurgling	axe_spin	1	low	350	35	88	67.0	10.0	0.0	265	75	false	false	0.2	10.0	275.0	11.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh3_nur_tower_nurgling	0.6	true	wh_main_unit_contact_poison	8.0	1	0.0	15.0			0.0	true	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_settlement_tower_2_nurgling_improved	artillery	artillery_default	wh3_main_nur_tower_explosion_infested_nurgling	axe_spin	1	low	350	35	88	67.0	10.0	1.25	185	55	false	false	0.2	10.0	275.0	11.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh3_nur_tower_nurgling	0.6	true	wh_main_unit_contact_poison	8.0	2	0.5	15.0			0.0	true	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_settlement_tower_3_deaths_head	grenade	small_arm_default		grenade_spin	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	120	80	false	false	0.2	10.0	50.0	2.0	0	0	wh3_main_nur_deaths_head		wh3_nur_tower_deaths_head	-1.0	true	wh_main_unit_contact_poison	-1.0	4	0.5	15.0			0.0	true	true	false	45	very_low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_settlement_tower_4_phlegm_bombard	artillery	artillery_default	wh3_main_nur_tower_explosion_soulgrinder_bombard	none	1	low	350	35	88	67.0	10.0	0.0	235	145	false	false	0.2	10.0	300.0	80.0	0	0	wh3_main_nur_soulgrinder_bombard		wh3_nur_tower_phlegm	0.6	true	wh_main_unit_contact_poison	-1.0	2	0.5	25.0			0.0	true	true	false	45	high	-1	false	false	false	true	3	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_soul_grinder_bombard	artillery	artillery_default	wh3_main_nur_soulgrinder_bombard_explosion	none	1	low	360	35	75	60.0	10.0	0.0	30	70	false	false	0.2	16.0	300.0	80.0	0	0	wh3_main_nur_soulgrinder_bombard		wh3_main_nur_soul_grinder_bombard	1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	25.0			0.0	true	true	true	45	high	700	false	false	false	true	3	false	false	true	true	1.0		false	0.0	0.4
wh3_main_nur_survival_tower_1_nurgling	artillery	artillery_default	wh3_main_nur_tower_explosion_infested_nurgling	axe_spin	1	low	250	15	88	67.0	25.0	0.0	40	30	false	false	0.2	4.0	250.0	5.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh3_nur_tower_nurgling	0.6	true	wh_main_unit_contact_poison	8.0	1	0.0	15.0			0.0	true	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nur_survival_tower_2_nurgling_improved	artillery	artillery_default	wh3_main_nur_tower_explosion_infested_nurgling	axe_spin	1	low	250	15	88	67.0	20.0	1.0	30	60	false	false	0.2	4.0	250.0	5.0	0	0	wh3_main_nur_kugath_infested_nurgling		wh3_nur_tower_nurgling	0.6	true	wh_main_unit_contact_poison	8.0	2	0.5	15.0			0.0	true	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nur_survival_tower_3_deaths_head	grenade	small_arm_default		grenade_spin	1	dual_low_fixed	250	15	88	67.0	15.0	1.0	195	285	false	false	0.2	4.0	250.0	15.0	0	0	wh3_main_nur_deaths_head		wh3_nur_tower_deaths_head	-1.0	true	wh_main_unit_contact_poison	-1.0	4	0.5	15.0			0.0	true	true	false	45	very_low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_nur_survival_tower_4_phlegm_bombard	artillery	artillery_default	wh3_main_nur_tower_explosion_soulgrinder_bombard	none	1	low	250	15	88	67.0	10.0	0.0	220	340	false	false	0.2	4.0	250.0	15.0	0	0	wh3_main_nur_soulgrinder_bombard		wh3_nur_tower_phlegm	0.6	true	wh_main_unit_contact_poison	-1.0	2	0.5	25.0			0.0	true	true	false	45	high	-1	false	false	false	true	3	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ogr_harpoon_launcher_bolt	artillery	artillery_default		none	1	low	250	8	45	95.0	30.0	0.0	110	340	false	false	0.2	12.0	190.0	2.9	0	0	wh3_main_ogr_harpoon_launcher_bolt		wh3_ogre_harpoon	0.3	true		-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high	700	false	false	false	false	1	false	false	false	true	1.0		false	0.5	0.4
wh3_main_ogr_hunter_throwing_spear	artillery	artillery_default		none	1	low	120	0	90	90.0	30.0	0.0	70	250	false	false	0.1	8.0	70.0	1.0	0	100	wh3_main_ogr_hunter_throwing_spear		wh_bolt_thrower	0.1	true		-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high_low_entity	700	false	false	false	false	1	false	false	false	true	1.0		false	0.5	0.4
wh3_main_ogr_leadbelcher_shot	artillery	artillery_default		none	1	low	200	0	45	80.0	0.0	0.0	33	77	true	false	0.050000004	13.0	130.0	2.6	0	0	wh3_main_ogr_leadbelcher_cannon_ball		wh_cannon_leadbelcher_scrap	0.25	false		-1.0	1	0.0	150.0			0.0	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0		false	0.5	0.4
wh3_main_ogr_settlement_tower_1_bullet	musket	small_arm_default		none	1	low	350	35	88	67.0	10.0	1.25	70	30	false	false	0.050000004	10.0	80.0	1.8	0	0	wh_emp_volley_gun_shot		wh3_tower_generic_bullet	-1.0	true		-1.0	4	0.5	15.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ogr_settlement_tower_2_leadbelcher	artillery	artillery_default		none	1	low	350	35	88	67.0	0.0	1.25	100	50	true	false	0.050000004	10.0	130.0	2.6	0	0	wh3_main_ogr_leadbelcher_cannon_ball		wh3_ogr_tower_leadbelcher	0.25	true		-1.0	4	0.5	150.0			0.0	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_ogr_settlement_tower_3_scraplauncher	artillery	artillery_default	wh3_main_ogr_tower_explosion_scrap_launcher	grenade_spin	1	low	350	35	88	67.0	10.0	0.0	320	380	false	false	0.2	10.0	300.0	60.0	0	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_ogr_tower_scraplauncher	1.0	true		-1.0	1	0.0	150.0			0.0	false	true	false	45	high	-1	false	false	false	false	1	true	false	true	true	1.0		false	0.0	0.4
wh3_main_ogr_settlement_tower_4_ironblaster	artillery	artillery_default		none	5	low	350	35	88	110.0	10.0	3.0	90	110	true	false	0.3	10.0	275.0	8.5	0	0	wh3_main_ogr_ironblaster_cannon_ball		wh3_tower_generic_cannonball	0.3	true		-1.0	1	0.0	350.0			0.0	false	true	false	45	very_high_low_entity	-1	false	false	true	false	1	true	false	true	true	1.0		false	0.0	0.4
wh3_main_ogr_survival_tower_1_bullet	musket	small_arm_default		none	1	low	250	15	88	67.0	25.0	1.0	50	20	false	false	0.1	4.0	250.0	5.0	0	0	wh_emp_volley_gun_shot		wh3_tower_generic_bullet	-1.0	true		-1.0	5	0.5	15.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ogr_survival_tower_2_leadbelcher	artillery	artillery_default		none	1	low	250	15	88	67.0	20.0	1.0	60	30	true	false	0.050000004	4.0	250.0	5.0	0	0	wh3_main_ogr_leadbelcher_cannon_ball		wh3_ogr_tower_leadbelcher	0.25	true		-1.0	5	0.5	150.0			0.0	false	true	false	45	medium	-1	false	false	false	false	1	false	false	true	true	0.2		false	0.0	0.4
wh3_main_ogr_survival_tower_3_scraplauncher	artillery	artillery_default	wh3_main_ogr_tower_explosion_scrap_launcher	grenade_spin	1	low	250	15	88	67.0	15.0	0.0	500	0	false	false	0.2	4.0	250.0	15.0	0	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_ogr_tower_scraplauncher	1.0	true		-1.0	1	0.0	150.0			0.0	false	true	false	45	high	-1	false	false	false	false	1	true	false	true	true	0.2		false	0.0	0.4
wh3_main_ogr_survival_tower_4_ironblaster	artillery	artillery_default		none	5	low	250	15	88	110.0	10.0	2.0	55	395	true	false	0.3	4.0	250.0	15.0	0	0	wh3_main_ogr_ironblaster_cannon_ball		wh3_tower_generic_cannonball	0.3	true		-1.0	1	0.0	350.0			0.0	false	true	false	45	very_high_low_entity	-1	false	false	true	false	1	true	false	true	true	0.2		false	0.0	0.4
wh3_main_ogr_veh_gnoblar_scraplauncher_shot	artillery	artillery_default	wh3_main_ogr_gnoblar_scraplauncher_explosion	grenade_spin	3	low	420	35	65	69.0	10.0	3.0	110	50	false	false	0.2	17.0	340.0	80.0	0	0	wh3_main_ogr_gnoblar_scraplauncher		wh3_catapult_scrap	1.0	true		-1.0	1	0.0	150.0			0.0	false	true	true	45	high	700	false	false	false	false	1	true	false	true	true	1.0		false	0.0	0.4
wh3_main_ogr_veh_ironblaster_shot	artillery	artillery_default		none	5	low	380	10	40	100.0	10.0	3.0	75	300	true	false	0.1	16.0	275.0	8.5	0	0	wh3_main_ogr_ironblaster_cannon_ball		wh_cannon_cannonball_scrap	0.3	true	wh_dlc06_unit_contact_sundered_armour	-1.0	1	0.0	350.0			0.0	false	true	true	45	very_high_low_entity	700	false	false	true	false	1	true	false	true	true	1.0		false	0.0	0.4
wh3_main_skv_settlement_tower_1_sniper_bullet	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	70	30	false	false	0.1	10.0	225.0	75.0	0	0	wh_emp_rifle_bullet_tower		wh3_tower_generic_bullet	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_skv_settlement_tower_2_sniper_bullet_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	35	88	67.0	10.0	1.25	100	50	false	false	0.1	10.0	225.0	75.0	0	0	wh_emp_rifle_bullet_tower		wh3_tower_generic_bullet	-1.0	true		-1.0	4	0.5	1.0			0.0	false	true	false	45	low	-1	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_skv_settlement_tower_3_warp_lightning	artillery	artillery_default	wh3_main_skv_tower_explosion_warp_lightning	none	1	low	350	35	80	110.0	20.0	0.0	500	200	false	false	0.1	10.0	275.0	10.0	0	0	wh2_main_skv_warp_lightning		wh2_skv_tower_warp_lightning	0.4	true		6.0	1	0.0	300.0			0.0	true	true	false	45	very_high_low_entity	-1	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh3_main_skv_settlement_tower_4_doomrocket	artillery	artillery_default	wh3_main_skv_tower_explosion_doomrocket	none	1	low	350	35	88	67.0	10.0	0.0	660	220	false	false	0.1	10.0	225.0	10.0	0	0	wh2_main_hero_abilities_doomrocket		wh2_skv_tower_doomrocket	1.0	true		-1.0	1	0.0	1.0			0.0	false	true	false	45	low	-1	false	true	false	false	1	false	false	true	true	1.0		false	0.0	0.4
